x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        1.00000        1.00001        1.00002        1.20428        0.96329       -0.00120        0.03516       -0.05156        1.00002        0.99992
0.010163        0.99999        1.00001        1.00002        1.20428        0.96329       -0.00122        0.03573       -0.05240        1.00002        0.99992
0.010328        0.99998        1.00000        1.00002        1.20429        0.96329       -0.00124        0.03631       -0.05325        1.00002        0.99992
0.010496        0.99996        0.99998        1.00002        1.20429        0.96329       -0.00126        0.03690       -0.05412        1.00002        0.99991
0.010667        0.99995        0.99997        1.00002        1.20430        0.96329       -0.00128        0.03751       -0.05500        1.00003        0.99991
0.010840        0.99993        0.99996        1.00002        1.20431        0.96329       -0.00130        0.03812       -0.05589        1.00003        0.99991
0.011016        0.99992        0.99994        1.00002        1.20432        0.96329       -0.00132        0.03874       -0.05680        1.00003        0.99990
0.011196        0.99990        0.99993        1.00002        1.20433        0.96329       -0.00135        0.03937       -0.05772        1.00003        0.99990
0.011378        0.99989        0.99991        1.00002        1.20434        0.96329       -0.00137        0.04001       -0.05866        1.00003        0.99989
0.011563        0.99987        0.99990        1.00003        1.20435        0.96328       -0.00139        0.04066       -0.05961        1.00003        0.99989
0.011751        0.99986        0.99988        1.00003        1.20436        0.96328       -0.00141        0.04132       -0.06058        1.00003        0.99989
0.011942        0.99984        0.99987        1.00003        1.20436        0.96328       -0.00144        0.04199       -0.06157        1.00003        0.99988
0.012136        0.99982        0.99985        1.00003        1.20437        0.96328       -0.00146        0.04267       -0.06257        1.00004        0.99988
0.012334        0.99981        0.99984        1.00003        1.20438        0.96328       -0.00148        0.04337       -0.06359        1.00004        0.99987
0.012534        0.99979        0.99982        1.00003        1.20439        0.96328       -0.00151        0.04407       -0.06462        1.00004        0.99987
0.012738        0.99977        0.99981        1.00003        1.20440        0.96328       -0.00153        0.04479       -0.06567        1.00004        0.99986
0.012945        0.99976        0.99979        1.00003        1.20441        0.96328       -0.00156        0.04552       -0.06674        1.00004        0.99986
0.013156        0.99974        0.99977        1.00003        1.20442        0.96328       -0.00158        0.04626       -0.06783        1.00004        0.99985
0.013370        0.99972        0.99976        1.00004        1.20443        0.96328       -0.00161        0.04701       -0.06893        1.00004        0.99985
0.013587        0.99970        0.99974        1.00004        1.20444        0.96328       -0.00163        0.04778       -0.07005        1.00005        0.99984
0.013808        0.99968        0.99972        1.00004        1.20446        0.96328       -0.00166        0.04855       -0.07119        1.00005        0.99984
0.014033        0.99967        0.99970        1.00004        1.20447        0.96328       -0.00169        0.04934       -0.07235        1.00005        0.99983
0.014261        0.99965        0.99969        1.00004        1.20448        0.96328       -0.00171        0.05015       -0.07352        1.00005        0.99983
0.014493        0.99963        0.99967        1.00004        1.20449        0.96327       -0.00174        0.05096       -0.07472        1.00005        0.99982
0.014729        0.99961        0.99965        1.00004        1.20450        0.96327       -0.00177        0.05179       -0.07594        1.00005        0.99982
0.014968        0.99959        0.99963        1.00004        1.20451        0.96327       -0.00180        0.05263       -0.07717        1.00005        0.99981
0.015212        0.99957        0.99961        1.00005        1.20452        0.96327       -0.00183        0.05349       -0.07842        1.00006        0.99981
0.015459        0.99955        0.99959        1.00005        1.20454        0.96327       -0.00186        0.05436       -0.07970        1.00006        0.99980
0.015711        0.99952        0.99957        1.00005        1.20455        0.96327       -0.00189        0.05524       -0.08100        1.00006        0.99980
0.015966        0.99950        0.99955        1.00005        1.20456        0.96327       -0.00192        0.05614       -0.08231        1.00006        0.99979
0.016226        0.99948        0.99953        1.00005        1.20457        0.96327       -0.00195        0.05706       -0.08365        1.00006        0.99978
0.016490        0.99946        0.99951        1.00005        1.20459        0.96327       -0.00198        0.05799       -0.08501        1.00006        0.99978
0.016758        0.99944        0.99949        1.00005        1.20460        0.96327       -0.00202        0.05893       -0.08640        1.00007        0.99977
0.017031        0.99941        0.99947        1.00005        1.20461        0.96327       -0.00205        0.05989       -0.08780        1.00007        0.99977
0.017308        0.99939        0.99945        1.00006        1.20463        0.96326       -0.00208        0.06086       -0.08923        1.00007        0.99976
0.017589        0.99937        0.99942        1.00006        1.20464        0.96326       -0.00212        0.06185       -0.09068        1.00007        0.99975
0.017875        0.99934        0.99940        1.00006        1.20465        0.96326       -0.00215        0.06286       -0.09215        1.00007        0.99975
0.018166        0.99932        0.99938        1.00006        1.20467        0.96326       -0.00218        0.06388       -0.09365        1.00008        0.99974
0.018461        0.99929        0.99935        1.00006        1.20468        0.96326       -0.00222        0.06492       -0.09518        1.00008        0.99973
0.018762        0.99927        0.99933        1.00006        1.20470        0.96326       -0.00226        0.06598       -0.09672        1.00008        0.99973
0.019067        0.99924        0.99931        1.00007        1.20471        0.96326       -0.00229        0.06705       -0.09830        1.00008        0.99972
0.019377        0.99922        0.99928        1.00007        1.20473        0.96326       -0.00233        0.06814       -0.09990        1.00008        0.99971
0.019692        0.99919        0.99926        1.00007        1.20474        0.96326       -0.00237        0.06925       -0.10152        1.00009        0.99971
0.020012        0.99916        0.99923        1.00007        1.20476        0.96326       -0.00241        0.07037       -0.10317        1.00009        0.99970
0.020338        0.99912        0.99919        1.00007        1.20478        0.96325       -0.00245        0.07152       -0.10485        1.00009        0.99969
0.020669        0.99907        0.99915        1.00008        1.20481        0.96325       -0.00249        0.07268       -0.10655        1.00010        0.99968
0.021005        0.99903        0.99911        1.00008        1.20484        0.96325       -0.00253        0.07387       -0.10828        1.00010        0.99966
0.021347        0.99898        0.99906        1.00008        1.20487        0.96325       -0.00257        0.07507       -0.11005        1.00010        0.99965
0.021694        0.99893        0.99901        1.00009        1.20489        0.96325       -0.00261        0.07629       -0.11183        1.00011        0.99964
0.022047        0.99888        0.99897        1.00009        1.20492        0.96324       -0.00265        0.07753       -0.11365        1.00011        0.99962
0.022405        0.99883        0.99892        1.00009        1.20495        0.96324       -0.00270        0.07880       -0.11550        1.00011        0.99961
0.022770        0.99878        0.99887        1.00009        1.20498        0.96324       -0.00274        0.08008       -0.11738        1.00012        0.99960
0.023140        0.99872        0.99882        1.00010        1.20501        0.96324       -0.00278        0.08138       -0.11928        1.00012        0.99958
0.023516        0.99867        0.99877        1.00010        1.20505        0.96324       -0.00283        0.08271       -0.12122        1.00013        0.99957
0.023899        0.99862        0.99872        1.00010        1.20508        0.96323       -0.00288        0.08405       -0.12319        1.00013        0.99955
0.024288        0.99856        0.99867        1.00011        1.20511        0.96323       -0.00292        0.08542       -0.12520        1.00014        0.99954
0.024683        0.99850        0.99862        1.00011        1.20514        0.96323       -0.00297        0.08681       -0.12723        1.00014        0.99952
0.025084        0.99845        0.99856        1.00011        1.20518        0.96323       -0.00302        0.08823       -0.12930        1.00014        0.99951
0.025492        0.99839        0.99851        1.00012        1.20521        0.96322       -0.00307        0.08966       -0.13140        1.00015        0.99949
0.025907        0.99833        0.99845        1.00012        1.20524        0.96322       -0.00312        0.09112       -0.13354        1.00015        0.99948
0.026328        0.99827        0.99840        1.00013        1.20528        0.96322       -0.00317        0.09260       -0.13571        1.00016        0.99946
0.026756        0.99821        0.99834        1.00013        1.20531        0.96322       -0.00322        0.09411       -0.13792        1.00016        0.99945
0.027192        0.99815        0.99828        1.00013        1.20535        0.96321       -0.00327        0.09564       -0.14016        1.00017        0.99943
0.027634        0.99809        0.99822        1.00014        1.20539        0.96321       -0.00333        0.09720       -0.14244        1.00017        0.99941
0.028083        0.99802        0.99816        1.00014        1.20542        0.96321       -0.00338        0.09878       -0.14475        1.00018        0.99940
0.028540        0.99796        0.99810        1.00015        1.20546        0.96321       -0.00343        0.10039       -0.14711        1.00018        0.99938
0.029004        0.99789        0.99804        1.00015        1.20550        0.96320       -0.00349        0.10202       -0.14950        1.00019        0.99936
0.029476        0.99782        0.99798        1.00015        1.20554        0.96320       -0.00355        0.10368       -0.15193        1.00019        0.99934
0.029955        0.99776        0.99791        1.00016        1.20558        0.96320       -0.00361        0.10537       -0.15440        1.00020        0.99933
0.030443        0.99767        0.99783        1.00016        1.20563        0.96319       -0.00366        0.10709       -0.15691        1.00020        0.99930
0.030938        0.99757        0.99774        1.00017        1.20569        0.96319       -0.00372        0.10883       -0.15946        1.00021        0.99928
0.031441        0.99747        0.99765        1.00018        1.20575        0.96319       -0.00378        0.11061       -0.16205        1.00022        0.99925
0.031952        0.99737        0.99755        1.00018        1.20581        0.96318       -0.00385        0.11241       -0.16468        1.00023        0.99922
0.032472        0.99727        0.99745        1.00019        1.20587        0.96318       -0.00391        0.11424       -0.16736        1.00024        0.99920
0.033000        0.99716        0.99736        1.00019        1.20593        0.96317       -0.00397        0.11610       -0.17007        1.00024        0.99917
0.033537        0.99706        0.99726        1.00020        1.20599        0.96317       -0.00404        0.11799       -0.17284        1.00025        0.99914
0.034083        0.99695        0.99716        1.00021        1.20605        0.96316       -0.00410        0.11992       -0.17565        1.00026        0.99911
0.034637        0.99684        0.99705        1.00022        1.20612        0.96316       -0.00417        0.12187       -0.17850        1.00027        0.99908
0.035200        0.99673        0.99695        1.00022        1.20618        0.96316       -0.00424        0.12385       -0.18140        1.00028        0.99905
0.035773        0.99661        0.99684        1.00023        1.20625        0.96315       -0.00431        0.12587       -0.18435        1.00029        0.99902
0.036355        0.99650        0.99673        1.00024        1.20631        0.96315       -0.00438        0.12792       -0.18734        1.00030        0.99899
0.036946        0.99638        0.99662        1.00024        1.20638        0.96314       -0.00445        0.13001       -0.19039        1.00030        0.99896
0.037547        0.99626        0.99651        1.00025        1.20645        0.96314       -0.00452        0.13212       -0.19348        1.00031        0.99893
0.038158        0.99614        0.99640        1.00026        1.20652        0.96313       -0.00460        0.13428       -0.19662        1.00032        0.99890
0.038778        0.99602        0.99628        1.00027        1.20660        0.96313       -0.00467        0.13646       -0.19982        1.00033        0.99886
0.039409        0.99589        0.99617        1.00027        1.20667        0.96312       -0.00475        0.13869       -0.20307        1.00034        0.99883
0.040050        0.99576        0.99605        1.00028        1.20674        0.96312       -0.00482        0.14095       -0.20637        1.00035        0.99880
0.040701        0.99560        0.99589        1.00029        1.20684        0.96311       -0.00490        0.14324       -0.20972        1.00036        0.99875
0.041363        0.99543        0.99573        1.00030        1.20694        0.96310       -0.00498        0.14558       -0.21312        1.00038        0.99871
0.042036        0.99526        0.99557        1.00031        1.20704        0.96309       -0.00507        0.14796       -0.21658        1.00039        0.99866
0.042720        0.99509        0.99541        1.00032        1.20714        0.96309       -0.00515        0.15037       -0.22010        1.00041        0.99862
0.043415        0.99491        0.99525        1.00034        1.20724        0.96308       -0.00523        0.15282       -0.22367        1.00042        0.99857
0.044121        0.99473        0.99508        1.00035        1.20735        0.96307       -0.00532        0.15532       -0.22730        1.00043        0.99852
0.044839        0.99455        0.99491        1.00036        1.20745        0.96307       -0.00540        0.15785       -0.23099        1.00045        0.99847
0.045568        0.99436        0.99473        1.00037        1.20756        0.96306       -0.00549        0.16042       -0.23474        1.00046        0.99843
0.046309        0.99418        0.99455        1.00038        1.20767        0.96305       -0.00558        0.16304       -0.23855        1.00048        0.99838
0.047062        0.99398        0.99437        1.00039        1.20778        0.96304       -0.00567        0.16570       -0.24243        1.00049        0.99832
0.047828        0.99379        0.99419        1.00041        1.20790        0.96303       -0.00577        0.16840       -0.24636        1.00051        0.99827
0.048606        0.99359        0.99401        1.00042        1.20801        0.96303       -0.00586        0.17115       -0.25037        1.00052        0.99822
0.049396        0.99339        0.99382        1.00043        1.20813        0.96302       -0.00596        0.17394       -0.25443        1.00054        0.99817
0.050200        0.99318        0.99362        1.00044        1.20825        0.96301       -0.00605        0.17677       -0.25856        1.00055        0.99811
0.051016        0.99293        0.99338        1.00046        1.20840        0.96300       -0.00615        0.17966       -0.26276        1.00057        0.99804
0.051846        0.99267        0.99314        1.00048        1.20855        0.96299       -0.00626        0.18260       -0.26702        1.00059        0.99798
0.052689        0.99241        0.99289        1.00049        1.20871        0.96298       -0.00636        0.18558       -0.27135        1.00061        0.99791
0.053546        0.99214        0.99265        1.00051        1.20886        0.96297       -0.00646        0.18861       -0.27575        1.00064        0.99784
0.054417        0.99187        0.99239        1.00053        1.20902        0.96295       -0.00657        0.19169       -0.28022        1.00066        0.99776
0.055302        0.99159        0.99213        1.00054        1.20918        0.96294       -0.00668        0.19482       -0.28477        1.00068        0.99769
0.056202        0.99132        0.99187        1.00056        1.20934        0.96293       -0.00679        0.19800       -0.28939        1.00070        0.99762
0.057116        0.99103        0.99160        1.00058        1.20951        0.96292       -0.00690        0.20124       -0.29408        1.00072        0.99754
0.058045        0.99074        0.99133        1.00060        1.20968        0.96291       -0.00701        0.20452       -0.29885        1.00075        0.99746
0.058989        0.99045        0.99106        1.00061        1.20985        0.96289       -0.00712        0.20786       -0.30370        1.00077        0.99739
0.059948        0.99015        0.99078        1.00063        1.21003        0.96288       -0.00724        0.21126       -0.30863        1.00079        0.99731
0.060923        0.98980        0.99045        1.00065        1.21023        0.96287       -0.00736        0.21471       -0.31363        1.00082        0.99721
0.061914        0.98944        0.99011        1.00068        1.21044        0.96285       -0.00748        0.21823       -0.31871        1.00085        0.99712
0.062921        0.98907        0.98976        1.00070        1.21066        0.96284       -0.00760        0.22180       -0.32388        1.00088        0.99702
0.063945        0.98870        0.98941        1.00072        1.21088        0.96282       -0.00773        0.22542       -0.32912        1.00091        0.99692
0.064985        0.98831        0.98905        1.00075        1.21110        0.96281       -0.00786        0.22911       -0.33446        1.00094        0.99682
0.066042        0.98793        0.98869        1.00077        1.21133        0.96279       -0.00799        0.23286       -0.33988        1.00097        0.99672
0.067116        0.98753        0.98832        1.00080        1.21156        0.96277       -0.00812        0.23667       -0.34538        1.00100        0.99661
0.068208        0.98713        0.98795        1.00082        1.21179        0.96276       -0.00825        0.24054       -0.35098        1.00103        0.99651
0.069317        0.98673        0.98756        1.00085        1.21203        0.96274       -0.00839        0.24447       -0.35667        1.00106        0.99640
0.070445        0.98629        0.98716        1.00088        1.21228        0.96272       -0.00853        0.24847       -0.36245        1.00110        0.99628
0.071590        0.98581        0.98670        1.00091        1.21257        0.96270       -0.00867        0.25255       -0.36831        1.00113        0.99615
0.072755        0.98532        0.98624        1.00094        1.21285        0.96268       -0.00881        0.25669       -0.37427        1.00117        0.99602
0.073938        0.98482        0.98577        1.00097        1.21315        0.96266       -0.00895        0.26090       -0.38033        1.00121        0.99589
0.075141        0.98431        0.98530        1.00100        1.21344        0.96264       -0.00910        0.26517       -0.38648        1.00125        0.99576
0.076363        0.98380        0.98481        1.00103        1.21375        0.96261       -0.00925        0.26952       -0.39274        1.00129        0.99562
0.077605        0.98327        0.98432        1.00106        1.21405        0.96259       -0.00941        0.27394       -0.39910        1.00133        0.99548
0.078867        0.98274        0.98382        1.00110        1.21436        0.96257       -0.00956        0.27842       -0.40556        1.00138        0.99534
0.080150        0.98220        0.98331        1.00113        1.21468        0.96255       -0.00972        0.28299       -0.41212        1.00142        0.99519
0.081454        0.98157        0.98272        1.00117        1.21505        0.96252       -0.00988        0.28764       -0.41878        1.00147        0.99503
0.082779        0.98094        0.98213        1.00121        1.21542        0.96249       -0.01004        0.29236       -0.42554        1.00152        0.99486
0.084125        0.98030        0.98152        1.00125        1.21580        0.96247       -0.01021        0.29717       -0.43242        1.00157        0.99469
0.085493        0.97964        0.98091        1.00129        1.21618        0.96244       -0.01038        0.30205       -0.43941        1.00162        0.99451
0.086884        0.97898        0.98029        1.00134        1.21657        0.96241       -0.01055        0.30701       -0.44651        1.00167        0.99434
0.088297        0.97830        0.97965        1.00138        1.21696        0.96238       -0.01073        0.31205       -0.45373        1.00173        0.99416
0.089733        0.97762        0.97901        1.00142        1.21737        0.96235       -0.01090        0.31717       -0.46106        1.00178        0.99398
0.091193        0.97686        0.97830        1.00147        1.21781        0.96232       -0.01109        0.32239       -0.46850        1.00184        0.99378
