x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99986        0.99988        1.00001        0.19069        0.98699       -0.00018        0.02702       -0.19908        1.00002        0.99992
0.010163        0.99986        0.99987        1.00001        0.19069        0.98699       -0.00018        0.02746       -0.20232        1.00002        0.99992
0.010328        0.99985        0.99987        1.00001        0.19069        0.98699       -0.00018        0.02791       -0.20561        1.00002        0.99992
0.010496        0.99984        0.99986        1.00002        0.19069        0.98699       -0.00019        0.02836       -0.20896        1.00002        0.99991
0.010667        0.99984        0.99985        1.00002        0.19069        0.98699       -0.00019        0.02882       -0.21235        1.00002        0.99991
0.010840        0.99983        0.99984        1.00002        0.19069        0.98699       -0.00019        0.02929       -0.21581        1.00002        0.99991
0.011016        0.99982        0.99984        1.00002        0.19069        0.98699       -0.00020        0.02977       -0.21932        1.00002        0.99990
0.011196        0.99981        0.99983        1.00002        0.19070        0.98699       -0.00020        0.03025       -0.22288        1.00002        0.99990
0.011378        0.99980        0.99982        1.00002        0.19070        0.98699       -0.00020        0.03075       -0.22651        1.00002        0.99989
0.011563        0.99979        0.99981        1.00002        0.19070        0.98699       -0.00021        0.03125       -0.23019        1.00002        0.99989
0.011751        0.99978        0.99980        1.00002        0.19070        0.98699       -0.00021        0.03175       -0.23394        1.00003        0.99989
0.011942        0.99978        0.99980        1.00002        0.19070        0.98699       -0.00021        0.03227       -0.23774        1.00003        0.99988
0.012136        0.99977        0.99979        1.00002        0.19070        0.98699       -0.00022        0.03280       -0.24161        1.00003        0.99988
0.012334        0.99976        0.99978        1.00002        0.19070        0.98699       -0.00022        0.03333       -0.24554        1.00003        0.99987
0.012534        0.99975        0.99977        1.00002        0.19070        0.98699       -0.00022        0.03387       -0.24953        1.00003        0.99987
0.012738        0.99974        0.99976        1.00002        0.19070        0.98699       -0.00023        0.03442       -0.25359        1.00003        0.99986
0.012945        0.99973        0.99975        1.00003        0.19070        0.98699       -0.00023        0.03498       -0.25771        1.00003        0.99986
0.013156        0.99972        0.99974        1.00003        0.19070        0.98699       -0.00024        0.03555       -0.26190        1.00003        0.99985
0.013370        0.99971        0.99974        1.00003        0.19070        0.98699       -0.00024        0.03613       -0.26616        1.00003        0.99985
0.013587        0.99970        0.99973        1.00003        0.19070        0.98699       -0.00024        0.03672       -0.27049        1.00003        0.99984
0.013808        0.99969        0.99972        1.00003        0.19070        0.98699       -0.00025        0.03732       -0.27489        1.00004        0.99984
0.014033        0.99968        0.99971        1.00003        0.19071        0.98699       -0.00025        0.03792       -0.27936        1.00004        0.99983
0.014261        0.99967        0.99970        1.00003        0.19071        0.98699       -0.00026        0.03854       -0.28390        1.00004        0.99983
0.014493        0.99966        0.99969        1.00003        0.19071        0.98699       -0.00026        0.03917       -0.28852        1.00004        0.99982
0.014729        0.99964        0.99968        1.00003        0.19071        0.98699       -0.00026        0.03980       -0.29321        1.00004        0.99982
0.014968        0.99963        0.99967        1.00003        0.19071        0.98699       -0.00027        0.04045       -0.29798        1.00004        0.99981
0.015212        0.99962        0.99966        1.00003        0.19071        0.98699       -0.00027        0.04111       -0.30283        1.00004        0.99981
0.015459        0.99961        0.99965        1.00004        0.19071        0.98699       -0.00028        0.04178       -0.30775        1.00004        0.99980
0.015711        0.99960        0.99963        1.00004        0.19071        0.98699       -0.00028        0.04246       -0.31276        1.00005        0.99980
0.015966        0.99959        0.99962        1.00004        0.19071        0.98699       -0.00029        0.04315       -0.31785        1.00005        0.99979
0.016226        0.99957        0.99961        1.00004        0.19071        0.98699       -0.00029        0.04385       -0.32301        1.00005        0.99978
0.016490        0.99956        0.99960        1.00004        0.19071        0.98699       -0.00029        0.04456       -0.32827        1.00005        0.99978
0.016758        0.99955        0.99959        1.00004        0.19072        0.98699       -0.00030        0.04529       -0.33361        1.00005        0.99977
0.017031        0.99954        0.99958        1.00004        0.19072        0.98699       -0.00030        0.04603       -0.33903        1.00005        0.99977
0.017308        0.99952        0.99957        1.00004        0.19072        0.98699       -0.00031        0.04677       -0.34455        1.00005        0.99976
0.017589        0.99951        0.99955        1.00004        0.19072        0.98699       -0.00031        0.04753       -0.35015        1.00005        0.99975
0.017875        0.99950        0.99954        1.00005        0.19072        0.98699       -0.00032        0.04831       -0.35584        1.00006        0.99975
0.018166        0.99948        0.99953        1.00005        0.19072        0.98699       -0.00032        0.04909       -0.36163        1.00006        0.99974
0.018461        0.99947        0.99952        1.00005        0.19072        0.98699       -0.00033        0.04989       -0.36751        1.00006        0.99973
0.018762        0.99946        0.99950        1.00005        0.19072        0.98699       -0.00034        0.05070       -0.37349        1.00006        0.99973
0.019067        0.99944        0.99949        1.00005        0.19072        0.98699       -0.00034        0.05153       -0.37957        1.00006        0.99972
0.019377        0.99943        0.99948        1.00005        0.19073        0.98699       -0.00035        0.05237       -0.38574        1.00006        0.99971
0.019692        0.99941        0.99946        1.00005        0.19073        0.98699       -0.00035        0.05322       -0.39201        1.00006        0.99971
0.020012        0.99940        0.99945        1.00005        0.19073        0.98699       -0.00036        0.05408       -0.39839        1.00007        0.99970
0.020338        0.99937        0.99943        1.00006        0.19073        0.98699       -0.00036        0.05496       -0.40487        1.00007        0.99969
0.020669        0.99935        0.99941        1.00006        0.19073        0.98699       -0.00037        0.05586       -0.41145        1.00007        0.99968
0.021005        0.99932        0.99938        1.00006        0.19073        0.98699       -0.00038        0.05677       -0.41814        1.00007        0.99966
0.021347        0.99929        0.99936        1.00006        0.19074        0.98699       -0.00038        0.05769       -0.42494        1.00008        0.99965
0.021694        0.99927        0.99933        1.00007        0.19074        0.98699       -0.00039        0.05863       -0.43185        1.00008        0.99964
0.022047        0.99924        0.99931        1.00007        0.19074        0.98699       -0.00039        0.05959       -0.43887        1.00008        0.99962
0.022405        0.99921        0.99928        1.00007        0.19074        0.98699       -0.00040        0.06056       -0.44600        1.00009        0.99961
0.022770        0.99918        0.99926        1.00007        0.19075        0.98699       -0.00041        0.06154       -0.45326        1.00009        0.99960
0.023140        0.99915        0.99923        1.00008        0.19075        0.98699       -0.00041        0.06254       -0.46063        1.00009        0.99958
0.023516        0.99913        0.99920        1.00008        0.19075        0.98699       -0.00042        0.06356       -0.46812        1.00010        0.99957
0.023899        0.99910        0.99918        1.00008        0.19075        0.98699       -0.00043        0.06459       -0.47573        1.00010        0.99955
0.024288        0.99907        0.99915        1.00008        0.19075        0.98699       -0.00043        0.06565       -0.48346        1.00010        0.99954
0.024683        0.99903        0.99912        1.00009        0.19076        0.98699       -0.00044        0.06671       -0.49132        1.00010        0.99952
0.025084        0.99900        0.99909        1.00009        0.19076        0.98699       -0.00045        0.06780       -0.49931        1.00011        0.99951
0.025492        0.99897        0.99906        1.00009        0.19076        0.98699       -0.00046        0.06890       -0.50743        1.00011        0.99949
0.025907        0.99894        0.99903        1.00009        0.19076        0.98699       -0.00046        0.07002       -0.51568        1.00011        0.99948
0.026328        0.99891        0.99900        1.00010        0.19077        0.98699       -0.00047        0.07116       -0.52407        1.00012        0.99946
0.026756        0.99887        0.99897        1.00010        0.19077        0.98699       -0.00048        0.07232       -0.53259        1.00012        0.99945
0.027192        0.99884        0.99894        1.00010        0.19077        0.98699       -0.00049        0.07350       -0.54125        1.00013        0.99943
0.027634        0.99880        0.99891        1.00011        0.19078        0.98698       -0.00049        0.07470       -0.55005        1.00013        0.99941
0.028083        0.99877        0.99888        1.00011        0.19078        0.98698       -0.00050        0.07591       -0.55900        1.00013        0.99940
0.028540        0.99873        0.99885        1.00011        0.19078        0.98698       -0.00051        0.07715       -0.56809        1.00014        0.99938
0.029004        0.99870        0.99881        1.00011        0.19078        0.98698       -0.00052        0.07840       -0.57732        1.00014        0.99936
0.029476        0.99866        0.99878        1.00012        0.19079        0.98698       -0.00053        0.07968       -0.58671        1.00014        0.99934
0.029955        0.99862        0.99874        1.00012        0.19079        0.98698       -0.00054        0.08097       -0.59625        1.00015        0.99933
0.030443        0.99857        0.99870        1.00013        0.19079        0.98698       -0.00054        0.08229       -0.60595        1.00015        0.99930
0.030938        0.99852        0.99865        1.00013        0.19080        0.98698       -0.00055        0.08363       -0.61580        1.00016        0.99928
0.031441        0.99847        0.99860        1.00013        0.19080        0.98698       -0.00056        0.08499       -0.62581        1.00016        0.99925
0.031952        0.99841        0.99855        1.00014        0.19081        0.98698       -0.00057        0.08638       -0.63598        1.00017        0.99922
0.032472        0.99835        0.99850        1.00014        0.19081        0.98698       -0.00058        0.08779       -0.64632        1.00018        0.99920
0.033000        0.99830        0.99845        1.00015        0.19082        0.98698       -0.00059        0.08922       -0.65682        1.00018        0.99917
0.033537        0.99824        0.99839        1.00015        0.19082        0.98698       -0.00060        0.09067       -0.66750        1.00019        0.99914
0.034083        0.99818        0.99834        1.00016        0.19083        0.98698       -0.00061        0.09214       -0.67835        1.00020        0.99911
0.034637        0.99812        0.99828        1.00017        0.19083        0.98698       -0.00062        0.09364       -0.68938        1.00020        0.99908
0.035200        0.99806        0.99823        1.00017        0.19083        0.98698       -0.00063        0.09517       -0.70058        1.00021        0.99905
0.035773        0.99799        0.99817        1.00018        0.19084        0.98698       -0.00064        0.09672       -0.71197        1.00021        0.99902
0.036355        0.99793        0.99811        1.00018        0.19084        0.98698       -0.00065        0.09829       -0.72354        1.00022        0.99899
0.036946        0.99787        0.99805        1.00019        0.19085        0.98698       -0.00066        0.09989       -0.73531        1.00023        0.99896
0.037547        0.99780        0.99799        1.00019        0.19086        0.98698       -0.00067        0.10152       -0.74726        1.00024        0.99893
0.038158        0.99773        0.99793        1.00020        0.19086        0.98698       -0.00068        0.10317       -0.75941        1.00024        0.99890
0.038778        0.99767        0.99787        1.00020        0.19087        0.98698       -0.00069        0.10485       -0.77175        1.00025        0.99886
0.039409        0.99760        0.99781        1.00021        0.19087        0.98698       -0.00071        0.10656       -0.78430        1.00026        0.99883
0.040050        0.99753        0.99774        1.00022        0.19088        0.98698       -0.00072        0.10830       -0.79705        1.00026        0.99880
0.040701        0.99744        0.99766        1.00022        0.19088        0.98698       -0.00073        0.11006       -0.81000        1.00027        0.99875
0.041363        0.99734        0.99758        1.00023        0.19089        0.98698       -0.00074        0.11185       -0.82316        1.00028        0.99871
0.042036        0.99725        0.99749        1.00024        0.19090        0.98698       -0.00075        0.11368       -0.83654        1.00029        0.99866
0.042720        0.99715        0.99740        1.00025        0.19091        0.98698       -0.00076        0.11553       -0.85013        1.00030        0.99862
0.043415        0.99706        0.99731        1.00026        0.19091        0.98698       -0.00078        0.11741       -0.86394        1.00031        0.99857
0.044121        0.99696        0.99722        1.00027        0.19092        0.98698       -0.00079        0.11933       -0.87798        1.00032        0.99852
0.044839        0.99686        0.99713        1.00027        0.19093        0.98697       -0.00080        0.12127       -0.89225        1.00034        0.99847
0.045568        0.99676        0.99704        1.00028        0.19094        0.98697       -0.00082        0.12325       -0.90675        1.00035        0.99843
0.046309        0.99665        0.99694        1.00029        0.19095        0.98697       -0.00083        0.12525       -0.92148        1.00036        0.99838
0.047062        0.99655        0.99685        1.00030        0.19095        0.98697       -0.00084        0.12730       -0.93646        1.00037        0.99832
0.047828        0.99644        0.99675        1.00031        0.19096        0.98697       -0.00086        0.12937       -0.95167        1.00038        0.99827
0.048606        0.99633        0.99665        1.00032        0.19097        0.98697       -0.00087        0.13148       -0.96714        1.00039        0.99822
0.049396        0.99622        0.99655        1.00033        0.19098        0.98697       -0.00088        0.13362       -0.98286        1.00040        0.99817
0.050200        0.99610        0.99644        1.00034        0.19099        0.98697       -0.00090        0.13580       -0.99883        1.00042        0.99811
0.051016        0.99596        0.99632        1.00035        0.19100        0.98697       -0.00091        0.13801       -1.01505        1.00043        0.99804
0.051846        0.99582        0.99619        1.00037        0.19101        0.98697       -0.00093        0.14026       -1.03153        1.00045        0.99798
0.052689        0.99568        0.99606        1.00038        0.19102        0.98697       -0.00094        0.14255       -1.04829        1.00046        0.99791
0.053546        0.99553        0.99592        1.00039        0.19104        0.98697       -0.00096        0.14488       -1.06531        1.00048        0.99784
0.054417        0.99538        0.99579        1.00040        0.19105        0.98697       -0.00097        0.14724       -1.08261        1.00049        0.99776
0.055302        0.99523        0.99565        1.00042        0.19106        0.98697       -0.00099        0.14964       -1.10020        1.00051        0.99769
0.056202        0.99508        0.99551        1.00043        0.19107        0.98697       -0.00101        0.15208       -1.11807        1.00053        0.99762
0.057116        0.99492        0.99536        1.00044        0.19108        0.98696       -0.00102        0.15456       -1.13623        1.00054        0.99754
0.058045        0.99476        0.99522        1.00046        0.19110        0.98696       -0.00104        0.15708       -1.15468        1.00056        0.99746
0.058989        0.99460        0.99507        1.00047        0.19111        0.98696       -0.00106        0.15964       -1.17344        1.00058        0.99739
0.059948        0.99444        0.99492        1.00049        0.19112        0.98696       -0.00107        0.16225       -1.19250        1.00059        0.99731
0.060923        0.99425        0.99475        1.00050        0.19114        0.98696       -0.00109        0.16490       -1.21186        1.00061        0.99721
0.061914        0.99405        0.99456        1.00052        0.19115        0.98696       -0.00111        0.16759       -1.23153        1.00064        0.99712
0.062921        0.99384        0.99438        1.00054        0.19117        0.98696       -0.00113        0.17033       -1.25152        1.00066        0.99702
0.063945        0.99364        0.99419        1.00056        0.19119        0.98696       -0.00115        0.17311       -1.27183        1.00068        0.99692
0.064985        0.99343        0.99400        1.00057        0.19120        0.98696       -0.00117        0.17593       -1.29248        1.00070        0.99682
0.066042        0.99322        0.99380        1.00059        0.19122        0.98696       -0.00118        0.17881       -1.31346        1.00072        0.99672
0.067116        0.99300        0.99361        1.00061        0.19124        0.98695       -0.00120        0.18172       -1.33478        1.00075        0.99661
0.068208        0.99278        0.99341        1.00063        0.19125        0.98695       -0.00122        0.18469       -1.35645        1.00077        0.99651
