x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99969        0.99971        1.00002        0.35970        0.98594       -0.00034        0.04338       -0.26643        1.00003        0.99992
0.010163        0.99968        0.99970        1.00002        0.35970        0.98594       -0.00034        0.04408       -0.27076        1.00003        0.99992
0.010328        0.99967        0.99969        1.00002        0.35971        0.98594       -0.00035        0.04480       -0.27517        1.00003        0.99992
0.010496        0.99965        0.99968        1.00002        0.35971        0.98594       -0.00035        0.04553       -0.27964        1.00003        0.99991
0.010667        0.99964        0.99966        1.00003        0.35971        0.98594       -0.00036        0.04627       -0.28419        1.00003        0.99991
0.010840        0.99962        0.99965        1.00003        0.35972        0.98594       -0.00037        0.04702       -0.28881        1.00003        0.99991
0.011016        0.99960        0.99963        1.00003        0.35972        0.98594       -0.00037        0.04779       -0.29351        1.00003        0.99990
0.011196        0.99959        0.99962        1.00003        0.35973        0.98594       -0.00038        0.04856       -0.29828        1.00004        0.99990
0.011378        0.99957        0.99960        1.00003        0.35973        0.98594       -0.00038        0.04935       -0.30313        1.00004        0.99989
0.011563        0.99955        0.99958        1.00003        0.35974        0.98594       -0.00039        0.05016       -0.30806        1.00004        0.99989
0.011751        0.99953        0.99957        1.00003        0.35974        0.98593       -0.00040        0.05097       -0.31307        1.00004        0.99989
0.011942        0.99952        0.99955        1.00003        0.35974        0.98593       -0.00040        0.05180       -0.31816        1.00004        0.99988
0.012136        0.99950        0.99953        1.00004        0.35975        0.98593       -0.00041        0.05265       -0.32334        1.00004        0.99988
0.012334        0.99948        0.99952        1.00004        0.35975        0.98593       -0.00042        0.05350       -0.32860        1.00004        0.99987
0.012534        0.99946        0.99950        1.00004        0.35976        0.98593       -0.00042        0.05437       -0.33394        1.00005        0.99987
0.012738        0.99944        0.99948        1.00004        0.35976        0.98593       -0.00043        0.05526       -0.33937        1.00005        0.99986
0.012945        0.99942        0.99946        1.00004        0.35977        0.98593       -0.00044        0.05616       -0.34489        1.00005        0.99986
0.013156        0.99940        0.99945        1.00004        0.35977        0.98593       -0.00044        0.05707       -0.35050        1.00005        0.99985
0.013370        0.99938        0.99943        1.00004        0.35978        0.98593       -0.00045        0.05800       -0.35620        1.00005        0.99985
0.013587        0.99936        0.99941        1.00005        0.35978        0.98593       -0.00046        0.05894       -0.36199        1.00005        0.99984
0.013808        0.99934        0.99939        1.00005        0.35979        0.98593       -0.00047        0.05990       -0.36788        1.00006        0.99984
0.014033        0.99932        0.99937        1.00005        0.35979        0.98593       -0.00047        0.06088       -0.37386        1.00006        0.99983
0.014261        0.99930        0.99935        1.00005        0.35980        0.98593       -0.00048        0.06187       -0.37994        1.00006        0.99983
0.014493        0.99928        0.99933        1.00005        0.35980        0.98593       -0.00049        0.06287       -0.38612        1.00006        0.99982
0.014729        0.99926        0.99931        1.00005        0.35981        0.98593       -0.00050        0.06390       -0.39240        1.00006        0.99982
0.014968        0.99923        0.99929        1.00005        0.35981        0.98593       -0.00051        0.06494       -0.39879        1.00007        0.99981
0.015212        0.99921        0.99927        1.00006        0.35982        0.98593       -0.00051        0.06599       -0.40527        1.00007        0.99981
0.015459        0.99919        0.99925        1.00006        0.35982        0.98593       -0.00052        0.06707       -0.41186        1.00007        0.99980
0.015711        0.99917        0.99922        1.00006        0.35983        0.98593       -0.00053        0.06816       -0.41856        1.00007        0.99980
0.015966        0.99914        0.99920        1.00006        0.35984        0.98593       -0.00054        0.06927       -0.42537        1.00007        0.99979
0.016226        0.99912        0.99918        1.00006        0.35984        0.98593       -0.00055        0.07040       -0.43229        1.00008        0.99978
0.016490        0.99909        0.99916        1.00006        0.35985        0.98593       -0.00056        0.07154       -0.43932        1.00008        0.99978
0.016758        0.99907        0.99913        1.00007        0.35985        0.98593       -0.00057        0.07270       -0.44646        1.00008        0.99977
0.017031        0.99904        0.99911        1.00007        0.35986        0.98593       -0.00057        0.07389       -0.45372        1.00008        0.99977
0.017308        0.99902        0.99909        1.00007        0.35987        0.98593       -0.00058        0.07509       -0.46110        1.00008        0.99976
0.017589        0.99899        0.99906        1.00007        0.35987        0.98593       -0.00059        0.07631       -0.46860        1.00009        0.99975
0.017875        0.99896        0.99904        1.00007        0.35988        0.98593       -0.00060        0.07755       -0.47622        1.00009        0.99975
0.018166        0.99894        0.99901        1.00008        0.35989        0.98593       -0.00061        0.07881       -0.48397        1.00009        0.99974
0.018461        0.99891        0.99899        1.00008        0.35989        0.98593       -0.00062        0.08010       -0.49184        1.00009        0.99973
0.018762        0.99888        0.99896        1.00008        0.35990        0.98593       -0.00063        0.08140       -0.49984        1.00010        0.99973
0.019067        0.99885        0.99893        1.00008        0.35991        0.98593       -0.00064        0.08272       -0.50797        1.00010        0.99972
0.019377        0.99882        0.99891        1.00008        0.35991        0.98593       -0.00065        0.08407       -0.51623        1.00010        0.99971
0.019692        0.99879        0.99888        1.00009        0.35992        0.98593       -0.00066        0.08544       -0.52463        1.00010        0.99971
0.020012        0.99876        0.99885        1.00009        0.35993        0.98593       -0.00068        0.08683       -0.53316        1.00011        0.99970
0.020338        0.99872        0.99881        1.00009        0.35994        0.98593       -0.00069        0.08824       -0.54183        1.00011        0.99969
0.020669        0.99867        0.99876        1.00009        0.35995        0.98593       -0.00070        0.08968       -0.55064        1.00011        0.99968
0.021005        0.99862        0.99871        1.00010        0.35997        0.98593       -0.00071        0.09114       -0.55959        1.00012        0.99966
0.021347        0.99856        0.99866        1.00010        0.35998        0.98593       -0.00072        0.09262       -0.56869        1.00012        0.99965
0.021694        0.99851        0.99861        1.00011        0.35999        0.98593       -0.00073        0.09413       -0.57794        1.00013        0.99964
0.022047        0.99845        0.99856        1.00011        0.36001        0.98593       -0.00074        0.09567       -0.58733        1.00013        0.99962
0.022405        0.99840        0.99851        1.00011        0.36002        0.98593       -0.00076        0.09722       -0.59688        1.00014        0.99961
0.022770        0.99834        0.99846        1.00012        0.36003        0.98593       -0.00077        0.09881       -0.60659        1.00014        0.99960
0.023140        0.99829        0.99841        1.00012        0.36005        0.98593       -0.00078        0.10042       -0.61645        1.00015        0.99958
0.023516        0.99823        0.99835        1.00013        0.36006        0.98593       -0.00079        0.10205       -0.62648        1.00015        0.99957
0.023899        0.99817        0.99830        1.00013        0.36008        0.98593       -0.00081        0.10371       -0.63666        1.00016        0.99955
0.024288        0.99811        0.99824        1.00013        0.36009        0.98593       -0.00082        0.10540       -0.64702        1.00016        0.99954
0.024683        0.99805        0.99818        1.00014        0.36011        0.98593       -0.00083        0.10712       -0.65754        1.00017        0.99952
0.025084        0.99798        0.99813        1.00014        0.36012        0.98592       -0.00085        0.10886       -0.66823        1.00017        0.99951
0.025492        0.99792        0.99807        1.00015        0.36014        0.98592       -0.00086        0.11064       -0.67909        1.00018        0.99949
0.025907        0.99786        0.99801        1.00015        0.36015        0.98592       -0.00088        0.11244       -0.69014        1.00018        0.99948
0.026328        0.99779        0.99795        1.00016        0.36017        0.98592       -0.00089        0.11427       -0.70136        1.00019        0.99946
0.026756        0.99772        0.99788        1.00016        0.36019        0.98592       -0.00090        0.11613       -0.71276        1.00020        0.99945
0.027192        0.99766        0.99782        1.00017        0.36020        0.98592       -0.00092        0.11802       -0.72435        1.00020        0.99943
0.027634        0.99759        0.99776        1.00017        0.36022        0.98592       -0.00093        0.11994       -0.73613        1.00021        0.99941
0.028083        0.99752        0.99769        1.00018        0.36024        0.98592       -0.00095        0.12189       -0.74810        1.00021        0.99940
0.028540        0.99745        0.99763        1.00018        0.36025        0.98592       -0.00096        0.12388       -0.76027        1.00022        0.99938
0.029004        0.99738        0.99756        1.00019        0.36027        0.98592       -0.00098        0.12590       -0.77263        1.00023        0.99936
0.029476        0.99730        0.99749        1.00019        0.36029        0.98592       -0.00100        0.12795       -0.78519        1.00023        0.99934
0.029955        0.99723        0.99742        1.00020        0.36031        0.98592       -0.00101        0.13003       -0.79796        1.00024        0.99933
0.030443        0.99713        0.99733        1.00020        0.36033        0.98592       -0.00103        0.13215       -0.81094        1.00025        0.99930
0.030938        0.99703        0.99723        1.00021        0.36036        0.98592       -0.00105        0.13430       -0.82412        1.00026        0.99928
0.031441        0.99692        0.99713        1.00022        0.36038        0.98592       -0.00106        0.13649       -0.83751        1.00026        0.99925
0.031952        0.99681        0.99703        1.00023        0.36041        0.98592       -0.00108        0.13872       -0.85113        1.00027        0.99922
0.032472        0.99669        0.99693        1.00023        0.36044        0.98592       -0.00110        0.14098       -0.86496        1.00028        0.99920
0.033000        0.99658        0.99682        1.00024        0.36047        0.98592       -0.00112        0.14328       -0.87902        1.00029        0.99917
0.033537        0.99646        0.99671        1.00025        0.36050        0.98591       -0.00113        0.14561       -0.89331        1.00030        0.99914
0.034083        0.99635        0.99660        1.00026        0.36053        0.98591       -0.00115        0.14799       -0.90783        1.00031        0.99911
0.034637        0.99623        0.99649        1.00027        0.36056        0.98591       -0.00117        0.15040       -0.92259        1.00032        0.99908
0.035200        0.99610        0.99638        1.00027        0.36059        0.98591       -0.00119        0.15285       -0.93759        1.00033        0.99905
0.035773        0.99598        0.99626        1.00028        0.36062        0.98591       -0.00121        0.15534       -0.95283        1.00035        0.99902
0.036355        0.99585        0.99614        1.00029        0.36065        0.98591       -0.00123        0.15788       -0.96832        1.00036        0.99899
0.036946        0.99573        0.99603        1.00030        0.36068        0.98591       -0.00125        0.16045       -0.98406        1.00037        0.99896
0.037547        0.99560        0.99590        1.00031        0.36071        0.98591       -0.00127        0.16307       -1.00006        1.00038        0.99893
0.038158        0.99546        0.99578        1.00032        0.36074        0.98591       -0.00129        0.16572       -1.01632        1.00039        0.99890
