xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.137382        0.00174        0.00191        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00179        2.007       22.286        0.988        0.085        0.042        2.15580        3.88        0.896        4.32        3.60        0.00
0.137382        0.05617        0.06286        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05993        3.097        5.982        0.977        0.758        0.245        0.53608        3.54        0.834        3.37        2.78        0.00
0.137382        0.01071        0.01233        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01151        2.279       10.020        0.987        0.244        0.107        0.95653        3.88        0.882        4.23        3.55        0.00
0.137382        0.01154        0.01258        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01257        2.824       11.978        0.986        0.317        0.112        1.07752        3.75        0.856        3.85        3.30        0.00
0.137382        0.00171        0.00175        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00173        1.734       19.421        0.988        0.072        0.042        1.93372        3.89        0.909        4.41        5.47        0.00
0.137382        0.96106        1.07516        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.06420        1.734        0.698        0.881        1.789        1.032        0.09826        3.83        0.808        3.68        2.08        0.00
0.092367        0.92271        1.05614        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.95398        2.007        0.854        0.875        1.960        0.977        0.07557        5.26        0.791        5.84        1.95        0.00
0.092367        0.01470        0.01770        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01587        3.914       14.897        0.984        0.493        0.126        0.76884        4.18        0.805        4.27        3.10        0.00
0.092367        0.01122        0.01263        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01170        2.279        9.936        0.986        0.247        0.108        0.64228        5.37        0.881        6.84        7.31        0.00
0.092367        0.00225        0.00262        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00236        3.641       35.962        0.987        0.177        0.049        1.98513        4.73        0.821        5.28        3.32        0.00
0.092367        0.00438        0.00467        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00465        3.097       21.686        0.987        0.211        0.068        1.28065        5.14        0.845        6.14        3.47        0.00
0.092367        0.00408        0.00470        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00444        2.824       20.170        0.987        0.188        0.067        1.22571        5.24        0.857        6.42        3.52        0.00
0.092367        0.01538        0.01613        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01538        3.641       14.056        0.985        0.452        0.124        0.77202        4.64        0.818        5.10        3.23        0.00
0.092367        0.01486        0.01700        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01486        3.369       13.206        0.985        0.411        0.122        0.75887        4.92        0.830        5.65        3.36        0.00
0.092367        0.00088        0.00101        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00100        2.007       29.856        0.988        0.063        0.032        1.95356        5.35        0.896        6.95        5.13        0.00
0.092367        0.00061        0.00072        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00068        2.824       51.500        0.988        0.074        0.026        3.11696        5.11        0.858        6.23        3.49        0.00
0.092367        0.00026        0.00027        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00027        1.734       49.211        0.988        0.028        0.016        3.30805        5.30        0.909        7.00        4.42        0.00
0.092367        0.00117        0.00138        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00117        3.097       43.242        0.988        0.106        0.034        2.54630        5.03        0.846        5.98        3.44        0.00
0.062102        0.00230        0.00259        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00233        3.369       33.455        0.987        0.163        0.048        1.31043        7.13        0.833        9.37        4.55        0.00
0.062102        0.00413        0.00480        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00433        2.552       18.392        0.987        0.168        0.066        0.77668        7.52        0.870       10.49        6.29        0.00
0.062102        0.00568        0.00659        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00650        4.459       26.644        0.986        0.360        0.081        0.87877        5.49        0.785        6.21        3.31        0.00
0.062102        0.00423        0.00479        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00456        2.824       19.909        0.987        0.191        0.068        0.82091        7.44        0.857       10.19        5.51        0.00
0.062102        0.07203        0.08366        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07203        2.824        4.953        0.976        0.758        0.268        0.22239        7.39        0.846        9.95        3.46        0.00
0.062102        0.00230        0.00258        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00246        3.641       35.273        0.987        0.180        0.050        1.34488        6.93        0.821        8.90        4.38        0.00
0.062102        0.00120        0.00139        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00127        3.369       45.305        0.987        0.120        0.036        1.77647        7.07        0.833        9.29        4.34        0.00
0.062102        0.00116        0.00138        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00120        3.097       42.631        0.988        0.108        0.035        1.71352        7.24        0.846        9.72        4.59        0.00
0.062102        0.00061        0.00072        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00064        2.279       42.541        0.988        0.058        0.025        1.83516        7.50        0.883       10.64        5.19        0.00
0.062102        0.69563        0.79691        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70621        2.552        1.282        0.879        2.145        0.840        0.06946        7.49        0.770        9.10        1.69        0.00
0.062102        0.01479        0.01731        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01525        3.369       13.032        0.985        0.416        0.124        0.51234        7.07        0.830        9.22        5.44        0.00
0.062102        0.07259        0.08055        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07340        3.097        5.389        0.974        0.839        0.271        0.23218        7.19        0.832        9.42        3.28        0.00
0.062102        0.01483        0.01726        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01722        3.914       14.294        0.984        0.514        0.131        0.51783        6.32        0.805        7.70        3.30        0.00
0.062102        0.07209        0.08479        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07219        3.369        5.921        0.973        0.905        0.269        0.24206        6.91        0.818        8.80        3.05        0.00
0.062102        0.00061        0.00071        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00070        2.824       50.876        0.988        0.075        0.026        2.09521        7.33        0.858       10.03        4.53        0.00
0.062102        0.99764        1.07851        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.03302        2.007        0.811        0.865        2.040        1.016        0.04753        7.31        0.782        8.95        2.12        0.00
0.062102        0.00046        0.00054        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00051        3.369       71.407        0.988        0.076        0.023        2.80578        6.93        0.834        9.06        3.55        0.00
0.062102        0.01578        0.01638        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01624        3.641       13.674        0.984        0.464        0.127        0.51859        6.77        0.817        8.58        3.40        0.00
0.062102        0.05482        0.06280        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06056        3.914        7.542        0.973        0.963        0.246        0.27097        6.09        0.792        7.19        2.67        0.00
0.041753        0.00422        0.00480        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00464        2.824       19.729        0.987        0.192        0.068        0.54995       10.70        0.857       15.78        6.52        0.00
0.041753        0.07380        0.08486        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07838        3.369        5.674        0.972        0.943        0.280        0.15972       10.06        0.817       13.94        3.29        0.00
0.041753        0.00216        0.00250        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00239        3.369       33.024        0.987        0.165        0.049        0.87940       10.35        0.833       14.74        5.10        0.00
0.041753        0.00120        0.00128        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00123        3.097       42.173        0.987        0.109        0.035        1.14954       10.48        0.846       15.20        5.01        0.00
0.041753        0.00157        0.00187        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00159        4.459       54.020        0.987        0.178        0.040        1.35137        9.23        0.788       12.13        3.52        0.00
0.041753        0.00306        0.00350        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00306        4.731       41.303        0.987        0.262        0.055        1.00851        8.72        0.777       11.15        3.43        0.00
0.041753        0.01541        0.01663        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01583        3.369       12.789        0.984        0.424        0.126        0.34156       10.23        0.830       14.47        6.15        0.00
0.041753        0.02025        0.02385        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02025        4.459       15.041        0.982        0.635        0.142        0.34120        7.68        0.779        9.55        3.31        0.00
0.041753        0.07224        0.08031        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07571        3.641        6.248        0.971        1.002        0.275        0.16656        9.65        0.803       13.03        3.06        0.00
0.041753        0.00582        0.00669        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00669        4.459       26.271        0.986        0.365        0.082        0.62024        8.85        0.785       11.48        3.51        0.00
0.041753        0.00582        0.00669        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00588        3.914       24.532        0.986        0.300        0.077        0.61920        9.86        0.808       13.47        4.76        0.00
0.041753        0.00121        0.00139        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00137        3.641       47.168        0.987        0.135        0.037        1.23120       10.07        0.822       14.07        4.65        0.00
0.041753        0.00086        0.00099        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00093        4.186       66.209        0.987        0.128        0.030        1.67497        9.44        0.799       12.66        3.59        0.00
0.041753        0.91386        1.08735        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.08735        2.007        0.784        0.857        2.093        1.043        0.03061       10.35        0.775       13.60        2.86        0.00
0.041753        0.92132        1.04217        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.92510        2.279        0.975        0.861        2.192        0.962        0.03621       10.44        0.766       13.57        2.02        0.00
0.041753        0.72691        0.76346        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.76346        2.552        1.220        0.869        2.230        0.874        0.04372       10.59        0.762       13.72        2.50        0.00
0.041753        0.07604        0.08112        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07806        3.097        5.221        0.973        0.865        0.279        0.15388       10.39        0.831       14.74        3.44        0.00
0.041753        0.00576        0.00653        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00626        4.186       25.465        0.986        0.331        0.079        0.62362        9.45        0.796       12.61        4.58        0.00
0.028072        0.02103        0.02418        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02135        4.459       14.643        0.982        0.652        0.146        0.23043       11.91        0.779       16.13        3.46        0.00
0.028072        0.00430        0.00494        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00430        2.279       16.399        0.987        0.149        0.066        0.32217       15.69        0.882       25.08        4.88        0.00
0.028072        0.00061        0.00073        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00064        4.459       85.206        0.987        0.113        0.025        1.49205       13.87        0.788       19.47        3.68        0.00
0.028072        0.01473        0.01726        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01511        3.097       12.007        0.985        0.381        0.123        0.22249       15.25        0.843       23.14        7.71        0.00
0.028072        0.01606        0.01710        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01632        3.369       12.592        0.984        0.430        0.128        0.22756       14.92        0.830       22.24        6.65        0.00
0.028072        0.02023        0.02371        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02047        4.186       14.025        0.982        0.599        0.143        0.22951       12.96        0.792       18.07        5.24        0.00
0.028072        0.02006        0.02416        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02121        4.731       15.600        0.981        0.689        0.146        0.23766       10.83        0.767       14.21        3.32        0.00
0.028072        0.02000        0.02377        5.003        5.003        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02003        5.003       16.996        0.981        0.708        0.142        0.25362        9.82        0.755       12.45        3.16        0.00
0.028072        0.07148        0.08605        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.08194        3.097        5.092        0.973        0.887        0.286        0.10222       15.15        0.831       22.63        3.68        0.00
0.028072        0.07126        0.08468        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07781        2.824        4.759        0.975        0.788        0.279        0.09866       15.47        0.845       23.58        8.27        0.00
0.028072        0.07294        0.08625        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07772        3.914        6.628        0.969        1.091        0.279        0.11515       13.64        0.789       19.07        3.08        0.00
0.028072        0.07365        0.08366        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.08217        3.641        5.988        0.969        1.044        0.287        0.10979       14.23        0.802       20.35        3.25        0.00
0.028072        0.93459        1.06168        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -1.5       -1.5       -1.5       -1.5         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.98622        2.279        0.934        0.851        2.263        0.993        0.02306       14.94        0.758       20.23        2.14        0.00
