x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99971        0.99973        1.00002        0.96332        0.97328       -0.00090        0.03792       -0.07542        1.00002        0.99992
0.010163        0.99970        0.99972        1.00002        0.96332        0.97328       -0.00092        0.03854       -0.07665        1.00002        0.99992
0.010328        0.99969        0.99971        1.00002        0.96333        0.97328       -0.00093        0.03917       -0.07790        1.00003        0.99992
0.010496        0.99967        0.99970        1.00002        0.96334        0.97327       -0.00095        0.03981       -0.07916        1.00003        0.99991
0.010667        0.99966        0.99968        1.00002        0.96334        0.97327       -0.00096        0.04045       -0.08045        1.00003        0.99991
0.010840        0.99965        0.99967        1.00002        0.96335        0.97327       -0.00098        0.04111       -0.08176        1.00003        0.99991
0.011016        0.99963        0.99965        1.00002        0.96336        0.97327       -0.00100        0.04178       -0.08309        1.00003        0.99990
0.011196        0.99961        0.99964        1.00003        0.96337        0.97327       -0.00101        0.04246       -0.08444        1.00003        0.99990
0.011378        0.99960        0.99963        1.00003        0.96338        0.97327       -0.00103        0.04315       -0.08581        1.00003        0.99989
0.011563        0.99958        0.99961        1.00003        0.96339        0.97327       -0.00104        0.04385       -0.08721        1.00003        0.99989
0.011751        0.99957        0.99960        1.00003        0.96339        0.97327       -0.00106        0.04457       -0.08862        1.00004        0.99989
0.011942        0.99955        0.99958        1.00003        0.96340        0.97327       -0.00108        0.04529       -0.09007        1.00004        0.99988
0.012136        0.99953        0.99956        1.00003        0.96341        0.97327       -0.00110        0.04603       -0.09153        1.00004        0.99988
0.012334        0.99952        0.99955        1.00003        0.96342        0.97327       -0.00111        0.04678       -0.09302        1.00004        0.99987
0.012534        0.99950        0.99953        1.00003        0.96343        0.97327       -0.00113        0.04754       -0.09453        1.00004        0.99987
0.012738        0.99948        0.99952        1.00003        0.96344        0.97327       -0.00115        0.04831       -0.09607        1.00004        0.99986
0.012945        0.99946        0.99950        1.00004        0.96345        0.97327       -0.00117        0.04910       -0.09763        1.00004        0.99986
0.013156        0.99945        0.99948        1.00004        0.96346        0.97327       -0.00119        0.04990       -0.09922        1.00005        0.99985
0.013370        0.99943        0.99946        1.00004        0.96347        0.97327       -0.00121        0.05071       -0.10083        1.00005        0.99985
0.013587        0.99941        0.99945        1.00004        0.96348        0.97327       -0.00123        0.05153       -0.10247        1.00005        0.99984
0.013808        0.99939        0.99943        1.00004        0.96349        0.97327       -0.00125        0.05237       -0.10414        1.00005        0.99984
0.014033        0.99937        0.99941        1.00004        0.96350        0.97327       -0.00127        0.05323       -0.10583        1.00005        0.99983
0.014261        0.99935        0.99939        1.00004        0.96351        0.97327       -0.00129        0.05409       -0.10755        1.00005        0.99983
0.014493        0.99933        0.99937        1.00004        0.96352        0.97327       -0.00131        0.05497       -0.10930        1.00005        0.99982
0.014729        0.99931        0.99936        1.00005        0.96353        0.97326       -0.00133        0.05587       -0.11108        1.00006        0.99982
0.014968        0.99929        0.99934        1.00005        0.96355        0.97326       -0.00135        0.05677       -0.11289        1.00006        0.99981
0.015212        0.99927        0.99932        1.00005        0.96356        0.97326       -0.00137        0.05770       -0.11472        1.00006        0.99981
0.015459        0.99925        0.99930        1.00005        0.96357        0.97326       -0.00140        0.05864       -0.11659        1.00006        0.99980
0.015711        0.99922        0.99928        1.00005        0.96358        0.97326       -0.00142        0.05959       -0.11848        1.00006        0.99980
0.015966        0.99920        0.99926        1.00005        0.96359        0.97326       -0.00144        0.06056       -0.12041        1.00006        0.99979
0.016226        0.99918        0.99923        1.00005        0.96361        0.97326       -0.00147        0.06155       -0.12237        1.00007        0.99978
0.016490        0.99916        0.99921        1.00006        0.96362        0.97326       -0.00149        0.06255       -0.12436        1.00007        0.99978
0.016758        0.99913        0.99919        1.00006        0.96363        0.97326       -0.00151        0.06357       -0.12638        1.00007        0.99977
0.017031        0.99911        0.99917        1.00006        0.96364        0.97326       -0.00154        0.06460       -0.12844        1.00007        0.99977
0.017308        0.99909        0.99915        1.00006        0.96366        0.97326       -0.00156        0.06565       -0.13053        1.00007        0.99976
0.017589        0.99906        0.99912        1.00006        0.96367        0.97326       -0.00159        0.06672       -0.13265        1.00008        0.99975
0.017875        0.99904        0.99910        1.00006        0.96368        0.97326       -0.00162        0.06780       -0.13481        1.00008        0.99975
0.018166        0.99901        0.99908        1.00007        0.96370        0.97326       -0.00164        0.06891       -0.13700        1.00008        0.99974
0.018461        0.99899        0.99905        1.00007        0.96371        0.97326       -0.00167        0.07003       -0.13923        1.00008        0.99973
0.018762        0.99896        0.99903        1.00007        0.96372        0.97326       -0.00170        0.07117       -0.14149        1.00008        0.99973
0.019067        0.99893        0.99901        1.00007        0.96374        0.97325       -0.00172        0.07233       -0.14379        1.00009        0.99972
0.019377        0.99891        0.99898        1.00007        0.96375        0.97325       -0.00175        0.07350       -0.14613        1.00009        0.99971
0.019692        0.99888        0.99896        1.00007        0.96377        0.97325       -0.00178        0.07470       -0.14851        1.00009        0.99971
0.020012        0.99885        0.99893        1.00008        0.96378        0.97325       -0.00181        0.07591       -0.15092        1.00009        0.99970
0.020338        0.99881        0.99889        1.00008        0.96381        0.97325       -0.00184        0.07715       -0.15338        1.00010        0.99969
0.020669        0.99876        0.99885        1.00008        0.96383        0.97325       -0.00187        0.07841       -0.15587        1.00010        0.99968
0.021005        0.99872        0.99880        1.00009        0.96386        0.97325       -0.00190        0.07968       -0.15840        1.00010        0.99966
0.021347        0.99867        0.99876        1.00009        0.96388        0.97325       -0.00193        0.08098       -0.16098        1.00011        0.99965
0.021694        0.99862        0.99871        1.00009        0.96391        0.97325       -0.00196        0.08230       -0.16360        1.00011        0.99964
0.022047        0.99857        0.99866        1.00010        0.96394        0.97324       -0.00199        0.08364       -0.16626        1.00012        0.99962
0.022405        0.99852        0.99861        1.00010        0.96397        0.97324       -0.00203        0.08500       -0.16896        1.00012        0.99961
0.022770        0.99846        0.99856        1.00010        0.96400        0.97324       -0.00206        0.08638       -0.17171        1.00012        0.99960
0.023140        0.99841        0.99852        1.00011        0.96402        0.97324       -0.00209        0.08779       -0.17450        1.00013        0.99958
0.023516        0.99836        0.99846        1.00011        0.96405        0.97324       -0.00213        0.08922       -0.17733        1.00013        0.99957
0.023899        0.99830        0.99841        1.00011        0.96408        0.97324       -0.00216        0.09067       -0.18022        1.00014        0.99955
0.024288        0.99825        0.99836        1.00012        0.96411        0.97324       -0.00220        0.09215       -0.18315        1.00014        0.99954
0.024683        0.99819        0.99831        1.00012        0.96415        0.97323       -0.00223        0.09365       -0.18612        1.00015        0.99952
0.025084        0.99813        0.99825        1.00012        0.96418        0.97323       -0.00227        0.09517       -0.18915        1.00015        0.99951
0.025492        0.99807        0.99820        1.00013        0.96421        0.97323       -0.00231        0.09672       -0.19223        1.00016        0.99949
0.025907        0.99801        0.99814        1.00013        0.96424        0.97323       -0.00234        0.09830       -0.19535        1.00016        0.99948
0.026328        0.99795        0.99809        1.00014        0.96427        0.97323       -0.00238        0.09990       -0.19853        1.00017        0.99946
0.026756        0.99789        0.99803        1.00014        0.96431        0.97323       -0.00242        0.10152       -0.20176        1.00017        0.99945
0.027192        0.99783        0.99797        1.00014        0.96434        0.97322       -0.00246        0.10318       -0.20504        1.00018        0.99943
