xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
1.442888        0.00060        0.800        0.00056        0.00065        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       13.87        0.03        0.99        0.020        0.004        7.00        2.49        8.00        4.29         7        3.18        3.35        3.39        0.00        0.00        0.959       13.4352        1.14        0.04        0.4        0.0        0.000        0.00        0.00        1.09        0.38        0.4        1.61        4.05       -2.33        2.34
1.442888        0.00100        0.800        0.00093        0.00103        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       11.00        0.03        0.99        0.025        0.005        7.00        1.92        8.00        4.29         6        3.16        3.31        3.44        0.00        0.00        0.958       10.6739        1.15        0.20        0.4        0.0        0.000        0.00        0.00        1.09        0.39        0.4        1.59        2.97       -1.83        1.98
1.442888        0.00100        0.900        0.00091        0.00108        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       12.66        0.03        0.99        0.028        0.006        8.00        2.25        9.00        3.75         6        3.10        3.29        3.33        0.00        0.00        0.953       11.7929        1.13        0.16        0.3        0.0        0.000        0.00        0.00        1.09        0.37        0.4        1.61        3.83       -1.91        2.23
1.442888        0.00170        0.800        0.00163        0.00191        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.35        0.04        0.99        0.033        0.006        7.00        1.74        8.00        4.29         5        3.12        3.25        3.53        0.00        0.00        0.958        8.0309        1.15        0.41        0.3        0.0        0.000        0.00        0.00        1.09        0.41        0.4        1.64        2.11       -1.17        1.68
1.442888        0.00170        1.000        0.00153        0.00175        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.81        0.04        0.99        0.041        0.008        9.00        1.89       10.00        3.33         5        3.03        3.24        3.31        0.00        0.00        0.948        9.6290        1.12        0.35        0.3        0.0        0.000        0.00        0.00        1.09        0.37        0.4        1.62        3.31       -1.28        2.04
1.442888        0.00350        0.900        0.00348        0.00374        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.72        0.06        0.99        0.053        0.009        8.00        1.48        9.00        3.75         4        3.02        3.17        3.50        0.00        0.00        0.952        6.0833        1.14        0.71        0.3        0.0        0.000        0.00        0.00        1.09        0.41        0.4        1.69        1.73       -0.87        1.55
1.442888        0.00350        1.000        0.00308        0.00373        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        7.56        0.06        0.99        0.059        0.010        9.00        1.44       10.00        3.33         4        2.99        3.18        3.42        0.00        0.00        0.947        6.5870        1.13        0.69        0.3        0.0        0.000        0.00        0.00        1.09        0.39        0.4        1.68        2.10       -0.83        1.65
1.442888        0.00350        1.100        0.00337        0.00365        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.41        0.06        0.99        0.065        0.011       10.00        1.38       11.00        3.00         4        2.96        3.17        3.35        0.00        0.00        0.942        7.0465        1.11        0.66        0.2        0.0        0.000        0.00        0.00        1.08        0.38        0.4        1.70        2.49       -0.62        1.76
1.442888        0.00890        0.900        0.00887        0.01047        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        4.20        0.09        0.99        0.085        0.012        8.00        1.07        9.00        3.75         3        2.91        3.07        3.69        0.00        0.00        0.950        3.5841        1.12        1.24        0.2        0.0        0.000        0.00        0.00        1.08        0.43        0.4        1.81        1.00       -0.38        1.30
1.442888        0.00900        1.000        0.00896        0.00913        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        4.70        0.09        0.99        0.095        0.013        9.00        1.05       10.00        3.33         3        2.90        3.07        3.60        0.00        0.00        0.945        3.8447        1.11        1.23        0.2        0.0        0.000        0.00        0.00        1.08        0.41        0.4        1.82        1.20       -0.32        1.36
1.309013        0.00340        0.900        0.00320        0.00364        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.75        0.06        0.99        0.053        0.009        8.00        1.70        9.00        3.75         4        3.02        3.17        3.56        0.00        0.00        0.951        5.7988        1.17        0.77        0.3        0.0        0.000        0.00        0.00        1.11        0.42        0.4        1.97        1.64       -0.89        1.51
1.309013        0.00060        0.800        0.00059        0.00065        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       13.82        0.03        0.99        0.020        0.004        7.00        2.58        8.00        4.29         7        3.20        3.36        3.42        0.00        0.00        0.958       12.6771        1.17        0.11        0.5        0.0        0.000        0.00        0.00        1.10        0.39        0.4        1.87        3.77       -2.63        2.25
1.309013        0.00100        0.800        0.00100        0.00114        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.98        0.03        0.99        0.025        0.005        7.00        2.22        8.00        4.29         6        3.18        3.31        3.47        0.00        0.00        0.958       10.0656        1.18        0.27        0.5        0.0        0.000        0.00        0.00        1.11        0.41        0.4        1.87        2.79       -2.10        1.92
1.309013        0.00100        0.900        0.00083        0.00099        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       12.62        0.03        0.99        0.028        0.006        8.00        2.50        9.00        3.75         6        3.12        3.30        3.36        0.00        0.00        0.953       11.1446        1.17        0.24        0.4        0.0        0.000        0.00        0.00        1.11        0.39        0.4        1.87        3.58       -2.18        2.16
1.309013        0.00170        0.900        0.00167        0.00192        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.53        0.04        0.99        0.037        0.007        8.00        1.94        9.00        3.75         5        3.09        3.25        3.43        0.00        0.00        0.952        8.3659        1.18        0.46        0.4        0.0        0.000        0.00        0.00        1.11        0.41        0.4        1.89        2.48       -1.66        1.80
1.309013        0.00170        1.000        0.00164        0.00176        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.76        0.04        0.99        0.041        0.008        9.00        2.21       10.00        3.33         5        3.05        3.24        3.34        0.00        0.00        0.947        9.1163        1.16        0.44        0.4        0.0        0.000        0.00        0.00        1.10        0.39        0.4        1.89        3.09       -1.62        1.98
1.309013        0.00170        1.100        0.00169        0.00190        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       12.02        0.04        0.99        0.045        0.009       10.00        2.00       11.00        3.00         5        3.00        3.21        3.25        0.00        0.00        0.942        9.7888        1.14        0.39        0.4        0.0        0.000        0.00        0.00        1.10        0.37        0.4        1.98        3.72       -1.66        2.16
1.309013        0.00330        0.700        0.00330        0.00348        0.700        0.700        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.17        0.06        0.99        0.040        0.007        6.00        1.44        7.00        5.00         4        3.02        3.14        3.81        0.00        0.00        0.961        4.7961        1.17        0.74        0.3        0.0        0.000        0.00        0.00        1.10        0.48        0.5        2.05        0.93       -0.75        1.29
1.309013        0.00170        0.800        0.00164        0.00191        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.34        0.04        0.99        0.033        0.007        7.00        1.89        8.00        4.29         5        3.13        3.24        3.54        0.00        0.00        0.957        7.5849        1.18        0.47        0.4        0.0        0.000        0.00        0.00        1.11        0.42        0.4        1.92        2.01       -1.47        1.66
1.309013        0.00350        0.900        0.00345        0.00370        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.74        0.06        0.99        0.053        0.009        8.00        1.67        9.00        3.75         4        3.02        3.17        3.54        0.00        0.00        0.951        5.7930        1.17        0.77        0.3        0.0        0.000        0.00        0.00        1.11        0.42        0.4        1.97        1.65       -0.95        1.52
1.309013        0.00930        1.100        0.00925        0.01048        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.14        0.10        0.99        0.106        0.015       10.00        1.19       11.00        3.00         3        2.92        3.08        3.54        0.00        0.00        0.939        3.8625        1.13        1.31        0.3        0.0        0.000        0.00        0.00        1.10        0.42        0.4        2.19        1.34       -0.50        1.41
1.309013        0.00920        1.200        0.00892        0.00942        1.200        1.200        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.68        0.10        0.99        0.115        0.015       11.00        1.06       12.00        2.73         3        2.88        3.08        3.48        0.00        0.00        0.934        4.0995        1.11        1.28        0.2        0.0        0.000        0.00        0.00        1.09        0.39        0.4        2.23        1.55       -0.32        1.46
1.309013        0.00900        1.100        0.00870        0.00920        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.22        0.09        0.99        0.104        0.014       10.00        1.19       11.00        3.00         3        2.88        3.07        3.58        0.00        0.00        0.939        3.9380        1.13        1.29        0.2        0.0        0.000        0.00        0.00        1.10        0.41        0.4        2.17        1.30       -0.31        1.38
1.309013        0.00880        1.000        0.00879        0.00951        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        4.74        0.09        0.99        0.094        0.013        9.00        1.24       10.00        3.33         3        2.88        3.07        3.65        0.00        0.00        0.944        3.7270        1.14        1.29        0.2        0.0        0.000        0.00        0.00        1.10        0.43        0.4        2.14        1.12       -0.39        1.33
1.309013        0.00350        1.000        0.00322        0.00350        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        7.55        0.06        0.99        0.059        0.010        9.00        1.68       10.00        3.33         4        3.00        3.17        3.44        0.00        0.00        0.946        6.2639        1.16        0.76        0.3        0.0        0.000        0.00        0.00        1.11        0.41        0.4        1.98        2.00       -1.01        1.63
1.309013        0.00360        1.100        0.00356        0.00384        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.30        0.06        0.99        0.066        0.011       10.00        1.65       11.00        3.00         4        3.00        3.18        3.37        0.00        0.00        0.941        6.6329        1.15        0.75        0.4        0.0        0.000        0.00        0.00        1.10        0.39        0.4        2.02        2.25       -1.23        1.71
1.309013        0.00350        1.200        0.00316        0.00366        1.200        1.200        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.20        0.06        0.99        0.071        0.012       11.00        1.51       12.00        2.73         4        2.95        3.17        3.29        0.00        0.00        0.936        7.0832        1.13        0.71        0.3        0.0        0.000        0.00        0.00        1.09        0.38        0.4        2.04        2.76       -1.01        1.85
1.309013        0.00350        1.100        0.00326        0.00370        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.38        0.06        0.99        0.065        0.011       10.00        1.72       11.00        3.00         4        2.98        3.17        3.36        0.00        0.00        0.941        6.7012        1.15        0.74        0.3        0.0        0.000        0.00        0.00        1.10        0.39        0.4        2.00        2.37       -1.02        1.74
1.187559        0.00340        1.000        0.00335        0.00343        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        7.60        0.06        0.99        0.059        0.011        9.00        1.89       10.00        3.33         4        2.99        3.16        3.58        0.00        0.00        0.945        5.9567        1.20        0.83        0.3        0.0        0.000        0.00        0.00        1.13        0.43        0.4        2.61        1.71       -0.96        1.52
1.187559        0.00060        0.800        0.00061        0.00071        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       13.77        0.03        0.99        0.020        0.004        7.00        2.59        8.00        4.29         7        3.22        3.36        3.46        0.00        0.00        0.957       11.8786        1.21        0.19        0.5        0.0        0.000        0.00        0.00        1.12        0.41        0.4        2.43        3.44       -2.92        2.15
1.187559        0.00060        0.900        0.00056        0.00065        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       15.87        0.03        0.99        0.023        0.005        8.00        3.25        9.00        3.75         7        3.15        3.28        3.34        0.00        0.00        0.952       13.1647        1.20        0.15        0.5        0.0        0.000        0.00        0.00        1.12        0.39        0.4        2.50        4.53       -3.09        2.48
1.187559        0.00100        0.900        0.00089        0.00101        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       12.57        0.03        0.99        0.028        0.006        8.00        2.53        9.00        3.75         6        3.14        3.30        3.40        0.00        0.00        0.952       10.4476        1.21        0.32        0.5        0.0        0.000        0.00        0.00        1.12        0.40        0.4        2.43        3.26       -2.57        2.06
1.187559        0.00100        1.000        0.00094        0.00108        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       14.24        0.03        0.99        0.031        0.007        9.00        2.81       10.00        3.33         6        3.08        3.28        3.30        0.00        0.00        0.947       11.4155        1.19        0.28        0.5        0.0        0.000        0.00        0.00        1.12        0.39        0.4        2.51        4.15       -2.56        2.33
1.187559        0.00170        0.900        0.00159        0.00179        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.52        0.04        0.99        0.037        0.008        8.00        2.30        9.00        3.75         5        3.11        3.24        3.46        0.00        0.00        0.951        7.8587        1.21        0.53        0.5        0.0        0.000        0.00        0.00        1.13        0.42        0.4        2.50        2.34       -1.84        1.76
1.187559        0.00170        1.000        0.00167        0.00181        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.73        0.04        0.99        0.042        0.008        9.00        2.14       10.00        3.33         5        3.06        3.24        3.37        0.00        0.00        0.946        8.5681        1.20        0.51        0.5        0.0        0.000        0.00        0.00        1.12        0.40        0.4        2.50        2.88       -1.89        1.92
1.187559        0.00170        1.100        0.00160        0.00182        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       11.96        0.04        0.99        0.046        0.009       10.00        2.20       11.00        3.00         5        3.02        3.23        3.29        0.00        0.00        0.941        9.2228        1.19        0.48        0.5        0.0        0.000        0.00        0.00        1.12        0.39        0.4        2.57        3.44       -2.00        2.08
1.187559        0.00340        0.800        0.00334        0.00363        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.98        0.06        0.99        0.046        0.009        7.00        1.74        8.00        4.29         4        3.02        3.15        3.75        0.00        0.00        0.955        5.0248        1.21        0.83        0.3        0.0        0.000        0.00        0.00        1.12        0.47        0.5        2.63        1.14       -0.86        1.35
1.187559        0.00040        0.800        0.00043        0.00046        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       16.75        0.02        0.99        0.017        0.004        7.00        2.51        8.00        4.29         8        3.23        3.38        3.41        0.00        0.00        0.957       14.3885        1.20        0.06        0.6        0.0        0.000        0.00        0.00        1.12        0.40        0.4        2.51        4.29       -3.79        2.44
1.187559        0.00340        0.900        0.00314        0.00372        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.75        0.06        0.99        0.053        0.010        8.00        1.80        9.00        3.75         4        3.02        3.16        3.58        0.00        0.00        0.950        5.4684        1.21        0.84        0.4        0.0        0.000        0.00        0.00        1.13        0.45        0.4        2.61        1.56       -1.06        1.49
1.187559        0.00350        0.900        0.00346        0.00372        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.73        0.06        0.99        0.053        0.010        8.00        1.81        9.00        3.75         4        3.03        3.16        3.56        0.00        0.00        0.950        5.4506        1.21        0.84        0.5        0.0        0.000        0.00        0.00        1.13        0.44        0.4        2.61        1.56       -1.17        1.50
1.187559        0.00350        1.100        0.00338        0.00361        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.37        0.06        0.99        0.065        0.011       10.00        1.95       11.00        3.00         4        2.99        3.17        3.41        0.00        0.00        0.940        6.3359        1.19        0.82        0.4        0.0        0.000        0.00        0.00        1.12        0.41        0.4        2.65        2.25       -1.17        1.70
1.187559        0.00350        1.200        0.00309        0.00355        1.200        1.200        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.19        0.06        0.99        0.071        0.012       11.00        1.77       12.00        2.73         4        2.96        3.17        3.32        0.00        0.00        0.935        6.7208        1.17        0.80        0.4        0.0        0.000        0.00        0.00        1.12        0.39        0.4        2.71        2.62       -1.23        1.81
1.187559        0.00360        1.300        0.00356        0.00384        1.300        1.300        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.95        0.06        0.99        0.078        0.013       12.00        1.62       13.00        2.50         4        2.95        3.16        3.26        0.00        0.00        0.930        7.0117        1.15        0.77        0.4        0.0        0.000        0.00        0.00        1.11        0.38        0.4        2.82        2.91       -1.31        1.90
1.187559        0.00360        1.400        0.00359        0.00376        1.400        1.400        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.74        0.06        0.99        0.084        0.014       13.00        1.37       14.00        2.31         4        2.93        3.15        3.21        0.00        0.00        0.925        7.2705        1.12        0.73        0.4        0.0        0.000        0.00        0.00        1.10        0.37        0.4        2.98        3.28       -1.21        2.01
1.187559        0.00850        0.900        0.00851        0.00955        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        4.28        0.09        0.99        0.083        0.013        8.00        1.41        9.00        3.75         3        2.87        3.06        3.79        0.00        0.00        0.948        3.3331        1.19        1.35        0.3        0.0        0.000        0.00        0.00        1.12        0.48        0.5        2.83        0.88       -0.53        1.25
1.187559        0.00860        1.000        0.00864        0.00930        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        4.78        0.09        0.99        0.093        0.014        9.00        1.45       10.00        3.33         3        2.87        3.06        3.72        0.00        0.00        0.943        3.5753        1.18        1.36        0.2        0.0        0.000        0.00        0.00        1.12        0.46        0.5        2.84        1.00       -0.44        1.28
1.187559        0.00910        1.100        0.00912        0.01003        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        5.17        0.10        0.99        0.105        0.015       10.00        1.41       11.00        3.00         3        2.91        3.07        3.57        0.00        0.00        0.938        3.7087        1.17        1.38        0.3        0.0        0.000        0.00        0.00        1.11        0.44        0.4        2.92        1.30       -0.60        1.39
1.187559        0.00940        1.300        0.00930        0.00984        1.300        1.300        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        6.12        0.10        0.99        0.126        0.017       12.00        1.18       13.00        2.50         3        2.89        3.08        3.44        0.00        0.00        0.928        4.0584        1.13        1.35        0.2        0.0        0.000        0.00        0.00        1.10        0.40        0.4        3.09        1.71       -0.48        1.51
1.187559        0.00350        1.000        0.00341        0.00380        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        7.55        0.06        0.99        0.059        0.011        9.00        1.88       10.00        3.33         4        3.01        3.17        3.48        0.00        0.00        0.945        5.9074        1.20        0.84        0.4        0.0        0.000        0.00        0.00        1.13        0.43        0.4        2.61        1.90       -1.20        1.60
1.077373        0.00170        1.000        0.00159        0.00183        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       10.70        0.04        0.99        0.042        0.008        9.00        2.37       10.00        3.33         5        3.08        3.24        3.41        0.00        0.00        0.946        8.0040        1.24        0.60        0.6        0.0        0.000        0.00        0.00        1.14        0.42        0.4        4.68        2.66       -2.16        1.86
1.077373        0.00350        1.000        0.00328        0.00355        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        7.55        0.06        0.99        0.059        0.011        9.00        2.10       10.00        3.33         4        3.02        3.16        3.52        0.00        0.00        0.944        5.5456        1.24        0.91        0.5        0.0        0.000        0.00        0.00        1.15        0.45        0.4        4.92        1.79       -1.30        1.56
1.077373        0.00170        1.200        0.00160        0.00185        1.200        1.200        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       13.17        0.04        0.99        0.050        0.010       11.00        2.77       12.00        2.73         5        3.00        3.22        3.25        0.00        0.00        0.936        9.2372        1.21        0.53        0.5        0.0        0.000        0.00        0.00        1.13        0.39        0.4        5.06        3.85       -2.17        2.20
1.077373        0.00170        1.100        0.00156        0.00171        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       11.97        0.04        0.99        0.045        0.009       10.00        2.59       11.00        3.00         5        3.03        3.23        3.37        0.00        0.00        0.941        8.6791        1.23        0.57        0.5        0.0        0.000        0.00        0.00        1.14        0.41        0.4        4.76        3.13       -2.04        1.98
1.077373        0.00350        1.200        0.00337        0.00361        1.200        1.200        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.17        0.06        0.99        0.071        0.013       11.00        2.12       12.00        2.73         4        2.98        3.17        3.36        0.00        0.00        0.935        6.3176        1.22        0.89        0.5        0.0        0.000        0.00        0.00        1.14        0.41        0.4        5.15        2.46       -1.45        1.76
1.077373        0.00170        0.900        0.00162        0.00174        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        9.51        0.04        0.99        0.037        0.008        8.00        2.38        9.00        3.75         5        3.12        3.24        3.50        0.00        0.00        0.951        7.3430        1.25        0.61        0.6        0.0        0.000        0.00        0.00        1.15        0.44        0.4        4.65        2.20       -1.99        1.72
1.077373        0.00100        1.000        0.00096        0.00104        1.000        1.000        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       14.17        0.03        0.99        0.031        0.007        9.00        2.54       10.00        3.33         6        3.10        3.29        3.34        0.00        0.00        0.946       10.6602        1.24        0.37        0.6        0.0        0.000        0.00        0.00        1.14        0.40        0.4        4.68        3.79       -2.85        2.22
1.077373        0.00100        0.900        0.00097        0.00107        0.900        0.900        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       12.53        0.03        0.99        0.028        0.006        8.00        2.71        9.00        3.75         6        3.16        3.30        3.43        0.00        0.00        0.951        9.7478        1.25        0.40        0.6        0.0        0.000        0.00        0.00        1.14        0.42        0.4        4.54        3.03       -2.76        2.00
1.077373        0.00030        0.800        0.00027        0.00031        0.800        0.800        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0       19.83        0.02        0.99        0.014        0.003        7.00        3.68        8.00        4.29         9        3.26        3.35        3.42        0.00        0.00        0.957       15.8650        1.23        0.05        0.6        0.0        0.000        0.00        0.00        1.13        0.40        0.4        4.83        5.22       -4.50        2.76
1.077373        0.00350        1.100        0.00337        0.00372        1.100        1.100        0.10        1.0        1.0        1.0        9.0       -2.0       -2.0       -2.0       -2.0        8.36        0.06        0.99        0.065        0.012       10.00        2.11       11.00        3.00         4        3.00        3.17        3.44        0.00        0.00        0.939        5.9452        1.23        0.91        0.5        0.0        0.000        0.00        0.00        1.14        0.43        0.4        5.00        2.12       -1.37        1.66
