xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.005222        1.77830        3.075        1.778345        1.928761        2.876        3.274        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.12        1.33        0.97        4.101        3.005      306.50     -130.67      307.50        0.98         0        1.17        1.39        2.31        8.22        1.03        0.96        0.0039       93.35      175.70      184.0      157.7        0.027        1.13        0.09       28.96      271.91      497.9        0.87        1.46       -0.36        1.01
0.005222        1.69180        3.030        1.484401        1.730150        2.819        3.241        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.13        1.30        0.97        3.941        2.889      302.00     -125.03      303.00        0.99         0        1.19        1.42        2.44        6.99        1.03        0.96        0.0040       93.53      176.41      181.8      162.8        0.023        1.11        0.08       25.96      176.86      263.2        0.88        1.47       -0.37        1.01
0.005222        0.28150        6.574        0.281475        0.321386        5.969        7.178        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.13        0.53        0.99        3.488        3.459      656.35      -85.61      657.35        0.46         0        0.68        0.95        1.23       49.33        1.03        0.96        0.0170       95.23      179.49      187.8        1.3        0.526        9.84        4.85     2118.06     5060.36     5060.4        0.92        2.81       -1.61        1.01
0.005222        0.27250        6.604        0.247605        0.278274        6.279        6.929        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.26        0.52        0.99        3.448        3.436      659.40      -84.56      660.40        0.45         0        0.68        0.95        1.22       48.99        1.03        0.96        0.0174       95.25      179.55      187.5        1.7        0.593        9.86        4.83     2461.28     5891.61     5891.6        0.92        2.84       -1.65        1.01
0.005222        0.24810        6.779        0.248109        0.273968        6.568        6.990        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.73        0.50        0.99        3.377        3.417      676.90      -83.76      677.90        0.44         0        0.66        0.93        1.16       48.34        1.03        0.96        0.0187       95.34      179.66      188.8        4.3        0.781        9.93        4.80     3846.53     9337.30     9337.3        0.93        2.93       -1.77        1.01
0.004266        0.29190        6.587        0.269530        0.298683        6.328        6.846        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.03        0.54        0.99        3.559        3.513      657.70      -85.72      658.70        0.46         0        0.69        0.95        1.25       51.71        1.03        0.96        0.0135      116.28      219.71      229.2        2.6        0.690       10.93        5.66     3754.11     9627.51     9627.5        0.92        2.78       -1.57        1.01
0.004266        0.28270        6.752        0.282692        0.309371        6.216        7.288        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.28        0.53        0.99        3.590        3.568      674.20      -86.93      675.20        0.44         0        0.67        0.93        1.19       51.41        1.03        0.96        0.0139      116.30      219.56      231.2        3.7        0.756       10.96        5.64     4394.25    11293.97    11294.0        0.92        2.82       -1.61        1.01
0.004266        0.31680        6.570        0.316831        0.346732        6.048        7.091        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.76        0.56        0.99        3.698        3.609      655.95      -88.56      656.95        0.46         0        0.69        0.95        1.24       52.55        1.03        0.96        0.0127      116.16      219.31      230.5        1.3        0.528       10.87        5.72     2596.33     6679.40     6679.4        0.92        2.72       -1.47        1.01
0.003486        0.29740        6.631        0.279449        0.300004        6.086        7.176        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.01        0.55        0.99        3.616        3.563      662.10      -86.34      663.10        0.45         0        0.69        0.94        1.27       54.53        1.03        0.96        0.0109      142.03      268.88      280.3       10.7        0.896       12.19        6.65     7795.18    22648.35    22648.3        0.92        2.77       -1.55        1.01
0.003486        0.31880        6.535        0.298523        0.348428        6.216        6.853        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.71        0.56        0.99        3.690        3.596      652.45      -87.60      653.45        0.46         0        0.70        0.95        1.30       54.80        1.03        0.96        0.0103      141.94      268.68      280.0        3.6        0.755       12.11        6.64     5341.19    14845.59    14845.6        0.92        2.71       -1.47        1.01
0.003486        0.30830        6.582        0.284446        0.316228        6.381        6.783        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.85        0.56        0.99        3.655        3.580      657.20      -86.47      658.20        0.46         0        0.70        0.95        1.28       54.53        1.03        0.96        0.0106      142.00      268.79      280.2        5.4        0.820       12.14        6.63     6290.41    17594.58    17594.6        0.92        2.74       -1.51        1.01
0.003486        0.31200        6.565        0.302220        0.329373        6.139        6.990        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.80        0.56        0.99        3.667        3.585      655.45      -86.87      656.45        0.46         0        0.70        0.95        1.29       54.61        1.03        0.96        0.0105      141.96      268.73      280.0        4.6        0.797       12.13        6.63     5921.74    16496.12    16496.1        0.92        2.73       -1.49        1.01
0.003486        1.54100        3.389        1.540981        1.622799        3.179        3.598        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.32        1.24        0.97        4.206        3.150      337.85     -120.48      338.85        0.89         0        1.14        1.34        2.26        6.22        1.03        0.96        0.0029      139.55      264.00      275.1      248.4        0.021        1.10        0.07      143.23     5341.24    47039.2        0.88        1.52       -0.41        1.01
0.003486        0.32140        6.522        0.297220        0.341499        6.072        6.972        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.68        0.57        0.99        3.698        3.599      651.20      -87.88      652.20        0.46         0        0.70        0.95        1.30       54.89        1.03        0.96        0.0103      141.87      268.55      279.8        3.3        0.738       12.10        6.64     5133.62    14272.33    14272.3        0.92        2.70       -1.46        1.01
0.003486        0.32190        6.520        0.300766        0.349173        6.393        6.646        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.67        0.57        0.99        3.699        3.599      650.95      -87.93      651.95        0.46         0        0.70        0.96        1.31       54.84        1.03        0.96        0.0103      141.92      268.64      279.9        3.2        0.731       12.10        6.64     5059.47    14009.83    14009.8        0.92        2.70       -1.46        1.01
0.003486        0.33710        6.520        0.337081        0.391333        6.393        6.646        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.54        0.58        0.99        3.785        3.660      650.95      -89.59      651.95        0.46         0        0.70        0.95        1.29       55.36        1.03        0.96        0.0099      141.84      268.34      281.4        2.1        0.646       12.06        6.68     4145.57    11545.86    11545.9        0.92        2.66       -1.41        1.01
0.002848        1.47460        3.486        1.474633        1.715829        3.449        3.522        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.39        1.21        0.97        4.233        3.191      347.55     -117.88      348.55        0.86         0        1.13        1.33        2.27        6.37        1.03        0.96        0.0025      170.66      323.50      336.0      302.9        0.023        1.10        0.07      408.99    28015.32   628477.4        0.88        1.54       -0.42        1.01
0.002848        0.40250        6.235        0.383934        0.451943        5.716        6.754        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.84        0.63        0.99        3.956        3.715      622.50      -91.60      623.50        0.48         0        0.74        0.99        1.42       60.12        1.03        0.96        0.0071      173.11      328.08      341.2        1.3        0.538       13.28        7.98     4042.11    12781.91    12781.9        0.91        2.51       -1.23        1.01
0.002848        0.36740        6.385        0.347256        0.395811        5.817        6.954        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.19        0.61        0.99        3.870        3.690      637.55      -89.34      638.55        0.47         0        0.73        0.97        1.37       58.67        1.03        0.96        0.0076      173.27      328.43      341.8        2.8        0.712       13.36        7.84     5972.26    18235.32    18235.3        0.91        2.59       -1.32        1.01
0.002848        0.36040        6.454        0.360377        0.396980        6.058        6.850        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.30        0.60        0.99        3.874        3.708      644.40      -89.75      645.40        0.47         0        0.72        0.96        1.34       58.40        1.03        0.96        0.0077      173.25      328.30      343.4        3.5        0.750       13.38        7.82     6520.14    19827.43    19827.4        0.91        2.60       -1.34        1.01
0.002848        0.33710        6.705        0.337081        0.391333        6.575        6.836        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.70        0.58        0.99        3.893        3.774      669.55      -90.81      670.55        0.45         0        0.69        0.93        1.25       57.75        1.02        0.95        0.0081      173.28      328.03      345.8        8.7        0.878       13.46        7.78     9084.52    27957.16    27957.2        0.92        2.67       -1.41        1.01
0.002327        0.38760        6.405        0.387642        0.422866        6.014        6.797        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.07        0.62        0.99        3.988        3.775      639.55      -91.31      640.55        0.47         0        0.73        0.96        1.38       61.93        1.03        0.96        0.0060      211.58      401.35      419.8        6.8        0.853       14.85        9.20    10528.07    36321.20    36321.2        0.91        2.54       -1.26        1.01
0.002327        0.39090        6.441        0.390921        0.414730        6.104        6.777        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.07        0.63        0.99        4.027        3.809      643.05      -91.65      644.05        0.47         0        0.73        0.96        1.36       61.87        1.03        0.95        0.0059      211.71      401.44      421.2        5.7        0.831       14.85        9.19     9931.91    33770.17    33770.2        0.91        2.54       -1.26        1.01
0.002327        0.41220        6.257        0.373068        0.439021        5.884        6.630        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.80        0.64        0.99        4.017        3.762      624.70      -91.40      625.70        0.48         0        0.75        0.98        1.44       62.77        1.03        0.96        0.0057      211.46      401.21      417.2        3.2        0.739       14.78        9.28     7934.91    27653.96    27654.0        0.91        2.49       -1.20        1.01
0.002327        0.43180        6.178        0.418991        0.501221        5.966        6.389        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.63        0.66        0.99        4.060        3.772      616.75      -92.08      617.75        0.49         0        0.76        0.99        1.45       63.59        1.03        0.96        0.0055      211.34      400.98      417.2        2.1        0.653       14.73        9.37     6532.57    23375.27    23375.3        0.91        2.45       -1.16        1.01
0.002327        0.45280        6.074        0.410556        0.452758        5.704        6.443        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.44        0.67        0.99        4.087        3.766      606.35      -92.82      607.35        0.49         0        0.77        1.00        1.78       64.64        1.03        0.96        0.0053      211.29      400.92      415.6        1.5        0.573       14.69        9.50     5484.35    20567.35    20567.3        0.91        2.41       -1.12        1.01
0.002327        1.26040        3.836        1.249145        1.368727        3.648        4.024        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.66        1.12        0.97        4.307        3.329      382.60     -111.67      383.60        0.78         0        1.08        1.28        2.24        3.37        1.03        0.96        0.0023      208.99      396.73      409.4      398.0        0.009        1.05        0.04      857.69    47573.55  1594811.0        0.88        1.63       -0.48        1.01
0.001901        0.49890        6.205        0.498899        0.521144        5.825        6.584        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.31        0.71        0.98        4.382        3.992      619.45      -97.91      620.45        0.48         0        0.76        0.98        1.44       68.53        1.03        0.95        0.0040      257.89      488.74      515.7        1.9        0.623       16.28       11.16     7871.89    34551.14    34551.1        0.90        2.34       -1.04        1.01
0.001901        0.43110        6.495        0.431114        0.482810        6.132        6.858        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.87        0.66        0.99        4.265        3.982      648.50      -95.48      649.50        0.46         0        0.73        0.94        1.37       65.92        1.02        0.95        0.0045      258.07      489.12      516.6        9.2        0.887       16.45       10.85    14672.06    58712.89    58712.9        0.91        2.46       -1.16        1.01
0.001901        0.46730        6.079        0.427720        0.467260        5.701        6.457        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.37        0.68        0.99        4.155        3.812      606.90      -92.96      607.90        0.49         0        0.78        1.00        1.72       67.59        1.03        0.96        0.0042      258.24      490.40      508.3        3.6        0.759       16.35       11.05    10620.52    45190.49    45190.5        0.91        2.38       -1.09        1.01
0.001901        0.47530        6.047        0.462550        0.477159        5.637        6.457        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.31        0.69        0.98        4.169        3.814      603.70      -93.63      604.70        0.50         0        0.78        1.00        1.73       68.09        1.03        0.96        0.0042      258.27      490.45      508.3        3.2        0.738       16.34       11.13    10141.28    44580.04    44580.0        0.91        2.37       -1.08        1.01
0.001901        0.49860        5.969        0.483174        0.541113        5.635        6.302        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.15        0.71        0.98        4.214        3.825      595.85      -94.47      596.85        0.50         0        0.79        1.01        1.56       69.18        1.03        0.95        0.0040      258.10      490.06      509.3        2.2        0.661       16.29       11.27     8597.39    40830.54    40830.5        0.91        2.33       -1.04        1.01
0.001901        0.48190        6.032        0.428369        0.482713        5.654        6.410        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.27        0.69        0.98        4.187        3.822      602.20      -94.17      603.20        0.50         0        0.78        1.00        1.53       68.44        1.03        0.96        0.0041      258.23      490.34      509.3        2.9        0.719       16.33       11.18     9738.06    43893.37    43893.4        0.91        2.36       -1.07        1.01
0.001901        0.52520        6.068        0.525187        0.618032        5.706        6.430        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.11        0.72        0.98        4.397        3.969      605.80      -97.77      606.80        0.50         0        0.78        0.99        1.48       70.14        1.03        0.95        0.0038      257.77      488.62      514.7        1.4        0.558       16.23       11.39     6928.14    35095.67    35095.7        0.90        2.30       -0.99        1.01
0.001901        0.53810        6.032        0.538074        0.606335        5.654        6.410        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.03        0.73        0.98        4.425        3.978      602.20      -98.81      603.20        0.50         0        0.78        0.99        1.49       70.92        1.03        0.95        0.0038      257.58      488.21      514.5        1.3        0.530       16.21       11.50     6582.12    36922.50    36922.5        0.90        2.28       -0.98        1.01
0.001901        0.93890        4.575        0.855289        0.962252        4.388        4.763        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.30        0.97        0.98        4.433        3.606      456.55     -103.99      457.55        0.66         0        0.98        1.17        2.00        0.76        1.03        0.96        0.0024      256.31      486.75      503.1       14.2        0.000        1.01        0.01     3075.85   127736.90  7975250.0        0.89        1.83       -0.62        1.01
0.001901        1.00900        4.426        1.009039        1.060191        4.148        4.703        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.15        1.00        0.98        4.445        3.573      441.55     -105.91      442.55        0.68         0        1.00        1.19        2.02        0.92        1.03        0.96        0.0023      256.08      486.24      504.5      194.8        0.000        1.01        0.01     2590.92   118958.60  6854234.0        0.89        1.78       -0.58        1.01
0.001901        1.09800        4.200        1.093501        1.235865        3.975        4.425        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.95        1.05        0.98        4.401        3.485      419.00     -107.83      420.00        0.72         0        1.03        1.22        2.14        2.09        1.03        0.96        0.0021      255.89      486.08      501.8      501.9        0.002        1.03        0.02     2465.81   138491.70  7993282.0        0.88        1.71       -0.54        1.01
0.001901        1.14220        4.107        1.131546        1.245227        4.033        4.181        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.87        1.07        0.98        4.389        3.453      409.70     -108.17      410.70        0.73         0        1.05        1.24        2.12        2.39        1.03        0.96        0.0020      255.74      485.81      501.6      498.1        0.004        1.04        0.02     2140.27   122289.70  6581143.0        0.88        1.69       -0.53        1.01
0.001553        0.63500        5.748        0.635018        0.686466        5.324        6.172        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.53        0.80        0.98        4.580        4.007      573.80     -101.55      574.80        0.52         0        0.82        1.02        1.59       79.00        1.03        0.95        0.0027      314.58      596.47      628.6        1.4        0.559       17.94       14.17     9528.93   143513.40 12633610.0        0.89        2.14       -0.85        1.01
0.001553        0.51230        6.247        0.512264        0.540025        5.773        6.720        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.28        0.72        0.98        4.471        4.060      623.65      -99.02      624.65        0.48         0        0.76        0.97        1.46       71.71        1.03        0.95        0.0032      315.13      597.40      631.2        5.4        0.824       18.14       13.01    16243.50    85892.45    85892.4        0.90        2.32       -1.02        1.01
0.001553        0.54370        5.848        0.472441        0.552466        5.626        6.070        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.89        0.74        0.98        4.312        3.859      583.80      -94.78      584.80        0.51         0        0.82        1.02        1.63       74.39        1.03        0.95        0.0031      315.49      599.39      621.6        4.3        0.790       18.10       13.46    15817.98   143133.40 13191110.0        0.90        2.26       -0.97        1.01
0.001553        0.54450        6.017        0.544507        0.600495        5.475        6.559        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.00        0.74        0.98        4.440        3.984      600.70      -98.14      601.70        0.50         0        0.79        1.00        1.52       73.51        1.03        0.95        0.0031      314.99      597.61      628.6        3.3        0.743       18.06       13.28    13816.91    96060.10    96060.1        0.90        2.27       -0.97        1.01
0.001553        0.56660        5.766        0.546584        0.622015        5.596        5.937        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.76        0.75        0.98        4.341        3.857      575.65      -95.46      576.65        0.52         0        0.83        1.03        1.65       75.59        1.03        0.95        0.0030      314.99      598.42      621.5        3.0        0.728       18.04       13.64    13822.65   147547.60 14107290.0        0.90        2.22       -0.94        1.01
0.001553        0.58730        5.913        0.587342        0.711229        5.685        6.140        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.78        0.77        0.98        4.531        4.017      590.25     -100.31      591.25        0.51         0        0.80        1.00        1.55       76.19        1.03        0.95        0.0029      314.80      596.94      629.2        2.1        0.656       18.01       13.72    11758.83   131768.90 11942740.0        0.90        2.20       -0.91        1.01
0.001553        1.01990        4.417        0.942997        1.032452        4.113        4.720        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.13        1.01        0.98        4.460        3.580      440.65     -105.36      441.65        0.68         0        1.01        1.19        2.10        2.02        1.03        0.95        0.0018      313.07      595.01      614.6      615.1        0.002        1.03        0.02     6134.30   361692.80 30431080.0        0.88        1.76       -0.58        1.01
0.001553        0.64320        5.484        0.607801        0.703260        5.269        5.698        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.35        0.80        0.98        4.398        3.823      547.35      -97.78      548.35        0.55         0        0.86        1.06        1.93       80.78        1.03        0.95        0.0027      314.76      598.04      618.5        1.7        0.607       17.96       14.51    10529.72   190356.10 17952550.0        0.90        2.12       -0.85        1.01
0.001553        0.64590        5.485        0.614176        0.698801        5.393        5.576        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.34        0.80        0.98        4.408        3.829      547.45      -97.96      548.45        0.55         0        0.86        1.06        1.73       80.88        1.03        0.95        0.0027      314.79      598.03      620.2        1.7        0.601       17.95       14.52    10358.17   187487.60 17646670.0        0.90        2.11       -0.84        1.01
0.001553        0.97170        4.574        0.971732        1.121011        4.322        4.827        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.26        0.99        0.98        4.509        3.653      456.45     -105.69      457.45        0.66         0        0.98        1.17        1.97        0.81        1.03        0.95        0.0019      313.20      594.96      618.6       35.5        0.000        1.01        0.01     5844.88   288613.70 23516040.0        0.89        1.80       -0.60        1.01
0.001553        1.06000        4.369        1.059962        1.193163        4.253        4.485        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.07        1.03        0.98        4.498        3.591      435.90     -106.44      436.90        0.69         0        1.02        1.19        2.05        2.25        1.03        0.95        0.0018      312.89      594.40      618.0      612.0        0.003        1.04        0.02     6089.98   398454.80 33816940.0        0.88        1.73       -0.56        1.01
0.001553        1.10660        4.277        1.106565        1.181061        4.015        4.540        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        1.98        1.05        0.98        4.500        3.568      426.75     -107.96      427.75        0.70         0        1.03        1.21        2.07        2.52        1.03        0.95        0.0017      312.58      593.77      617.9      607.4        0.004        1.04        0.03     5097.90   333761.80 26367320.0        0.88        1.71       -0.54        1.01
0.001269        1.01580        4.601        1.015819        1.093735        4.583        4.618        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.22        1.01        0.98        4.637        3.740      459.05     -107.92      460.05        0.65         0        0.98        1.16        1.97        1.43        1.03        0.95        0.0015      382.66      726.55      760.6      766.8        0.000        1.02        0.01    12162.06   778215.80 83981010.0        0.88        1.77       -0.58        1.01
0.001269        0.73340        5.242        0.705669        0.733400        4.878        5.605        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.99        0.86        0.98        4.489        3.817      523.15      -99.56      524.15        0.57         0        0.90        1.09        1.95       90.81        1.03        0.95        0.0020      384.89      731.61      756.2        4.1        0.783       19.99       18.16    19121.07   591687.90 71292850.0        0.89        2.01       -0.76        1.01
0.001269        0.72370        5.275        0.662885        0.751335        4.918        5.631        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.03        0.85        0.98        4.487        3.825      526.45      -98.94      527.45        0.57         0        0.90        1.08        1.83       91.02        1.03        0.95        0.0020      384.60      731.03      756.7        5.5        0.829       20.02       18.23    21461.47   686565.40 86980030.0        0.89        2.01       -0.77        1.01
0.001269        0.67610        5.541        0.676082        0.743620        5.331        5.751        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.30        0.82        0.98        4.556        3.938      553.10      -99.97      554.10        0.54         0        0.86        1.05        1.69       85.25        1.03        0.95        0.0021      384.89      730.85      765.5        4.0        0.781       20.00       17.05    20413.35   471596.60 56901100.0        0.89        2.09       -0.81        1.01
0.001269        0.63820        5.562        0.635018        0.686466        5.152        5.973        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.41        0.80        0.98        4.444        3.872      555.25      -97.40      556.25        0.54         0        0.86        1.05        1.74       83.84        1.03        0.95        0.0022      385.01      731.78      759.3        8.0        0.875       20.07       16.84    26489.03   596389.70 79124440.0        0.90        2.12       -0.85        1.01
