xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.002152        0.33160        9.156        0.331568        0.364532        8.884        9.428        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.81        0.58        0.98        5.272        5.099      914.60      -56.13      915.60        0.33         0        0.71        0.95        1.14       35.77        1.04        0.94        0.0091      227.79      424.71      453.3        2.0        0.640       15.44        5.53    16045.33    20108.00    20108.0        0.88        3.92       -2.09        1.02
0.002152        0.31910        9.312        0.319074        0.361563        8.731        9.893        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        8.10        0.56        0.98        5.260        5.124      930.20      -56.35      931.20        0.32         0        0.70        0.93        1.18       35.74        1.04        0.94        0.0094      227.87      424.65      455.3        3.3        0.741       15.49        5.54    19091.02    23993.92    23993.9        0.88        3.95       -2.14        1.02
0.002152        0.31680        9.121        0.300736        0.316770        8.800        9.442        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.97        0.56        0.98        5.134        4.995      911.10      -55.45      912.10        0.33         0        0.71        0.95        1.20       35.75        1.04        0.94        0.0094      227.99      425.50      450.6        3.6        0.757       15.49        5.54    19619.29    24668.12    24668.1        0.88        3.96       -2.15        1.02
0.001862        7.02650        1.307        7.000816        7.821783        1.168        1.327        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.23        2.65        0.95        3.465        2.116      129.71      -67.74      130.71        2.31         0        1.85        1.94        3.19       16.51        1.04        0.94        0.0008      253.49      476.19      499.4      331.0        0.035        1.27        0.21       34.52      296.24      423.4        0.81        1.42       -0.20        1.01
0.001862        0.34130        9.053        0.333988        0.343770        8.469        9.638        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.61        0.58        0.98        5.289        5.088      904.35      -55.24      905.35        0.33         0        0.73        0.96        1.39       36.51        1.04        0.94        0.0077      263.05      491.02      517.9        2.9        0.715       16.63        6.07    21414.52    26876.14    26876.1        0.88        3.89       -2.05        1.02
0.001611        0.34660        9.114        0.346595        0.416899        8.927        9.300        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.60        0.59        0.98        5.365        5.153      910.35      -55.50      911.35        0.33         0        0.73        0.95        1.23       37.30        1.04        0.94        0.0066      303.71      566.97      601.0        5.8        0.835       17.94        6.69    31029.78    39205.01    39205.0        0.88        3.88       -2.02        1.02
0.001611        0.36020        9.044        0.338185        0.363367        8.576        9.512        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.39        0.60        0.98        5.428        5.181      903.40      -55.40      904.40        0.33         0        0.74        0.96        1.25       37.28        1.04        0.94        0.0065      303.61      566.69      600.3        3.1        0.733       17.88        6.67    25869.72    32496.73    32496.7        0.88        3.84       -1.97        1.02
0.001611        0.37710        8.966        0.350101        0.380930        8.665        9.266        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.16        0.61        0.98        5.505        5.215      895.55      -55.41      896.55        0.33         0        0.75        0.97        1.27       37.38        1.04        0.94        0.0063      303.38      566.12      599.8        1.8        0.610       17.82        6.66    21098.85    26494.14    26494.1        0.87        3.80       -1.91        1.02
0.001611        0.37310        9.222        0.373080        0.416393        8.762        9.682        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.40        0.61        0.98        5.633        5.360      921.20      -57.31      922.20        0.33         0        0.72        0.94        1.24       37.32        1.04        0.94        0.0063      302.88      564.22      606.0        2.0        0.635       17.83        6.65    21998.20    27583.15    27583.2        0.87        3.81       -1.92        1.02
0.001394        0.41920        8.838        0.419239        0.439593        8.031        9.644        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.68        0.65        0.98        5.722        5.331      882.75      -55.71      883.75        0.34         0        0.77        0.98        1.30       38.39        1.04        0.94        0.0050      349.73      652.32      692.2        1.1        0.496       19.09        7.33    20511.40    25920.93    25920.9        0.87        3.70       -1.77        1.02
0.001394        0.39070        8.952        0.387064        0.444920        8.194        9.710        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.02        0.63        0.98        5.595        5.272      894.20      -55.32      895.20        0.34         0        0.76        0.97        1.30       38.11        1.04        0.94        0.0053      349.98      653.13      691.4        2.3        0.669       19.18        7.31    27369.86    34380.60    34380.6        0.87        3.77       -1.86        1.02
0.001206        0.41920        8.870        0.395855        0.460940        8.105        9.634        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.70        0.65        0.98        5.743        5.352      885.95      -55.73      886.95        0.34         0        0.77        0.98        1.33       38.94        1.04        0.94        0.0044      403.80      753.43      797.3        2.0        0.638       20.58        8.02    30535.99    38445.51    38445.5        0.87        3.71       -1.77        1.02
0.001206        0.39560        9.228        0.395639        0.438484        9.083        9.372        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.18        0.63        0.98        5.804        5.476      921.75      -56.94      922.75        0.33         0        0.74        0.94        1.27       38.77        1.04        0.94        0.0045      404.07      752.79      808.6        4.3        0.791       20.69        8.02    39628.03    49837.52    49837.5        0.87        3.77       -1.85        1.02
0.001206        0.40000        9.064        0.400004        0.448204        8.666        9.462        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.02        0.63        0.98        5.733        5.391      905.40      -56.36      906.40        0.33         0        0.75        0.96        1.23       38.79        1.04        0.94        0.0045      404.07      753.55      804.1        3.5        0.758       20.67        8.02    37416.46    47004.66    47004.7        0.87        3.75       -1.83        1.02
0.001206        0.38660        9.030        0.356900        0.397320        8.480        9.581        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        7.12        0.62        0.98        5.615        5.304      902.05      -55.82      903.05        0.33         0        0.75        0.96        1.30       38.83        1.04        0.94        0.0046      404.24      754.56      799.1        6.6        0.853       20.73        8.05    44189.31    55852.29    55852.3        0.87        3.78       -1.88        1.02
0.001206        0.42770        9.021        0.427658        0.469826        8.712        9.329        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.75        0.65        0.98        5.899        5.491      901.05      -56.75      902.05        0.33         0        0.76        0.97        1.31       38.95        1.04        0.94        0.0043      403.26      751.24      805.2        1.5        0.576       20.56        8.01    27757.17    34911.19    34911.2        0.86        3.69       -1.75        1.02
0.001206        0.42910        9.008        0.429095        0.499128        8.294        9.723        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.73        0.66        0.98        5.901        5.490      899.85      -56.78      900.85        0.33         0        0.76        0.97        1.21       38.97        1.04        0.94        0.0043      403.72      752.11      806.0        1.5        0.568       20.57        8.02    27444.28    34505.41    34505.4        0.86        3.69       -1.74        1.02
0.001206        4.98750        1.815        4.870628        5.338042        1.757        1.990        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.38        2.23        0.95        4.054        2.552      180.53      -59.22      181.53        1.66         0        1.75        1.83        3.15       11.09        1.04        0.94        0.0007      391.38      735.52      761.7      607.5        0.028        1.18        0.13      371.75    23016.55   314627.6        0.81        1.48       -0.27        1.01
0.001206        5.32120        1.700        5.168343        5.983508        1.580        1.704        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.35        2.31        0.95        3.922        2.450      169.01      -60.19      170.01        1.78         0        1.78        1.86        3.19       12.43        1.04        0.94        0.0006      393.03      739.07      764.9      584.9        0.031        1.20        0.15      328.64    21062.73   259143.5        0.81        1.46       -0.25        1.01
0.001044        0.44240        9.174        0.442360        0.493842        8.631        9.717        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.74        0.67        0.98        6.102        5.661      916.40      -58.00      917.40        0.33         0        0.75        0.95        1.31       39.64        1.04        0.93        0.0036      465.17      865.37      934.0        1.9        0.633       22.14        8.78    36003.09    45204.51    45204.5        0.86        3.67       -1.71        1.02
0.001044        0.43000        8.984        0.430046        0.498949        8.921        9.047        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.70        0.66        0.98        5.892        5.477      897.40      -56.19      898.40        0.33         0        0.77        0.97        1.25       39.59        1.04        0.94        0.0037      465.31      867.43      926.3        2.8        0.716       22.16        8.77    40917.97    51405.00    51405.0        0.86        3.69       -1.74        1.02
0.001044        0.41330        8.953        0.384872        0.426203        8.363        9.543        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.82        0.64        0.98        5.756        5.380      894.30      -55.56      895.30        0.34         0        0.77        0.97        1.33       39.58        1.04        0.94        0.0038      466.13      869.88      920.7        5.5        0.828       22.25        8.81    49546.21    62476.48    62476.5        0.87        3.72       -1.79        1.02
0.001044        0.45620        8.746        0.435833        0.479185        8.444        9.048        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.33        0.68        0.98        5.907        5.431      873.60      -55.75      874.60        0.34         0        0.79        0.99        1.37       39.92        1.04        0.94        0.0036      465.53      868.33      918.9        1.5        0.565       22.08        8.82    31983.95    40445.59    40445.6        0.86        3.63       -1.67        1.02
0.000903        0.48710        8.646        0.455042        0.499432        8.183        9.108        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.05        0.70        0.98        6.034        5.489      863.55      -55.55      864.55        0.35         0        0.81        1.00        1.41       40.84        1.04        0.94        0.0029      536.17      999.84     1057.5        1.4        0.551       23.69        9.68    36500.80    46367.07    46367.1        0.86        3.56       -1.60        1.02
0.000903        0.48340        9.085        0.483405        0.548911        8.430        9.739        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.37        0.70        0.98        6.316        5.780      907.45      -58.12      908.45        0.33         0        0.77        0.96        1.35       40.59        1.04        0.93        0.0030      536.70      997.50     1079.1        1.3        0.538       23.75        9.64    36755.04    46337.15    46337.2        0.85        3.59       -1.60        1.02
0.000903        0.46930        8.760        0.469326        0.547276        7.942        9.578        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.24        0.69        0.98        6.001        5.496      875.00      -55.62      876.00        0.34         0        0.80        0.99        1.36       40.60        1.04        0.94        0.0030      537.89     1003.00     1064.6        2.0        0.642       23.78        9.66    42632.04    53856.03    53856.0        0.86        3.60       -1.64        1.02
0.000903        0.44120        8.871        0.384290        0.446000        8.401        9.341        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.53        0.66        0.98        5.892        5.450      886.10      -55.33      887.10        0.34         0        0.79        0.98        1.37       40.38        1.04        0.94        0.0031      539.06     1005.70     1064.3        4.7        0.807       23.92        9.66    56236.06    70849.90    70849.9        0.86        3.66       -1.71        1.02
0.000903        0.43830        8.969        0.438327        0.507105        8.759        9.178        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.62        0.66        0.98        5.938        5.504      895.85      -55.89      896.85        0.33         0        0.78        0.97        1.28       40.33        1.04        0.93        0.0032      538.11     1003.30     1069.6        5.1        0.819       23.91        9.64    57391.67    72235.17    72235.2        0.86        3.67       -1.72        1.02
0.000903        0.42700        9.098        0.427046        0.509792        8.590        9.606        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.81        0.65        0.98        5.945        5.540      908.80      -56.77      909.80        0.33         0        0.76        0.96        1.23       40.29        1.04        0.93        0.0032      537.87     1002.42     1073.1        9.0        0.887       23.97        9.66    65208.43    82420.85    82420.9        0.86        3.70       -1.75        1.02
0.000782        0.45310        9.037        0.453099        0.508841        8.686        9.388        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.56        0.67        0.98        6.083        5.615      902.70      -56.44      903.70        0.33         0        0.78        0.96        1.36       41.13        1.04        0.93        0.0027      619.79     1154.57     1236.9        8.8        0.885       25.72       10.58    75934.07    96076.64    96076.6        0.86        3.64       -1.68        1.02
0.000782        0.49930        8.769        0.499269        0.521479        8.153        9.385        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.05        0.71        0.98        6.196        5.625      875.90      -56.59      876.90        0.34         0        0.80        0.99        1.31       41.43        1.04        0.93        0.0025      620.18     1155.14     1234.8        1.9        0.624       25.55       10.59    48850.65    61767.99    61768.0        0.86        3.55       -1.57        1.02
0.000782        0.45310        9.247        0.453099        0.508841        8.888        9.606        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.71        0.67        0.98        6.224        5.758      923.70      -57.81      924.70        0.32         0        0.76        0.95        1.33       40.95        1.04        0.93        0.0027      620.86     1154.66     1247.4        7.6        0.870       25.76       10.55    74778.12    93985.62    93985.6        0.86        3.65       -1.68        1.02
0.000782        4.65960        2.058        4.659582        5.250643        1.919        2.196        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.45        2.16        0.95        4.441        2.855      204.75      -58.93      205.75        1.47         0        1.69        1.77        2.99        9.90        1.04        0.94        0.0005      604.26     1132.34     1193.3      973.0        0.026        1.16        0.12     1922.11   180659.30  7329236.0        0.80        1.51       -0.28        1.01
0.000782        0.51610        8.633        0.516106        0.520069        8.135        9.131        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.86        0.72        0.98        6.202        5.594      862.30      -55.88      863.30        0.35         0        0.82        1.00        1.36       41.73        1.04        0.93        0.0024      619.76     1154.68     1230.2        1.3        0.538       25.50       10.64    42659.05    54308.69    54308.7        0.86        3.51       -1.53        1.02
0.000782        4.45970        2.101        4.459699        4.673156        1.921        2.161        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.47        2.11        0.95        4.437        2.853      209.10      -57.86      210.10        1.43         0        1.69        1.77        3.01        9.77        1.04        0.94        0.0005      603.22     1131.53     1184.6      974.4        0.026        1.16        0.11     2475.86   249120.70 11827190.0        0.80        1.52       -0.29        1.01
0.000782        3.85040        2.378        3.631553        4.069274        2.222        2.535        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.57        1.96        0.95        4.667        3.045      236.85      -55.92      237.85        1.27         0        1.64        1.72        3.00        6.97        1.05        0.94        0.0005      604.96     1134.56     1178.1     1057.5        0.018        1.12        0.08     3155.16   256969.40 13417490.0        0.81        1.56       -0.33        1.01
0.000676        3.69910        2.547        3.699109        4.095846        2.437        2.657        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        0.63        1.92        0.95        4.899        3.232      253.70      -55.88      254.70        1.18         0        1.61        1.68        2.86        6.16        1.04        0.94        0.0005      698.09     1306.59     1375.0     1248.5        0.015        1.10        0.07     5049.14   397980.00 25207710.0        0.80        1.58       -0.34        1.01
0.000676        0.56000        8.691        0.559655        0.608615        8.331        9.051        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.65        0.75        0.97        6.504        5.803      868.10      -57.22      869.10        0.35         0        0.82        1.00        1.44       42.61        1.04        0.93        0.0020      715.93     1330.87     1433.5        0.9        0.453       27.39       11.67    44851.59    57280.96    57281.0        0.85        3.45       -1.44        1.02
0.000676        0.54670        8.830        0.546719        0.588809        8.487        9.172        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.81        0.74        0.97        6.529        5.853      881.95      -57.51      882.95        0.34         0        0.81        0.98        1.42       42.48        1.04        0.93        0.0020      714.65     1327.80     1434.3        1.3        0.535       27.40       11.64    50144.90    63929.14    63929.1        0.85        3.47       -1.47        1.02
0.000676        0.51610        8.611        0.504072        0.525509        7.861        9.362        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.84        0.72        0.98        6.187        5.579      860.15      -55.31      861.15        0.35         0        0.83        1.01        1.44       42.19        1.04        0.93        0.0021      717.97     1338.36     1416.8        2.5        0.689       27.53       11.62    63952.85    80886.79    80886.8        0.86        3.52       -1.53        1.02
0.000676        0.49190        8.992        0.491898        0.543167        8.603        9.381        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.25        0.70        0.98        6.307        5.750      898.20      -57.11      899.20        0.33         0        0.79        0.97        1.39       41.87        1.04        0.93        0.0022      717.94     1335.75     1437.1        4.8        0.809       27.63       11.57    78560.11    98789.73    98789.7        0.85        3.57       -1.58        1.02
0.000676        0.49000        8.733        0.460555        0.494230        8.133        9.333        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.09        0.70        0.98        6.113        5.561      872.30      -55.69      873.30        0.34         0        0.81        0.99        1.43       42.11        1.05        0.93        0.0022      717.27     1337.40     1414.8        6.0        0.842       27.64       11.64    82056.97   104017.50   104017.5        0.86        3.56       -1.59        1.02
0.000585        0.57350        8.456        0.573531        0.588278        7.807        9.105        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.43        0.76        0.97        6.404        5.679      844.60      -55.76      845.60        0.36         0        0.85        1.02        1.42       43.53        1.04        0.93        0.0017      825.33     1536.75     1637.5        1.5        0.578       29.45       12.82    62277.97    79966.97    79967.0        0.85        3.41       -1.42        1.02
0.000585        0.51230        8.707        0.512349        0.542663        8.417        8.997        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.93        0.72        0.98        6.232        5.632      869.70      -55.81      870.70        0.34         0        0.82        1.00        1.40       42.77        1.04        0.93        0.0018      826.45     1540.09     1636.1        6.9        0.860       29.69       12.70   100041.50   126633.30   126633.3        0.85        3.53       -1.54        1.02
0.000585        0.53660        8.728        0.536554        0.589132        8.511        8.945        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.80        0.73        0.97        6.393        5.741      871.80      -56.55      872.80        0.34         0        0.82        0.99        1.45       43.04        1.04        0.93        0.0018      825.56     1536.37     1646.2        3.4        0.748       29.57       12.73    82280.57   104546.80   104546.8        0.85        3.48       -1.49        1.02
0.000585        0.58730        8.370        0.587316        0.696110        8.125        8.614        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.31        0.77        0.97        6.414        5.663      835.95      -55.53      836.95        0.36         0        0.86        1.03        1.45       43.71        1.04        0.93        0.0017      824.68     1535.68     1633.6        1.1        0.505       29.41       12.86    56075.49    72326.56    72326.6        0.85        3.39       -1.39        1.02
0.000585        0.59900        8.271        0.598590        0.700610        7.770        8.773        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.19        0.77        0.97        6.402        5.630      826.15      -55.25      827.15        0.36         0        0.87        1.04        1.50       43.93        1.05        0.93        0.0017      823.64     1534.20     1625.3        1.0        0.474       29.35       12.90    52554.77    68195.55    68195.6        0.85        3.37       -1.37        1.02
0.000506        0.61900        8.264        0.618954        0.674664        7.554        8.975        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.10        0.79        0.97        6.502        5.691      825.45      -55.77      826.45        0.36         0        0.87        1.04        1.47       44.60        1.04        0.93        0.0014      919.56     1711.75     1822.0        1.1        0.485       31.06       13.85    61411.79    79757.39    79757.4        0.84        3.34       -1.34        1.02
0.000506        0.59220        8.362        0.592150        0.652133        7.993        8.731        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        5.28        0.77        0.97        6.435        5.674      835.20      -55.67      836.20        0.36         0        0.86        1.03        1.47       44.23        1.04        0.93        0.0015      920.66     1714.47     1821.1        1.7        0.609       31.14       13.78    74051.73    95365.30    95365.3        0.85        3.38       -1.38        1.02
0.000506        0.52300        8.924        0.523036        0.588400        8.496        9.351        0.01        1.0        1.0        1.0        4.0        -2.0       -2.0       -2.0       -2.0        6.01        0.72        0.97        6.454        5.828      891.35      -56.87      892.35        0.34         0        0.81        0.98        1.42       43.24        1.04        0.93        0.0016      925.63     1721.29     1852.1       11.1        0.907       31.50       13.63   125352.50   158632.60   158632.6        0.85        3.52       -1.51        1.02
