xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
4.941713        0.25590        2.122        0.219499        0.261096        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.08        0.51        1.00        1.073        0.091      211.20        3.89      212.20        1.42         1        2.34        2.68        3.27        0.00        0.00        0.99        4.5482        1.06       -0.88        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.03        1.52       -0.21        1.01
4.941713        0.22150        2.653        0.209676        0.221538        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.80        0.47        1.00        1.249        0.098      264.30        1.64      265.30        1.14         1        2.28        2.61        2.99        0.00        0.00        0.98        5.1432        1.04       -0.93        0.0        0.0        0.000        0.00        0.00        1.03        0.03        0.0        1.03        2.23       -0.11        1.02
4.941713        0.22360        1.592        0.218021        0.262995        1.592        1.592        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.67        0.47        1.00        0.753        0.065      158.20        6.31      159.20        1.90         1        2.31        2.67        3.89        0.00        0.00        0.99        3.7537        1.07       -0.85        0.1        0.0        0.000        0.00        0.00        1.04        0.07        0.1        1.03        0.96       -0.19        0.99
4.941713        0.23140        2.388        0.213130        0.231379        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.47        0.48        1.00        1.149        0.094      237.80        2.67      238.80        1.26         1        2.30        2.64        3.24        0.00        0.00        0.99        4.9276        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        1.03        1.86       -0.16        1.01
4.941713        0.24530        1.857        0.240913        0.258396        1.857        1.857        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.86        0.50        1.00        0.920        0.079      184.70        5.10      185.70        1.62         1        2.33        2.69        3.53        0.00        0.00        0.99        4.1785        1.07       -0.87        0.1        0.0        0.000        0.00        0.00        1.04        0.06        0.1        1.03        1.23       -0.20        1.00
4.941713        0.24630        2.653        0.231571        0.261087        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.65        0.50        1.00        1.317        0.104      264.30        1.68      265.30        1.14         1        2.32        2.64        2.92        0.00        0.00        0.98        5.0311        1.03       -0.93        0.1        0.0        0.000        0.00        0.00        1.03        0.03        0.0        1.03        2.17       -0.14        1.03
4.941713        0.25370        2.388        0.231571        0.261087        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.35        0.50        1.00        1.203        0.099      237.80        2.72      238.80        1.26         1        2.33        2.66        3.08        0.00        0.00        0.99        4.8457        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        1.03        1.83       -0.18        1.02
4.941713        0.26280        1.857        0.262813        0.293115        1.857        1.857        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.80        0.51        1.00        0.952        0.082      184.70        5.20      185.70        1.62         1        2.36        2.71        3.47        0.00        0.00        0.99        4.1357        1.07       -0.87        0.1        0.0        0.000        0.00        0.00        1.04        0.06        0.1        1.03        1.23       -0.23        1.01
4.941713        0.26890        2.388        0.260927        0.292876        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.29        0.52        1.00        1.238        0.103      237.80        2.77      238.80        1.26         1        2.35        2.68        3.09        0.00        0.00        0.99        4.8051        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        1.03        1.79       -0.20        1.02
4.941713        0.27280        2.653        0.249178        0.296401        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.52        0.52        1.00        1.386        0.112      264.30        1.73      265.30        1.14         1        2.36        2.67        2.96        0.00        0.00        0.98        4.9518        1.03       -0.93        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        1.04        2.08       -0.16        1.03
4.941713        0.27440        2.122        0.274424        0.280048        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.01        0.52        1.00        1.112        0.095      211.20        3.98      212.20        1.42         1        2.37        2.70        3.27        0.00        0.00        0.99        4.5064        1.06       -0.88        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.03        1.48       -0.23        1.01
4.941713        0.29620        2.122        0.296211        0.332481        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.93        0.54        1.00        1.155        0.100      211.20        4.08      212.20        1.42         1        2.40        2.73        3.31        0.00        0.00        0.99        4.4729        1.06       -0.88        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.03        1.42       -0.24        1.02
4.941713        0.31030        2.388        0.310281        0.336903        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.13        0.56        1.00        1.330        0.114      237.80        2.92      238.80        1.26         1        2.41        2.72        3.18        0.00        0.00        0.98        4.7380        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        1.04        1.67       -0.22        1.02
4.941713       18.80780        0.265       17.637640       18.845541        0.265        0.265        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.03        4.34        0.98        1.149        0.528       25.50       23.56       26.50       11.76         0        1.98        3.00        3.22        0.00        0.00        0.98        0.7685        1.08       -0.85        0.1        0.0        0.000        0.00        0.00        1.05        0.05        0.1        0.96        1.17       -0.04        0.97
3.906940        0.25560        2.122        0.224946        0.262693        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.08        0.51        1.00        1.073        0.097      211.20        6.37      212.20        1.42         1        2.35        2.69        3.43        0.00        0.00        0.99        3.8865        1.09       -0.82        0.1        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.04        1.40       -0.28        1.01
3.906940        0.19900        3.184        0.177368        0.198986        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.55        0.45        1.00        1.420        0.114      317.40        1.50      318.40        0.95         1        2.24        2.55        2.77        0.00        0.00        0.98        4.7899        1.04       -0.92        0.1        0.0        0.000        0.00        0.00        1.03        0.03        0.0        1.06        2.81       -0.14        1.04
3.906940        0.21180        3.184        0.196247        0.227268        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.44        0.46        1.00        1.465        0.118      317.40        1.50      318.40        0.95         1        2.26        2.56        2.73        0.00        0.00        0.98        4.7024        1.04       -0.92        0.1        0.0        0.000        0.00        0.00        1.03        0.03        0.0        1.06        2.76       -0.16        1.04
3.906940        0.22590        2.918        0.201356        0.225899        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.05        0.48        1.00        1.387        0.117      290.80        2.53      291.80        1.03         1        2.29        2.60        2.95        0.00        0.00        0.98        4.6301        1.06       -0.88        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        1.05        2.38       -0.21        1.03
3.906940        0.22730        2.653        0.212452        0.227319        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.76        0.48        1.00        1.265        0.110      264.30        3.67      265.30        1.14         1        2.29        2.62        3.18        0.00        0.00        0.98        4.5031        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        1.05        2.05       -0.26        1.02
3.906940        0.23660        2.918        0.230924        0.242374        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.98        0.49        1.00        1.420        0.120      290.80        2.55      291.80        1.03         1        2.31        2.61        2.87        0.00        0.00        0.98        4.5813        1.06       -0.88        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        1.06        2.35       -0.23        1.03
3.906940        0.24470        1.857        0.236569        0.252784        1.857        1.857        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.86        0.49        1.00        0.919        0.084      184.70        7.76      185.70        1.62         1        2.35        2.69        3.65        0.00        0.00        0.99        3.5445        1.10       -0.81        0.2        0.0        0.000        0.00        0.00        1.05        0.07        0.1        1.04        1.15       -0.27        1.00
3.906940        0.25050        2.653        0.223805        0.254292        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.63        0.50        1.00        1.328        0.116      264.30        3.73      265.30        1.14         1        2.33        2.65        3.03        0.00        0.00        0.98        4.4149        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.05        2.00       -0.26        1.02
3.906940        0.25510        2.388        0.232593        0.255121        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.35        0.51        1.00        1.206        0.108      237.80        5.01      238.80        1.26         1        2.34        2.67        3.32        0.00        0.00        0.99        4.1865        1.08       -0.84        0.1        0.0        0.000        0.00        0.00        1.05        0.05        0.1        1.04        1.68       -0.27        1.01
3.906940        0.29250        2.918        0.292515        0.314780        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.68        0.54        1.00        1.578        0.138      290.80        2.70      291.80        1.03         1        2.39        2.68        2.98        0.00        0.00        0.98        4.4215        1.06       -0.89        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        1.06        2.15       -0.26        1.04
3.906940        0.25890        2.122        0.257671        0.277284        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.07        0.51        1.00        1.080        0.098      211.20        6.41      212.20        1.42         1        2.36        2.69        3.38        0.00        0.00        0.99        3.8788        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.04        1.40       -0.29        1.01
3.906940        0.26880        2.653        0.268557        0.286965        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.54        0.52        1.00        1.376        0.121      264.30        3.80      265.30        1.14         1        2.36        2.67        3.04        0.00        0.00        0.98        4.3636        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.05        1.95       -0.28        1.03
3.906940        0.27290        2.388        0.272946        0.285714        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.27        0.52        1.00        1.248        0.113      237.80        5.09      238.80        1.26         1        2.37        2.69        3.19        0.00        0.00        0.99        4.1445        1.08       -0.84        0.1        0.0        0.000        0.00        0.00        1.05        0.05        0.1        1.05        1.65       -0.30        1.02
3.906940        0.28710        2.653        0.287107        0.332489        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.46        0.54        1.00        1.422        0.127      264.30        3.88      265.30        1.14         1        2.39        2.69        3.07        0.00        0.00        0.98        4.3251        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        1.05        1.89       -0.29        1.03
3.906940        0.29320        2.122        0.293236        0.313092        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.94        0.54        1.00        1.149        0.106      211.20        6.61      212.20        1.42         1        2.41        2.73        3.40        0.00        0.00        0.99        3.8195        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.04        1.33       -0.32        1.02
3.906940        0.30490        2.388        0.304874        0.325770        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.15        0.55        1.00        1.319        0.121      237.80        5.27      238.80        1.26         1        2.42        2.72        3.25        0.00        0.00        0.98        4.0939        1.08       -0.84        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.1        1.05        1.56       -0.32        1.02
3.906940       10.85090        0.531       10.447707       11.459654        0.531        0.531        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.08        3.29        0.97        1.749        0.925       52.10       31.04       53.10        5.76         0        1.76        2.64        2.67        0.00        0.00        0.97        1.1131        1.10       -0.81        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.1        0.98        1.52       -0.09        0.97
3.906940       18.73200        0.265       17.961459       19.502553        0.265        0.265        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.03        4.33        0.98        1.147        0.544       25.50       29.81       26.50       11.76         0        1.99        2.96        3.17        0.00        0.00        0.98        0.6184        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        0.98        1.19       -0.05        0.98
3.906940        0.26740        2.918        0.259389        0.291402        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.80        0.52        1.00        1.509        0.130      290.80        2.62      291.80        1.03         1        2.35        2.65        2.92        0.00        0.00        0.98        4.4774        1.06       -0.89        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        1.06        2.24       -0.25        1.03
3.088844        0.20860        3.449        0.193231        0.223915        3.449        3.449        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.75        0.46        1.00        1.575        0.135      343.90        2.41      344.90        0.87         1        2.26        2.55        2.71        0.00        0.00        0.98        4.1556        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.05        0.04        0.0        1.10        2.90       -0.27        1.05
3.088844        0.24470        2.918        0.234148        0.244656        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.93        0.49        1.00        1.443        0.132      290.80        4.96      291.80        1.03         1        2.33        2.63        3.07        0.00        0.00        0.98        3.9269        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.0        1.08        2.17       -0.34        1.03
3.088844        0.24160        3.184        0.228589        0.254608        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.22        0.49        1.00        1.565        0.140      317.40        3.64      318.40        0.95         1        2.32        2.61        2.85        0.00        0.00        0.98        4.0160        1.09       -0.83        0.2        0.0        0.000        0.00        0.00        1.05        0.04        0.0        1.09        2.48       -0.32        1.04
3.088844        0.24000        1.857        0.228589        0.254608        1.857        1.857        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.88        0.49        1.00        0.910        0.087      184.70       10.76      185.70        1.62         1        2.35        2.69        3.86        0.00        0.00        0.99        2.9561        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.07        0.10        0.1        1.05        1.06       -0.32        1.00
3.088844        0.22990        3.184        0.205312        0.233374        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.30        0.48        1.00        1.527        0.136      317.40        3.61      318.40        0.95         1        2.30        2.60        2.85        0.00        0.00        0.98        4.0623        1.09       -0.83        0.2        0.0        0.000        0.00        0.00        1.05        0.04        0.0        1.08        2.52       -0.31        1.04
3.088844        0.15140        3.980        0.143187        0.159545        3.980        3.980        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.09        0.39        1.00        1.548        0.118      397.00        0.51      398.00        0.76         1        2.15        2.38        2.45        0.00        0.00        0.98        4.2169        1.02       -0.96        0.0        0.0        0.000        0.00        0.00        1.03        0.01        0.0        1.15        3.86       -0.07        1.06
3.088844        0.19440        3.449        0.172250        0.194363        3.449        3.449        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.89        0.44        1.00        1.521        0.130      343.90        2.41      344.90        0.87         1        2.24        2.53        2.75        0.00        0.00        0.98        4.2483        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.05        0.04        0.0        1.10        2.96       -0.25        1.04
3.088844        0.18330        3.714        0.172250        0.194363        3.714        3.714        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.31        0.43        1.00        1.590        0.129      370.40        1.37      371.40        0.81         1        2.22        2.48        2.58        0.00        0.00        0.98        4.1975        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.04        0.03        0.0        1.12        3.33       -0.19        1.05
3.088844        0.16860        3.714        0.164017        0.169242        3.714        3.714        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.50        0.41        1.00        1.525        0.124      370.40        1.39      371.40        0.81         1        2.19        2.49        2.57        0.00        0.00        0.98        4.3354        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.04        0.03        0.0        1.11        3.43       -0.18        1.05
3.088844        0.26200        2.653        0.224307        0.263254        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.57        0.51        1.00        1.358        0.127      264.30        6.41      265.30        1.14         1        2.36        2.67        3.15        0.00        0.00        0.98        3.7237        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        1.07        1.84       -0.36        1.02
3.088844        0.25980        3.184        0.259839        0.283773        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.10        0.51        1.00        1.623        0.146      317.40        3.70      318.40        0.95         1        2.35        2.63        2.89        0.00        0.00        0.98        3.9574        1.09       -0.83        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.0        1.09        2.40       -0.33        1.04
3.088844        0.26640        2.122        0.266433        0.299234        2.122        2.122        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.04        0.52        1.00        1.095        0.105      211.20        9.40      212.20        1.42         1        2.38        2.70        3.49        0.00        0.00        0.99        3.2243        1.13       -0.75        0.2        0.0        0.000        0.00        0.00        1.07        0.08        0.1        1.06        1.31       -0.36        1.01
3.088844        0.26320        2.653        0.259498        0.289035        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.57        0.51        1.00        1.361        0.128      264.30        6.41      265.30        1.14         1        2.36        2.67        3.15        0.00        0.00        0.98        3.7210        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        1.07        1.84       -0.36        1.02
3.088844        0.28610        2.388        0.286081        0.322807        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.22        0.53        1.00        1.277        0.123      237.80        7.99      238.80        1.26         1        2.40        2.71        3.31        0.00        0.00        0.98        3.4632        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.07        0.07        0.1        1.06        1.52       -0.38        1.02
3.088844       10.83080        0.531       10.187167       11.073025        0.531        0.531        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.08        3.29        0.97        1.748        0.930       52.10       41.81       53.10        5.76         0        1.78        2.70        2.73        0.00        0.00        0.97        0.8830        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.08        0.06        0.1        1.00        1.53       -0.09        0.98
3.088844        0.32550        2.653        0.325483        0.355819        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.31        0.57        1.00        1.514        0.147      264.30        6.81      265.30        1.14         1        2.46        2.74        3.24        0.00        0.00        0.98        3.6258        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        1.07        1.67       -0.40        1.03
3.088844        0.30920        2.918        0.309243        0.319095        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.60        0.56        1.00        1.623        0.154      290.80        5.26      291.80        1.03         1        2.43        2.71        3.08        0.00        0.00        0.98        3.7865        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.1        1.08        1.97       -0.38        1.03
3.088844       18.62380        0.265       17.045957       19.149713        0.265        0.265        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.03        4.32        0.98        1.144        0.553       25.50       37.28       26.50       11.76         0        2.01        2.92        3.19        0.00        0.00        0.97        0.4960        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.08        0.08        0.1        1.01        1.20       -0.06        0.99
3.088844        0.28270        3.184        0.282694        0.327584        3.184        3.184        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.97        0.53        1.00        1.693        0.154      317.40        3.80      318.40        0.95         1        2.39        2.66        2.94        0.00        0.00        0.98        3.9020        1.09       -0.83        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.0        1.09        2.32       -0.34        1.04
3.088844        0.28270        2.653        0.282694        0.327584        2.653        2.653        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.48        0.53        1.00        1.411        0.134      264.30        6.51      265.30        1.14         1        2.39        2.69        3.15        0.00        0.00        0.98        3.6813        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        1.07        1.79       -0.38        1.03
3.088844        0.27000        2.918        0.269962        0.300804        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.79        0.52        1.00        1.516        0.140      290.80        5.06      291.80        1.03         1        2.37        2.66        3.00        0.00        0.00        0.98        3.8565        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.1        1.08        2.10       -0.36        1.03
3.088844        0.27000        2.388        0.269962        0.300804        2.388        2.388        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.28        0.52        1.00        1.241        0.118      237.80        7.93      238.80        1.26         1        2.38        2.69        3.30        0.00        0.00        0.98        3.4901        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.07        0.07        0.1        1.06        1.55       -0.37        1.02
2.442053        0.25660        2.918        0.231798        0.256591        2.918        2.918        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.86        0.51        1.00        1.478        0.143      290.80        8.12      291.80        1.03         1        2.36        2.65        3.24        0.00        0.00        0.98        3.2678        1.15       -0.71        0.3        0.0        0.000        0.00        0.00        1.08        0.06        0.1        1.10        2.01       -0.43        1.03
2.442053        0.09870        4.510        0.097678        0.105644        4.510        4.510        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.15        0.31        1.00        1.417        0.113      450.00        0.45      451.00        0.67         1        2.02        2.23        2.26        0.00        0.00        0.98        4.1235        1.03       -0.94        0.0        0.0        0.000        0.00        0.00        1.03        0.01        0.0        1.25        4.93       -0.08        1.08
2.442053        0.13550        4.245        0.131416        0.147609        4.245        4.245        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        5.74        0.37        1.00        1.562        0.130      423.50        1.28      424.50        0.71         1        2.12        2.37        2.41        0.00        0.00        0.98        3.8823        1.06       -0.87        0.1        0.0        0.000        0.00        0.00        1.04        0.03        0.0        1.21        4.12       -0.22        1.07
