xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.003195        0.29100        9.832        0.291004        0.310613        9.433       10.230        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.96        0.54        0.98        5.304        5.222      982.15      -50.83      983.15        0.31         0        0.69        0.94        1.07       30.69        1.04        0.94        0.0160      153.88      285.21      306.1        1.1        0.497       12.66        3.89    10001.35    11386.46    11386.5        0.88        4.37       -2.47        1.02
0.002827        0.30010        9.778        0.300104        0.334189        9.114       10.442        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.77        0.55        0.98        5.357        5.248      976.80      -50.58      977.80        0.31         0        0.70        0.95        1.12       31.23        1.04        0.94        0.0139      173.70      322.26      344.5        1.3        0.539       13.47        4.21    12320.94    14004.37    14004.4        0.88        4.34       -2.42        1.02
0.002827        0.29880        9.747        0.298756        0.324618        9.265       10.229        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.77        0.55        0.98        5.328        5.221      973.70      -50.50      974.70        0.31         0        0.70        0.95        1.14       31.23        1.04        0.94        0.0139      173.73      322.41      343.8        1.4        0.545       13.48        4.21    12470.89    14160.47    14160.5        0.88        4.34       -2.43        1.02
0.002827        0.28010        9.816        0.257583        0.285275        9.724        9.908        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        9.13        0.53        0.99        5.195        5.140      980.60      -49.78      981.60        0.31         0        0.70        0.94        1.13       31.21        1.04        0.94        0.0145      173.93      322.95      344.0        2.9        0.715       13.54        4.23    16489.98    18791.35    18791.3        0.88        4.41       -2.53        1.02
0.002502        0.31040        9.749        0.310372        0.343996        9.413       10.085        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.60        0.56        0.98        5.431        5.294      973.90      -50.39      974.90        0.31         0        0.71        0.95        1.16       31.78        1.04        0.94        0.0120      196.05      363.97      387.9        1.5        0.576       14.33        4.56    15038.09    17068.70    17068.7        0.87        4.31       -2.37        1.02
0.002214        0.32470        9.895        0.324729        0.347718        9.484       10.305        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.52        0.57        0.98        5.638        5.468      988.45      -51.03      989.45        0.30         0        0.71        0.94        1.10       32.32        1.04        0.93        0.0103      221.10      410.11      441.0        1.7        0.597       15.23        4.93    17791.52    20184.68    20184.7        0.87        4.27       -2.30        1.02
0.002214        0.29560       10.011        0.295587        0.321824        9.609       10.414        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        9.05        0.54        0.98        5.443        5.357     1000.15      -51.12     1001.15        0.30         0        0.69        0.93        1.07       32.40        1.04        0.93        0.0110      221.47      411.12      441.7        6.1        0.841       15.35        4.98    26889.90    30769.39    30769.4        0.87        4.36       -2.44        1.02
0.001959        0.35970        9.793        0.359659        0.400507        9.423       10.163        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.00        0.60        0.98        5.873        5.607      978.30      -51.12      979.30        0.31         0        0.73        0.96        1.13       32.98        1.04        0.93        0.0085      249.27      462.18      497.3        1.0        0.458       16.14        5.32    16334.35    18546.99    18547.0        0.86        4.18       -2.14        1.02
0.001959        0.33970        9.983        0.339699        0.341319        9.722       10.244        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.40        0.58        0.98        5.818        5.612      997.30      -51.67      998.30        0.30         0        0.71        0.94        1.08       32.86        1.04        0.93        0.0089      249.47      462.42      499.4        1.7        0.598       16.20        5.32    20543.69    23245.69    23245.7        0.87        4.23       -2.23        1.02
0.001959        0.30950        9.847        0.283143        0.309519        9.320       10.374        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.69        0.56        0.98        5.478        5.347      983.70      -50.40      984.70        0.30         0        0.71        0.95        1.19       32.92        1.04        0.93        0.0094      250.04      464.70      494.3        6.4        0.847       16.31        5.37    31151.24    35576.74    35576.7        0.87        4.32       -2.37        1.02
0.001959        0.30320        9.967        0.303240        0.318667        9.402       10.533        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.89        0.55        0.98        5.489        5.380      995.75      -50.81      996.75        0.30         0        0.70        0.93        1.12       33.05        1.04        0.93        0.0096      249.98      464.34      497.3       11.1        0.903       16.34        5.40    34674.49    39978.16    39978.2        0.87        4.34       -2.40        1.02
0.001734        0.34920        9.750        0.349225        0.382104        9.547        9.953        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.09        0.59        0.98        5.762        5.522      974.00      -50.70      975.00        0.31         0        0.73        0.96        1.20       33.39        1.04        0.93        0.0077      281.71      523.16      558.3        2.1        0.651       17.23        5.75    25656.60    29000.06    29000.1        0.87        4.21       -2.19        1.02
0.001734        0.37350        9.636        0.373463        0.392170        9.316        9.955        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.72        0.61        0.98        5.888        5.581      962.55      -50.37      963.55        0.31         0        0.75        0.97        1.22       33.54        1.04        0.93        0.0074      281.29      522.14      557.4        1.1        0.483       17.15        5.75    19538.76    22148.26    22148.3        0.86        4.14       -2.09        1.02
0.001534        0.39100        9.908        0.390957        0.422272        9.131       10.685        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.75        0.63        0.98        6.195        5.850      989.80      -52.25      990.80        0.30         0        0.73        0.95        1.11       34.05        1.04        0.93        0.0063      317.25      587.52      636.3        1.0        0.465       18.25        6.21    22286.81    25176.47    25176.5        0.86        4.11       -2.02        1.02
0.001534        0.33710        9.838        0.336782        0.372435        9.459       10.216        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.31        0.58        0.98        5.711        5.505      982.75      -50.32      983.75        0.31         0        0.73        0.95        1.21       34.00        1.04        0.93        0.0070      318.46      591.79      630.3        8.4        0.879       18.44        6.27    43368.88    49428.60    49428.6        0.87        4.24       -2.24        1.02
0.001534        0.33310        9.972        0.333078        0.361720        9.388       10.555        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.47        0.58        0.98        5.755        5.564      996.15      -50.82      997.15        0.30         0        0.72        0.94        1.14       34.08        1.04        0.93        0.0070      318.45      591.35      634.5       12.5        0.914       18.47        6.30    46535.76    53445.57    53445.6        0.87        4.26       -2.26        1.02
0.001534        9.20260        1.029        9.089872        9.991890        0.907        1.070        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.16        3.03        0.95        3.122        1.856      101.92      -60.45      102.92        2.94         0        1.97        2.05        3.35       19.26        1.04        0.94        0.0006      307.19      577.24      604.3      364.2        0.037        1.32        0.25       40.52      439.57      690.0        0.80        1.42       -0.18        1.02
0.001358        0.40020        9.551        0.352045        0.400228        9.234        9.868        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.38        0.63        0.98        6.042        5.665      954.10      -50.12      955.10        0.31         0        0.77        0.98        1.48       34.58        1.05        0.93        0.0055      358.63      665.96      705.2        1.3        0.539       19.40        6.71    28458.68    32132.52    32132.5        0.86        4.08       -1.99        1.02
0.001358        0.39700        9.787        0.397029        0.444375        8.885       10.690        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.59        0.63        0.98        6.167        5.803      977.75      -51.25      978.75        0.31         0        0.75        0.96        1.17       34.52        1.04        0.93        0.0055      358.24      664.17      715.4        1.4        0.552       19.42        6.71    29245.88    32974.67    32974.7        0.86        4.09       -2.00        1.02
0.001201        7.34960        1.281        6.898194        7.801093        1.171        1.318        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.22        2.71        0.95        3.473        2.090      127.12      -54.70      128.12        2.36         0        1.92        1.99        3.27       14.95        1.04        0.94        0.0005      392.61      737.95      763.0      538.0        0.033        1.24        0.19      133.80     4429.63    19601.7        0.80        1.44       -0.21        1.02
0.001201        0.40100        9.818        0.400996        0.449251        9.152       10.484        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.58        0.63        0.98        6.217        5.844      980.80      -51.39      981.80        0.31         0        0.75        0.96        1.27       34.97        1.04        0.93        0.0049      404.96      750.83      808.8        2.2        0.663       20.69        7.24    39798.88    44747.91    44747.9        0.86        4.09       -1.99        1.02
0.001201        0.39300        9.893        0.393038        0.440869        9.209       10.577        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.72        0.63        0.98        6.202        5.851      988.30      -51.74      989.30        0.30         0        0.74        0.95        1.26       34.94        1.04        0.93        0.0049      404.97      750.74      809.9        2.8        0.715       20.72        7.24    43229.03    48569.54    48569.5        0.86        4.10       -2.02        1.02
0.001201        0.36770        9.773        0.339507        0.367699        9.392       10.153        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.89        0.61        0.98        5.926        5.637      976.25      -50.26      977.25        0.31         0        0.75        0.96        1.28       35.03        1.05        0.93        0.0052      405.47      753.39      800.1       10.1        0.897       20.84        7.30    59035.69    66998.48    66998.5        0.86        4.17       -2.11        1.02
0.001201        0.36670        9.950        0.366734        0.385368        9.521       10.378        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        8.04        0.61        0.98        6.025        5.745      993.95      -51.45      994.95        0.30         0        0.73        0.94        1.16       35.05        1.04        0.93        0.0052      405.36      752.25      808.8       11.0        0.904       20.84        7.31    59994.83    68212.33    68212.3        0.86        4.17       -2.11        1.02
0.001063        0.39730        9.726        0.397328        0.435356        9.622        9.831        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.55        0.63        0.98        6.131        5.764      971.65      -50.66      972.65        0.31         0        0.76        0.97        1.26       35.45        1.04        0.93        0.0043      457.34      849.07      906.7        4.8        0.810       22.07        7.83    58205.52    65401.41    65401.4        0.86        4.10       -2.00        1.02
0.001063        0.39680        9.692        0.395968        0.449760        9.075       10.309        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.52        0.63        0.98        6.105        5.739      968.20      -50.61      969.20        0.31         0        0.76        0.97        1.29       35.47        1.05        0.93        0.0043      457.04      848.75      903.5        4.9        0.814       22.07        7.83    58464.40    65718.73    65718.7        0.86        4.10       -2.01        1.02
0.001063        0.44570        9.447        0.427977        0.484746        8.966        9.927        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.91        0.67        0.98        6.307        5.815      943.65      -50.37      944.65        0.32         0        0.79        0.99        1.33       35.78        1.05        0.93        0.0040      456.15      846.50      900.9        1.2        0.506       21.89        7.83    35757.96    40441.61    40441.6        0.85        3.98       -1.85        1.02
0.001063        0.40600       10.008        0.406039        0.444611        9.563       10.452        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.67        0.64        0.98        6.377        5.994      999.75      -52.24     1000.75        0.30         0        0.74        0.94        1.13       35.43        1.04        0.93        0.0043      456.43      845.17      916.4        3.3        0.748       22.04        7.81    52632.32    59010.47    59010.5        0.85        4.08       -1.97        1.02
0.001063        0.42660        9.539        0.392541        0.428902        9.391        9.687        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.13        0.65        0.98        6.231        5.787      952.90      -50.39      953.90        0.31         0        0.78        0.98        1.32       35.62        1.05        0.93        0.0041      457.27      848.82      902.9        1.8        0.619       21.97        7.83    42769.07    48125.08    48125.1        0.86        4.02       -1.91        1.02
0.000941        0.46310        9.678        0.463148        0.549802        9.144       10.212        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.93        0.68        0.98        6.586        6.054      966.80      -51.57      967.80        0.31         0        0.78        0.97        1.33       36.25        1.04        0.93        0.0035      515.39      954.18     1031.5        1.2        0.515       23.31        8.45    42241.68    47580.57    47580.6        0.85        3.95       -1.80        1.02
0.000941        0.44400        9.930        0.443981        0.489972        9.409       10.450        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.27        0.67        0.98        6.616        6.134      991.95      -52.82      992.95        0.30         0        0.75        0.95        1.30       36.04        1.04        0.93        0.0036      514.65      951.91     1034.9        1.9        0.628       23.34        8.41    50045.93    56060.50    56060.5        0.85        3.99       -1.85        1.02
0.000941        0.42800        9.919        0.427977        0.484746        9.414       10.424        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.40        0.65        0.98        6.489        6.048      990.90      -52.32      991.90        0.30         0        0.75        0.95        1.29       35.87        1.04        0.93        0.0038      502.24      929.79     1007.8        2.5        0.693       23.11        8.29    54065.26    60479.03    60479.0        0.85        4.03       -1.90        1.02
0.000941        0.41550        9.644        0.407305        0.421897        9.158       10.130        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.31        0.64        0.98        6.217        5.802      963.40      -50.64      964.40        0.31         0        0.77        0.97        1.31       36.02        1.05        0.93        0.0037      515.89      957.80     1019.0        5.1        0.818       23.46        8.45    67457.44    75700.88    75700.9        0.86        4.05       -1.94        1.02
0.000941        0.40790        9.684        0.390811        0.432811        8.922       10.445        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.41        0.64        0.98        6.184        5.790      967.35      -50.43      968.35        0.31         0        0.77        0.97        1.30       36.01        1.05        0.93        0.0038      515.59      957.35     1018.7        7.4        0.866       23.49        8.46    73452.12    82623.94    82623.9        0.86        4.07       -1.97        1.02
0.000832        0.41980        9.929        0.419759        0.472819        9.475       10.383        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.48        0.65        0.98        6.433        6.012      991.90      -51.51      992.90        0.30         0        0.76        0.95        1.30       36.54        1.04        0.93        0.0033      583.73     1081.52     1168.3       11.9        0.912       25.06        9.16    92682.43   104399.20   104399.2        0.85        4.05       -1.93        1.02
0.000832        0.44520        9.803        0.445217        0.505372        8.998       10.607        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.16        0.67        0.98        6.541        6.054      979.25      -51.66      980.25        0.31         0        0.77        0.96        1.32       36.51        1.04        0.93        0.0031      582.47     1078.73     1165.6        3.3        0.745       24.90        9.09    69537.02    77692.81    77692.8        0.85        3.99       -1.85        1.02
0.000832        0.46660        9.431        0.461079        0.478593        9.061        9.800        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.73        0.68        0.98        6.441        5.899      942.05      -50.44      943.05        0.32         0        0.80        1.00        1.37       36.67        1.05        0.93        0.0030      581.75     1079.33     1148.1        1.9        0.623       24.78        9.09    56993.76    63988.61    63988.6        0.85        3.94       -1.79        1.02
0.000832        0.46740        9.877        0.467390        0.546146        9.420       10.335        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.04        0.68        0.97        6.753        6.210      986.75      -52.36      987.75        0.30         0        0.77        0.96        1.32       36.58        1.04        0.93        0.0030      580.74     1073.58     1168.4        1.7        0.604       24.80        9.07    55873.61    62498.38    62498.4        0.84        3.95       -1.79        1.02
0.000832        0.46890        9.845        0.468878        0.563303        9.278       10.412        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.00        0.68        0.97        6.741        6.195      983.50      -52.38      984.50        0.31         0        0.77        0.96        1.33       36.61        1.04        0.93        0.0030      582.16     1076.40     1170.5        1.7        0.597       24.83        9.09    55594.43    62246.30    62246.3        0.84        3.94       -1.78        1.02
0.000737        5.92130        1.696        5.639198        6.203220        1.584        1.807        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.33        2.43        0.95        4.126        2.568      168.55      -51.81      169.55        1.78         0        1.81        1.88        3.15       10.88        1.04        0.94        0.0004      638.11     1194.61     1255.0      997.0        0.026        1.18        0.13     1353.61   120622.70  3798258.0        0.79        1.50       -0.26        1.01
0.000737        0.52310        9.191        0.487325        0.534961        8.462        9.921        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.18        0.72        0.97        6.648        5.973      918.15      -50.28      919.15        0.33         0        0.83        1.02        1.42       37.65        1.05        0.93        0.0025      657.51     1219.05     1296.8        0.8        0.431       26.29        9.90    49660.92    56224.50    56224.5        0.84        3.83       -1.65        1.02
0.000737        0.50390        9.284        0.497816        0.513962        8.714        9.854        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.37        0.71        0.97        6.590        5.959      927.40      -50.34      928.40        0.32         0        0.82        1.01        1.41       37.44        1.05        0.93        0.0026      655.50     1215.59     1292.7        1.3        0.540       26.29        9.84    57752.40    65109.13    65109.1        0.85        3.86       -1.70        1.02
0.000737        0.46250        9.558        0.462462        0.483989        9.411        9.704        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.85        0.68        0.98        6.500        5.967      954.75      -50.41      955.75        0.31         0        0.80        0.98        1.32       37.12        1.05        0.93        0.0027      657.36     1219.01     1303.9        3.9        0.776       26.47        9.83    83520.16    93452.55    93452.6        0.85        3.95       -1.80        1.02
0.000737        0.45850        9.523        0.449432        0.464009        8.938       10.107        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.86        0.68        0.98        6.448        5.925      951.25      -50.27      952.25        0.32         0        0.80        0.99        1.36       37.05        1.05        0.93        0.0027      657.76     1220.34     1299.4        4.4        0.795       26.47        9.81    86290.48    96390.86    96390.9        0.85        3.96       -1.81        1.02
0.000737        0.44110       10.062        0.441120        0.467516        9.779       10.345        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        7.38        0.66        0.98        6.683        6.208     1005.20      -52.81     1006.20        0.30         0        0.75        0.94        1.30       36.98        1.04        0.93        0.0028      658.22     1217.19     1324.7        9.7        0.895       26.61        9.84   103503.50   115795.40   115795.4        0.85        4.01       -1.86        1.02
0.000652        0.54080        9.575        0.540796        0.574628        8.908       10.243        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.32        0.74        0.97        7.042        6.322      956.55      -52.53      957.55        0.31         0        0.80        0.98        1.39       38.06        1.04        0.93        0.0022      738.96     1364.78     1485.1        0.9        0.450       27.94       10.64    59223.90    66779.69    66779.7        0.84        3.80       -1.61        1.02
0.000652        0.48360        9.522        0.483597        0.546964        9.233        9.811        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.67        0.70        0.98        6.622        6.038      951.20      -50.46      952.20        0.32         0        0.81        0.99        1.32       37.60        1.04        0.93        0.0023      742.04     1375.26     1473.9        3.7        0.767       28.14       10.58    95368.43   106330.70   106330.7        0.85        3.91       -1.75        1.02
0.000652        0.51800        9.256        0.472903        0.556500        9.062        9.450        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.26        0.72        0.97        6.662        5.998      924.60      -50.19      925.60        0.32         0        0.83        1.01        1.43       37.99        1.05        0.93        0.0022      741.57     1374.89     1461.9        1.7        0.600       28.00       10.64    72600.83    81745.78    81745.8        0.84        3.83       -1.66        1.02
0.000652        0.54240        9.543        0.542384        0.613657        8.921       10.165        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.29        0.74        0.97        7.028        6.305      953.30      -52.03      954.30        0.31         0        0.81        0.99        1.40       38.01        1.04        0.93        0.0022      738.48     1364.14     1483.1        0.9        0.436       27.92       10.61    58133.58    65522.01    65522.0        0.84        3.80       -1.61        1.02
0.000652        4.44430        2.225        4.172557        4.483088        2.026        2.424        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.50        2.11        0.95        4.691        3.001      221.50      -48.36      222.50        1.35         0        1.72        1.78        3.08        6.49        1.05        0.94        0.0004      723.19     1351.90     1408.0     1281.4        0.016        1.11        0.07     4380.75   341887.20 20014580.0        0.79        1.57       -0.32        1.01
0.000577        4.48510        2.204        4.209368        4.766380        2.109        2.298        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.49        2.12        0.95        4.667        2.982      219.35      -48.28      220.35        1.37         0        1.73        1.79        3.38        7.86        1.05        0.94        0.0004      817.40     1528.61     1582.2     1394.6        0.021        1.13        0.09     8774.66   877911.70 71606370.0        0.79        1.55       -0.32        1.01
0.000577        0.55750        9.405        0.557452        0.606066        8.884        9.926        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.11        0.75        0.97        7.022        6.267      939.50      -51.79      940.50        0.32         0        0.82        1.00        1.42       38.58        1.04        0.93        0.0019      835.76     1544.77     1673.0        1.1        0.494       29.73       11.47    72923.57    82105.53    82105.5        0.84        3.77       -1.58        1.02
0.000577        0.55610        9.297        0.556133        0.594354        8.120        9.689        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.05        0.75        0.97        6.933        6.182      928.67      -51.17      929.67        0.32         0        0.83        1.01        1.33       38.61        1.04        0.93        0.0019      834.16     1543.33     1663.1        1.1        0.501       29.69       11.47    73281.83    82558.58    82558.6        0.84        3.77       -1.58        1.02
0.000577        0.55250        9.223        0.552543        0.598913        8.978        9.469        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.03        0.74        0.97        6.856        6.114      921.35      -50.55      922.35        0.33         0        0.84        1.01        1.37       38.74        1.05        0.93        0.0019      835.28     1546.66     1658.6        1.3        0.535       29.73       11.52    76575.23    86574.35    86574.4        0.84        3.77       -1.59        1.02
0.000577        0.54820        9.143        0.536514        0.590118        8.650        9.636        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.00        0.74        0.97        6.770        6.038      913.30      -49.90      914.30        0.33         0        0.85        1.02        1.46       38.71        1.05        0.93        0.0019      835.95     1549.28     1646.8        1.5        0.570       29.73       11.51    79871.95    90218.08    90218.1        0.84        3.78       -1.60        1.02
0.000577        0.51770        9.297        0.495404        0.535212        8.989        9.606        0.01        1.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        6.29        0.72        0.97        6.690        6.026      928.75      -50.21      929.75        0.32         0        0.83        1.01        1.43       38.30        1.05        0.93        0.0020      833.81     1545.75     1643.5        2.8        0.711       29.77       11.40    99303.10   111062.60   111062.6        0.84        3.84       -1.66        1.02
