x               rho             P               T               ur              uphi            uz              Br              Bphi            Bz
0.010000        1.000017        1.000018        1.000001        0.999938        1.000000       -0.009979       -0.010000       -0.010000       -0.010000
0.010163        1.000018        1.000019        1.000001        0.999937        1.000000       -0.010141       -0.010163       -0.010163       -0.010163
0.010328        1.000021        1.000022        1.000001        0.999935        1.000000       -0.010306       -0.010328       -0.010328       -0.010328
0.010496        1.000024        1.000025        1.000001        0.999934        1.000000       -0.010474       -0.010496       -0.010496       -0.010496
0.010667        1.000027        1.000028        1.000001        0.999933        1.000000       -0.010644       -0.010667       -0.010667       -0.010667
0.010840        1.000029        1.000031        1.000001        0.999931        1.000000       -0.010817       -0.010840       -0.010840       -0.010840
0.011016        1.000032        1.000034        1.000001        0.999930        1.000000       -0.010993       -0.011016       -0.011016       -0.011016
0.011196        1.000035        1.000037        1.000001        0.999928        1.000000       -0.011172       -0.011196       -0.011196       -0.011196
0.011378        1.000038        1.000040        1.000001        0.999927        1.000000       -0.011354       -0.011378       -0.011378       -0.011378
0.011563        1.000042        1.000043        1.000001        0.999925        1.000000       -0.011538       -0.011563       -0.011563       -0.011563
0.011751        1.000045        1.000046        1.000001        0.999924        1.000000       -0.011726       -0.011751       -0.011751       -0.011751
0.011942        1.000048        1.000049        1.000001        0.999922        1.000000       -0.011917       -0.011942       -0.011942       -0.011942
0.012136        1.000051        1.000053        1.000001        0.999920        1.000000       -0.012111       -0.012136       -0.012136       -0.012136
0.012334        1.000055        1.000056        1.000001        0.999919        1.000000       -0.012308       -0.012334       -0.012334       -0.012334
0.012534        1.000058        1.000059        1.000001        0.999917        1.000000       -0.012508       -0.012534       -0.012534       -0.012534
0.012738        1.000061        1.000063        1.000002        0.999916        1.000001       -0.012711       -0.012738       -0.012738       -0.012738
0.012945        1.000065        1.000066        1.000002        0.999914        1.000001       -0.012918       -0.012945       -0.012945       -0.012945
0.013156        1.000068        1.000070        1.000002        0.999912        1.000001       -0.013128       -0.013156       -0.013156       -0.013156
0.013370        1.000072        1.000074        1.000002        0.999910        1.000001       -0.013341       -0.013370       -0.013370       -0.013370
0.013587        1.000076        1.000077        1.000002        0.999908        1.000001       -0.013558       -0.013587       -0.013587       -0.013587
0.013808        1.000079        1.000081        1.000002        0.999907        1.000001       -0.013779       -0.013808       -0.013808       -0.013808
0.014033        1.000083        1.000085        1.000002        0.999905        1.000001       -0.014003       -0.014033       -0.014033       -0.014033
0.014261        1.000087        1.000089        1.000002        0.999903        1.000001       -0.014231       -0.014261       -0.014261       -0.014261
0.014493        1.000091        1.000093        1.000002        0.999901        1.000001       -0.014462       -0.014493       -0.014493       -0.014493
0.014729        1.000095        1.000097        1.000002        0.999899        1.000001       -0.014697       -0.014729       -0.014729       -0.014729
