x				rho				P				T				ur				uphi			uz				Br				Bphi			Bz
0.010000		1.000013		1.000016		1.000004		0.999938		1.000000		-0.008157		-0.010000		-0.010000		-0.010000
0.010163		1.000013		1.000016		1.000004		0.999936		1.000000		-0.008290		-0.010162		-0.010162		-0.010162
0.010328		1.000014		1.000017		1.000004		0.999933		1.000000		-0.008425		-0.010328		-0.010328		-0.010328
0.010496		1.000014		1.000018		1.000004		0.999930		1.000000		-0.008562		-0.010496		-0.010496		-0.010496
0.010667		1.000015		1.000019		1.000005		0.999927		1.000000		-0.008701		-0.010666		-0.010666		-0.010666
0.010840		1.000016		1.000020		1.000005		0.999924		1.000000		-0.008842		-0.010840		-0.010840		-0.010840
0.011016		1.000016		1.000020		1.000005		0.999921		1.000000		-0.008986		-0.011016		-0.011016		-0.011016
0.011196		1.000017		1.000021		1.000005		0.999917		1.000000		-0.009132		-0.011195		-0.011195		-0.011195
0.011378		1.000018		1.000022		1.000005		0.999914		1.000000		-0.009281		-0.011377		-0.011377		-0.011377
0.011563		1.000018		1.000023		1.000006		0.999910		1.000000		-0.009432		-0.011562		-0.011562		-0.011562
0.011751		1.000019		1.000024		1.000006		0.999907		1.000000		-0.009585		-0.011751		-0.011751		-0.011751
0.011942		1.000020		1.000025		1.000006		0.999903		1.000000		-0.009741		-0.011942		-0.011942		-0.011942
0.012136		1.000021		1.000026		1.000006		0.999900		1.000000		-0.009899		-0.012136		-0.012136		-0.012136
0.012334		1.000021		1.000027		1.000006		0.999896		1.000000		-0.010060		-0.012333		-0.012333		-0.012333
0.012534		1.000022		1.000028		1.000007		0.999892		1.000000		-0.010224		-0.012534		-0.012534		-0.012534
0.012738		1.000023		1.000029		1.000007		0.999889		1.000000		-0.010390		-0.012738		-0.012738		-0.012738
0.012945		1.000024		1.000030		1.000007		0.999885		1.000000		-0.010559		-0.012945		-0.012945		-0.012945
0.013156		1.000024		1.000031		1.000007		0.999881		1.000000		-0.010731		-0.013155		-0.013155		-0.013155
0.013370		1.000025		1.000032		1.000008		0.999877		1.000000		-0.010905		-0.013369		-0.013369		-0.013369
0.013587		1.000026		1.000033		1.000008		0.999873		1.000000		-0.011082		-0.013587		-0.013587		-0.013587
0.013808		1.000027		1.000034		1.000008		0.999869		1.000000		-0.011263		-0.013808		-0.013808		-0.013808
0.014033		1.000028		1.000035		1.000008		0.999865		1.000000		-0.011446		-0.014032		-0.014032		-0.014032
0.014261		1.000028		1.000036		1.000009		0.999860		1.000000		-0.011632		-0.014261		-0.014261		-0.014261
0.014493		1.000029		1.000037		1.000009		0.999856		1.000000		-0.011821		-0.014492		-0.014492		-0.014492
0.014729		1.000030		1.000038		1.000009		0.999852		1.000000		-0.012013		-0.014728		-0.014728		-0.014728
0.014968		1.000031		1.000039		1.000009		0.999847		1.000000		-0.012209		-0.014968		-0.014968		-0.014968
0.015212		1.000032		1.000041		1.000010		0.999843		1.000000		-0.012407		-0.015211		-0.015211		-0.015211
0.015459		1.000033		1.000042		1.000010		0.999838		1.000000		-0.012609		-0.015459		-0.015459		-0.015459
0.015711		1.000034		1.000043		1.000010		0.999834		1.000000		-0.012814		-0.015710		-0.015710		-0.015710
0.015966		1.000035		1.000044		1.000010		0.999829		1.000000		-0.013022		-0.015965		-0.015965		-0.015965
0.016226		1.000036		1.000045		1.000011		0.999824		1.000000		-0.013234		-0.016225		-0.016225		-0.016225
0.016490		1.000037		1.000047		1.000011		0.999819		1.000000		-0.013449		-0.016489		-0.016489		-0.016489
0.016758		1.000038		1.000048		1.000011		0.999814		1.000000		-0.013668		-0.016757		-0.016757		-0.016757
0.017031		1.000039		1.000049		1.000012		0.999809		1.000000		-0.013890		-0.017030		-0.017030		-0.017030
0.017308		1.000040		1.000051		1.000012		0.999804		1.000000		-0.014116		-0.017307		-0.017307		-0.017307
0.017589		1.000041		1.000052		1.000012		0.999799		1.000000		-0.014346		-0.017588		-0.017588		-0.017588
0.017875		1.000042		1.000053		1.000013		0.999794		1.000000		-0.014579		-0.017874		-0.017874		-0.017874
0.018166		1.000043		1.000055		1.000013		0.999788		1.000000		-0.014816		-0.018165		-0.018165		-0.018165
0.018461		1.000044		1.000056		1.000013		0.999783		1.000000		-0.015057		-0.018460		-0.018460		-0.018460
0.018762		1.000045		1.000058		1.000014		0.999777		1.000000		-0.015302		-0.018761		-0.018761		-0.018761
0.019067		1.000046		1.000059		1.000014		0.999772		1.000000		-0.015550		-0.019066		-0.019066		-0.019066
0.019377		1.000047		1.000061		1.000014		0.999766		1.000000		-0.015803		-0.019376		-0.019376		-0.019376
0.019692		1.000048		1.000062		1.000015		0.999760		1.000000		-0.016060		-0.019691		-0.019691		-0.019691
0.020012		1.000050		1.000064		1.000015		0.999754		1.000000		-0.016321		-0.020011		-0.020011		-0.020011
0.020338		1.000051		1.000066		1.000015		0.999745		1.000000		-0.016587		-0.020337		-0.020337		-0.020337
0.020669		1.000053		1.000069		1.000016		0.999735		1.000000		-0.016856		-0.020667		-0.020667		-0.020667
0.021005		1.000056		1.000071		1.000017		0.999725		1.000000		-0.017130		-0.021004		-0.021004		-0.021004
0.021347		1.000058		1.000074		1.000017		0.999714		1.000000		-0.017408		-0.021345		-0.021345		-0.021345
0.021694		1.000060		1.000077		1.000018		0.999703		1.000000		-0.017691		-0.021692		-0.021692		-0.021692
0.022047		1.000062		1.000080		1.000019		0.999692		1.000000		-0.017979		-0.022045		-0.022045		-0.022045
0.022405		1.000064		1.000082		1.000019		0.999681		1.000000		-0.018271		-0.022403		-0.022403		-0.022403
0.022770		1.000066		1.000085		1.000020		0.999670		1.000000		-0.018568		-0.022768		-0.022768		-0.022768
0.023140		1.000069		1.000088		1.000020		0.999659		1.000000		-0.018870		-0.023138		-0.023138		-0.023138
0.023516		1.000071		1.000091		1.000021		0.999647		1.000000		-0.019176		-0.023514		-0.023514		-0.023514
0.023899		1.000073		1.000094		1.000022		0.999635		1.000000		-0.019488		-0.023897		-0.023897		-0.023897
0.024288		1.000076		1.000098		1.000023		0.999624		1.000000		-0.019805		-0.024285		-0.024285		-0.024285
0.024683		1.000078		1.000101		1.000023		0.999611		1.000000		-0.020126		-0.024680		-0.024680		-0.024680
0.025084		1.000080		1.000104		1.000024		0.999599		1.000000		-0.020453		-0.025082		-0.025082		-0.025082
0.025492		1.000083		1.000107		1.000025		0.999586		1.000001		-0.020786		-0.025489		-0.025489		-0.025489
0.025907		1.000085		1.000110		1.000025		0.999574		1.000001		-0.021124		-0.025904		-0.025904		-0.025904
0.026328		1.000088		1.000114		1.000026		0.999561		1.000001		-0.021467		-0.026325		-0.026325		-0.026325
0.026756		1.000091		1.000117		1.000027		0.999548		1.000001		-0.021816		-0.026753		-0.026753		-0.026753
0.027192		1.000093		1.000121		1.000028		0.999534		1.000001		-0.022170		-0.027188		-0.027188		-0.027188
0.027634		1.000096		1.000124		1.000029		0.999521		1.000001		-0.022531		-0.027631		-0.027631		-0.027631
0.028083		1.000099		1.000128		1.000029		0.999507		1.000001		-0.022897		-0.028080		-0.028080		-0.028080
0.028540		1.000101		1.000132		1.000030		0.999493		1.000001		-0.023269		-0.028536		-0.028536		-0.028536
0.029004		1.000104		1.000135		1.000031		0.999478		1.000001		-0.023647		-0.029001		-0.029001		-0.029001
0.029476		1.000107		1.000139		1.000032		0.999464		1.000001		-0.024032		-0.029472		-0.029472		-0.029472
0.029955		1.000110		1.000143		1.000033		0.999449		1.000001		-0.024422		-0.029951		-0.029951		-0.029951
0.030443		1.000114		1.000148		1.000034		0.999430		1.000001		-0.024819		-0.030438		-0.030438		-0.030438
0.030938		1.000118		1.000153		1.000035		0.999408		1.000001		-0.025222		-0.030933		-0.030933		-0.030933
0.031441		1.000123		1.000159		1.000036		0.999387		1.000001		-0.025631		-0.031436		-0.031436		-0.031436
0.031952		1.000127		1.000165		1.000038		0.999365		1.000001		-0.026047		-0.031947		-0.031947		-0.031947
0.032472		1.000131		1.000171		1.000039		0.999342		1.000001		-0.026470		-0.032467		-0.032467		-0.032467
