xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.002152        0.33580        8.392        0.335760        0.375000        7.823        8.960        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        7.12        0.58        0.98        4.862        4.697      838.15      -62.92      839.15        0.36         0        0.71        0.95        1.18       40.43        1.04        0.94        0.0082      228.18      427.72      453.5        3.0        0.722       15.44        6.24    14543.38    21049.69    21049.7        0.89        3.54       -1.88        1.02
0.002152        0.35200        8.248        0.350062        0.412471        7.648        8.847        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.83        0.59        0.98        4.893        4.687      823.75      -62.26      824.75        0.36         0        0.73        0.96        1.27       40.60        1.04        0.94        0.0079      228.07      427.64      450.5        1.7        0.599       15.39        6.25    11675.29    16886.78    16886.8        0.89        3.49       -1.81        1.02
0.002152        0.36270        8.200        0.358414        0.392579        7.783        8.618        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.69        0.60        0.98        4.939        4.708      819.05      -62.07      820.05        0.37         0        0.74        0.97        1.28       40.72        1.04        0.94        0.0078      228.02      427.49      450.4        1.3        0.527       15.36        6.25    10272.63    14862.54    14862.5        0.89        3.47       -1.78        1.02
0.002152        0.35950        8.389        0.359459        0.402680        8.070        8.708        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.87        0.60        0.98        5.030        4.812      837.90      -63.48      838.90        0.36         0        0.72        0.95        1.24       40.63        1.03        0.94        0.0078      227.88      426.70      454.8        1.4        0.551       15.37        6.24    10710.28    15480.76    15480.8        0.89        3.48       -1.79        1.02
0.001862        0.38890        8.135        0.362942        0.412464        8.038        8.232        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.40        0.62        0.98        5.073        4.784      812.50      -62.59      813.50        0.37         0        0.75        0.98        1.31       41.79        1.04        0.94        0.0064      262.98      493.13      519.3        1.2        0.508       16.49        6.89    11654.46    16979.19    16979.2        0.88        3.41       -1.69        1.02
0.001862        0.38120        8.172        0.348601        0.399514        7.933        8.411        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.50        0.62        0.98        5.046        4.774      816.20      -62.26      817.20        0.37         0        0.75        0.97        1.30       41.71        1.04        0.94        0.0065      263.10      493.38      519.8        1.5        0.564       16.51        6.89    12789.75    18632.83    18632.8        0.88        3.43       -1.72        1.02
0.001862        0.33860        8.495        0.338627        0.366765        7.989        9.002        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        7.18        0.58        0.98        4.944        4.776      848.55      -63.17      849.55        0.35         0        0.71        0.94        1.23       41.39        1.03        0.94        0.0070      263.46      493.87      525.3        6.9        0.855       16.68        6.91    21959.54    32202.92    32202.9        0.89        3.54       -1.86        1.02
0.001611        0.39390        8.365        0.393902        0.443784        7.706        9.023        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.54        0.63        0.98        5.250        4.956      835.45      -64.42      836.45        0.36         0        0.73        0.95        1.28       42.54        1.03        0.94        0.0055      303.39      568.25      606.2        1.9        0.622       17.79        7.57    16750.76    24414.19    24414.2        0.88        3.40       -1.68        1.02
0.001611        0.38040        8.482        0.380439        0.459686        8.034        8.929        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.75        0.62        0.98        5.231        4.970      847.15      -64.59      848.15        0.35         0        0.72        0.94        1.26       42.37        1.03        0.94        0.0056      303.36      568.06      607.4        2.8        0.713       17.83        7.56    19642.88    28623.86    28623.9        0.88        3.44       -1.72        1.01
0.001611        0.35540        8.345        0.353825        0.403611        8.188        8.501        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.88        0.60        0.98        4.974        4.764      833.45      -62.48      834.45        0.36         0        0.73        0.95        1.28       42.47        1.04        0.94        0.0059      304.02      570.53      601.1       10.0        0.895       17.94        7.62    27785.96    41258.68    41258.7        0.89        3.49       -1.80        1.02
0.001611        0.35310        8.600        0.353078        0.390560        8.309        8.890        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        7.11        0.59        0.98        5.110        4.912      858.95      -64.02      859.95        0.35         0        0.71        0.93        1.24       42.42        1.03        0.94        0.0059      303.96      569.41      608.6       11.6        0.908       17.97        7.63    28723.03    42706.96    42707.0        0.88        3.50       -1.81        1.02
0.001394        0.41630        8.221        0.416289        0.447287        7.796        8.646        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.25        0.65        0.98        5.304        4.958      821.10      -63.22      822.10        0.37         0        0.76        0.97        1.33       43.55        1.04        0.94        0.0046      350.44      656.86      697.7        2.1        0.646       19.12        8.33    20378.45    29898.53    29898.5        0.88        3.35       -1.61        1.02
0.001394        0.37620        8.325        0.376225        0.389771        8.085        8.566        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.66        0.61        0.98        5.107        4.850      831.55      -62.81      832.55        0.36         0        0.74        0.96        1.27       43.40        1.04        0.94        0.0049      350.94      658.48      695.6       10.6        0.901       19.29        8.37    32927.24    48988.39    48988.4        0.88        3.44       -1.73        1.02
0.001394        0.38010        8.370        0.380062        0.414966        7.925        8.814        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.66        0.62        0.98        5.160        4.895      835.95      -63.02      836.95        0.36         0        0.74        0.95        1.22       43.39        1.04        0.94        0.0049      350.71      657.72      697.9        8.4        0.879       19.28        8.37    31403.73    46532.19    46532.2        0.88        3.44       -1.72        1.02
0.001394        0.38490        8.413        0.384917        0.445627        8.096        8.730        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.65        0.62        0.98        5.220        4.946      840.30      -64.00      841.30        0.36         0        0.73        0.95        1.29       43.31        1.03        0.94        0.0048      350.78      657.49      700.0        6.1        0.843       19.25        8.34    29256.67    43067.19    43067.2        0.88        3.43       -1.70        1.02
0.001394        4.11200        2.076        4.112036        4.288913        2.023        2.108        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.49        2.03        0.95        4.210        2.738      206.61      -72.03      207.61        1.45         0        1.63        1.73        2.91       10.78        1.04        0.95        0.0008      341.48      642.58      672.4      535.5        0.028        1.17        0.13      274.96    14591.28   157026.8        0.82        1.48       -0.27        1.01
0.001394        0.41780        8.448        0.417796        0.445274        8.111        8.785        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.40        0.65        0.98        5.461        5.116      843.80      -65.62      844.80        0.36         0        0.73        0.94        1.29       43.52        1.03        0.94        0.0046      349.50      653.93      701.4        1.9        0.628       19.10        8.31    19811.43    29021.64    29021.6        0.88        3.35       -1.61        1.01
0.001394        0.44040        8.004        0.432640        0.494932        7.419        8.589        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.91        0.66        0.98        5.312        4.913      799.40      -62.75      800.40        0.38         0        0.78        0.99        1.38       43.98        1.04        0.94        0.0044      350.23      656.87      691.3        1.2        0.513       19.04        8.38    16112.62    23833.54    23833.5        0.88        3.30       -1.55        1.02
0.001394        4.55260        1.943        4.552588        4.606867        1.807        1.988        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.43        2.13        0.95        4.145        2.680      193.28      -75.08      194.28        1.55         0        1.65        1.75        2.94       13.65        1.03        0.94        0.0007      340.74      640.50      674.9      489.4        0.035        1.22        0.17      280.72    20700.38   242536.5        0.81        1.46       -0.25        1.01
0.001206        0.39880        8.572        0.398761        0.456117        8.343        8.800        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.65        0.63        0.98        5.413        5.111      856.15      -64.81      857.15        0.35         0        0.73        0.93        1.28       44.33        1.03        0.94        0.0041      404.55      757.36      811.9       11.3        0.907       20.74        9.20    39149.07    58409.28    58409.3        0.88        3.40       -1.66        1.01
0.001206        0.43610        8.251        0.436091        0.473744        8.057        8.445        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.12        0.66        0.98        5.449        5.061      824.10      -64.12      825.10        0.36         0        0.76        0.96        1.34       44.56        1.03        0.94        0.0038      404.30      757.42      807.2        2.5        0.685       20.57        9.17    25561.69    37721.85    37721.8        0.88        3.31       -1.56        1.02
0.001206        0.41090        8.527        0.410913        0.460399        8.207        8.848        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.52        0.64        0.98        5.466        5.137      851.75      -65.35      852.75        0.35         0        0.73        0.94        1.29       44.23        1.03        0.94        0.0040      404.41      756.91      811.7        5.4        0.825       20.68        9.15    33195.20    48852.67    48852.7        0.88        3.37       -1.63        1.01
0.001206        3.61920        2.284        3.452545        3.985870        2.144        2.423        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.57        1.90        0.96        4.344        2.857      227.35      -68.73      228.35        1.32         0        1.60        1.70        2.98        8.98        1.04        0.95        0.0008      395.08      744.24      768.9      652.6        0.025        1.15        0.10      704.45    50768.33  1194999.0        0.82        1.51       -0.30        1.01
0.001206        0.47590        7.894        0.447496        0.504341        7.395        8.392        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.60        0.69        0.98        5.445        4.974      788.35      -62.80      789.35        0.38         0        0.80        1.00        1.42       45.27        1.04        0.94        0.0036      403.93      757.50      797.2        1.0        0.478       20.44        9.26    17778.98    26615.34    26615.3        0.87        3.23       -1.46        1.02
0.001206        3.42620        2.405        3.415713        3.752513        2.323        2.488        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.62        1.85        0.96        4.453        2.951      239.55      -68.09      240.55        1.25         0        1.57        1.67        2.92        8.69        1.04        0.95        0.0008      394.93      743.59      770.5      658.3        0.025        1.14        0.10      971.97    78634.00  2349727.0        0.82        1.52       -0.32        1.01
0.001044        0.47870        7.964        0.478651        0.546853        7.577        8.351        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.63        0.69        0.98        5.510        5.033      795.40      -62.97      796.40        0.38         0        0.80        0.99        1.37       45.99        1.04        0.94        0.0031      466.29      874.31      924.0        1.8        0.616       22.04       10.14    26338.48    39409.03    39409.0        0.87        3.22       -1.46        1.02
0.001044        0.42380        8.285        0.423793        0.473166        7.770        8.800        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        6.24        0.65        0.98        5.393        5.032      827.50      -63.59      828.50        0.36         0        0.76        0.96        1.35       45.44        1.04        0.94        0.0034      466.96      875.51      929.9       12.2        0.913       22.28       10.13    46157.89    69419.86    69419.9        0.88        3.34       -1.59        1.02
0.000903        0.47730        8.188        0.477311        0.530330        7.546        8.830        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.79        0.69        0.98        5.657        5.183      817.80      -64.42      818.80        0.37         0        0.78        0.97        1.38       46.52        1.03        0.94        0.0027      537.94     1007.38     1075.0        3.5        0.758       23.80       11.07    39965.82    59503.07    59503.1        0.87        3.24       -1.46        1.02
0.000903        0.47500        7.984        0.430213        0.478001        7.358        8.609        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.67        0.69        0.98        5.502        5.032      797.35      -62.84      798.35        0.38         0        0.80        0.99        1.43       46.53        1.04        0.94        0.0028      523.44      981.81     1033.2        3.4        0.752       23.45       10.92    38028.68    56912.92    56912.9        0.87        3.23       -1.47        1.02
0.000903        0.45590        8.080        0.436046        0.484964        7.589        8.572        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.86        0.68        0.98        5.456        5.025      807.05      -62.79      808.05        0.37         0        0.79        0.98        1.42       46.57        1.04        0.94        0.0028      538.29     1009.83     1062.8        9.0        0.887       23.90       11.13    50655.84    76282.88    76282.9        0.87        3.27       -1.51        1.02
0.000903        0.50540        7.856        0.486313        0.562620        7.763        8.134        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.40        0.71        0.98        5.585        5.055      784.58      -63.26      785.58        0.38         0        0.81        1.00        1.46       47.20        1.04        0.94        0.0026      538.46     1009.78     1062.6        2.0        0.644       23.71       11.19    32315.21    48877.34    48877.3        0.87        3.17       -1.40        1.02
0.000903        0.52070        8.148        0.520708        0.607191        7.387        8.909        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.51        0.72        0.98        5.880        5.318      813.80      -66.14      814.80        0.37         0        0.78        0.97        1.40       47.12        1.03        0.94        0.0025      537.80     1005.48     1079.7        1.3        0.534       23.68       11.16    27367.82    41142.43    41142.4        0.86        3.16       -1.37        1.01
0.000903        3.18310        2.601        3.097053        3.441072        2.264        2.649        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.69        1.78        0.96        4.640        3.112      259.09      -66.42      260.09        1.16         0        1.55        1.64        2.87        7.82        1.04        0.94        0.0006      526.45      990.97     1028.1      898.6        0.023        1.13        0.09     3127.45   294536.20 16300280.0        0.82        1.55       -0.34        1.01
0.000782        2.60550        3.097        2.540897        3.000138        2.832        3.362        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.92        1.61        0.96        4.999        3.448      308.70      -64.33      309.70        0.97         0        1.46        1.55        2.81        4.96        1.05        0.94        0.0007      600.44     1129.06     1167.5     1105.3        0.013        1.08        0.05     7405.16   575950.90 45612060.0        0.82        1.62       -0.40        1.01
0.000782        0.55850        7.856        0.558459        0.607071        7.724        7.989        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.13        0.75        0.98        5.871        5.240      784.65      -64.58      785.65        0.38         0        0.82        1.00        1.47       48.61        1.04        0.94        0.0021      620.62     1161.63     1238.9        1.2        0.526       25.43       12.36    31455.51    48081.94    48081.9        0.86        3.09       -1.30        1.01
0.000782        0.49670        8.145        0.496683        0.526017        7.759        8.531        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.65        0.70        0.98        5.740        5.227      813.50      -64.49      814.50        0.37         0        0.79        0.97        1.41       47.65        1.04        0.94        0.0023      621.28     1163.27     1241.5        5.1        0.819       25.64       12.22    52214.87    78541.14    78541.1        0.87        3.20       -1.42        1.02
0.000782        0.48600        8.162        0.486000        0.565498        7.416        8.907        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.72        0.70        0.98        5.690        5.198      815.15      -64.06      816.15        0.37         0        0.79        0.97        1.41       47.60        1.04        0.94        0.0023      622.65     1166.25     1242.9        8.3        0.880       25.71       12.24    58681.01    88518.66    88518.7        0.87        3.22       -1.44        1.02
0.000676        0.56670        7.673        0.526140        0.618794        7.243        8.102        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.97        0.75        0.98        5.776        5.131      766.25      -62.79      767.25        0.39         0        0.85        1.02        1.53       49.74        1.04        0.94        0.0018      719.14     1348.10     1418.1        2.4        0.682       27.46       13.66    47215.80    72920.55    72920.6        0.86        3.07       -1.29        1.02
0.000676        0.55330        7.913        0.553341        0.602062        7.484        8.341        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.19        0.74        0.98        5.886        5.263      790.25      -64.43      791.25        0.38         0        0.82        1.00        1.47       49.08        1.04        0.94        0.0018      717.79     1343.64     1432.5        2.6        0.701       27.46       13.48    49689.85    75511.43    75511.4        0.86        3.10       -1.31        1.02
0.000676        0.51210        7.920        0.510974        0.548336        7.376        8.464        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.41        0.72        0.98        5.668        5.124      791.00      -62.91      792.00        0.38         0        0.82        1.00        1.47       48.84        1.04        0.94        0.0019      718.58     1347.42     1418.8       11.6        0.910       27.64       13.51    72826.25   111544.30   111544.3        0.87        3.17       -1.39        1.02
0.000585        0.56490        7.726        0.530178        0.599628        7.584        7.869        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        5.01        0.75        0.98        5.807        5.165      771.65      -62.76      772.65        0.39         0        0.85        1.02        1.53       50.29        1.04        0.94        0.0015      827.68     1551.42     1633.4        5.4        0.827       29.60       14.89    71673.76   110348.40   110348.4        0.86        3.07       -1.29        1.02
0.000585        0.62480        7.595        0.624761        0.656264        7.165        8.025        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.68        0.79        0.97        6.003        5.256      758.50      -64.04      759.50        0.40         0        0.86        1.03        1.55       51.22        1.04        0.94        0.0014      824.12     1542.59     1640.6        1.5        0.568       29.35       15.03    45910.19    71864.14    71864.1        0.86        2.99       -1.20        1.02
0.000585        0.63410        7.421        0.615764        0.677652        7.068        7.774        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.54        0.80        0.97        5.910        5.152      741.10      -62.97      742.10        0.40         0        0.88        1.05        1.60       51.64        1.04        0.94        0.0014      825.46     1546.85     1626.2        1.4        0.559       29.34       15.15    44668.23    70715.12    70715.1        0.86        2.96       -1.19        1.02
0.000506        0.71330        7.129        0.708438        0.863549        7.028        7.229        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.10        0.84        0.97        6.020        5.144      711.85      -62.75      712.85        0.42         0        0.92        1.07        1.65       54.54        1.04        0.94        0.0012      902.80     1691.16     1780.2        1.0        0.468       30.62       16.70    40466.08    67980.63    67980.6        0.85        2.83       -1.08        1.02
0.000506        0.69490        7.211        0.672913        0.760830        6.401        7.481        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.20        0.83        0.97        6.011        5.161      720.10      -62.85      721.10        0.42         0        0.91        1.07        1.65       53.81        1.04        0.94        0.0012      952.51     1784.38     1876.3        1.3        0.540       31.50       16.95    49430.07    80883.81    80883.8        0.85        2.87       -1.11        1.02
0.000506        0.61130        7.565        0.598590        0.700610        7.188        8.115        0.01        1.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        4.71        0.78        0.98        5.915        5.192      755.46      -62.95      756.46        0.40         0        0.87        1.03        1.57       52.25        1.04        0.94        0.0013      953.88     1787.39     1881.6        5.7        0.834       31.78       16.61    82973.77   131390.30   131390.3        0.86        2.99       -1.22        1.02
