x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99996        0.99996        1.00000        0.20894        0.98504       -0.00020        0.00793       -0.01766        1.00000        0.99975
0.010163        0.99996        0.99996        1.00000        0.20894        0.98504       -0.00021        0.00806       -0.01795        1.00001        0.99974
0.010328        0.99995        0.99996        1.00000        0.20894        0.98504       -0.00021        0.00820       -0.01824        1.00001        0.99973
0.010496        0.99995        0.99996        1.00000        0.20895        0.98504       -0.00021        0.00833       -0.01854        1.00001        0.99972
0.010667        0.99995        0.99995        1.00000        0.20895        0.98504       -0.00022        0.00846       -0.01884        1.00001        0.99970
0.010840        0.99994        0.99995        1.00000        0.20895        0.98504       -0.00022        0.00860       -0.01915        1.00001        0.99969
0.011016        0.99994        0.99995        1.00001        0.20895        0.98504       -0.00022        0.00874       -0.01946        1.00001        0.99968
0.011196        0.99994        0.99994        1.00001        0.20895        0.98504       -0.00023        0.00888       -0.01977        1.00001        0.99966
0.011378        0.99993        0.99994        1.00001        0.20895        0.98504       -0.00023        0.00903       -0.02010        1.00001        0.99965
0.011563        0.99993        0.99994        1.00001        0.20895        0.98504       -0.00023        0.00918       -0.02042        1.00001        0.99963
0.011751        0.99993        0.99993        1.00001        0.20895        0.98504       -0.00024        0.00933       -0.02075        1.00001        0.99962
0.011942        0.99992        0.99993        1.00001        0.20895        0.98504       -0.00024        0.00948       -0.02109        1.00001        0.99961
0.012136        0.99992        0.99993        1.00001        0.20895        0.98504       -0.00025        0.00963       -0.02144        1.00001        0.99959
0.012334        0.99992        0.99992        1.00001        0.20896        0.98504       -0.00025        0.00979       -0.02178        1.00001        0.99958
0.012534        0.99991        0.99992        1.00001        0.20896        0.98504       -0.00025        0.00995       -0.02214        1.00001        0.99956
0.012738        0.99991        0.99991        1.00001        0.20896        0.98504       -0.00026        0.01011       -0.02250        1.00001        0.99955
0.012945        0.99990        0.99991        1.00001        0.20896        0.98504       -0.00026        0.01027       -0.02286        1.00001        0.99953
0.013156        0.99990        0.99991        1.00001        0.20896        0.98504       -0.00027        0.01044       -0.02324        1.00001        0.99951
0.013370        0.99990        0.99990        1.00001        0.20896        0.98504       -0.00027        0.01061       -0.02361        1.00001        0.99950
0.013587        0.99989        0.99990        1.00001        0.20896        0.98504       -0.00028        0.01078       -0.02400        1.00001        0.99948
0.013808        0.99989        0.99990        1.00001        0.20896        0.98504       -0.00028        0.01096       -0.02439        1.00001        0.99947
0.014033        0.99988        0.99989        1.00001        0.20897        0.98504       -0.00029        0.01114       -0.02479        1.00001        0.99945
0.014261        0.99988        0.99989        1.00001        0.20897        0.98504       -0.00029        0.01132       -0.02519        1.00001        0.99943
0.014493        0.99987        0.99988        1.00001        0.20897        0.98504       -0.00029        0.01150       -0.02560        1.00001        0.99941
0.014729        0.99987        0.99988        1.00001        0.20897        0.98504       -0.00030        0.01169       -0.02601        1.00001        0.99940
0.014968        0.99986        0.99987        1.00001        0.20897        0.98504       -0.00030        0.01188       -0.02644        1.00001        0.99938
0.015212        0.99986        0.99987        1.00001        0.20897        0.98504       -0.00031        0.01207       -0.02687        1.00001        0.99936
0.015459        0.99986        0.99987        1.00001        0.20897        0.98504       -0.00031        0.01227       -0.02731        1.00001        0.99934
0.015711        0.99985        0.99986        1.00001        0.20898        0.98504       -0.00032        0.01247       -0.02775        1.00001        0.99932
0.015966        0.99985        0.99986        1.00001        0.20898        0.98504       -0.00032        0.01267       -0.02820        1.00001        0.99930
0.016226        0.99984        0.99985        1.00001        0.20898        0.98504       -0.00033        0.01288       -0.02866        1.00001        0.99928
0.016490        0.99984        0.99985        1.00001        0.20898        0.98504       -0.00033        0.01309       -0.02913        1.00001        0.99926
0.016758        0.99983        0.99984        1.00001        0.20898        0.98504       -0.00034        0.01330       -0.02960        1.00001        0.99924
0.017031        0.99982        0.99984        1.00001        0.20898        0.98504       -0.00035        0.01352       -0.03008        1.00002        0.99922
0.017308        0.99982        0.99983        1.00001        0.20898        0.98504       -0.00035        0.01374       -0.03057        1.00002        0.99920
0.017589        0.99981        0.99983        1.00001        0.20899        0.98503       -0.00036        0.01396       -0.03107        1.00002        0.99918
0.017875        0.99981        0.99982        1.00001        0.20899        0.98503       -0.00036        0.01419       -0.03157        1.00002        0.99916
0.018166        0.99980        0.99982        1.00001        0.20899        0.98503       -0.00037        0.01442       -0.03209        1.00002        0.99914
0.018461        0.99980        0.99981        1.00001        0.20899        0.98503       -0.00038        0.01465       -0.03261        1.00002        0.99911
0.018762        0.99979        0.99981        1.00001        0.20899        0.98503       -0.00038        0.01489       -0.03314        1.00002        0.99909
0.019067        0.99979        0.99980        1.00001        0.20900        0.98503       -0.00039        0.01514       -0.03368        1.00002        0.99907
0.019377        0.99978        0.99979        1.00002        0.20900        0.98503       -0.00039        0.01538       -0.03423        1.00002        0.99905
0.019692        0.99977        0.99979        1.00002        0.20900        0.98503       -0.00040        0.01563       -0.03478        1.00002        0.99902
0.020012        0.99977        0.99978        1.00002        0.20900        0.98503       -0.00041        0.01589       -0.03535        1.00002        0.99900
0.020338        0.99976        0.99977        1.00002        0.20900        0.98503       -0.00041        0.01614       -0.03592        1.00002        0.99896
0.020669        0.99975        0.99976        1.00002        0.20901        0.98503       -0.00042        0.01641       -0.03651        1.00002        0.99892
0.021005        0.99974        0.99975        1.00002        0.20901        0.98503       -0.00043        0.01668       -0.03710        1.00002        0.99888
0.021347        0.99973        0.99974        1.00002        0.20901        0.98503       -0.00043        0.01695       -0.03771        1.00002        0.99883
0.021694        0.99971        0.99973        1.00002        0.20902        0.98503       -0.00044        0.01722       -0.03832        1.00002        0.99879
0.022047        0.99970        0.99972        1.00002        0.20902        0.98503       -0.00045        0.01750       -0.03894        1.00002        0.99875
0.022405        0.99969        0.99971        1.00002        0.20902        0.98503       -0.00046        0.01779       -0.03958        1.00003        0.99870
0.022770        0.99968        0.99970        1.00002        0.20903        0.98503       -0.00046        0.01808       -0.04022        1.00003        0.99866
0.023140        0.99967        0.99969        1.00002        0.20903        0.98503       -0.00047        0.01837       -0.04087        1.00003        0.99861
0.023516        0.99966        0.99968        1.00002        0.20903        0.98503       -0.00048        0.01867       -0.04154        1.00003        0.99856
0.023899        0.99964        0.99967        1.00002        0.20904        0.98503       -0.00049        0.01898       -0.04222        1.00003        0.99851
0.024288        0.99963        0.99966        1.00002        0.20904        0.98503       -0.00049        0.01929       -0.04290        1.00003        0.99847
0.024683        0.99962        0.99964        1.00003        0.20905        0.98503       -0.00050        0.01960       -0.04360        1.00003        0.99842
0.025084        0.99961        0.99963        1.00003        0.20905        0.98503       -0.00051        0.01992       -0.04431        1.00003        0.99837
0.025492        0.99959        0.99962        1.00003        0.20905        0.98503       -0.00052        0.02024       -0.04503        1.00003        0.99831
0.025907        0.99958        0.99961        1.00003        0.20906        0.98503       -0.00053        0.02057       -0.04576        1.00003        0.99826
0.026328        0.99957        0.99959        1.00003        0.20906        0.98503       -0.00053        0.02091       -0.04651        1.00003        0.99821
0.026756        0.99955        0.99958        1.00003        0.20907        0.98503       -0.00054        0.02125       -0.04726        1.00004        0.99816
0.027192        0.99954        0.99957        1.00003        0.20907        0.98503       -0.00055        0.02160       -0.04803        1.00004        0.99810
0.027634        0.99952        0.99955        1.00003        0.20907        0.98503       -0.00056        0.02195       -0.04881        1.00004        0.99805
0.028083        0.99951        0.99954        1.00003        0.20908        0.98503       -0.00057        0.02231       -0.04961        1.00004        0.99799
