x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99999        1.00002        1.00003        1.35663        0.96559       -0.00135        0.06389       -0.14868        1.00004        0.99990
0.010163        0.99998        1.00001        1.00003        1.35664        0.96559       -0.00137        0.06493       -0.15110        1.00004        0.99990
0.010328        0.99995        0.99999        1.00004        1.35666        0.96559       -0.00140        0.06599       -0.15355        1.00004        0.99989
0.010496        0.99993        0.99996        1.00004        1.35669        0.96559       -0.00142        0.06706       -0.15605        1.00005        0.99989
0.010667        0.99990        0.99994        1.00004        1.35672        0.96559       -0.00144        0.06815       -0.15859        1.00005        0.99988
0.010840        0.99987        0.99991        1.00004        1.35675        0.96559       -0.00147        0.06926       -0.16117        1.00005        0.99988
0.011016        0.99984        0.99989        1.00004        1.35678        0.96559       -0.00149        0.07039       -0.16379        1.00005        0.99987
0.011196        0.99982        0.99986        1.00004        1.35681        0.96559       -0.00151        0.07154       -0.16645        1.00005        0.99986
0.011378        0.99979        0.99983        1.00005        1.35684        0.96559       -0.00154        0.07270       -0.16916        1.00006        0.99986
0.011563        0.99976        0.99980        1.00005        1.35687        0.96559       -0.00156        0.07388       -0.17191        1.00006        0.99985
0.011751        0.99973        0.99978        1.00005        1.35690        0.96558       -0.00159        0.07509       -0.17471        1.00006        0.99985
0.011942        0.99970        0.99975        1.00005        1.35693        0.96558       -0.00162        0.07631       -0.17755        1.00006        0.99984
0.012136        0.99967        0.99972        1.00005        1.35697        0.96558       -0.00164        0.07755       -0.18044        1.00007        0.99984
0.012334        0.99963        0.99969        1.00005        1.35700        0.96558       -0.00167        0.07881       -0.18337        1.00007        0.99983
0.012534        0.99960        0.99966        1.00006        1.35703        0.96558       -0.00170        0.08009       -0.18635        1.00007        0.99982
0.012738        0.99957        0.99963        1.00006        1.35707        0.96558       -0.00172        0.08140       -0.18938        1.00007        0.99982
0.012945        0.99954        0.99960        1.00006        1.35710        0.96558       -0.00175        0.08272       -0.19246        1.00008        0.99981
0.013156        0.99950        0.99957        1.00006        1.35714        0.96558       -0.00178        0.08407       -0.19559        1.00008        0.99981
0.013370        0.99947        0.99953        1.00006        1.35717        0.96557       -0.00181        0.08544       -0.19878        1.00008        0.99980
0.013587        0.99943        0.99950        1.00007        1.35721        0.96557       -0.00184        0.08683       -0.20201        1.00008        0.99979
0.013808        0.99940        0.99947        1.00007        1.35725        0.96557       -0.00187        0.08824       -0.20529        1.00009        0.99979
0.014033        0.99936        0.99943        1.00007        1.35728        0.96557       -0.00190        0.08968       -0.20863        1.00009        0.99978
0.014261        0.99933        0.99940        1.00007        1.35732        0.96557       -0.00193        0.09114       -0.21203        1.00009        0.99977
0.014493        0.99929        0.99937        1.00008        1.35736        0.96557       -0.00196        0.09262       -0.21547        1.00009        0.99977
0.014729        0.99925        0.99933        1.00008        1.35740        0.96557       -0.00199        0.09413       -0.21898        1.00010        0.99976
0.014968        0.99922        0.99930        1.00008        1.35744        0.96556       -0.00203        0.09566       -0.22254        1.00010        0.99975
0.015212        0.99918        0.99926        1.00008        1.35748        0.96556       -0.00206        0.09721       -0.22616        1.00010        0.99974
0.015459        0.99914        0.99922        1.00008        1.35752        0.96556       -0.00209        0.09880       -0.22984        1.00011        0.99974
0.015711        0.99910        0.99918        1.00009        1.35756        0.96556       -0.00213        0.10040       -0.23357        1.00011        0.99973
0.015966        0.99906        0.99915        1.00009        1.35761        0.96556       -0.00216        0.10204       -0.23737        1.00011        0.99972
0.016226        0.99902        0.99911        1.00009        1.35765        0.96556       -0.00220        0.10370       -0.24123        1.00011        0.99971
0.016490        0.99897        0.99907        1.00009        1.35770        0.96556       -0.00223        0.10538       -0.24516        1.00012        0.99971
0.016758        0.99893        0.99903        1.00010        1.35774        0.96555       -0.00227        0.10710       -0.24914        1.00012        0.99970
0.017031        0.99889        0.99899        1.00010        1.35779        0.96555       -0.00230        0.10884       -0.25320        1.00012        0.99969
0.017308        0.99884        0.99895        1.00010        1.35783        0.96555       -0.00234        0.11061       -0.25731        1.00013        0.99968
0.017589        0.99880        0.99890        1.00010        1.35788        0.96555       -0.00238        0.11241       -0.26150        1.00013        0.99967
