x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99976        0.99979        1.00002        1.59885        0.94825       -0.00159        0.04558       -0.06362        1.00003        0.99990
0.010163        0.99976        0.99978        1.00002        1.59886        0.94825       -0.00161        0.04632       -0.06466        1.00003        0.99990
0.010328        0.99974        0.99977        1.00002        1.59887        0.94825       -0.00164        0.04707       -0.06571        1.00003        0.99989
0.010496        0.99973        0.99975        1.00003        1.59889        0.94824       -0.00167        0.04784       -0.06678        1.00003        0.99989
0.010667        0.99971        0.99974        1.00003        1.59890        0.94824       -0.00169        0.04862       -0.06786        1.00003        0.99988
0.010840        0.99969        0.99972        1.00003        1.59891        0.94824       -0.00172        0.04941       -0.06897        1.00004        0.99988
0.011016        0.99968        0.99971        1.00003        1.59893        0.94824       -0.00175        0.05021       -0.07009        1.00004        0.99987
0.011196        0.99966        0.99969        1.00003        1.59894        0.94824       -0.00178        0.05103       -0.07123        1.00004        0.99986
0.011378        0.99964        0.99968        1.00003        1.59896        0.94824       -0.00181        0.05186       -0.07239        1.00004        0.99986
0.011563        0.99963        0.99966        1.00003        1.59897        0.94824       -0.00184        0.05270       -0.07356        1.00004        0.99985
0.011751        0.99961        0.99965        1.00003        1.59899        0.94824       -0.00186        0.05356       -0.07476        1.00004        0.99985
0.011942        0.99959        0.99963        1.00004        1.59900        0.94824       -0.00190        0.05443       -0.07598        1.00004        0.99984
0.012136        0.99958        0.99961        1.00004        1.59902        0.94824       -0.00193        0.05532       -0.07721        1.00005        0.99984
0.012334        0.99956        0.99960        1.00004        1.59904        0.94823       -0.00196        0.05622       -0.07847        1.00005        0.99983
0.012534        0.99954        0.99958        1.00004        1.59905        0.94823       -0.00199        0.05713       -0.07974        1.00005        0.99982
0.012738        0.99952        0.99956        1.00004        1.59907        0.94823       -0.00202        0.05806       -0.08104        1.00005        0.99982
0.012945        0.99950        0.99954        1.00004        1.59909        0.94823       -0.00205        0.05901       -0.08236        1.00005        0.99981
0.013156        0.99948        0.99953        1.00004        1.59910        0.94823       -0.00209        0.05997       -0.08370        1.00006        0.99981
0.013370        0.99946        0.99951        1.00005        1.59912        0.94823       -0.00212        0.06094       -0.08506        1.00006        0.99980
0.013587        0.99944        0.99949        1.00005        1.59914        0.94823       -0.00216        0.06193       -0.08644        1.00006        0.99979
0.013808        0.99942        0.99947        1.00005        1.59916        0.94823       -0.00219        0.06294       -0.08785        1.00006        0.99979
0.014033        0.99940        0.99945        1.00005        1.59918        0.94822       -0.00223        0.06397       -0.08928        1.00006        0.99978
0.014261        0.99938        0.99943        1.00005        1.59919        0.94822       -0.00226        0.06501       -0.09073        1.00006        0.99977
0.014493        0.99936        0.99941        1.00005        1.59921        0.94822       -0.00230        0.06606       -0.09220        1.00007        0.99977
0.014729        0.99934        0.99939        1.00005        1.59923        0.94822       -0.00234        0.06714       -0.09370        1.00007        0.99976
0.014968        0.99932        0.99937        1.00006        1.59925        0.94822       -0.00238        0.06823       -0.09523        1.00007        0.99975
0.015212        0.99929        0.99935        1.00006        1.59927        0.94822       -0.00241        0.06934       -0.09677        1.00007        0.99974
0.015459        0.99927        0.99933        1.00006        1.59929        0.94822       -0.00245        0.07047       -0.09835        1.00008        0.99974
0.015711        0.99925        0.99931        1.00006        1.59931        0.94822       -0.00249        0.07162       -0.09995        1.00008        0.99973
0.015966        0.99923        0.99929        1.00006        1.59933        0.94821       -0.00253        0.07278       -0.10157        1.00008        0.99972
0.016226        0.99920        0.99927        1.00007        1.59935        0.94821       -0.00258        0.07397       -0.10323        1.00008        0.99971
0.016490        0.99918        0.99924        1.00007        1.59938        0.94821       -0.00262        0.07517       -0.10490        1.00008        0.99971
0.016758        0.99915        0.99922        1.00007        1.59940        0.94821       -0.00266        0.07639       -0.10661        1.00009        0.99970
0.017031        0.99913        0.99920        1.00007        1.59942        0.94821       -0.00270        0.07763       -0.10834        1.00009        0.99969
0.017308        0.99910        0.99918        1.00007        1.59944        0.94821       -0.00275        0.07890       -0.11011        1.00009        0.99968
0.017589        0.99908        0.99915        1.00007        1.59947        0.94820       -0.00279        0.08018       -0.11190        1.00009        0.99967
0.017875        0.99905        0.99913        1.00008        1.59949        0.94820       -0.00284        0.08149       -0.11372        1.00010        0.99966
0.018166        0.99902        0.99910        1.00008        1.59951        0.94820       -0.00288        0.08281       -0.11557        1.00010        0.99965
0.018461        0.99900        0.99908        1.00008        1.59954        0.94820       -0.00293        0.08416       -0.11745        1.00010        0.99965
0.018762        0.99897        0.99905        1.00008        1.59956        0.94820       -0.00298        0.08553       -0.11936        1.00010        0.99964
0.019067        0.99894        0.99903        1.00008        1.59959        0.94820       -0.00303        0.08692       -0.12130        1.00011        0.99963
0.019377        0.99891        0.99900        1.00009        1.59961        0.94819       -0.00308        0.08833       -0.12327        1.00011        0.99962
0.019692        0.99888        0.99897        1.00009        1.59964        0.94819       -0.00313        0.08977       -0.12527        1.00011        0.99961
0.020012        0.99886        0.99895        1.00009        1.59966        0.94819       -0.00318        0.09123       -0.12731        1.00011        0.99960
0.020338        0.99881        0.99891        1.00009        1.59970        0.94819       -0.00323        0.09272       -0.12938        1.00012        0.99958
0.020669        0.99876        0.99886        1.00010        1.59975        0.94819       -0.00328        0.09423       -0.13148        1.00012        0.99957
0.021005        0.99871        0.99881        1.00010        1.59979        0.94818       -0.00334        0.09576       -0.13362        1.00013        0.99955
0.021347        0.99866        0.99876        1.00011        1.59984        0.94818       -0.00339        0.09732       -0.13579        1.00013        0.99953
0.021694        0.99861        0.99872        1.00011        1.59989        0.94818       -0.00344        0.09891       -0.13800        1.00014        0.99952
0.022047        0.99855        0.99867        1.00011        1.59994        0.94817       -0.00350        0.10052       -0.14024        1.00014        0.99950
0.022405        0.99850        0.99862        1.00012        1.59998        0.94817       -0.00356        0.10215       -0.14252        1.00015        0.99948
0.022770        0.99844        0.99856        1.00012        1.60003        0.94817       -0.00362        0.10382       -0.14484        1.00015        0.99946
0.023140        0.99839        0.99851        1.00013        1.60008        0.94816       -0.00368        0.10551       -0.14720        1.00016        0.99944
0.023516        0.99833        0.99846        1.00013        1.60013        0.94816       -0.00373        0.10723       -0.14959        1.00016        0.99942
0.023899        0.99827        0.99841        1.00014        1.60019        0.94815       -0.00380        0.10897       -0.15202        1.00017        0.99941
0.024288        0.99821        0.99835        1.00014        1.60024        0.94815       -0.00386        0.11075       -0.15449        1.00017        0.99939
0.024683        0.99815        0.99830        1.00014        1.60029        0.94815       -0.00392        0.11255       -0.15700        1.00018        0.99937
0.025084        0.99809        0.99824        1.00015        1.60035        0.94814       -0.00398        0.11438       -0.15956        1.00019        0.99935
0.025492        0.99803        0.99818        1.00015        1.60040        0.94814       -0.00405        0.11624       -0.16215        1.00019        0.99933
0.025907        0.99796        0.99812        1.00016        1.60046        0.94814       -0.00412        0.11814       -0.16479        1.00020        0.99930
0.026328        0.99790        0.99806        1.00016        1.60052        0.94813       -0.00418        0.12006       -0.16746        1.00020        0.99928
