x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99964        0.99967        1.00003        1.46615        0.96113       -0.00146        0.06086       -0.12442        1.00004        0.99990
0.010163        0.99962        0.99965        1.00003        1.46616        0.96113       -0.00148        0.06185       -0.12644        1.00004        0.99990
0.010328        0.99960        0.99963        1.00003        1.46619        0.96113       -0.00151        0.06286       -0.12850        1.00004        0.99989
0.010496        0.99957        0.99961        1.00003        1.46622        0.96113       -0.00153        0.06388       -0.13059        1.00004        0.99989
0.010667        0.99955        0.99959        1.00004        1.46624        0.96113       -0.00156        0.06492       -0.13271        1.00005        0.99988
0.010840        0.99952        0.99956        1.00004        1.46627        0.96113       -0.00158        0.06598       -0.13487        1.00005        0.99988
0.011016        0.99950        0.99954        1.00004        1.46630        0.96113       -0.00161        0.06705       -0.13706        1.00005        0.99987
0.011196        0.99947        0.99951        1.00004        1.46633        0.96113       -0.00164        0.06814       -0.13929        1.00005        0.99986
0.011378        0.99944        0.99949        1.00004        1.46636        0.96112       -0.00166        0.06925       -0.14156        1.00005        0.99986
0.011563        0.99942        0.99946        1.00004        1.46639        0.96112       -0.00169        0.07038       -0.14386        1.00006        0.99985
0.011751        0.99939        0.99944        1.00005        1.46642        0.96112       -0.00172        0.07153       -0.14620        1.00006        0.99985
0.011942        0.99936        0.99941        1.00005        1.46645        0.96112       -0.00174        0.07269       -0.14858        1.00006        0.99984
0.012136        0.99933        0.99938        1.00005        1.46648        0.96112       -0.00177        0.07387       -0.15099        1.00006        0.99984
0.012334        0.99930        0.99936        1.00005        1.46651        0.96112       -0.00180        0.07508       -0.15345        1.00006        0.99983
0.012534        0.99928        0.99933        1.00005        1.46654        0.96112       -0.00183        0.07630       -0.15594        1.00007        0.99982
0.012738        0.99925        0.99930        1.00006        1.46657        0.96112       -0.00186        0.07754       -0.15848        1.00007        0.99982
0.012945        0.99922        0.99927        1.00006        1.46661        0.96111       -0.00189        0.07880       -0.16106        1.00007        0.99981
0.013156        0.99918        0.99924        1.00006        1.46664        0.96111       -0.00192        0.08008       -0.16368        1.00007        0.99981
0.013370        0.99915        0.99921        1.00006        1.46668        0.96111       -0.00195        0.08139       -0.16634        1.00008        0.99980
0.013587        0.99912        0.99918        1.00006        1.46671        0.96111       -0.00199        0.08271       -0.16904        1.00008        0.99979
0.013808        0.99909        0.99915        1.00007        1.46675        0.96111       -0.00202        0.08406       -0.17179        1.00008        0.99979
0.014033        0.99906        0.99912        1.00007        1.46678        0.96111       -0.00205        0.08543       -0.17459        1.00008        0.99978
0.014261        0.99902        0.99909        1.00007        1.46682        0.96111       -0.00208        0.08682       -0.17743        1.00009        0.99977
0.014493        0.99899        0.99906        1.00007        1.46686        0.96110       -0.00212        0.08823       -0.18031        1.00009        0.99977
0.014729        0.99895        0.99903        1.00007        1.46689        0.96110       -0.00215        0.08967       -0.18324        1.00009        0.99976
0.014968        0.99892        0.99899        1.00008        1.46693        0.96110       -0.00219        0.09113       -0.18622        1.00009        0.99975
