x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99999        1.00002        1.00003        1.28055        0.96841       -0.00128        0.06632       -0.17007        1.00004        0.99990
0.010163        0.99998        1.00001        1.00003        1.28056        0.96841       -0.00130        0.06740       -0.17284        1.00004        0.99990
0.010328        0.99995        0.99999        1.00004        1.28058        0.96841       -0.00132        0.06850       -0.17565        1.00004        0.99989
0.010496        0.99992        0.99996        1.00004        1.28061        0.96841       -0.00134        0.06961       -0.17851        1.00005        0.99989
0.010667        0.99989        0.99993        1.00004        1.28064        0.96841       -0.00136        0.07075       -0.18141        1.00005        0.99988
0.010840        0.99986        0.99990        1.00004        1.28067        0.96841       -0.00138        0.07190       -0.18436        1.00005        0.99988
0.011016        0.99983        0.99988        1.00004        1.28070        0.96841       -0.00141        0.07307       -0.18736        1.00005        0.99987
0.011196        0.99980        0.99985        1.00004        1.28073        0.96841       -0.00143        0.07426       -0.19041        1.00006        0.99986
0.011378        0.99977        0.99982        1.00005        1.28077        0.96840       -0.00145        0.07547       -0.19350        1.00006        0.99986
0.011563        0.99974        0.99979        1.00005        1.28080        0.96840       -0.00148        0.07669       -0.19665        1.00006        0.99985
0.011751        0.99971        0.99976        1.00005        1.28083        0.96840       -0.00150        0.07794       -0.19985        1.00006        0.99985
0.011942        0.99968        0.99973        1.00005        1.28086        0.96840       -0.00153        0.07921       -0.20310        1.00007        0.99984
0.012136        0.99964        0.99970        1.00005        1.28090        0.96840       -0.00155        0.08050       -0.20640        1.00007        0.99984
0.012334        0.99961        0.99967        1.00006        1.28093        0.96840       -0.00158        0.08181       -0.20976        1.00007        0.99983
0.012534        0.99958        0.99963        1.00006        1.28097        0.96840       -0.00160        0.08314       -0.21317        1.00007        0.99982
0.012738        0.99954        0.99960        1.00006        1.28100        0.96840       -0.00163        0.08449       -0.21664        1.00007        0.99982
0.012945        0.99951        0.99957        1.00006        1.28104        0.96840       -0.00165        0.08587       -0.22016        1.00008        0.99981
0.013156        0.99947        0.99954        1.00006        1.28107        0.96839       -0.00168        0.08727       -0.22374        1.00008        0.99981
0.013370        0.99943        0.99950        1.00007        1.28111        0.96839       -0.00171        0.08869       -0.22738        1.00008        0.99980
0.013587        0.99940        0.99947        1.00007        1.28115        0.96839       -0.00174        0.09013       -0.23108        1.00009        0.99979
0.013808        0.99936        0.99943        1.00007        1.28119        0.96839       -0.00176        0.09160       -0.23483        1.00009        0.99979
0.014033        0.99932        0.99940        1.00007        1.28123        0.96839       -0.00179        0.09309       -0.23865        1.00009        0.99978
0.014261        0.99928        0.99936        1.00008        1.28127        0.96839       -0.00182        0.09460       -0.24254        1.00009        0.99977
0.014493        0.99924        0.99932        1.00008        1.28131        0.96839       -0.00185        0.09614       -0.24648        1.00010        0.99977
