x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99955        0.99958        1.00003        0.85478        0.97765       -0.00085        0.05903       -0.20436        1.00004        0.99990
0.010163        0.99954        0.99957        1.00003        0.85479        0.97765       -0.00086        0.05999       -0.20768        1.00004        0.99990
0.010328        0.99951        0.99954        1.00003        0.85481        0.97765       -0.00087        0.06097       -0.21106        1.00004        0.99989
0.010496        0.99949        0.99952        1.00003        0.85482        0.97765       -0.00089        0.06196       -0.21449        1.00004        0.99989
0.010667        0.99947        0.99950        1.00004        0.85484        0.97765       -0.00090        0.06297       -0.21798        1.00004        0.99988
0.010840        0.99944        0.99948        1.00004        0.85485        0.97765       -0.00092        0.06400       -0.22152        1.00005        0.99988
0.011016        0.99942        0.99946        1.00004        0.85487        0.97765       -0.00093        0.06504       -0.22512        1.00005        0.99987
0.011196        0.99939        0.99943        1.00004        0.85489        0.97765       -0.00095        0.06610       -0.22879        1.00005        0.99986
0.011378        0.99937        0.99941        1.00004        0.85491        0.97765       -0.00096        0.06717       -0.23251        1.00005        0.99986
0.011563        0.99934        0.99938        1.00004        0.85492        0.97765       -0.00098        0.06827       -0.23629        1.00005        0.99985
0.011751        0.99932        0.99936        1.00004        0.85494        0.97765       -0.00099        0.06938       -0.24013        1.00006        0.99985
0.011942        0.99929        0.99934        1.00005        0.85496        0.97765       -0.00101        0.07051       -0.24404        1.00006        0.99984
0.012136        0.99926        0.99931        1.00005        0.85498        0.97765       -0.00103        0.07166       -0.24801        1.00006        0.99984
0.012334        0.99923        0.99928        1.00005        0.85500        0.97765       -0.00104        0.07282       -0.25204        1.00006        0.99983
0.012534        0.99921        0.99926        1.00005        0.85502        0.97764       -0.00106        0.07401       -0.25614        1.00006        0.99982
0.012738        0.99918        0.99923        1.00005        0.85503        0.97764       -0.00108        0.07521       -0.26030        1.00007        0.99982
0.012945        0.99915        0.99920        1.00006        0.85505        0.97764       -0.00109        0.07644       -0.26454        1.00007        0.99981
0.013156        0.99912        0.99918        1.00006        0.85507        0.97764       -0.00111        0.07768       -0.26884        1.00007        0.99981
