x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99969        0.99973        1.00003        1.43528        0.96342       -0.00143        0.06496       -0.14491        1.00004        0.99990
0.010163        0.99968        0.99972        1.00003        1.43530        0.96342       -0.00146        0.06602       -0.14727        1.00004        0.99990
0.010328        0.99965        0.99969        1.00004        1.43533        0.96342       -0.00148        0.06709       -0.14967        1.00004        0.99989
0.010496        0.99963        0.99966        1.00004        1.43536        0.96342       -0.00150        0.06818       -0.15210        1.00005        0.99989
0.010667        0.99960        0.99964        1.00004        1.43539        0.96342       -0.00153        0.06929       -0.15457        1.00005        0.99988
0.010840        0.99957        0.99961        1.00004        1.43542        0.96342       -0.00155        0.07042       -0.15709        1.00005        0.99988
0.011016        0.99954        0.99958        1.00004        1.43545        0.96342       -0.00158        0.07157       -0.15964        1.00005        0.99987
0.011196        0.99951        0.99956        1.00004        1.43548        0.96341       -0.00160        0.07273       -0.16224        1.00005        0.99986
0.011378        0.99948        0.99953        1.00005        1.43552        0.96341       -0.00163        0.07392       -0.16488        1.00006        0.99986
0.011563        0.99945        0.99950        1.00005        1.43555        0.96341       -0.00166        0.07512       -0.16756        1.00006        0.99985
0.011751        0.99942        0.99947        1.00005        1.43558        0.96341       -0.00168        0.07634       -0.17028        1.00006        0.99985
0.011942        0.99939        0.99944        1.00005        1.43562        0.96341       -0.00171        0.07759       -0.17305        1.00006        0.99984
0.012136        0.99936        0.99941        1.00005        1.43566        0.96341       -0.00174        0.07885       -0.17587        1.00007        0.99984
0.012334        0.99933        0.99938        1.00005        1.43569        0.96341       -0.00177        0.08013       -0.17873        1.00007        0.99983
0.012534        0.99929        0.99935        1.00006        1.43573        0.96341       -0.00180        0.08144       -0.18163        1.00007        0.99982
0.012738        0.99926        0.99932        1.00006        1.43576        0.96340       -0.00183        0.08276       -0.18459        1.00007        0.99982
0.012945        0.99923        0.99929        1.00006        1.43580        0.96340       -0.00186        0.08411       -0.18759        1.00008        0.99981
0.013156        0.99919        0.99925        1.00006        1.43584        0.96340       -0.00189        0.08548       -0.19064        1.00008        0.99981
0.013370        0.99916        0.99922        1.00007        1.43588        0.96340       -0.00192        0.08687       -0.19374        1.00008        0.99980
0.013587        0.99912        0.99919        1.00007        1.43592        0.96340       -0.00195        0.08828       -0.19689        1.00008        0.99979
0.013808        0.99908        0.99915        1.00007        1.43596        0.96340       -0.00198        0.08972       -0.20009        1.00009        0.99979
0.014033        0.99905        0.99912        1.00007        1.43600        0.96340       -0.00201        0.09118       -0.20335        1.00009        0.99978
0.014261        0.99901        0.99908        1.00007        1.43604        0.96339       -0.00204        0.09266       -0.20665        1.00009        0.99977
0.014493        0.99897        0.99905        1.00008        1.43608        0.96339       -0.00208        0.09417       -0.21001        1.00010        0.99977
0.014729        0.99893        0.99901        1.00008        1.43613        0.96339       -0.00211        0.09570       -0.21343        1.00010        0.99976
0.014968        0.99889        0.99897        1.00008        1.43617        0.96339       -0.00215        0.09726       -0.21690        1.00010        0.99975
0.015212        0.99885        0.99894        1.00008        1.43622        0.96339       -0.00218        0.09885       -0.22043        1.00010        0.99974
0.015459        0.99881        0.99890        1.00009        1.43626        0.96339       -0.00222        0.10045       -0.22401        1.00011        0.99974
0.015711        0.99877        0.99886        1.00009        1.43631        0.96338       -0.00225        0.10209       -0.22765        1.00011        0.99973
0.015966        0.99873        0.99882        1.00009        1.43635        0.96338       -0.00229        0.10375       -0.23136        1.00011        0.99972
0.016226        0.99869        0.99878        1.00009        1.43640        0.96338       -0.00233        0.10544       -0.23512        1.00012        0.99971
0.016490        0.99864        0.99874        1.00010        1.43645        0.96338       -0.00236        0.10716       -0.23894        1.00012        0.99971
0.016758        0.99860        0.99870        1.00010        1.43650        0.96338       -0.00240        0.10890       -0.24283        1.00012        0.99970
0.017031        0.99856        0.99866        1.00010        1.43655        0.96337       -0.00244        0.11067       -0.24678        1.00013        0.99969
0.017308        0.99851        0.99861        1.00010        1.43660        0.96337       -0.00248        0.11247       -0.25079        1.00013        0.99968
0.017589        0.99846        0.99857        1.00011        1.43665        0.96337       -0.00252        0.11430       -0.25487        1.00013        0.99967
0.017875        0.99842        0.99853        1.00011        1.43670        0.96337       -0.00256        0.11616       -0.25902        1.00014        0.99966
0.018166        0.99837        0.99848        1.00011        1.43675        0.96337       -0.00260        0.11805       -0.26323        1.00014        0.99965
0.018461        0.99832        0.99844        1.00011        1.43681        0.96336       -0.00265        0.11997       -0.26751        1.00014        0.99965
0.018762        0.99827        0.99839        1.00012        1.43686        0.96336       -0.00269        0.12193       -0.27186        1.00015        0.99964
0.019067        0.99822        0.99834        1.00012        1.43692        0.96336       -0.00273        0.12391       -0.27628        1.00015        0.99963
0.019377        0.99817        0.99829        1.00012        1.43697        0.96336       -0.00278        0.12593       -0.28077        1.00016        0.99962
0.019692        0.99812        0.99825        1.00013        1.43703        0.96336       -0.00282        0.12798       -0.28534        1.00016        0.99961
0.020012        0.99807        0.99820        1.00013        1.43709        0.96335       -0.00287        0.13006       -0.28998        1.00016        0.99960
0.020338        0.99799        0.99812        1.00013        1.43718        0.96335       -0.00292        0.13218       -0.29470        1.00017        0.99958
0.020669        0.99790        0.99804        1.00014        1.43728        0.96335       -0.00296        0.13433       -0.29949        1.00018        0.99957
0.021005        0.99780        0.99795        1.00015        1.43738        0.96334       -0.00301        0.13652       -0.30436        1.00018        0.99955
0.021347        0.99771        0.99786        1.00015        1.43749        0.96334       -0.00306        0.13875       -0.30930        1.00019        0.99953
0.021694        0.99762        0.99777        1.00016        1.43759        0.96334       -0.00311        0.14101       -0.31433        1.00020        0.99952
0.022047        0.99752        0.99768        1.00016        1.43770        0.96333       -0.00316        0.14331       -0.31944        1.00020        0.99950
0.022405        0.99742        0.99759        1.00017        1.43781        0.96333       -0.00322        0.14565       -0.32464        1.00021        0.99948
0.022770        0.99732        0.99750        1.00017        1.43792        0.96332       -0.00327        0.14802       -0.32991        1.00022        0.99946
0.023140        0.99722        0.99740        1.00018        1.43803        0.96332       -0.00332        0.15043       -0.33528        1.00023        0.99944
0.023516        0.99712        0.99731        1.00019        1.43815        0.96331       -0.00338        0.15289       -0.34073        1.00023        0.99942
0.023899        0.99702        0.99721        1.00019        1.43826        0.96331       -0.00343        0.15538       -0.34627        1.00024        0.99941
0.024288        0.99691        0.99711        1.00020        1.43838        0.96331       -0.00349        0.15791       -0.35190        1.00025        0.99939
0.024683        0.99680        0.99701        1.00021        1.43850        0.96330       -0.00354        0.16048       -0.35762        1.00026        0.99937
0.025084        0.99669        0.99690        1.00021        1.43862        0.96330       -0.00360        0.16310       -0.36343        1.00027        0.99935
0.025492        0.99658        0.99680        1.00022        1.43875        0.96329       -0.00366        0.16576       -0.36934        1.00027        0.99933
0.025907        0.99647        0.99669        1.00023        1.43887        0.96329       -0.00372        0.16846       -0.37535        1.00028        0.99930
0.026328        0.99635        0.99658        1.00023        1.43900        0.96328       -0.00378        0.17120       -0.38145        1.00029        0.99928
0.026756        0.99624        0.99647        1.00024        1.43913        0.96328       -0.00384        0.17399       -0.38765        1.00030        0.99926
0.027192        0.99612        0.99636        1.00025        1.43926        0.96327       -0.00391        0.17683       -0.39396        1.00031        0.99924
0.027634        0.99600        0.99625        1.00025        1.43940        0.96327       -0.00397        0.17971       -0.40036        1.00032        0.99922
0.028083        0.99587        0.99613        1.00026        1.43954        0.96326       -0.00403        0.18264       -0.40687        1.00033        0.99920
0.028540        0.99575        0.99602        1.00027        1.43968        0.96326       -0.00410        0.18562       -0.41349        1.00034        0.99917
