x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99958        0.99961        1.00003        0.89774        0.97653       -0.00089        0.05780       -0.18643        1.00004        0.99990
0.010163        0.99957        0.99960        1.00003        0.89775        0.97653       -0.00090        0.05874       -0.18946        1.00004        0.99990
0.010328        0.99955        0.99958        1.00003        0.89776        0.97653       -0.00092        0.05970       -0.19254        1.00004        0.99989
0.010496        0.99952        0.99956        1.00003        0.89778        0.97653       -0.00093        0.06067       -0.19568        1.00004        0.99989
0.010667        0.99950        0.99953        1.00003        0.89779        0.97653       -0.00095        0.06166       -0.19886        1.00004        0.99988
0.010840        0.99948        0.99951        1.00004        0.89781        0.97653       -0.00096        0.06266       -0.20209        1.00005        0.99988
0.011016        0.99945        0.99949        1.00004        0.89783        0.97653       -0.00098        0.06368       -0.20538        1.00005        0.99987
0.011196        0.99943        0.99947        1.00004        0.89784        0.97653       -0.00100        0.06472       -0.20872        1.00005        0.99986
0.011378        0.99941        0.99945        1.00004        0.89786        0.97653       -0.00101        0.06577       -0.21211        1.00005        0.99986
0.011563        0.99938        0.99942        1.00004        0.89788        0.97653       -0.00103        0.06684       -0.21556        1.00005        0.99985
0.011751        0.99936        0.99940        1.00004        0.89790        0.97653       -0.00105        0.06793       -0.21907        1.00005        0.99985
0.011942        0.99933        0.99938        1.00005        0.89791        0.97653       -0.00106        0.06904       -0.22263        1.00006        0.99984
0.012136        0.99930        0.99935        1.00005        0.89793        0.97653       -0.00108        0.07016       -0.22625        1.00006        0.99984
0.012334        0.99928        0.99933        1.00005        0.89795        0.97653       -0.00110        0.07130       -0.22993        1.00006        0.99983
0.012534        0.99925        0.99930        1.00005        0.89797        0.97653       -0.00112        0.07246       -0.23367        1.00006        0.99982
0.012738        0.99922        0.99928        1.00005        0.89799        0.97653       -0.00113        0.07364       -0.23747        1.00007        0.99982
0.012945        0.99920        0.99925        1.00005        0.89801        0.97653       -0.00115        0.07484       -0.24133        1.00007        0.99981
0.013156        0.99917        0.99922        1.00006        0.89803        0.97653       -0.00117        0.07606       -0.24526        1.00007        0.99981
0.013370        0.99914        0.99920        1.00006        0.89805        0.97653       -0.00119        0.07730       -0.24925        1.00007        0.99980
0.013587        0.99911        0.99917        1.00006        0.89807        0.97653       -0.00121        0.07855       -0.25330        1.00008        0.99979
0.013808        0.99908        0.99914        1.00006        0.89809        0.97652       -0.00123        0.07983       -0.25742        1.00008        0.99979
0.014033        0.99905        0.99912        1.00006        0.89811        0.97652       -0.00125        0.08113       -0.26161        1.00008        0.99978
0.014261        0.99902        0.99909        1.00007        0.89813        0.97652       -0.00127        0.08245       -0.26586        1.00008        0.99977
0.014493        0.99899        0.99906        1.00007        0.89815        0.97652       -0.00129        0.08380       -0.27019        1.00008        0.99977
0.014729        0.99896        0.99903        1.00007        0.89818        0.97652       -0.00131        0.08516       -0.27458        1.00009        0.99976
0.014968        0.99893        0.99900        1.00007        0.89820        0.97652       -0.00133        0.08654       -0.27905        1.00009        0.99975
0.015212        0.99889        0.99897        1.00007        0.89822        0.97652       -0.00135        0.08795       -0.28359        1.00009        0.99974
0.015459        0.99886        0.99894        1.00008        0.89825        0.97652       -0.00138        0.08938       -0.28820        1.00010        0.99974
0.015711        0.99883        0.99891        1.00008        0.89827        0.97652       -0.00140        0.09084       -0.29288        1.00010        0.99973
0.015966        0.99879        0.99887        1.00008        0.89829        0.97652       -0.00142        0.09232       -0.29765        1.00010        0.99972
0.016226        0.99876        0.99884        1.00008        0.89832        0.97652       -0.00144        0.09382       -0.30249        1.00010        0.99971
0.016490        0.99872        0.99881        1.00009        0.89834        0.97652       -0.00147        0.09535       -0.30741        1.00011        0.99971
0.016758        0.99869        0.99878        1.00009        0.89837        0.97652       -0.00149        0.09690       -0.31241        1.00011        0.99970
0.017031        0.99865        0.99874        1.00009        0.89839        0.97652       -0.00152        0.09848       -0.31749        1.00011        0.99969
0.017308        0.99861        0.99871        1.00009        0.89842        0.97652       -0.00154        0.10008       -0.32265        1.00012        0.99968
0.017589        0.99858        0.99867        1.00010        0.89845        0.97651       -0.00157        0.10171       -0.32790        1.00012        0.99967
0.017875        0.99854        0.99864        1.00010        0.89847        0.97651       -0.00159        0.10336       -0.33323        1.00012        0.99966
0.018166        0.99850        0.99860        1.00010        0.89850        0.97651       -0.00162        0.10504       -0.33865        1.00012        0.99965
0.018461        0.99846        0.99856        1.00010        0.89853        0.97651       -0.00164        0.10675       -0.34416        1.00013        0.99965
0.018762        0.99842        0.99853        1.00011        0.89856        0.97651       -0.00167        0.10849       -0.34976        1.00013        0.99964
0.019067        0.99838        0.99849        1.00011        0.89859        0.97651       -0.00170        0.11026       -0.35545        1.00013        0.99963
0.019377        0.99834        0.99845        1.00011        0.89862        0.97651       -0.00173        0.11205       -0.36123        1.00014        0.99962
0.019692        0.99830        0.99841        1.00011        0.89864        0.97651       -0.00175        0.11387       -0.36710        1.00014        0.99961
0.020012        0.99825        0.99837        1.00012        0.89867        0.97651       -0.00178        0.11573       -0.37307        1.00015        0.99960
0.020338        0.99819        0.99831        1.00012        0.89872        0.97651       -0.00181        0.11761       -0.37914        1.00015        0.99958
0.020669        0.99812        0.99824        1.00013        0.89877        0.97651       -0.00184        0.11953       -0.38530        1.00016        0.99957
0.021005        0.99804        0.99817        1.00013        0.89883        0.97650       -0.00187        0.12148       -0.39157        1.00016        0.99955
0.021347        0.99797        0.99810        1.00014        0.89888        0.97650       -0.00190        0.12346       -0.39794        1.00017        0.99953
0.021694        0.99789        0.99803        1.00014        0.89893        0.97650       -0.00193        0.12547       -0.40441        1.00017        0.99952
0.022047        0.99781        0.99796        1.00015        0.89899        0.97650       -0.00196        0.12751       -0.41098        1.00018        0.99950
0.022405        0.99773        0.99788        1.00015        0.89905        0.97650       -0.00200        0.12959       -0.41767        1.00019        0.99948
0.022770        0.99765        0.99781        1.00016        0.89910        0.97650       -0.00203        0.13170       -0.42446        1.00019        0.99946
0.023140        0.99757        0.99773        1.00016        0.89916        0.97649       -0.00206        0.13385       -0.43136        1.00020        0.99944
0.023516        0.99749        0.99765        1.00017        0.89922        0.97649       -0.00210        0.13603       -0.43837        1.00021        0.99942
0.023899        0.99740        0.99757        1.00017        0.89928        0.97649       -0.00213        0.13825       -0.44550        1.00021        0.99941
0.024288        0.99731        0.99749        1.00018        0.89934        0.97649       -0.00216        0.14050       -0.45275        1.00022        0.99939
0.024683        0.99723        0.99741        1.00018        0.89940        0.97649       -0.00220        0.14279       -0.46011        1.00023        0.99937
0.025084        0.99714        0.99733        1.00019        0.89947        0.97649       -0.00224        0.14512       -0.46759        1.00024        0.99935
0.025492        0.99705        0.99724        1.00020        0.89953        0.97648       -0.00227        0.14748       -0.47519        1.00024        0.99933
0.025907        0.99696        0.99716        1.00020        0.89959        0.97648       -0.00231        0.14988       -0.48292        1.00025        0.99930
0.026328        0.99686        0.99707        1.00021        0.89966        0.97648       -0.00235        0.15233       -0.49077        1.00026        0.99928
0.026756        0.99677        0.99698        1.00021        0.89973        0.97648       -0.00239        0.15481       -0.49876        1.00027        0.99926
0.027192        0.99667        0.99689        1.00022        0.89980        0.97648       -0.00242        0.15733       -0.50687        1.00027        0.99924
0.027634        0.99657        0.99680        1.00023        0.89987        0.97647       -0.00246        0.15989       -0.51511        1.00028        0.99922
0.028083        0.99647        0.99671        1.00023        0.89994        0.97647       -0.00250        0.16250       -0.52348        1.00029        0.99920
