x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99993        0.99994        1.00001        0.20356        0.98632       -0.00014        0.01613       -0.06775        1.00001        0.99990
0.010163        0.99992        0.99993        1.00001        0.20356        0.98632       -0.00014        0.01639       -0.06885        1.00001        0.99990
0.010328        0.99992        0.99993        1.00001        0.20356        0.98632       -0.00015        0.01666       -0.06997        1.00001        0.99989
0.010496        0.99992        0.99993        1.00001        0.20356        0.98632       -0.00015        0.01693       -0.07111        1.00001        0.99989
0.010667        0.99991        0.99992        1.00001        0.20356        0.98632       -0.00015        0.01721       -0.07227        1.00001        0.99988
0.010840        0.99991        0.99992        1.00001        0.20356        0.98632       -0.00015        0.01749       -0.07344        1.00001        0.99988
0.011016        0.99991        0.99992        1.00001        0.20356        0.98632       -0.00016        0.01777       -0.07463        1.00001        0.99987
0.011196        0.99990        0.99991        1.00001        0.20356        0.98632       -0.00016        0.01806       -0.07585        1.00001        0.99986
0.011378        0.99990        0.99991        1.00001        0.20356        0.98632       -0.00016        0.01836       -0.07708        1.00001        0.99986
0.011563        0.99989        0.99991        1.00001        0.20356        0.98632       -0.00016        0.01865       -0.07834        1.00001        0.99985
0.011751        0.99989        0.99990        1.00001        0.20356        0.98632       -0.00017        0.01896       -0.07961        1.00001        0.99985
0.011942        0.99989        0.99990        1.00001        0.20356        0.98632       -0.00017        0.01927       -0.08090        1.00001        0.99984
0.012136        0.99988        0.99989        1.00001        0.20356        0.98632       -0.00017        0.01958       -0.08222        1.00001        0.99984
0.012334        0.99988        0.99989        1.00001        0.20356        0.98632       -0.00017        0.01990       -0.08356        1.00002        0.99983
0.012534        0.99987        0.99989        1.00001        0.20356        0.98632       -0.00018        0.02022       -0.08492        1.00002        0.99982
0.012738        0.99987        0.99988        1.00001        0.20356        0.98632       -0.00018        0.02055       -0.08630        1.00002        0.99982
0.012945        0.99986        0.99988        1.00002        0.20356        0.98632       -0.00018        0.02089       -0.08770        1.00002        0.99981
0.013156        0.99986        0.99987        1.00002        0.20356        0.98632       -0.00019        0.02122       -0.08913        1.00002        0.99981
0.013370        0.99985        0.99987        1.00002        0.20356        0.98632       -0.00019        0.02157       -0.09058        1.00002        0.99980
0.013587        0.99985        0.99987        1.00002        0.20356        0.98632       -0.00019        0.02192       -0.09205        1.00002        0.99979
0.013808        0.99984        0.99986        1.00002        0.20356        0.98632       -0.00020        0.02228       -0.09355        1.00002        0.99979
0.014033        0.99984        0.99986        1.00002        0.20356        0.98632       -0.00020        0.02264       -0.09507        1.00002        0.99978
