x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99974        0.99977        1.00002        1.63353        0.94766       -0.00162        0.04709       -0.06636        1.00003        0.99990
0.010163        0.99973        0.99976        1.00002        1.63354        0.94766       -0.00165        0.04785       -0.06744        1.00003        0.99990
0.010328        0.99972        0.99974        1.00003        1.63356        0.94766       -0.00168        0.04863       -0.06854        1.00003        0.99989
0.010496        0.99970        0.99973        1.00003        1.63357        0.94766       -0.00170        0.04942       -0.06965        1.00003        0.99989
0.010667        0.99968        0.99971        1.00003        1.63359        0.94766       -0.00173        0.05023       -0.07078        1.00004        0.99988
0.010840        0.99967        0.99970        1.00003        1.63360        0.94766       -0.00176        0.05104       -0.07193        1.00004        0.99988
0.011016        0.99965        0.99968        1.00003        1.63362        0.94766       -0.00179        0.05187       -0.07310        1.00004        0.99987
0.011196        0.99963        0.99966        1.00003        1.63363        0.94766       -0.00182        0.05272       -0.07429        1.00004        0.99986
0.011378        0.99962        0.99965        1.00003        1.63365        0.94766       -0.00185        0.05358       -0.07550        1.00004        0.99986
0.011563        0.99960        0.99963        1.00003        1.63367        0.94765       -0.00188        0.05445       -0.07673        1.00004        0.99985
0.011751        0.99958        0.99961        1.00004        1.63368        0.94765       -0.00191        0.05533       -0.07798        1.00004        0.99985
0.011942        0.99956        0.99960        1.00004        1.63370        0.94765       -0.00194        0.05623       -0.07924        1.00005        0.99984
0.012136        0.99954        0.99958        1.00004        1.63372        0.94765       -0.00197        0.05715       -0.08053        1.00005        0.99984
0.012334        0.99952        0.99956        1.00004        1.63374        0.94765       -0.00200        0.05808       -0.08184        1.00005        0.99983
0.012534        0.99950        0.99954        1.00004        1.63376        0.94765       -0.00204        0.05902       -0.08317        1.00005        0.99982
0.012738        0.99948        0.99953        1.00004        1.63377        0.94765       -0.00207        0.05999       -0.08453        1.00005        0.99982
0.012945        0.99946        0.99951        1.00004        1.63379        0.94765       -0.00210        0.06096       -0.08590        1.00006        0.99981
0.013156        0.99944        0.99949        1.00005        1.63381        0.94765       -0.00214        0.06195       -0.08730        1.00006        0.99981
0.013370        0.99942        0.99947        1.00005        1.63383        0.94764       -0.00217        0.06296       -0.08872        1.00006        0.99980
0.013587        0.99940        0.99945        1.00005        1.63385        0.94764       -0.00221        0.06399       -0.09016        1.00006        0.99979
0.013808        0.99938        0.99943        1.00005        1.63387        0.94764       -0.00224        0.06503       -0.09163        1.00006        0.99979
0.014033        0.99936        0.99941        1.00005        1.63389        0.94764       -0.00228        0.06608       -0.09312        1.00007        0.99978
0.014261        0.99934        0.99939        1.00005        1.63391        0.94764       -0.00232        0.06716       -0.09463        1.00007        0.99977
0.014493        0.99931        0.99937        1.00006        1.63393        0.94764       -0.00235        0.06825       -0.09617        1.00007        0.99977
0.014729        0.99929        0.99935        1.00006        1.63395        0.94764       -0.00239        0.06936       -0.09773        1.00007        0.99976
0.014968        0.99927        0.99933        1.00006        1.63398        0.94763       -0.00243        0.07049       -0.09932        1.00007        0.99975
0.015212        0.99924        0.99930        1.00006        1.63400        0.94763       -0.00247        0.07164       -0.10094        1.00008        0.99974
0.015459        0.99922        0.99928        1.00006        1.63402        0.94763       -0.00251        0.07280       -0.10258        1.00008        0.99974
0.015711        0.99920        0.99926        1.00006        1.63404        0.94763       -0.00255        0.07399       -0.10425        1.00008        0.99973
0.015966        0.99917        0.99924        1.00007        1.63407        0.94763       -0.00259        0.07519       -0.10594        1.00008        0.99972
0.016226        0.99915        0.99921        1.00007        1.63409        0.94763       -0.00264        0.07642       -0.10766        1.00008        0.99971
0.016490        0.99912        0.99919        1.00007        1.63411        0.94763       -0.00268        0.07766       -0.10942        1.00009        0.99971
0.016758        0.99909        0.99917        1.00007        1.63414        0.94762       -0.00272        0.07892       -0.11120        1.00009        0.99970
0.017031        0.99907        0.99914        1.00007        1.63416        0.94762       -0.00277        0.08021       -0.11300        1.00009        0.99969
0.017308        0.99904        0.99912        1.00008        1.63419        0.94762       -0.00281        0.08151       -0.11484        1.00009        0.99968
0.017589        0.99901        0.99909        1.00008        1.63421        0.94762       -0.00286        0.08284       -0.11671        1.00010        0.99967
0.017875        0.99899        0.99907        1.00008        1.63424        0.94762       -0.00290        0.08419       -0.11861        1.00010        0.99966
0.018166        0.99896        0.99904        1.00008        1.63427        0.94761       -0.00295        0.08556       -0.12054        1.00010        0.99965
0.018461        0.99893        0.99901        1.00008        1.63429        0.94761       -0.00300        0.08695       -0.12250        1.00010        0.99965
0.018762        0.99890        0.99899        1.00009        1.63432        0.94761       -0.00305        0.08836       -0.12449        1.00011        0.99964
0.019067        0.99887        0.99896        1.00009        1.63435        0.94761       -0.00310        0.08980       -0.12651        1.00011        0.99963
0.019377        0.99884        0.99893        1.00009        1.63438        0.94761       -0.00315        0.09126       -0.12857        1.00011        0.99962
0.019692        0.99881        0.99890        1.00009        1.63440        0.94761       -0.00320        0.09275       -0.13066        1.00012        0.99961
0.020012        0.99878        0.99887        1.00009        1.63443        0.94760       -0.00325        0.09426       -0.13279        1.00012        0.99960
0.020338        0.99873        0.99883        1.00010        1.63448        0.94760       -0.00330        0.09579       -0.13494        1.00012        0.99958
0.020669        0.99868        0.99878        1.00010        1.63453        0.94760       -0.00336        0.09735       -0.13714        1.00013        0.99957
0.021005        0.99863        0.99873        1.00011        1.63458        0.94759       -0.00341        0.09894       -0.13937        1.00013        0.99955
0.021347        0.99857        0.99868        1.00011        1.63463        0.94759       -0.00347        0.10055       -0.14163        1.00014        0.99953
0.021694        0.99852        0.99863        1.00011        1.63468        0.94759       -0.00352        0.10218       -0.14394        1.00014        0.99952
0.022047        0.99846        0.99858        1.00012        1.63473        0.94758       -0.00358        0.10385       -0.14628        1.00015        0.99950
0.022405        0.99840        0.99852        1.00012        1.63479        0.94758       -0.00364        0.10554       -0.14865        1.00015        0.99948
0.022770        0.99834        0.99847        1.00013        1.63484        0.94758       -0.00370        0.10726       -0.15107        1.00016        0.99946
0.023140        0.99828        0.99841        1.00013        1.63490        0.94757       -0.00376        0.10901       -0.15353        1.00016        0.99944
0.023516        0.99822        0.99836        1.00014        1.63496        0.94757       -0.00382        0.11078       -0.15602        1.00017        0.99942
0.023899        0.99816        0.99830        1.00014        1.63501        0.94756       -0.00388        0.11258       -0.15856        1.00017        0.99941
0.024288        0.99810        0.99824        1.00014        1.63507        0.94756       -0.00395        0.11442       -0.16114        1.00018        0.99939
0.024683        0.99804        0.99818        1.00015        1.63513        0.94756       -0.00401        0.11628       -0.16375        1.00019        0.99937
0.025084        0.99797        0.99812        1.00015        1.63519        0.94755       -0.00408        0.11817       -0.16642        1.00019        0.99935
0.025492        0.99790        0.99806        1.00016        1.63525        0.94755       -0.00414        0.12010       -0.16912        1.00020        0.99933
0.025907        0.99784        0.99800        1.00016        1.63532        0.94754       -0.00421        0.12205       -0.17187        1.00020        0.99930
0.026328        0.99777        0.99794        1.00017        1.63538        0.94754       -0.00428        0.12404       -0.17467        1.00021        0.99928
0.026756        0.99770        0.99788        1.00017        1.63545        0.94754       -0.00435        0.12606       -0.17751        1.00022        0.99926
0.027192        0.99763        0.99781        1.00018        1.63551        0.94753       -0.00442        0.12811       -0.18039        1.00022        0.99924
0.027634        0.99756        0.99774        1.00018        1.63558        0.94753       -0.00449        0.13020       -0.18332        1.00023        0.99922
0.028083        0.99749        0.99768        1.00019        1.63565        0.94752       -0.00457        0.13232       -0.18630        1.00024        0.99920
0.028540        0.99741        0.99761        1.00019        1.63571        0.94752       -0.00464        0.13447       -0.18933        1.00024        0.99917
0.029004        0.99734        0.99754        1.00020        1.63578        0.94751       -0.00472        0.13666       -0.19241        1.00025        0.99915
0.029476        0.99726        0.99747        1.00021        1.63586        0.94751       -0.00479        0.13889       -0.19554        1.00026        0.99913
0.029955        0.99719        0.99740        1.00021        1.63593        0.94750       -0.00487        0.14115       -0.19872        1.00026        0.99910
0.030443        0.99709        0.99731        1.00022        1.63602        0.94750       -0.00495        0.14345       -0.20195        1.00027        0.99907
0.030938        0.99698        0.99720        1.00023        1.63613        0.94749       -0.00503        0.14579       -0.20523        1.00028        0.99904
0.031441        0.99686        0.99710        1.00024        1.63623        0.94748       -0.00511        0.14817       -0.20856        1.00029        0.99900
0.031952        0.99675        0.99699        1.00024        1.63634        0.94748       -0.00520        0.15058       -0.21195        1.00030        0.99896
0.032472        0.99663        0.99688        1.00025        1.63645        0.94747       -0.00528        0.15304       -0.21540        1.00032        0.99893
0.033000        0.99651        0.99677        1.00026        1.63656        0.94746       -0.00537        0.15553       -0.21890        1.00033        0.99889
0.033537        0.99639        0.99666        1.00027        1.63668        0.94745       -0.00546        0.15807       -0.22245        1.00034        0.99885
0.034083        0.99627        0.99655        1.00028        1.63679        0.94745       -0.00554        0.16064       -0.22607        1.00035        0.99882
0.034637        0.99614        0.99643        1.00029        1.63691        0.94744       -0.00564        0.16326       -0.22974        1.00036        0.99878
0.035200        0.99602        0.99631        1.00030        1.63703        0.94743       -0.00573        0.16592       -0.23347        1.00037        0.99874
0.035773        0.99589        0.99620        1.00031        1.63715        0.94742       -0.00582        0.16863       -0.23727        1.00038        0.99870
0.036355        0.99576        0.99607        1.00032        1.63727        0.94741       -0.00592        0.17138       -0.24112        1.00040        0.99866
0.036946        0.99563        0.99595        1.00033        1.63740        0.94740       -0.00601        0.17417       -0.24504        1.00041        0.99861
0.037547        0.99549        0.99583        1.00034        1.63752        0.94740       -0.00611        0.17701       -0.24902        1.00042        0.99857
0.038158        0.99535        0.99570        1.00035        1.63765        0.94739       -0.00621        0.17989       -0.25307        1.00043        0.99853
0.038778        0.99521        0.99557        1.00036        1.63778        0.94738       -0.00631        0.18283       -0.25718        1.00045        0.99849
0.039409        0.99507        0.99544        1.00037        1.63792        0.94737       -0.00642        0.18581       -0.26136        1.00046        0.99844
0.040050        0.99493        0.99530        1.00038        1.63805        0.94736       -0.00652        0.18883       -0.26561        1.00047        0.99840
0.040701        0.99474        0.99513        1.00039        1.63823        0.94735       -0.00663        0.19192       -0.26992        1.00049        0.99834
0.041363        0.99455        0.99496        1.00041        1.63841        0.94734       -0.00674        0.19505       -0.27430        1.00051        0.99828
0.042036        0.99436        0.99477        1.00042        1.63859        0.94732       -0.00685        0.19824       -0.27876        1.00052        0.99822
0.042720        0.99416        0.99459        1.00043        1.63877        0.94731       -0.00696        0.20147       -0.28328        1.00054        0.99816
0.043415        0.99396        0.99441        1.00045        1.63896        0.94730       -0.00707        0.20476       -0.28788        1.00056        0.99809
0.044121        0.99376        0.99422        1.00046        1.63915        0.94729       -0.00719        0.20811       -0.29256        1.00058        0.99803
0.044839        0.99355        0.99402        1.00048        1.63935        0.94727       -0.00731        0.21150       -0.29731        1.00060        0.99797
0.045568        0.99334        0.99383        1.00050        1.63955        0.94726       -0.00743        0.21496       -0.30213        1.00062        0.99790
0.046309        0.99312        0.99363        1.00051        1.63975        0.94725       -0.00755        0.21846       -0.30704        1.00064        0.99783
0.047062        0.99291        0.99343        1.00053        1.63995        0.94723       -0.00767        0.22203       -0.31203        1.00066        0.99777
0.047828        0.99268        0.99322        1.00054        1.64016        0.94722       -0.00780        0.22565       -0.31709        1.00068        0.99770
0.048606        0.99246        0.99302        1.00056        1.64037        0.94720       -0.00792        0.22934       -0.32224        1.00070        0.99763
0.049396        0.99223        0.99280        1.00058        1.64059        0.94719       -0.00805        0.23308       -0.32748        1.00072        0.99756
0.050200        0.99199        0.99258        1.00059        1.64081        0.94717       -0.00819        0.23688       -0.33279        1.00074        0.99748
0.051016        0.99171        0.99232        1.00062        1.64108        0.94716       -0.00832        0.24076       -0.33819        1.00077        0.99739
0.051846        0.99141        0.99204        1.00064        1.64136        0.94714       -0.00846        0.24470       -0.34368        1.00080        0.99730
0.052689        0.99111        0.99177        1.00066        1.64164        0.94712       -0.00860        0.24870       -0.34925        1.00082        0.99721
0.053546        0.99081        0.99149        1.00068        1.64192        0.94710       -0.00874        0.25277       -0.35492        1.00085        0.99711
0.054417        0.99051        0.99120        1.00070        1.64221        0.94708       -0.00888        0.25691       -0.36068        1.00088        0.99702
0.055302        0.99019        0.99091        1.00073        1.64251        0.94706       -0.00903        0.26111       -0.36653        1.00091        0.99692
0.056202        0.98988        0.99062        1.00075        1.64281        0.94704       -0.00918        0.26538       -0.37248        1.00094        0.99682
0.057116        0.98955        0.99032        1.00077        1.64311        0.94702       -0.00933        0.26972       -0.37852        1.00097        0.99672
0.058045        0.98923        0.99002        1.00080        1.64342        0.94700       -0.00948        0.27413       -0.38466        1.00100        0.99662
0.058989        0.98889        0.98971        1.00082        1.64373        0.94698       -0.00964        0.27861       -0.39090        1.00103        0.99652
0.059948        0.98855        0.98939        1.00085        1.64405        0.94695       -0.00979        0.28316       -0.39725        1.00106        0.99641
0.060923        0.98816        0.98902        1.00088        1.64443        0.94693       -0.00996        0.28780       -0.40368        1.00110        0.99629
0.061914        0.98774        0.98864        1.00091        1.64482        0.94690       -0.01012        0.29252       -0.41022        1.00114        0.99616
0.062921        0.98732        0.98825        1.00094        1.64521        0.94687       -0.01029        0.29732       -0.41687        1.00117        0.99603
0.063945        0.98690        0.98786        1.00097        1.64561        0.94685       -0.01046        0.30219       -0.42363        1.00121        0.99590
0.064985        0.98646        0.98745        1.00100        1.64602        0.94682       -0.01063        0.30715       -0.43049        1.00125        0.99576
0.066042        0.98602        0.98704        1.00104        1.64644        0.94679       -0.01081        0.31218       -0.43747        1.00129        0.99562
0.067116        0.98558        0.98663        1.00107        1.64686        0.94676       -0.01099        0.31730       -0.44456        1.00134        0.99548
0.068208        0.98512        0.98621        1.00110        1.64729        0.94673       -0.01117        0.32250       -0.45177        1.00138        0.99534
0.069317        0.98466        0.98578        1.00114        1.64773        0.94670       -0.01135        0.32778       -0.45909        1.00142        0.99520
0.070445        0.98417        0.98532        1.00117        1.64819        0.94667       -0.01154        0.33316       -0.46653        1.00147        0.99505
0.071590        0.98362        0.98481        1.00121        1.64871        0.94663       -0.01173        0.33863       -0.47408        1.00152        0.99488
0.072755        0.98306        0.98429        1.00126        1.64924        0.94660       -0.01193        0.34420       -0.48175        1.00157        0.99470
0.073938        0.98249        0.98376        1.00130        1.64978        0.94656       -0.01212        0.34986       -0.48955        1.00162        0.99452
0.075141        0.98191        0.98322        1.00134        1.65033        0.94652       -0.01232        0.35561       -0.49748        1.00168        0.99435
