x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99975        0.99977        1.00002        1.61193        0.94725       -0.00160        0.04506       -0.06165        1.00003        0.99990
0.010163        0.99974        0.99976        1.00002        1.61194        0.94725       -0.00163        0.04579       -0.06265        1.00003        0.99990
0.010328        0.99972        0.99975        1.00002        1.61195        0.94725       -0.00165        0.04654       -0.06367        1.00003        0.99989
0.010496        0.99971        0.99973        1.00003        1.61196        0.94725       -0.00168        0.04730       -0.06470        1.00003        0.99989
0.010667        0.99969        0.99972        1.00003        1.61198        0.94725       -0.00171        0.04807       -0.06576        1.00003        0.99988
0.010840        0.99968        0.99970        1.00003        1.61199        0.94725       -0.00173        0.04885       -0.06683        1.00004        0.99988
0.011016        0.99966        0.99969        1.00003        1.61200        0.94724       -0.00176        0.04964       -0.06791        1.00004        0.99987
0.011196        0.99964        0.99967        1.00003        1.61202        0.94724       -0.00179        0.05045       -0.06902        1.00004        0.99986
0.011378        0.99963        0.99966        1.00003        1.61203        0.94724       -0.00182        0.05127       -0.07014        1.00004        0.99986
0.011563        0.99961        0.99964        1.00003        1.61205        0.94724       -0.00185        0.05211       -0.07128        1.00004        0.99985
0.011751        0.99959        0.99963        1.00003        1.61206        0.94724       -0.00188        0.05295       -0.07244        1.00004        0.99985
0.011942        0.99958        0.99961        1.00004        1.61208        0.94724       -0.00191        0.05382       -0.07362        1.00004        0.99984
0.012136        0.99956        0.99960        1.00004        1.61209        0.94724       -0.00194        0.05469       -0.07481        1.00005        0.99984
0.012334        0.99954        0.99958        1.00004        1.61211        0.94724       -0.00197        0.05558       -0.07603        1.00005        0.99983
0.012534        0.99952        0.99956        1.00004        1.61213        0.94724       -0.00201        0.05649       -0.07727        1.00005        0.99982
0.012738        0.99951        0.99955        1.00004        1.61214        0.94723       -0.00204        0.05741       -0.07852        1.00005        0.99982
0.012945        0.99949        0.99953        1.00004        1.61216        0.94723       -0.00207        0.05834       -0.07980        1.00005        0.99981
0.013156        0.99947        0.99951        1.00004        1.61217        0.94723       -0.00211        0.05929       -0.08110        1.00005        0.99981
0.013370        0.99945        0.99949        1.00005        1.61219        0.94723       -0.00214        0.06025       -0.08242        1.00006        0.99980
0.013587        0.99943        0.99948        1.00005        1.61221        0.94723       -0.00217        0.06123       -0.08376        1.00006        0.99979
0.013808        0.99941        0.99946        1.00005        1.61223        0.94723       -0.00221        0.06223       -0.08512        1.00006        0.99979
0.014033        0.99939        0.99944        1.00005        1.61224        0.94723       -0.00225        0.06324       -0.08650        1.00006        0.99978
