x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99982        0.99983        1.00002        0.51029        0.98158       -0.00047        0.03407       -0.11636        1.00002        0.99990
0.010163        0.99981        0.99983        1.00002        0.51029        0.98158       -0.00048        0.03463       -0.11826        1.00002        0.99990
0.010328        0.99980        0.99982        1.00002        0.51029        0.98158       -0.00049        0.03519       -0.12018        1.00002        0.99989
0.010496        0.99979        0.99981        1.00002        0.51029        0.98158       -0.00050        0.03576       -0.12213        1.00002        0.99989
0.010667        0.99978        0.99980        1.00002        0.51030        0.98158       -0.00051        0.03634       -0.12412        1.00002        0.99988
0.010840        0.99977        0.99980        1.00002        0.51030        0.98158       -0.00051        0.03694       -0.12614        1.00003        0.99988
0.011016        0.99977        0.99979        1.00002        0.51030        0.98158       -0.00052        0.03754       -0.12819        1.00003        0.99987
0.011196        0.99976        0.99978        1.00002        0.51031        0.98158       -0.00053        0.03815       -0.13028        1.00003        0.99986
0.011378        0.99975        0.99977        1.00002        0.51031        0.98158       -0.00054        0.03877       -0.13239        1.00003        0.99986
0.011563        0.99973        0.99976        1.00002        0.51031        0.98158       -0.00055        0.03940       -0.13455        1.00003        0.99985
0.011751        0.99972        0.99975        1.00003        0.51032        0.98158       -0.00056        0.04004       -0.13674        1.00003        0.99985
0.011942        0.99971        0.99974        1.00003        0.51032        0.98158       -0.00057        0.04069       -0.13896        1.00003        0.99984
0.012136        0.99970        0.99973        1.00003        0.51032        0.98158       -0.00058        0.04135       -0.14122        1.00003        0.99984
0.012334        0.99969        0.99972        1.00003        0.51033        0.98158       -0.00059        0.04203       -0.14352        1.00004        0.99983
0.012534        0.99968        0.99971        1.00003        0.51033        0.98158       -0.00059        0.04271       -0.14585        1.00004        0.99982
0.012738        0.99967        0.99970        1.00003        0.51033        0.98158       -0.00060        0.04341       -0.14822        1.00004        0.99982
0.012945        0.99966        0.99969        1.00003        0.51034        0.98158       -0.00061        0.04411       -0.15063        1.00004        0.99981
0.013156        0.99965        0.99968        1.00003        0.51034        0.98158       -0.00062        0.04483       -0.15308        1.00004        0.99981
0.013370        0.99964        0.99967        1.00003        0.51034        0.98158       -0.00063        0.04556       -0.15557        1.00004        0.99980
0.013587        0.99962        0.99966        1.00004        0.51035        0.98158       -0.00064        0.04630       -0.15810        1.00004        0.99979
0.013808        0.99961        0.99965        1.00004        0.51035        0.98158       -0.00066        0.04705       -0.16067        1.00004        0.99979
0.014033        0.99960        0.99964        1.00004        0.51035        0.98158       -0.00067        0.04782       -0.16329        1.00005        0.99978
0.014261        0.99959        0.99962        1.00004        0.51036        0.98158       -0.00068        0.04860       -0.16594        1.00005        0.99977
0.014493        0.99957        0.99961        1.00004        0.51036        0.98158       -0.00069        0.04939       -0.16864        1.00005        0.99977
0.014729        0.99956        0.99960        1.00004        0.51037        0.98158       -0.00070        0.05019       -0.17138        1.00005        0.99976
0.014968        0.99955        0.99959        1.00004        0.51037        0.98158       -0.00071        0.05101       -0.17417        1.00005        0.99975
0.015212        0.99953        0.99958        1.00004        0.51037        0.98158       -0.00072        0.05184       -0.17701        1.00005        0.99974
0.015459        0.99952        0.99956        1.00004        0.51038        0.98158       -0.00073        0.05268       -0.17988        1.00005        0.99974
0.015711        0.99951        0.99955        1.00005        0.51038        0.98158       -0.00075        0.05354       -0.18281        1.00006        0.99973
0.015966        0.99949        0.99954        1.00005        0.51039        0.98158       -0.00076        0.05441       -0.18578        1.00006        0.99972
0.016226        0.99948        0.99953        1.00005        0.51039        0.98158       -0.00077        0.05529       -0.18880        1.00006        0.99971
0.016490        0.99946        0.99951        1.00005        0.51040        0.98158       -0.00078        0.05619       -0.19188        1.00006        0.99971
0.016758        0.99945        0.99950        1.00005        0.51040        0.98158       -0.00080        0.05711       -0.19500        1.00006        0.99970
0.017031        0.99943        0.99949        1.00005        0.51040        0.98158       -0.00081        0.05804       -0.19817        1.00006        0.99969
0.017308        0.99942        0.99947        1.00005        0.51041        0.98158       -0.00082        0.05898       -0.20139        1.00007        0.99968
0.017589        0.99940        0.99946        1.00006        0.51041        0.98158       -0.00083        0.05994       -0.20467        1.00007        0.99967
0.017875        0.99939        0.99944        1.00006        0.51042        0.98158       -0.00085        0.06092       -0.20799        1.00007        0.99966
0.018166        0.99937        0.99943        1.00006        0.51042        0.98158       -0.00086        0.06191       -0.21138        1.00007        0.99965
0.018461        0.99935        0.99941        1.00006        0.51043        0.98158       -0.00088        0.06291       -0.21482        1.00007        0.99965
0.018762        0.99934        0.99940        1.00006        0.51043        0.98158       -0.00089        0.06394       -0.21831        1.00008        0.99964
0.019067        0.99932        0.99938        1.00006        0.51044        0.98158       -0.00090        0.06498       -0.22186        1.00008        0.99963
0.019377        0.99930        0.99937        1.00007        0.51044        0.98158       -0.00092        0.06604       -0.22547        1.00008        0.99962
0.019692        0.99929        0.99935        1.00007        0.51045        0.98158       -0.00093        0.06711       -0.22913        1.00008        0.99961
0.020012        0.99927        0.99934        1.00007        0.51045        0.98158       -0.00095        0.06820       -0.23286        1.00008        0.99960
0.020338        0.99924        0.99931        1.00007        0.51046        0.98158       -0.00096        0.06931       -0.23665        1.00009        0.99958
0.020669        0.99921        0.99929        1.00007        0.51047        0.98158       -0.00098        0.07044       -0.24050        1.00009        0.99957
0.021005        0.99918        0.99926        1.00008        0.51048        0.98158       -0.00100        0.07159       -0.24441        1.00009        0.99955
0.021347        0.99915        0.99923        1.00008        0.51049        0.98158       -0.00101        0.07275       -0.24838        1.00010        0.99953
0.021694        0.99912        0.99920        1.00008        0.51050        0.98158       -0.00103        0.07394       -0.25242        1.00010        0.99952
0.022047        0.99909        0.99917        1.00009        0.51051        0.98158       -0.00105        0.07514       -0.25653        1.00010        0.99950
0.022405        0.99905        0.99914        1.00009        0.51052        0.98158       -0.00106        0.07636       -0.26070        1.00011        0.99948
0.022770        0.99902        0.99911        1.00009        0.51053        0.98157       -0.00108        0.07761       -0.26494        1.00011        0.99946
0.023140        0.99899        0.99908        1.00009        0.51054        0.98157       -0.00110        0.07887       -0.26924        1.00012        0.99944
0.023516        0.99895        0.99905        1.00010        0.51055        0.98157       -0.00112        0.08015       -0.27362        1.00012        0.99942
0.023899        0.99892        0.99902        1.00010        0.51056        0.98157       -0.00113        0.08146       -0.27807        1.00012        0.99941
0.024288        0.99888        0.99898        1.00010        0.51057        0.98157       -0.00115        0.08279       -0.28259        1.00013        0.99939
0.024683        0.99884        0.99895        1.00011        0.51058        0.98157       -0.00117        0.08413       -0.28719        1.00013        0.99937
0.025084        0.99881        0.99892        1.00011        0.51060        0.98157       -0.00119        0.08550       -0.29186        1.00014        0.99935
0.025492        0.99877        0.99888        1.00011        0.51061        0.98157       -0.00121        0.08690       -0.29661        1.00014        0.99933
0.025907        0.99873        0.99885        1.00012        0.51062        0.98157       -0.00123        0.08831       -0.30143        1.00014        0.99930
0.026328        0.99869        0.99881        1.00012        0.51063        0.98157       -0.00125        0.08975       -0.30633        1.00015        0.99928
0.026756        0.99865        0.99878        1.00013        0.51064        0.98157       -0.00127        0.09121       -0.31131        1.00015        0.99926
0.027192        0.99861        0.99874        1.00013        0.51065        0.98157       -0.00129        0.09269       -0.31638        1.00016        0.99924
0.027634        0.99857        0.99871        1.00013        0.51067        0.98157       -0.00131        0.09420       -0.32152        1.00016        0.99922
0.028083        0.99853        0.99867        1.00014        0.51068        0.98157       -0.00133        0.09573       -0.32675        1.00017        0.99920
0.028540        0.99849        0.99863        1.00014        0.51069        0.98157       -0.00135        0.09729       -0.33206        1.00017        0.99917
0.029004        0.99845        0.99859        1.00014        0.51070        0.98157       -0.00138        0.09888       -0.33746        1.00018        0.99915
0.029476        0.99840        0.99855        1.00015        0.51072        0.98157       -0.00140        0.10049       -0.34295        1.00018        0.99913
