x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99975        0.99977        1.00002        0.14074        0.98706       -0.00013        0.03984       -0.57677        1.00002        0.99990
0.010163        0.99974        0.99976        1.00002        0.14074        0.98706       -0.00013        0.04049       -0.58615        1.00003        0.99990
0.010328        0.99973        0.99975        1.00002        0.14074        0.98706       -0.00014        0.04115       -0.59568        1.00003        0.99989
0.010496        0.99972        0.99974        1.00002        0.14074        0.98706       -0.00014        0.04182       -0.60537        1.00003        0.99989
0.010667        0.99970        0.99973        1.00002        0.14074        0.98706       -0.00014        0.04250       -0.61522        1.00003        0.99988
0.010840        0.99969        0.99971        1.00002        0.14074        0.98706       -0.00014        0.04319       -0.62522        1.00003        0.99988
0.011016        0.99968        0.99970        1.00003        0.14074        0.98706       -0.00014        0.04390       -0.63539        1.00003        0.99987
0.011196        0.99966        0.99969        1.00003        0.14075        0.98706       -0.00015        0.04461       -0.64573        1.00003        0.99986
0.011378        0.99965        0.99968        1.00003        0.14075        0.98706       -0.00015        0.04534       -0.65623        1.00003        0.99986
0.011563        0.99963        0.99966        1.00003        0.14075        0.98706       -0.00015        0.04607       -0.66690        1.00004        0.99985
0.011751        0.99962        0.99965        1.00003        0.14075        0.98706       -0.00015        0.04682       -0.67775        1.00004        0.99985
0.011942        0.99961        0.99964        1.00003        0.14075        0.98706       -0.00016        0.04759       -0.68877        1.00004        0.99984
0.012136        0.99959        0.99962        1.00003        0.14075        0.98706       -0.00016        0.04836       -0.69997        1.00004        0.99984
0.012334        0.99957        0.99961        1.00003        0.14075        0.98706       -0.00016        0.04915       -0.71136        1.00004        0.99983
0.012534        0.99956        0.99959        1.00003        0.14076        0.98706       -0.00016        0.04995       -0.72293        1.00004        0.99982
0.012738        0.99954        0.99958        1.00004        0.14076        0.98706       -0.00017        0.05076       -0.73468        1.00004        0.99982
0.012945        0.99953        0.99957        1.00004        0.14076        0.98706       -0.00017        0.05159       -0.74663        1.00005        0.99981
0.013156        0.99951        0.99955        1.00004        0.14076        0.98706       -0.00017        0.05242       -0.75878        1.00005        0.99981
0.013370        0.99950        0.99954        1.00004        0.14076        0.98706       -0.00017        0.05328       -0.77112        1.00005        0.99980
0.013587        0.99948        0.99952        1.00004        0.14076        0.98706       -0.00018        0.05414       -0.78366        1.00005        0.99979
0.013808        0.99946        0.99950        1.00004        0.14077        0.98706       -0.00018        0.05503       -0.79640        1.00005        0.99979
0.014033        0.99944        0.99949        1.00004        0.14077        0.98706       -0.00018        0.05592       -0.80936        1.00005        0.99978
0.014261        0.99943        0.99947        1.00005        0.14077        0.98706       -0.00019        0.05683       -0.82252        1.00006        0.99977
0.014493        0.99941        0.99946        1.00005        0.14077        0.98706       -0.00019        0.05776       -0.83590        1.00006        0.99977
0.014729        0.99939        0.99944        1.00005        0.14077        0.98706       -0.00019        0.05870       -0.84949        1.00006        0.99976
