x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99987        0.99989        1.00001        3.41783        0.67037       -0.00342        0.02559       -0.00680        1.00002        0.99990
0.010163        0.99987        0.99988        1.00001        3.41782        0.67037       -0.00347        0.02601       -0.00691        1.00002        0.99990
0.010328        0.99986        0.99987        1.00001        3.41779        0.67036       -0.00353        0.02643       -0.00702        1.00002        0.99989
0.010496        0.99985        0.99986        1.00001        3.41776        0.67036       -0.00358        0.02686       -0.00714        1.00002        0.99989
0.010667        0.99984        0.99985        1.00002        3.41773        0.67036       -0.00364        0.02730       -0.00725        1.00002        0.99988
0.010840        0.99982        0.99984        1.00002        3.41771        0.67036       -0.00370        0.02774       -0.00737        1.00002        0.99988
0.011016        0.99981        0.99983        1.00002        3.41768        0.67036       -0.00376        0.02819       -0.00749        1.00002        0.99987
0.011196        0.99980        0.99982        1.00002        3.41765        0.67036       -0.00382        0.02865       -0.00761        1.00002        0.99986
0.011378        0.99979        0.99981        1.00002        3.41762        0.67035       -0.00389        0.02912       -0.00774        1.00002        0.99986
0.011563        0.99978        0.99980        1.00002        3.41759        0.67035       -0.00395        0.02959       -0.00786        1.00002        0.99985
0.011751        0.99976        0.99978        1.00002        3.41756        0.67035       -0.00401        0.03007       -0.00799        1.00002        0.99985
0.011942        0.99975        0.99977        1.00002        3.41753        0.67035       -0.00408        0.03056       -0.00812        1.00002        0.99984
0.012136        0.99974        0.99976        1.00002        3.41750        0.67035       -0.00414        0.03106       -0.00825        1.00003        0.99984
0.012334        0.99973        0.99975        1.00002        3.41747        0.67034       -0.00421        0.03156       -0.00839        1.00003        0.99983
0.012534        0.99971        0.99974        1.00002        3.41744        0.67034       -0.00428        0.03207       -0.00852        1.00003        0.99982
0.012738        0.99970        0.99972        1.00002        3.41740        0.67034       -0.00435        0.03260       -0.00866        1.00003        0.99982
0.012945        0.99969        0.99971        1.00002        3.41737        0.67034       -0.00442        0.03313       -0.00880        1.00003        0.99981
0.013156        0.99967        0.99970        1.00002        3.41734        0.67034       -0.00449        0.03367       -0.00895        1.00003        0.99981
0.013370        0.99966        0.99968        1.00003        3.41730        0.67033       -0.00457        0.03421       -0.00909        1.00003        0.99980
0.013587        0.99964        0.99967        1.00003        3.41727        0.67033       -0.00464        0.03477       -0.00924        1.00003        0.99979
0.013808        0.99963        0.99966        1.00003        3.41723        0.67033       -0.00472        0.03533       -0.00939        1.00003        0.99979
0.014033        0.99961        0.99964        1.00003        3.41720        0.67033       -0.00479        0.03591       -0.00954        1.00003        0.99978
0.014261        0.99960        0.99963        1.00003        3.41716        0.67033       -0.00487        0.03649       -0.00970        1.00004        0.99977
0.014493        0.99958        0.99961        1.00003        3.41712        0.67032       -0.00495        0.03709       -0.00985        1.00004        0.99977
0.014729        0.99957        0.99960        1.00003        3.41709        0.67032       -0.00503        0.03769       -0.01001        1.00004        0.99976
0.014968        0.99955        0.99959        1.00003        3.41705        0.67032       -0.00511        0.03830       -0.01018        1.00004        0.99975
0.015212        0.99954        0.99957        1.00003        3.41701        0.67032       -0.00519        0.03893       -0.01034        1.00004        0.99974
0.015459        0.99952        0.99956        1.00003        3.41697        0.67031       -0.00528        0.03956       -0.01051        1.00004        0.99974
0.015711        0.99951        0.99954        1.00003        3.41693        0.67031       -0.00537        0.04020       -0.01068        1.00004        0.99973
0.015966        0.99949        0.99952        1.00004        3.41689        0.67031       -0.00545        0.04086       -0.01086        1.00004        0.99972
0.016226        0.99947        0.99951        1.00004        3.41685        0.67031       -0.00554        0.04152       -0.01103        1.00005        0.99971
0.016490        0.99945        0.99949        1.00004        3.41681        0.67030       -0.00563        0.04220       -0.01121        1.00005        0.99971
0.016758        0.99944        0.99948        1.00004        3.41676        0.67030       -0.00572        0.04288       -0.01139        1.00005        0.99970
0.017031        0.99942        0.99946        1.00004        3.41672        0.67030       -0.00582        0.04358       -0.01158        1.00005        0.99969
0.017308        0.99940        0.99944        1.00004        3.41668        0.67030       -0.00591        0.04429       -0.01177        1.00005        0.99968
0.017589        0.99938        0.99942        1.00004        3.41663        0.67029       -0.00601        0.04501       -0.01196        1.00005        0.99967
0.017875        0.99936        0.99941        1.00004        3.41658        0.67029       -0.00610        0.04574       -0.01215        1.00005        0.99966
0.018166        0.99934        0.99939        1.00004        3.41654        0.67029       -0.00620        0.04648       -0.01235        1.00005        0.99965
0.018461        0.99933        0.99937        1.00005        3.41649        0.67029       -0.00630        0.04724       -0.01255        1.00006        0.99965
0.018762        0.99931        0.99935        1.00005        3.41644        0.67028       -0.00641        0.04801       -0.01275        1.00006        0.99964
0.019067        0.99929        0.99933        1.00005        3.41639        0.67028       -0.00651        0.04879       -0.01296        1.00006        0.99963
0.019377        0.99927        0.99931        1.00005        3.41635        0.67028       -0.00662        0.04958       -0.01317        1.00006        0.99962
0.019692        0.99924        0.99930        1.00005        3.41630        0.67027       -0.00672        0.05039       -0.01339        1.00006        0.99961
