x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99972        0.99974        1.00002        1.61678        0.94896       -0.00161        0.04785       -0.06931        1.00003        0.99990
0.010163        0.99971        0.99973        1.00002        1.61679        0.94896       -0.00163        0.04863       -0.07043        1.00003        0.99990
0.010328        0.99969        0.99972        1.00003        1.61680        0.94896       -0.00166        0.04942       -0.07158        1.00003        0.99989
0.010496        0.99968        0.99970        1.00003        1.61682        0.94896       -0.00169        0.05023       -0.07274        1.00003        0.99989
0.010667        0.99966        0.99969        1.00003        1.61683        0.94896       -0.00171        0.05104       -0.07392        1.00004        0.99988
0.010840        0.99964        0.99967        1.00003        1.61685        0.94896       -0.00174        0.05187       -0.07513        1.00004        0.99988
0.011016        0.99962        0.99966        1.00003        1.61687        0.94896       -0.00177        0.05272       -0.07635        1.00004        0.99987
0.011196        0.99961        0.99964        1.00003        1.61688        0.94896       -0.00180        0.05358       -0.07759        1.00004        0.99986
0.011378        0.99959        0.99962        1.00003        1.61690        0.94896       -0.00183        0.05445       -0.07885        1.00004        0.99986
0.011563        0.99957        0.99961        1.00003        1.61692        0.94896       -0.00186        0.05533       -0.08013        1.00004        0.99985
0.011751        0.99955        0.99959        1.00004        1.61694        0.94895       -0.00189        0.05623       -0.08144        1.00005        0.99985
0.011942        0.99953        0.99957        1.00004        1.61695        0.94895       -0.00192        0.05715       -0.08276        1.00005        0.99984
0.012136        0.99951        0.99955        1.00004        1.61697        0.94895       -0.00195        0.05808       -0.08411        1.00005        0.99984
0.012334        0.99949        0.99953        1.00004        1.61699        0.94895       -0.00198        0.05902       -0.08548        1.00005        0.99983
0.012534        0.99947        0.99952        1.00004        1.61701        0.94895       -0.00201        0.05998       -0.08687        1.00005        0.99982
0.012738        0.99945        0.99950        1.00004        1.61703        0.94895       -0.00205        0.06096       -0.08828        1.00005        0.99982
0.012945        0.99943        0.99948        1.00004        1.61705        0.94895       -0.00208        0.06195       -0.08971        1.00006        0.99981
0.013156        0.99941        0.99946        1.00005        1.61707        0.94895       -0.00211        0.06296       -0.09117        1.00006        0.99981
0.013370        0.99939        0.99944        1.00005        1.61709        0.94894       -0.00215        0.06399       -0.09266        1.00006        0.99980
0.013587        0.99937        0.99942        1.00005        1.61711        0.94894       -0.00218        0.06503       -0.09416        1.00006        0.99979
0.013808        0.99935        0.99940        1.00005        1.61713        0.94894       -0.00222        0.06608       -0.09569        1.00006        0.99979
0.014033        0.99933        0.99938        1.00005        1.61715        0.94894       -0.00225        0.06716       -0.09725        1.00007        0.99978
0.014261        0.99930        0.99936        1.00005        1.61717        0.94894       -0.00229        0.06825       -0.09883        1.00007        0.99977
0.014493        0.99928        0.99934        1.00006        1.61720        0.94894       -0.00233        0.06936       -0.10044        1.00007        0.99977
0.014729        0.99926        0.99931        1.00006        1.61722        0.94894       -0.00237        0.07049       -0.10207        1.00007        0.99976
0.014968        0.99923        0.99929        1.00006        1.61724        0.94893       -0.00240        0.07164       -0.10373        1.00007        0.99975
0.015212        0.99921        0.99927        1.00006        1.61726        0.94893       -0.00244        0.07280       -0.10542        1.00008        0.99974
0.015459        0.99918        0.99925        1.00006        1.61729        0.94893       -0.00248        0.07399       -0.10713        1.00008        0.99974
0.015711        0.99916        0.99922        1.00006        1.61731        0.94893       -0.00252        0.07519       -0.10887        1.00008        0.99973
0.015966        0.99913        0.99920        1.00007        1.61733        0.94893       -0.00256        0.07642       -0.11065        1.00008        0.99972
0.016226        0.99911        0.99918        1.00007        1.61736        0.94893       -0.00261        0.07766       -0.11244        1.00009        0.99971
0.016490        0.99908        0.99915        1.00007        1.61738        0.94893       -0.00265        0.07892       -0.11427        1.00009        0.99971
0.016758        0.99906        0.99913        1.00007        1.61741        0.94892       -0.00269        0.08021       -0.11613        1.00009        0.99970
0.017031        0.99903        0.99910        1.00007        1.61743        0.94892       -0.00274        0.08151       -0.11802        1.00009        0.99969
0.017308        0.99900        0.99908        1.00008        1.61746        0.94892       -0.00278        0.08284       -0.11994        1.00010        0.99968
0.017589        0.99897        0.99905        1.00008        1.61749        0.94892       -0.00283        0.08419       -0.12189        1.00010        0.99967
0.017875        0.99894        0.99903        1.00008        1.61751        0.94892       -0.00287        0.08556       -0.12387        1.00010        0.99966
0.018166        0.99892        0.99900        1.00008        1.61754        0.94892       -0.00292        0.08695       -0.12589        1.00010        0.99965
0.018461        0.99889        0.99897        1.00009        1.61757        0.94891       -0.00297        0.08836       -0.12793        1.00011        0.99965
0.018762        0.99886        0.99894        1.00009        1.61760        0.94891       -0.00301        0.08980       -0.13002        1.00011        0.99964
0.019067        0.99883        0.99892        1.00009        1.61763        0.94891       -0.00306        0.09126       -0.13213        1.00011        0.99963
0.019377        0.99880        0.99889        1.00009        1.61766        0.94891       -0.00311        0.09275       -0.13428        1.00011        0.99962
0.019692        0.99876        0.99886        1.00009        1.61769        0.94891       -0.00316        0.09426       -0.13646        1.00012        0.99961
0.020012        0.99873        0.99883        1.00010        1.61772        0.94890       -0.00322        0.09579       -0.13868        1.00012        0.99960
0.020338        0.99869        0.99878        1.00010        1.61776        0.94890       -0.00327        0.09735       -0.14094        1.00012        0.99958
0.020669        0.99863        0.99873        1.00010        1.61781        0.94890       -0.00332        0.09893       -0.14323        1.00013        0.99957
0.021005        0.99858        0.99868        1.00011        1.61787        0.94889       -0.00338        0.10055       -0.14556        1.00013        0.99955
0.021347        0.99852        0.99863        1.00011        1.61792        0.94889       -0.00343        0.10218       -0.14792        1.00014        0.99953
0.021694        0.99846        0.99858        1.00012        1.61797        0.94889       -0.00349        0.10385       -0.15033        1.00014        0.99952
0.022047        0.99840        0.99852        1.00012        1.61803        0.94888       -0.00354        0.10554       -0.15277        1.00015        0.99950
0.022405        0.99835        0.99847        1.00012        1.61809        0.94888       -0.00360        0.10726       -0.15525        1.00016        0.99948
0.022770        0.99829        0.99841        1.00013        1.61814        0.94888       -0.00366        0.10900       -0.15778        1.00016        0.99946
0.023140        0.99822        0.99836        1.00013        1.61820        0.94887       -0.00372        0.11078       -0.16034        1.00017        0.99944
0.023516        0.99816        0.99830        1.00014        1.61826        0.94887       -0.00378        0.11258       -0.16295        1.00017        0.99942
0.023899        0.99810        0.99824        1.00014        1.61832        0.94887       -0.00384        0.11442       -0.16560        1.00018        0.99941
0.024288        0.99804        0.99818        1.00015        1.61838        0.94886       -0.00390        0.11628       -0.16829        1.00018        0.99939
0.024683        0.99797        0.99812        1.00015        1.61844        0.94886       -0.00397        0.11817       -0.17103        1.00019        0.99937
0.025084        0.99790        0.99806        1.00016        1.61850        0.94885       -0.00403        0.12010       -0.17381        1.00020        0.99935
0.025492        0.99784        0.99800        1.00016        1.61857        0.94885       -0.00410        0.12205       -0.17663        1.00020        0.99933
0.025907        0.99777        0.99793        1.00017        1.61863        0.94885       -0.00417        0.12404       -0.17950        1.00021        0.99930
0.026328        0.99770        0.99787        1.00017        1.61870        0.94884       -0.00423        0.12606       -0.18242        1.00021        0.99928
0.026756        0.99763        0.99781        1.00018        1.61877        0.94884       -0.00430        0.12811       -0.18539        1.00022        0.99926
0.027192        0.99756        0.99774        1.00018        1.61883        0.94883       -0.00437        0.13020       -0.18840        1.00023        0.99924
0.027634        0.99748        0.99767        1.00019        1.61890        0.94883       -0.00444        0.13232       -0.19146        1.00023        0.99922
0.028083        0.99741        0.99760        1.00019        1.61897        0.94882       -0.00452        0.13447       -0.19458        1.00024        0.99920
0.028540        0.99734        0.99753        1.00020        1.61905        0.94882       -0.00459        0.13666       -0.19774        1.00025        0.99917
0.029004        0.99726        0.99746        1.00020        1.61912        0.94881       -0.00466        0.13889       -0.20096        1.00025        0.99915
0.029476        0.99718        0.99739        1.00021        1.61919        0.94881       -0.00474        0.14115       -0.20422        1.00026        0.99913
0.029955        0.99710        0.99732        1.00022        1.61927        0.94880       -0.00482        0.14345       -0.20754        1.00027        0.99910
