x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99962        0.99965        1.00003        1.40976        0.96326       -0.00140        0.06160       -0.13280        1.00004        0.99990
0.010163        0.99961        0.99964        1.00003        1.40977        0.96326       -0.00143        0.06260       -0.13496        1.00004        0.99990
0.010328        0.99958        0.99962        1.00003        1.40980        0.96326       -0.00145        0.06362       -0.13715        1.00004        0.99989
0.010496        0.99956        0.99959        1.00003        1.40982        0.96326       -0.00147        0.06465       -0.13938        1.00004        0.99989
0.010667        0.99953        0.99957        1.00004        1.40985        0.96326       -0.00150        0.06571       -0.14165        1.00005        0.99988
0.010840        0.99951        0.99954        1.00004        1.40988        0.96326       -0.00152        0.06678       -0.14395        1.00005        0.99988
0.011016        0.99948        0.99952        1.00004        1.40991        0.96326       -0.00155        0.06786       -0.14629        1.00005        0.99987
0.011196        0.99945        0.99949        1.00004        1.40994        0.96325       -0.00157        0.06897       -0.14867        1.00005        0.99986
0.011378        0.99943        0.99947        1.00004        1.40996        0.96325       -0.00160        0.07009       -0.15109        1.00005        0.99986
0.011563        0.99940        0.99944        1.00004        1.40999        0.96325       -0.00162        0.07123       -0.15355        1.00006        0.99985
0.011751        0.99937        0.99942        1.00005        1.41002        0.96325       -0.00165        0.07239       -0.15604        1.00006        0.99985
0.011942        0.99934        0.99939        1.00005        1.41005        0.96325       -0.00168        0.07357       -0.15858        1.00006        0.99984
0.012136        0.99931        0.99936        1.00005        1.41008        0.96325       -0.00170        0.07477       -0.16116        1.00006        0.99984
0.012334        0.99928        0.99934        1.00005        1.41012        0.96325       -0.00173        0.07598       -0.16378        1.00006        0.99983
0.012534        0.99925        0.99931        1.00005        1.41015        0.96325       -0.00176        0.07722       -0.16645        1.00007        0.99982
0.012738        0.99922        0.99928        1.00006        1.41018        0.96324       -0.00179        0.07848       -0.16915        1.00007        0.99982
0.012945        0.99919        0.99925        1.00006        1.41021        0.96324       -0.00182        0.07976       -0.17190        1.00007        0.99981
0.013156        0.99916        0.99922        1.00006        1.41025        0.96324       -0.00185        0.08105       -0.17470        1.00007        0.99981
0.013370        0.99913        0.99919        1.00006        1.41028        0.96324       -0.00188        0.08237       -0.17754        1.00008        0.99980
0.013587        0.99910        0.99916        1.00006        1.41032        0.96324       -0.00191        0.08371       -0.18043        1.00008        0.99979
0.013808        0.99906        0.99913        1.00007        1.41035        0.96324       -0.00194        0.08508       -0.18336        1.00008        0.99979
