x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99965        0.99968        1.00003        1.60516        0.95583       -0.00160        0.06012       -0.11032        1.00004        0.99990
0.010163        0.99964        0.99967        1.00003        1.60517        0.95583       -0.00163        0.06110       -0.11211        1.00004        0.99990
0.010328        0.99961        0.99965        1.00003        1.60520        0.95583       -0.00165        0.06209       -0.11393        1.00004        0.99989
0.010496        0.99959        0.99962        1.00003        1.60523        0.95583       -0.00168        0.06310       -0.11579        1.00004        0.99989
0.010667        0.99957        0.99960        1.00004        1.60526        0.95583       -0.00171        0.06413       -0.11767        1.00004        0.99988
0.010840        0.99954        0.99958        1.00004        1.60529        0.95583       -0.00174        0.06518       -0.11958        1.00005        0.99988
0.011016        0.99951        0.99955        1.00004        1.60532        0.95583       -0.00176        0.06624       -0.12153        1.00005        0.99987
0.011196        0.99949        0.99953        1.00004        1.60535        0.95583       -0.00179        0.06731       -0.12350        1.00005        0.99986
0.011378        0.99946        0.99950        1.00004        1.60538        0.95582       -0.00182        0.06841       -0.12551        1.00005        0.99986
0.011563        0.99944        0.99948        1.00004        1.60541        0.95582       -0.00185        0.06952       -0.12755        1.00005        0.99985
0.011751        0.99941        0.99945        1.00005        1.60544        0.95582       -0.00188        0.07066       -0.12963        1.00006        0.99985
0.011942        0.99938        0.99943        1.00005        1.60547        0.95582       -0.00191        0.07181       -0.13173        1.00006        0.99984
0.012136        0.99935        0.99940        1.00005        1.60550        0.95582       -0.00194        0.07297       -0.13388        1.00006        0.99984
0.012334        0.99932        0.99938        1.00005        1.60554        0.95582       -0.00197        0.07416       -0.13605        1.00006        0.99983
0.012534        0.99930        0.99935        1.00005        1.60557        0.95581       -0.00201        0.07537       -0.13827        1.00007        0.99982
0.012738        0.99927        0.99932        1.00006        1.60560        0.95581       -0.00204        0.07660       -0.14052        1.00007        0.99982
0.012945        0.99924        0.99929        1.00006        1.60564        0.95581       -0.00207        0.07784       -0.14280        1.00007        0.99981
0.013156        0.99921        0.99926        1.00006        1.60567        0.95581       -0.00211        0.07911       -0.14512        1.00007        0.99981
0.013370        0.99917        0.99924        1.00006        1.60571        0.95581       -0.00214        0.08040       -0.14748        1.00008        0.99980
0.013587        0.99914        0.99921        1.00006        1.60575        0.95581       -0.00218        0.08171       -0.14988        1.00008        0.99979
0.013808        0.99911        0.99918        1.00006        1.60578        0.95580       -0.00221        0.08303       -0.15232        1.00008        0.99979
0.014033        0.99908        0.99915        1.00007        1.60582        0.95580       -0.00225        0.08439       -0.15480        1.00008        0.99978
0.014261        0.99905        0.99911        1.00007        1.60586        0.95580       -0.00228        0.08576       -0.15731        1.00009        0.99977
0.014493        0.99901        0.99908        1.00007        1.60590        0.95580       -0.00232        0.08716       -0.15987        1.00009        0.99977
0.014729        0.99898        0.99905        1.00007        1.60594        0.95580       -0.00236        0.08857       -0.16247        1.00009        0.99976
0.014968        0.99894        0.99902        1.00008        1.60598        0.95580       -0.00240        0.09002       -0.16511        1.00009        0.99975
0.015212        0.99891        0.99899        1.00008        1.60602        0.95579       -0.00244        0.09148       -0.16780        1.00010        0.99974
0.015459        0.99887        0.99895        1.00008        1.60606        0.95579       -0.00248        0.09297       -0.17053        1.00010        0.99974
0.015711        0.99884        0.99892        1.00008        1.60610        0.95579       -0.00252        0.09448       -0.17330        1.00010        0.99973
0.015966        0.99880        0.99888        1.00008        1.60614        0.95579       -0.00256        0.09602       -0.17612        1.00010        0.99972
0.016226        0.99876        0.99885        1.00009        1.60619        0.95579       -0.00260        0.09758       -0.17898        1.00011        0.99971
0.016490        0.99872        0.99881        1.00009        1.60623        0.95578       -0.00264        0.09917       -0.18189        1.00011        0.99971
0.016758        0.99869        0.99878        1.00009        1.60627        0.95578       -0.00268        0.10078       -0.18485        1.00011        0.99970
0.017031        0.99865        0.99874        1.00009        1.60632        0.95578       -0.00273        0.10242       -0.18786        1.00012        0.99969
0.017308        0.99861        0.99870        1.00010        1.60637        0.95578       -0.00277        0.10409       -0.19091        1.00012        0.99968
