xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.052652        0.00040        4.681        0.00044        0.00045        4.540        4.821        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0      107.01        0.02        0.98        0.099        0.028       45.80       -2.03       46.80        0.65        10        3.32        3.40        3.42        3.84        1.16        0.775        3.6280        6.60        8.76       12.9        0.9        0.371        2.92        1.12    27815.35    34671.92    34671.9        0.26       14.59      -21.17        5.88
0.052652        0.00020        3.974        0.00015        0.00017        3.813        4.135        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0      151.00        0.01        0.99        0.050        0.015       38.74       -1.58       39.74        0.77        14        3.40        3.45        3.48        3.84        1.13        0.806        5.3453        6.95        9.26       14.1        7.9        0.726        2.93        1.13   115880.00   122696.90   122696.9        0.30       19.21      -33.02        7.58
0.047767        0.91090        1.410        0.81961        0.91092        1.340        1.485        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.53        0.95        0.78        1.346        0.229       13.10        5.02       14.10        2.29         1        2.92        3.02        4.69       19.40        1.31        0.726        0.0668        6.28       20.12        8.4        0.4        0.207        2.95        5.74        3.02        6.25        6.8        0.20        0.92       -0.36        1.24
0.047767        0.87330        1.371        0.80991        0.87329        1.366        1.450        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.53        0.93        0.79        1.281        0.217       12.71        4.93       13.71        2.36         1        2.90        3.01        4.89       20.04        1.31        0.737        0.0658        6.42       19.85        8.5        0.5        0.248        2.97        5.95        3.05        6.59        7.2        0.21        0.85       -0.36        1.21
0.047767        0.72840        1.250        0.66000        0.72843        1.115        1.252        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.55        0.85        0.82        1.067        0.174       11.50        5.19       12.50        2.61         1        2.83        2.96        6.57       22.79        1.31        0.771        0.0622        6.83       19.03        8.6        0.6        0.264        2.99        6.84        3.08        7.56        8.2        0.25        0.59       -0.37        1.12
0.047767        0.00130        5.397        0.00117        0.00140        5.049        5.513        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0       73.44        0.04        0.98        0.191        0.056       52.97       -2.91       53.97        0.57         7        3.14        3.25        3.27        3.75        1.19        0.747        2.3554        6.87        9.61       13.0        0.3        0.163        3.03        1.13     8740.36    12106.43    12106.4        0.22       12.64      -14.45        5.00
0.047767        0.00030        4.578        0.00024        0.00028        4.331        4.582        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0      135.56        0.02        0.99        0.075        0.022       44.78       -1.74       45.78        0.67        12        3.34        3.40        3.43        3.78        1.16        0.780        4.2834        7.20        9.55       14.3        2.0        0.532        3.03        1.15    66738.13    72495.10    72495.1        0.26       18.49      -27.65        7.22
0.043335        0.89730        1.384        0.81444        0.89728        1.355        1.453        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.53        0.95        0.78        1.311        0.224       12.84        5.21       13.84        2.34         1        2.92        3.02        4.88       19.81        1.31        0.731        0.0603        6.97       20.92        9.5        0.4        0.219        3.11        6.16        3.17        6.59        7.3        0.21        0.87       -0.37        1.22
0.032357        0.95850        1.380        0.95852        1.06590        1.331        1.429        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.50        0.98        0.77        1.351        0.242       12.80        5.69       13.80        2.34         1        2.97        3.04        4.65       20.61        1.28        0.721        0.0459        9.15       24.58       14.2        0.5        0.260        3.57        7.36        3.64        8.54        9.4        0.21        0.90       -0.39        1.24
0.029355        0.82740        1.306        0.75087        0.82741        1.251        1.337        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.53        0.91        0.80        1.188        0.202       12.06        6.10       13.06        2.49         1        2.91        3.00        5.89       22.92        1.32        0.749        0.0400       10.47       25.37       14.6        0.7        0.345        3.75        8.61        3.88       10.77       12.2        0.24        0.66       -0.39        1.15
0.026631        0.93890        1.294        0.93888        1.01601        1.172        1.415        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.48        0.97        0.78        1.253        0.230       11.94        6.22       12.94        2.51         1        2.99        3.04        4.79       21.51        1.24        0.732        0.0372       11.45       27.49       19.1        0.5        0.279        3.94        8.48        4.09       10.52       11.6        0.24        0.79       -0.41        1.21
0.016366        0.90580        1.365        0.85820        0.90580        1.278        1.481        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.52        0.95        0.78        1.299        0.227       12.65        8.23       13.65        2.37         1        2.98        3.02        5.90       23.51        1.34        0.730        0.0231       17.83       36.82       26.2        0.6        0.319        4.91       11.55        5.40       16.98       18.7        0.23        0.66       -0.41        1.15
0.013470        0.92560        1.239        0.92560        0.97296        1.173        1.305        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.46        0.96        0.78        1.192        0.223       11.39        8.09       12.39        2.63         1        3.03        3.04        5.12       24.50        1.23        0.739        0.0187       22.62       43.80       40.4        1.4        0.521        5.52       13.55        7.03       29.99       34.9        0.26        0.63       -0.42        1.16
0.013470        0.82640        1.272        0.82640        0.97429        1.197        1.348        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.51        0.91        0.80        1.157        0.200       11.72        8.43       12.72        2.56         1        2.96        3.00        5.66       24.59        1.27        0.752        0.0184       22.50       43.39       37.1        0.8        0.386        5.44       13.37        6.43       23.82       26.6        0.26        0.58       -0.42        1.13
0.012220        0.96100        1.410        0.81245        0.96097        1.259        1.417        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.51        0.98        0.77        1.382        0.245       13.10       10.20       14.10        2.29         1        3.02        3.04        5.82       24.17        1.36        0.716        0.0176       23.17       44.82       34.7        1.0        0.436        5.66       13.69        6.92       26.80       30.1        0.22        0.69       -0.42        1.16
0.004187        1.00760        1.666        0.91592        1.00760        1.599        1.666        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.57        1.00        0.74        1.672        0.282       15.66       47.54       16.66        1.92         1        3.05        3.05        6.41       27.11        1.42        0.679        0.0064       58.89       93.91       87.5        2.0        0.625        9.28       25.17       25.85      335.03      615.7        0.18        0.58       -0.40        1.11
0.003799        0.98920        1.708        0.95796        0.98923        1.695        1.720        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.60        0.99        0.74        1.698        0.280       16.07       67.23       17.07        1.87         1        3.04        3.04        6.63       29.09        1.43        0.678        0.0058       63.55      100.13       93.3        4.1        0.768        9.71       28.28       34.88      791.13     1935.0        0.17        0.55       -0.40        1.09
0.003446        0.91830        1.725        0.86596        0.91829        1.571        1.816        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.64        0.96        0.75        1.653        0.257       16.25       75.68       17.25        1.85         1        3.01        3.01        7.65       31.07        1.46        0.690        0.0052       69.82      109.41       98.1        2.7        0.696       10.05       31.25       36.31      805.98     1943.5        0.17        0.44       -0.39        1.04
0.002836        0.92700        1.824        0.87916        0.92704        1.759        1.979        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.66        0.96        0.74        1.756        0.268       17.24      210.31       18.24        1.74         1        3.01        3.01        7.78       31.09        1.48        0.678        0.0044       80.01      122.32      111.3        1.9        0.615       10.81       33.62       39.86      837.97     2000.4        0.16        0.42       -0.38        1.03
0.001435        0.89370        2.196        0.84213        0.91094        2.191        2.202        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.80        0.95        0.72        2.077        0.293       20.96       31.39       21.96        1.43         1        2.98        2.98        6.53       32.05        1.40        0.646        0.0023      122.03      173.64      198.9        1.2        0.508       13.61       43.64       47.17      871.02     1884.5        0.11        0.40       -0.30        1.01
0.001301        0.88630        2.473        0.83675        0.93589        2.371        2.778        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.89        0.94        0.70        2.328        0.322       23.73        7.91       24.73        1.26         1        2.96        2.96       12.94       51.84        1.71        0.619        0.0022      104.17      146.96      118.5        0.8        0.404       12.83       66.52       19.93      214.96      275.0        0.08        0.19       -0.25        0.84
0.001301        0.85530        2.505        0.80021        0.86321        2.459        2.739        0.10        1.0        1.0        1.0       10.0       -2.0       -2.0       -2.0       -2.0        0.92        0.92        0.71        2.317        0.310       24.05        6.23       25.05        1.25         1        2.94        2.94       12.32       55.99        1.67        0.624        0.0022      100.15      142.44      118.3        2.6        0.684       12.70       71.21       22.07      355.87      514.7        0.07        0.22       -0.24        0.87
