xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
7.906043        0.06420        1.653        0.061341        0.064873        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.24        0.25        1.00        0.419        0.110      164.30       14.64      165.30        1.83         1        2.02        2.60        2.68        0.00        0.00        0.99       17.5401        1.05       -0.89        0.1        0.0        0.000        0.00        0.00        1.03        0.04        0.0        0.96        1.70       -0.79        1.00
7.906043        4.27410        0.551        4.095055        4.811325        0.551        0.551        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.13        2.07        0.99        1.139        0.673       54.10       18.63       55.10        5.55         0        1.38        2.61        2.88        0.00        0.00        0.99        1.8311        1.05       -0.90        0.1        0.0        0.000        0.00        0.00        1.03        0.05        0.0        0.94        0.79       -0.06        0.95
6.250552        0.06630        1.469        0.064777        0.077090        1.469        1.469        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.83        0.26        1.00        0.378        0.101      145.90       21.49      146.90        2.06         1        2.05        2.60        3.10        0.00        0.00        0.99       12.6285        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.06        0.1        0.98        1.18       -0.73        0.99
6.250552        0.06520        1.837        0.064773        0.073368        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.58        0.26        1.00        0.469        0.126      182.70       18.03      183.70        1.64         1        2.03        2.60        2.69        0.00        0.00        0.99       15.4582        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        0.97        1.78       -0.94        1.01
6.250552        0.06620        1.286        0.066248        0.072843        1.286        1.286        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.48        0.26        1.00        0.331        0.087      127.60       22.68      128.60        2.35         1        2.06        2.57        3.28        0.00        0.00        0.99       11.1162        1.07       -0.85        0.1        0.0        0.000        0.00        0.00        1.03        0.05        0.0        0.99        0.98       -0.69        0.99
6.250552        0.06510        1.837        0.057873        0.068873        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.58        0.26        1.00        0.469        0.126      182.70       18.04      183.70        1.64         1        2.03        2.62        2.69        0.00        0.00        0.99       15.4642        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.04        0.0        0.97        1.78       -0.93        1.01
6.250552        0.06680        1.653        0.057873        0.068873        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.18        0.26        1.00        0.427        0.115      164.30       20.16      165.30        1.83         1        2.05        2.63        2.89        0.00        0.00        0.99       14.0320        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        0.97        1.47       -0.82        1.00
6.250552        3.62040        0.735        3.509754        3.636164        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.19        1.90        0.99        1.399        0.862       72.50       22.95       73.50        4.14         0        1.31        2.54        2.62        0.00        0.00        0.98        1.8873        1.07       -0.87        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        0.94        0.93       -0.08        0.95
6.250552        0.06690        1.653        0.066248        0.072843        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.18        0.26        1.00        0.427        0.115      164.30       20.15      165.30        1.83         1        2.05        2.63        2.86        0.00        0.00        0.99       14.0285        1.07       -0.86        0.1        0.0        0.000        0.00        0.00        1.04        0.05        0.0        0.97        1.47       -0.84        1.00
4.941713        0.06830        1.837        0.058777        0.068898        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.49        0.26        1.00        0.480        0.132      182.70       24.47      183.70        1.64         1        2.06        2.59        2.86        0.00        0.00        0.99       12.2750        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.1        0.99        1.55       -0.98        1.01
4.941713        0.06320        2.204        0.058883        0.065507        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.36        0.25        1.00        0.554        0.151      219.40       20.07      220.40        1.37         1        2.02        2.51        2.56        0.00        0.00        0.99       14.4671        1.09       -0.83        0.2        0.0        0.000        0.00        0.00        1.05        0.04        0.0        0.98        2.18       -1.15        1.02
4.941713        0.06590        1.469        0.065908        0.073322        1.469        1.469        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        2.84        0.26        1.00        0.377        0.102      145.90       26.90      146.90        2.06         1        2.06        2.56        3.32        0.00        0.00        0.99       10.1428        1.09       -0.81        0.2        0.0        0.000        0.00        0.00        1.03        0.05        0.1        1.00        1.02       -0.78        0.99
4.941713        0.06650        2.020        0.058096        0.067233        2.020        2.020        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.89        0.26        1.00        0.521        0.143      201.00       22.32      202.00        1.49         1        2.04        2.62        2.71        0.00        0.00        0.99       13.3638        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.0        0.98        1.84       -1.07        1.01
4.941713        0.06830        1.653        0.067179        0.073280        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.14        0.26        1.00        0.432        0.118      164.30       26.11      165.30        1.83         1        2.07        2.57        3.04        0.00        0.00        0.99       11.1879        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        0.99        1.29       -0.89        1.00
4.941713        0.06840        1.837        0.068434        0.074501        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.49        0.26        1.00        0.481        0.132      182.70       24.44      183.70        1.64         1        2.06        2.59        2.84        0.00        0.00        0.99       12.2657        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.1        0.99        1.56       -1.00        1.01
4.941713        0.07200        1.653        0.072039        0.085783        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.06        0.27        1.00        0.444        0.122      164.30       26.36      165.30        1.83         1        2.09        2.59        2.97        0.00        0.00        0.99       11.0107        1.09       -0.82        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.00        1.28       -0.96        1.01
4.941713        3.13880        0.918        2.954182        3.485137        0.918        0.918        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.25        1.77        0.99        1.626        1.036       90.80       28.73       91.80        3.30         0        1.25        2.38        2.40        0.00        0.00        0.98        1.8158        1.09       -0.83        0.1        0.0        0.000        0.00        0.00        1.05        0.05        0.1        0.96        1.04       -0.11        0.96
4.941713        3.69580        0.735        3.503892        3.887671        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.19        1.92        0.99        1.413        0.859       72.50       27.33       73.50        4.14         0        1.35        2.67        2.77        0.00        0.00        0.98        1.4737        1.09       -0.83        0.1        0.0        0.000        0.00        0.00        1.05        0.06        0.1        0.96        0.91       -0.09        0.96
3.906940        0.07000        2.020        0.064187        0.074921        2.020        2.020        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.80        0.26        1.00        0.534        0.149      201.00       30.73      202.00        1.49         1        2.08        2.56        2.86        0.00        0.00        0.99       10.5588        1.12       -0.77        0.2        0.0        0.000        0.00        0.00        1.06        0.06        0.1        1.00        1.62       -1.12        1.01
3.906940        0.06510        2.388        0.057383        0.066934        2.388        2.388        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.66        0.26        1.00        0.609        0.170      237.80       26.66      238.80        1.26         1        2.04        2.54        2.58        0.00        0.00        0.99       12.2133        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.0        0.99        2.21       -1.27        1.03
3.906940        0.06520        2.388        0.064229        0.074920        2.388        2.388        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.65        0.26        1.00        0.610        0.170      237.80       26.62      238.80        1.26         1        2.04        2.51        2.58        0.00        0.00        0.99       12.2078        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.0        1.00        2.21       -1.28        1.03
3.906940        0.06830        2.204        0.066208        0.074048        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.20        0.26        1.00        0.576        0.161      219.40       28.64      220.40        1.37         1        2.06        2.58        2.71        0.00        0.00        0.99       11.3839        1.12       -0.77        0.2        0.0        0.000        0.00        0.00        1.06        0.05        0.1        1.00        1.89       -1.21        1.02
3.906940        0.06920        1.653        0.069249        0.070544        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.12        0.26        1.00        0.435        0.120      164.30       32.96      165.30        1.83         1        2.09        2.58        3.19        0.00        0.00        0.99        8.8991        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.05        0.09        0.1        1.00        1.17       -0.94        1.00
3.906940        3.25280        0.918        3.063860        3.265391        0.918        0.918        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.25        1.80        0.99        1.656        1.045       90.80       34.96       91.80        3.30         0        1.28        2.38        2.47        0.00        0.00        0.98        1.4031        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.07        0.1        0.98        1.03       -0.13        0.97
3.906940        0.07030        1.837        0.066880        0.073225        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.44        0.27        1.00        0.487        0.135      182.70       32.16      183.70        1.64         1        2.09        2.57        3.02        0.00        0.00        0.99        9.7353        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.06        0.07        0.1        1.00        1.38       -1.03        1.01
3.906940        3.96450        0.735        3.800859        4.455353        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.18        1.99        0.99        1.463        0.885       72.50       32.78       73.50        4.14         0        1.38        2.45        2.71        0.00        0.00        0.98        1.1203        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.07        0.1        0.99        0.92       -0.10        0.98
3.906940        3.81840        0.735        3.356530        3.884412        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.18        1.95        0.99        1.436        0.867       72.50       32.78       73.50        4.14         0        1.38        2.64        2.82        0.00        0.00        0.98        1.1436        1.11       -0.78        0.2        0.0        0.000        0.00        0.00        1.06        0.08        0.1        0.98        0.91       -0.10        0.97
3.906940        0.07410        1.653        0.074104        0.082878        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.02        0.27        1.00        0.450        0.125      164.30       33.20      165.30        1.83         1        2.12        2.60        3.11        0.00        0.00        0.99        8.7166        1.12       -0.76        0.2        0.0        0.000        0.00        0.00        1.06        0.08        0.1        1.01        1.16       -0.99        1.01
3.088844        0.07280        1.837        0.072791        0.082895        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.38        0.27        1.00        0.496        0.139      182.70       40.85      183.70        1.64         1        2.12        2.58        3.12        0.00        0.00        0.99        7.6735        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.08        0.09        0.1        1.01        1.26       -1.09        1.01
3.088844        0.06300        2.755        0.061539        0.065691        2.755        2.755        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.46        0.25        1.00        0.691        0.195      274.50       32.61      275.50        1.09         1        2.02        2.48        2.49        0.00        0.00        0.99       10.8242        1.14       -0.72        0.3        0.0        0.000        0.00        0.00        1.08        0.05        0.0        1.01        2.61       -1.45        1.04
3.088844        0.06740        2.571        0.065035        0.074062        2.571        2.571        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.93        0.26        1.00        0.668        0.189      256.10       36.73      257.10        1.17         1        2.06        2.51        2.60        0.00        0.00        0.99       10.1938        1.15       -0.71        0.3        0.0        0.000        0.00        0.00        1.08        0.05        0.1        1.01        2.24       -1.40        1.03
3.088844        0.07000        1.653        0.070026        0.070754        1.653        1.653        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.10        0.26        1.00        0.437        0.121      164.30       40.93      165.30        1.83         1        2.11        2.58        3.34        0.00        0.00        0.99        7.0610        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.05        0.08        0.1        1.01        1.07       -0.98        1.01
3.088844        0.07020        2.388        0.070026        0.070754        2.388        2.388        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.48        0.26        1.00        0.633        0.180      237.80       38.07      238.80        1.26         1        2.08        2.54        2.75        0.00        0.00        0.99        9.5892        1.15       -0.71        0.3        0.0        0.000        0.00        0.00        1.08        0.06        0.1        1.01        1.94       -1.32        1.02
3.088844        0.07190        2.204        0.065355        0.072461        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.09        0.27        1.00        0.591        0.168      219.40       39.72      220.40        1.37         1        2.10        2.56        2.86        0.00        0.00        0.99        8.9692        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.08        0.07        0.1        1.01        1.69       -1.25        1.02
3.088844        0.07230        2.020        0.068607        0.075163        2.020        2.020        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.74        0.27        1.00        0.543        0.153      201.00       40.54      202.00        1.49         1        2.11        2.57        3.02        0.00        0.00        0.99        8.3453        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.08        0.08        0.1        1.01        1.46       -1.15        1.01
3.088844        0.07540        2.020        0.075392        0.084748        2.020        2.020        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.66        0.27        1.00        0.555        0.157      201.00       40.52      202.00        1.49         1        2.13        2.59        2.96        0.00        0.00        0.99        8.2376        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.08        0.08        0.1        1.01        1.43       -1.20        1.02
3.088844        0.07540        2.204        0.075392        0.084748        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.99        0.27        1.00        0.605        0.173      219.40       39.38      220.40        1.37         1        2.12        2.58        2.83        0.00        0.00        0.99        8.8377        1.15       -0.70        0.3        0.0        0.000        0.00        0.00        1.08        0.07        0.1        1.01        1.62       -1.29        1.02
3.088844        2.84720        1.102        2.758868        3.101572        1.102        1.102        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.32        1.69        0.98        1.859        1.203      109.20       44.85      110.20        2.75         0        1.23        2.27        2.32        0.00        0.00        0.98        1.3017        1.14       -0.72        0.2        0.0        0.000        0.00        0.00        1.08        0.08        0.1        1.00        1.13       -0.16        0.98
3.088844        3.35810        0.918        2.916601        3.387508        0.918        0.918        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.24        1.83        0.98        1.682        1.048       90.80       41.91       91.80        3.30         0        1.32        2.46        2.56        0.00        0.00        0.98        1.0870        1.14       -0.72        0.2        0.0        0.000        0.00        0.00        1.08        0.08        0.1        1.00        1.02       -0.13        0.98
3.088844        3.88810        0.735        3.434516        3.918334        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.18        1.97        0.99        1.449        0.867       72.50       39.06       73.50        4.14         0        1.41        2.60        2.99        0.00        0.00        0.98        0.8946        1.14       -0.72        0.2        0.0        0.000        0.00        0.00        1.08        0.10        0.1        1.00        0.90       -0.10        0.98
3.088844        4.07840        0.735        3.922016        4.234799        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.18        2.02        0.98        1.484        0.891       72.50       39.06       73.50        4.14         0        1.41        2.51        2.81        0.00        0.00        0.98        0.8713        1.14       -0.72        0.2        0.0        0.000        0.00        0.00        1.08        0.09        0.1        1.00        0.92       -0.11        0.98
2.442053        0.07390        2.020        0.072817        0.084614        2.020        2.020        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.69        0.27        1.00        0.549        0.156      201.00       51.37      202.00        1.49         1        2.13        2.58        3.17        0.00        0.00        0.99        6.5957        1.19       -0.62        0.4        0.0        0.000        0.00        0.00        1.10        0.10        0.1        1.03        1.33       -1.18        1.01
2.442053        0.07020        2.755        0.070150        0.071438        2.755        2.755        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.18        0.26        1.00        0.730        0.211      274.50       53.46      275.50        1.09         1        2.08        2.51        2.61        0.00        0.00        0.99        8.4261        1.19       -0.63        0.4        0.0        0.000        0.00        0.00        1.10        0.06        0.1        1.03        2.26       -1.52        1.04
2.442053        0.07200        1.837        0.066181        0.072921        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.40        0.27        1.00        0.493        0.138      182.70       51.62      183.70        1.64         1        2.13        2.58        3.41        0.00        0.00        0.99        6.1221        1.19       -0.61        0.4        0.0        0.000        0.00        0.00        1.07        0.11        0.1        1.03        1.12       -1.08        1.01
2.442053        0.07240        2.571        0.065061        0.073276        2.571        2.571        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.76        0.27        1.00        0.692        0.200      256.10       53.53      257.10        1.17         1        2.10        2.54        2.76        0.00        0.00        0.99        7.9964        1.19       -0.63        0.4        0.0        0.000        0.00        0.00        1.10        0.07        0.1        1.03        1.99       -1.44        1.03
2.442053        0.07280        1.837        0.072817        0.084614        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.38        0.27        1.00        0.496        0.139      182.70       50.47      183.70        1.64         1        2.13        2.58        3.30        0.00        0.00        0.99        6.0995        1.19       -0.61        0.4        0.0        0.000        0.00        0.00        1.08        0.12        0.1        1.03        1.16       -1.11        1.01
2.442053        0.07280        2.571        0.072817        0.084614        2.571        2.571        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        4.74        0.27        1.00        0.694        0.201      256.10       52.49      257.10        1.17         1        2.10        2.54        2.73        0.00        0.00        0.99        7.9806        1.19       -0.63        0.4        0.0        0.000        0.00        0.00        1.10        0.07        0.1        1.03        1.98       -1.45        1.03
2.442053        0.07660        2.204        0.076598        0.079374        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.96        0.28        1.00        0.610        0.175      219.40       51.66      220.40        1.37         1        2.14        2.58        2.96        0.00        0.00        0.99        7.0110        1.19       -0.62        0.4        0.0        0.000        0.00        0.00        1.10        0.09        0.1        1.03        1.50       -1.30        1.02
2.442053        2.52180        1.286        2.434219        2.632986        1.286        1.286        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.40        1.59        0.98        2.042        1.349      127.60       58.65      128.60        2.35         0        1.19        2.20        2.21        0.00        0.00        0.98        1.1785        1.18       -0.64        0.3        0.0        0.000        0.00        0.00        1.10        0.09        0.1        1.02        1.21       -0.19        0.99
2.442053        2.96200        1.102        2.662923        3.031076        1.102        1.102        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.31        1.72        0.98        1.897        1.216      109.20       55.23      110.20        2.75         0        1.26        2.26        2.38        0.00        0.00        0.98        1.0023        1.18       -0.64        0.3        0.0        0.000        0.00        0.00        1.10        0.10        0.1        1.03        1.12       -0.16        0.99
2.442053        3.45600        0.918        2.932078        3.464325        0.918        0.918        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.24        1.86        0.98        1.707        1.058       90.80       51.32       91.80        3.30         0        1.34        2.53        2.67        0.00        0.00        0.98        0.8438        1.18       -0.64        0.3        0.0        0.000        0.00        0.00        1.10        0.11        0.1        1.02        1.02       -0.13        0.99
2.442053        3.57940        0.918        3.314166        3.844642        0.918        0.918        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.24        1.89        0.98        1.737        1.079       90.80       51.26       91.80        3.30         0        1.34        2.30        2.54        0.00        0.00        0.98        0.8261        1.18       -0.64        0.3        0.0        0.000        0.00        0.00        1.10        0.10        0.1        1.03        1.02       -0.14        0.99
2.442053        3.99210        0.735        3.733966        4.250192        0.735        0.735        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        0.18        2.00        0.99        1.469        0.872       72.50       46.25       73.50        4.14         0        1.44        2.54        3.09        0.00        0.00        0.98        0.6967        1.19       -0.64        0.3        0.0        0.000        0.00        0.00        1.10        0.12        0.1        1.02        0.89       -0.11        0.98
1.930698        0.07650        2.204        0.072706        0.082808        2.204        2.204        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.96        0.28        1.00        0.610        0.176      219.40       67.28      220.40        1.37         1        2.15        2.58        3.19        0.00        0.00        0.99        5.5774        1.25       -0.51        0.5        0.0        0.000        0.00        0.00        1.12        0.11        0.1        1.05        1.40       -1.29        1.02
1.930698        0.06220        3.306        0.059585        0.064028        3.306        3.306        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        6.60        0.25        1.00        0.825        0.239      329.60       92.14      330.60        0.91         1        2.02        2.42        2.43        0.00        0.00        0.98        7.6490        1.23       -0.54        0.5        0.0        0.000        0.00        0.00        1.12        0.06        0.1        1.08        3.06       -1.71        1.05
1.930698        0.06770        3.122        0.064953        0.074048        3.122        3.122        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.97        0.26        1.00        0.812        0.238      311.20       93.14      312.20        0.96         1        2.06        2.47        2.54        0.00        0.00        0.98        7.2907        1.24       -0.54        0.5        0.0        0.000        0.00        0.00        1.12        0.06        0.1        1.07        2.66       -1.66        1.04
1.930698        0.07180        2.939        0.069170        0.074803        2.939        2.939        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        5.46        0.27        1.00        0.788        0.232      292.90       85.75      293.90        1.02         1        2.09        2.51        2.65        0.00        0.00        0.98        6.9535        1.24       -0.53        0.5        0.0        0.000        0.00        0.00        1.12        0.07        0.1        1.06        2.33       -1.60        1.04
1.930698        0.07210        1.837        0.067341        0.075798        1.837        1.837        0.01        1.0        1.0        1.0        1.0        -2.0       -2.0       -2.0       -2.0        3.40        0.27        1.00        0.493        0.139      182.70       63.48      183.70        1.64         1        2.14        2.58        3.62        0.00        0.00        0.99        4.8567        1.25       -0.51        0.5        0.0        0.000        0.00        0.00        1.05        0.09        0.1        1.04        1.01       -1.10        1.01
