xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.002560        0.33190        7.665        0.331935        0.345704        7.028        8.303        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.55        0.58        0.99        4.416        4.284      765.55      -73.28      766.55        0.39         0        0.70        0.93        1.22       46.15        1.03        0.95        0.0087      192.29      361.93      383.9        3.0        0.726       14.14        6.53     9246.87    16618.47    16618.5        0.90        3.14       -1.67        1.01
0.002560        0.32080        7.584        0.320847        0.355642        7.185        7.983        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.60        0.57        0.99        4.296        4.183      757.40      -72.37      758.40        0.40         0        0.70        0.94        1.25       46.11        1.03        0.95        0.0089      192.43      362.58      382.1        4.8        0.806       14.18        6.54    10885.62    19696.63    19696.6        0.90        3.17       -1.71        1.01
0.002560        0.33780        7.457        0.328566        0.355335        7.071        7.842        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.32        0.58        0.99        4.334        4.182      744.65      -71.80      745.65        0.40         0        0.72        0.96        1.28       46.27        1.03        0.95        0.0086      192.37      362.54      380.0        2.4        0.682       14.12        6.53     8463.96    15196.97    15197.0        0.90        3.12       -1.65        1.01
0.002560        0.35460        7.515        0.354633        0.411002        6.873        8.157        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.21        0.60        0.99        4.475        4.293      750.50      -73.88      751.50        0.40         0        0.71        0.95        1.26       46.54        1.03        0.95        0.0083      192.20      361.81      382.9        1.5        0.573       14.07        6.55     6847.05    12294.66    12294.7        0.90        3.09       -1.59        1.01
0.002560        0.32370        7.640        0.323695        0.364783        7.213        8.068        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.62        0.57        0.99        4.347        4.230      763.05      -72.64      764.05        0.39         0        0.70        0.93        1.23       46.12        1.03        0.95        0.0088      192.35      362.24      383.2        4.3        0.786       14.17        6.54    10451.62    18878.25    18878.2        0.90        3.16       -1.70        1.01
0.002223        0.38850        7.279        0.377806        0.388532        6.921        7.636        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.74        0.62        0.98        4.537        4.282      726.85      -73.34      727.85        0.41         0        0.74        0.98        1.36       48.24        1.04        0.95        0.0067      220.90      416.42      435.7        1.2        0.518       15.06        7.26     7144.30    13090.43    13090.4        0.90        3.00       -1.49        1.01
0.002223        0.34090        7.492        0.331870        0.373022        7.032        7.951        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.32        0.58        0.99        4.374        4.217      748.15      -72.02      749.15        0.40         0        0.72        0.95        1.30       47.50        1.03        0.95        0.0074      221.29      417.32      437.1        5.4        0.824       15.22        7.23    13064.03    24009.20    24009.2        0.90        3.12       -1.64        1.01
0.002223        0.35760        7.454        0.357643        0.405127        6.851        8.056        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.13        0.60        0.99        4.457        4.267      744.35      -73.12      745.35        0.40         0        0.72        0.96        1.30       47.61        1.03        0.95        0.0071      221.19      416.96      438.7        2.8        0.709       15.16        7.22    10336.30    18827.90    18827.9        0.90        3.08       -1.59        1.01
0.001931        2.79860        2.649        2.798555        3.105142        2.405        2.893        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.76        1.67        0.96        4.431        3.047      263.90      -90.91      264.90        1.14         0        1.41        1.55        2.64        9.12        1.03        0.95        0.0013      248.14      467.80      491.0      409.3        0.026        1.15        0.10      228.67    11296.84   119360.5        0.84        1.50       -0.31        1.01
0.001931        2.64800        2.643        2.392036        2.823209        2.412        2.873        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.78        1.63        0.96        4.300        2.954      263.25      -87.36      264.25        1.14         0        1.43        1.57        2.77        9.33        1.04        0.95        0.0013      248.70      469.95      484.6      407.2        0.029        1.15        0.11      368.48    26114.39   458155.2        0.84        1.50       -0.33        1.01
0.001931        0.39860        7.279        0.382210        0.398555        6.970        7.588        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.67        0.63        0.98        4.595        4.322      726.90      -73.13      727.90        0.41         0        0.75        0.98        1.46       49.37        1.04        0.95        0.0057      254.15      479.35      500.7        1.7        0.607       16.20        8.00     9849.91    18248.30    18248.3        0.90        2.98       -1.47        1.01
0.001931        0.37090        7.630        0.370949        0.403863        7.194        8.065        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.16        0.61        0.98        4.647        4.435      761.95      -75.06      762.95        0.39         0        0.71        0.94        1.27       48.79        1.03        0.95        0.0061      254.15      478.65      508.3        3.9        0.773       16.30        7.95    13669.97    25219.13    25219.1        0.90        3.05       -1.54        1.01
0.001931        0.36540        7.431        0.333252        0.367586        7.055        7.807        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.05        0.60        0.99        4.492        4.286      742.10      -72.79      743.10        0.40         0        0.73        0.96        1.33       48.88        1.04        0.95        0.0061      254.50      480.12      502.6        5.1        0.817       16.32        7.98    14903.09    27730.16    27730.2        0.90        3.06       -1.56        1.01
0.001931        0.35620        7.567        0.356151        0.388264        6.911        8.224        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        6.24        0.60        0.99        4.516        4.332      755.75      -73.13      756.75        0.40         0        0.72        0.94        1.28       48.86        1.03        0.95        0.0062      254.48      479.78      506.6        8.5        0.879       16.36        8.00    17122.23    32184.44    32184.4        0.90        3.08       -1.59        1.01
0.001677        0.39270        7.432        0.392735        0.443691        7.001        7.863        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.83        0.63        0.98        4.658        4.398      742.20      -73.70      743.20        0.40         0        0.74        0.96        1.34       50.30        1.03        0.95        0.0050      292.32      551.29      581.3        4.7        0.805       17.49        8.80    16838.41    31705.08    31705.1        0.90        3.00       -1.48        1.01
0.001677        0.37860        7.421        0.352672        0.417721        6.994        7.849        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.93        0.62        0.99        4.566        4.334      741.15      -72.78      742.15        0.40         0        0.74        0.96        1.35       50.33        1.04        0.95        0.0052      292.52      552.03      577.9       10.2        0.897       17.56        8.84    20621.46    39529.94    39529.9        0.90        3.03       -1.52        1.01
0.001677        2.43260        2.851        2.305206        2.456140        2.772        2.929        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.88        1.56        0.96        4.446        3.094      284.05      -84.85      285.05        1.06         0        1.40        1.53        2.68        7.43        1.04        0.95        0.0012      286.29      541.03      557.9      494.0        0.023        1.12        0.08      615.35    42069.26  1021290.0        0.84        1.53       -0.35        1.01
0.001677        2.52010        2.771        2.350986        2.537601        2.649        2.894        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.84        1.59        0.96        4.400        3.047      276.15      -85.95      277.15        1.09         0        1.41        1.55        2.69        7.48        1.04        0.95        0.0012      286.20      540.94      557.9      493.0        0.022        1.12        0.08      476.23    28903.84   561519.3        0.84        1.52       -0.34        1.01
0.001456        0.46500        7.268        0.464978        0.510084        7.092        7.443        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.23        0.68        0.98        4.956        4.559      725.75      -75.34      726.75        0.41         0        0.77        0.97        1.39       52.70        1.03        0.95        0.0039      335.75      632.61      670.3        1.5        0.570       18.62        9.82    12389.47    23905.38    23905.4        0.89        2.86       -1.31        1.01
0.001456        0.43290        7.228        0.421516        0.442988        6.759        7.697        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.39        0.66        0.98        4.756        4.417      721.80      -73.49      722.80        0.42         0        0.77        0.98        1.41       52.10        1.04        0.95        0.0041      335.94      633.94      663.4        3.2        0.740       18.70        9.75    17035.21    32695.20    32695.2        0.89        2.91       -1.38        1.01
0.001456        0.43030        7.553        0.430263        0.439425        7.081        8.024        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.65        0.66        0.98        4.954        4.625      754.25      -77.00      755.25        0.40         0        0.73        0.94        1.33       51.83        1.03        0.95        0.0041      336.01      632.58      674.0        3.2        0.739       18.73        9.71    17209.02    32725.61    32725.6        0.89        2.93       -1.38        1.01
0.001456        0.42760        7.252        0.396500        0.448151        6.783        7.720        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.45        0.65        0.98        4.742        4.413      724.15      -73.19      725.15        0.41         0        0.77        0.98        1.41       51.98        1.04        0.95        0.0041      336.26      634.58      664.1        3.7        0.766       18.74        9.74    17991.57    34456.90    34456.9        0.89        2.92       -1.39        1.01
0.001265        0.50350        7.199        0.503460        0.562001        6.623        7.775        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.97        0.71        0.98        5.108        4.642      718.90      -76.53      719.90        0.42         0        0.78        0.98        1.42       54.46        1.03        0.95        0.0032      385.74      726.52      771.4        1.3        0.540       19.95       10.87    13644.09    26922.15    26922.2        0.88        2.79       -1.23        1.01
0.001265        0.43780        7.385        0.437772        0.519684        6.748        8.022        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.48        0.66        0.98        4.886        4.540      737.50      -74.70      738.50        0.41         0        0.76        0.96        1.38       53.27        1.03        0.95        0.0035      386.28      728.37      770.3        7.6        0.869       20.17       10.75    25908.98    50719.99    50720.0        0.89        2.91       -1.37        1.01
0.001099        0.49430        7.155        0.494261        0.587161        6.808        7.502        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.99        0.70        0.98        5.030        4.580      714.50      -75.17      715.50        0.42         0        0.79        0.99        1.45       55.24        1.03        0.95        0.0028      443.21      835.78      882.3        3.2        0.739       21.51       11.88    22959.71    45580.85    45580.8        0.89        2.81       -1.25        1.01
0.001099        0.47010        7.163        0.470096        0.520504        6.773        7.552        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        5.12        0.69        0.98        4.911        4.504      715.25      -73.89      716.25        0.42         0        0.79        0.99        1.44       54.98        1.04        0.95        0.0029      444.34      838.65      878.6        7.2        0.863       21.62       11.89    29588.64    59102.40    59102.4        0.89        2.84       -1.30        1.01
0.001099        0.53180        6.893        0.507905        0.578257        6.553        7.232        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.63        0.73        0.98        5.026        4.513      688.25      -74.51      689.25        0.44         0        0.82        1.02        1.54       56.33        1.04        0.95        0.0026      443.58      837.04      874.5        1.6        0.588       21.41       12.06    17121.43    34807.96    34808.0        0.88        2.74       -1.18        1.01
0.001099        0.51640        6.957        0.441237        0.524171        6.619        7.294        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.74        0.72        0.98        4.999        4.511      694.65      -74.55      695.65        0.43         0        0.81        1.01        1.53       55.99        1.04        0.95        0.0027      443.23      836.45      874.0        2.2        0.662       21.44       12.01    19609.48    39676.19    39676.2        0.88        2.76       -1.21        1.01
0.001099        0.53670        6.875        0.525824        0.560544        6.641        7.109        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.59        0.73        0.98        5.036        4.515      686.50      -74.73      687.50        0.44         0        0.82        1.02        1.53       56.52        1.04        0.95        0.0026      443.89      837.60      875.7        1.5        0.574       21.41       12.10    16693.09    34115.94    34115.9        0.88        2.73       -1.17        1.01
0.000954        2.03480        3.499        2.034795        2.295160        3.211        3.787        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.18        1.43        0.96        4.991        3.602      348.90      -83.10      349.90        0.86         0        1.29        1.41        2.44        4.46        1.03        0.95        0.0008      501.27      945.31      994.4      934.6        0.011        1.07        0.05     4921.47   351867.30 24167380.0        0.84        1.63       -0.41        1.01
0.000954        1.84830        3.621        1.848313        1.948832        3.321        3.921        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.28        1.36        0.96        4.923        3.585      361.10      -80.17      362.10        0.83         0        1.28        1.40        2.48        4.10        1.04        0.95        0.0009      502.70      949.64      986.3      944.2        0.010        1.07        0.04     7939.59   594562.70 51034420.0        0.85        1.65       -0.44        1.01
0.000954        0.58980        6.699        0.576496        0.611903        6.188        7.210        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.26        0.77        0.98        5.145        4.540      668.90      -74.76      669.90        0.45         0        0.85        1.03        1.60       59.39        1.04        0.95        0.0021      510.47      963.21     1006.0        1.5        0.568       22.96       13.64    18844.80    40705.35    40705.3        0.88        2.64       -1.09        1.01
0.000954        0.57420        6.765        0.526587        0.583053        6.397        7.132        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.36        0.76        0.98        5.126        4.545      675.45      -74.86      676.45        0.44         0        0.84        1.03        1.57       58.59        1.04        0.95        0.0022      510.49      963.25     1007.2        1.7        0.603       22.98       13.46    20262.92    42837.81    42837.8        0.88        2.67       -1.12        1.01
0.000829        0.63360        6.576        0.633590        0.689603        6.514        6.679        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.03        0.80        0.98        5.234        4.566      656.59      -75.08      657.59        0.46         0        0.87        1.05        1.61       61.41        1.04        0.95        0.0018      586.76     1107.01     1158.5        1.5        0.570       24.62       15.12    21990.67    49006.15    49006.2        0.88        2.58       -1.03        1.01
0.000829        0.53960        6.943        0.488207        0.584975        6.672        7.214        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.63        0.73        0.98        5.100        4.573      693.30      -74.12      694.30        0.43         0        0.83        1.01        1.56       58.93        1.04        0.95        0.0020      587.50     1108.80     1158.8        9.6        0.893       24.90       14.68    42163.99    89566.34    89566.3        0.88        2.72       -1.17        1.01
0.000829        0.56800        6.952        0.567988        0.655322        6.922        6.982        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.51        0.75        0.98        5.239        4.665      694.20      -75.49      695.20        0.43         0        0.83        1.00        1.53       59.55        1.03        0.95        0.0019      587.77     1108.04     1170.8        4.2        0.790       24.82       14.78    33750.72    72009.92    72009.9        0.88        2.68       -1.12        1.01
0.000829        0.62060        6.616        0.583648        0.620879        6.371        6.861        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.10        0.79        0.98        5.212        4.561      660.60      -74.57      661.60        0.45         0        0.87        1.04        1.64       61.35        1.04        0.95        0.0018      586.09     1105.88     1154.8        1.9        0.626       24.65       15.13    24232.21    54001.73    54001.7        0.88        2.59       -1.05        1.01
0.000829        1.60490        4.042        1.496196        1.641124        3.809        4.275        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.54        1.27        0.97        5.121        3.818      403.20      -79.26      404.20        0.74         0        1.21        1.34        2.33        1.68        1.04        0.95        0.0009      577.55     1090.30     1136.6     1154.6        0.000        1.03        0.02    11530.60   589363.50 55235770.0        0.85        1.77       -0.50        1.01
0.000829        0.63360        6.803        0.633590        0.689603        6.717        6.888        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.17        0.80        0.98        5.415        4.739      679.25      -77.57      680.25        0.44         0        0.84        1.02        1.56       60.86        1.03        0.94        0.0018      586.12     1103.63     1172.1        1.3        0.529       24.60       14.98    20735.35    45328.45    45328.4        0.87        2.59       -1.03        1.01
0.000829        1.73680        3.808        1.588574        1.852086        3.600        4.016        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.39        1.32        0.97        5.018        3.693      379.80      -79.64      380.80        0.79         0        1.25        1.38        2.43        2.56        1.04        0.95        0.0008      577.82     1091.39     1133.5     1126.2        0.003        1.04        0.03    10416.07   619183.10 56421590.0        0.85        1.72       -0.47        1.01
0.000829        1.73760        3.832        1.737545        2.039989        3.375        3.984        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.40        1.32        0.97        5.051        3.720      382.18      -79.62      383.18        0.78         0        1.25        1.37        2.40        2.89        1.04        0.95        0.0008      578.44     1092.17     1139.0     1118.5        0.004        1.05        0.03    11716.67   746111.50 72003370.0        0.85        1.71       -0.47        1.01
0.000829        1.91040        3.657        1.910352        2.240739        3.224        3.686        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.27        1.38        0.96        5.055        3.681      364.71      -81.84      365.71        0.82         0        1.27        1.39        2.42        4.07        1.03        0.95        0.0007      576.86     1088.18     1142.9     1085.4        0.009        1.07        0.04     9784.44   722749.10 65202620.0        0.84        1.66       -0.43        1.01
0.000720        1.39980        4.422        1.359695        1.520086        4.171        4.673        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.80        1.18        0.97        5.232        3.987      441.20      -77.77      442.20        0.68         0        1.16        1.29        2.27        0.95        1.04        0.95        0.0008      666.01     1257.28     1306.2       43.5        0.000        1.01        0.01    22598.93   918443.30 107187900.0        0.85        1.86       -0.55        1.01
0.000720        0.64450        6.563        0.628801        0.700719        6.204        6.922        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.99        0.80        0.98        5.269        4.584      655.30      -74.79      656.30        0.46         0        0.88        1.05        1.66       62.95        1.04        0.95        0.0015      674.27     1272.20     1329.2        2.7        0.704       26.51       16.69    32618.15    74145.71    74145.7        0.87        2.56       -1.02        1.01
0.000720        1.33090        4.561        1.224089        1.477294        4.434        4.688        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.91        1.15        0.97        5.262        4.043      455.10      -77.41      456.10        0.66         0        1.14        1.27        2.23        0.84        1.04        0.95        0.0009      666.15     1257.45     1304.6       10.2        0.000        1.01        0.01    23231.82   827718.80 96170730.0        0.85        1.89       -0.58        1.01
0.000720        0.63700        6.595        0.629348        0.690200        6.369        6.820        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.03        0.80        0.98        5.263        4.589      658.45      -75.22      659.45        0.46         0        0.87        1.04        1.64       63.22        1.04        0.95        0.0015      676.63     1276.66     1334.5        3.7        0.769       26.60       16.82    36759.42    84731.64    84731.6        0.88        2.56       -1.03        1.01
0.000720        1.72920        3.859        1.727956        2.045195        3.567        4.151        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        1.41        1.31        0.96        5.075        3.742      384.90      -79.41      385.90        0.78         0        1.25        1.37        2.41        3.42        1.04        0.95        0.0007      664.86     1255.47     1308.6     1268.9        0.007        1.06        0.04    21727.86  1601917.00 192587900.0        0.84        1.70       -0.47        1.01
