xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.334889        0.04510        2.900        0.04467        0.04850        2.900        2.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.36        0.21        0.96        0.616        0.070       28.00        0.94       29.00        1.07         2        2.78        2.98        3.41        0.00        0.00        0.832        1.0942        1.42        3.45        0.8        0.0        0.000        0.00        0.00        1.31        0.51        0.5       -0.05        2.14       -0.43        1.62
0.334889        0.04480        3.000        0.04209        0.04568        3.000        3.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.61        0.21        0.96        0.635        0.072       29.00        0.82       30.00        1.03         2        2.76        2.97        3.36        0.00        0.00        0.827        1.1134        1.35        3.38        0.5        0.0        0.000        0.00        0.00        1.28        0.48        0.5       -0.08        2.31       -0.33        1.66
0.334889        0.04600        2.800        0.04596        0.04747        2.800        2.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.08        0.21        0.96        0.600        0.069       27.00        1.11       28.00        1.11         2        2.82        3.00        3.48        0.00        0.00        0.836        1.0668        1.48        3.52        1.0        0.0        0.000        0.00        0.00        1.33        0.55        0.5       -0.02        1.94       -0.51        1.57
0.334889        0.04360        2.500        0.04364        0.04840        2.500        2.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.55        0.21        0.97        0.522        0.063       24.00        1.61       25.00        1.25         2        2.84        2.99        3.59        0.00        0.00        0.852        1.0417        1.65        3.61        1.4        0.0        0.000        0.00        0.00        1.39        0.64        0.6        0.08        1.56       -0.70        1.46
0.334889        0.04350        3.100        0.04221        0.04348        3.100        3.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.94        0.21        0.96        0.646        0.073       30.00        0.68       31.00        1.00         2        2.72        2.95        3.36        0.00        0.00        0.822        1.1458        1.29        3.29        0.4        0.0        0.000        0.00        0.00        1.25        0.45        0.4       -0.11        2.50       -0.24        1.70
0.334889        0.04350        2.800        0.04133        0.04563        2.800        2.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.25        0.21        0.97        0.584        0.068       27.00        1.14       28.00        1.11         2        2.77        2.98        3.45        0.00        0.00        0.837        1.1038        1.50        3.48        0.8        0.0        0.000        0.00        0.00        1.34        0.55        0.5       -0.01        2.02       -0.48        1.58
0.303817        0.01050        3.600        0.00911        0.01071        3.600        3.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       16.71        0.10        0.98        0.369        0.057       35.00        0.85       36.00        0.86         3        2.75        2.98        3.03        0.00        0.00        0.811        2.5287        1.38        2.01        0.7        0.0        0.000        0.00        0.00        1.30        0.42        0.4       -0.06        5.15       -0.93        2.45
0.303817        0.01020        3.100        0.00950        0.01021        3.100        3.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       14.54        0.10        0.98        0.313        0.052       30.00        2.29       31.00        1.00         3        2.83        3.04        3.26        0.00        0.00        0.835        2.4857        1.78        2.51        1.5        0.0        0.000        0.00        0.00        1.45        0.54        0.5        0.12        3.75       -1.88        2.09
0.303817        0.01030        3.000        0.00952        0.01081        3.000        3.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       14.01        0.10        0.98        0.304        0.051       29.00        2.09       30.00        1.03         3        2.85        3.06        3.24        0.00        0.00        0.840        2.4421        1.83        2.58        1.7        0.0        0.000        0.00        0.00        1.47        0.56        0.6        0.15        3.51       -2.03        2.04
0.303817        0.01040        3.200        0.01038        0.01147        3.200        3.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       14.85        0.10        0.98        0.327        0.053       31.00        2.09       32.00        0.97         3        2.83        3.04        3.18        0.00        0.00        0.830        2.4843        1.71        2.45        1.4        0.0        0.000        0.00        0.00        1.44        0.52        0.5        0.09        3.99       -1.75        2.16
0.303817        0.01040        3.600        0.01023        0.01067        3.600        3.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       16.75        0.10        0.98        0.368        0.057       35.00        0.95       36.00        0.86         3        2.75        2.97        3.03        0.00        0.00        0.811        2.5367        1.38        2.01        0.7        0.0        0.000        0.00        0.00        1.30        0.42        0.4       -0.06        5.18       -0.92        2.46
0.303817        0.01040        3.700        0.00900        0.01056        3.700        3.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       17.30        0.10        0.98        0.377        0.057       36.00        0.71       37.00        0.83         3        2.73        2.95        2.99        0.00        0.00        0.807        2.5389        1.26        1.84        0.5        0.0        0.000        0.00        0.00        1.26        0.14        0.4       -0.10        5.53       -0.62        2.54
0.303817        0.01050        3.100        0.01047        0.01129        3.100        3.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       14.35        0.10        0.98        0.317        0.052       30.00        2.10       31.00        1.00         3        2.85        3.05        3.22        0.00        0.00        0.835        2.4511        1.77        2.52        1.6        0.0        0.000        0.00        0.00        1.45        0.54        0.5        0.12        3.68       -1.94        2.08
0.303817        0.01050        3.200        0.00977        0.01058        3.200        3.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       14.82        0.10        0.98        0.328        0.053       31.00        1.96       32.00        0.97         3        2.83        3.04        3.18        0.00        0.00        0.830        2.4803        1.71        2.45        1.4        0.0        0.000        0.00        0.00        1.43        0.52        0.5        0.09        3.97       -1.77        2.16
0.303817        0.01050        3.300        0.00893        0.01050        3.300        3.300        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       15.29        0.10        0.98        0.338        0.054       32.00        1.73       33.00        0.94         3        2.81        3.03        3.15        0.00        0.00        0.826        2.5025        1.65        2.36        1.2        0.0        0.000        0.00        0.00        1.41        0.50        0.5        0.05        4.26       -1.57        2.23
0.303817        0.01050        3.400        0.00900        0.01072        3.400        3.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       15.76        0.10        0.98        0.348        0.055       33.00        1.45       34.00        0.91         3        2.79        3.01        3.11        0.00        0.00        0.821        2.5185        1.57        2.26        1.1        0.0        0.000        0.00        0.00        1.38        0.47        0.5        0.02        4.55       -1.37        2.30
0.303817        0.01050        3.500        0.00892        0.01063        3.500        3.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       16.22        0.10        0.98        0.359        0.056       34.00        1.12       35.00        0.88         3        2.77        2.99        3.07        0.00        0.00        0.816        2.5259        1.48        2.15        0.9        0.0        0.000        0.00        0.00        1.34        0.45        0.4       -0.02        4.84       -1.18        2.38
0.303817        0.03890        2.300        0.03452        0.03996        2.300        2.300        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.40        0.20        0.97        0.453        0.059       22.00        2.13       23.00        1.36         2        2.78        2.96        3.75        0.00        0.00        0.863        0.9795        1.88        3.81        1.5        0.0        0.000        0.00        0.00        1.48        0.81        0.8        0.20        1.34       -0.79        1.39
0.303817        0.01060        3.400        0.01050        0.01166        3.400        3.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       15.65        0.10        0.98        0.351        0.056       33.00        1.41       34.00        0.91         3        2.80        3.02        3.12        0.00        0.00        0.821        2.5000        1.57        2.27        1.1        0.0        0.000        0.00        0.00        1.38        0.48        0.5        0.02        4.48       -1.43        2.29
0.303817        0.01070        3.500        0.01046        0.01224        3.500        3.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       16.10        0.10        0.98        0.362        0.056       34.00        1.07       35.00        0.88         3        2.78        3.00        3.08        0.00        0.00        0.816        2.5049        1.48        2.16        1.0        0.0        0.000        0.00        0.00        1.34        0.45        0.5       -0.02        4.77       -1.21        2.36
0.303817        0.01080        3.400        0.01069        0.01243        3.400        3.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       15.54        0.10        0.98        0.353        0.056       33.00        1.33       34.00        0.91         3        2.81        3.02        3.12        0.00        0.00        0.821        2.4802        1.57        2.28        1.2        0.0        0.000        0.00        0.00        1.37        0.48        0.5        0.02        4.41       -1.44        2.27
0.303817        0.01130        3.600        0.01077        0.01184        3.600        3.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       16.10        0.11        0.98        0.383        0.058       35.00        0.87       36.00        0.86         3        2.81        3.02        3.09        0.00        0.00        0.811        2.4289        1.37        2.07        0.8        0.0        0.000        0.00        0.00        1.29        0.43        0.4       -0.06        4.80       -0.97        2.38
0.303817        0.03400        1.900        0.03386        0.03905        1.900        1.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        4.74        0.18        0.97        0.350        0.050       18.00        2.68       19.00        1.67         2        2.74        2.94        4.01        0.00        0.00        0.884        0.9326        2.01        3.79        1.7        0.0        0.000        0.00        0.00        1.32        0.84        0.8        0.31        0.91       -0.85        1.25
0.303817        0.03530        2.000        0.03478        0.03954        2.000        2.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        4.90        0.19        0.97        0.376        0.052       19.00        2.63       20.00        1.58         2        2.76        2.95        4.00        0.00        0.00        0.879        0.9450        1.98        3.80        1.6        0.0        0.000        0.00        0.00        1.48        1.08        1.1        0.28        1.01       -0.84        1.28
0.303817        0.03620        2.000        0.03621        0.04230        2.000        2.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        4.84        0.19        0.97        0.381        0.052       19.00        2.56       20.00        1.58         2        2.78        2.95        3.81        0.00        0.00        0.879        0.9321        1.98        3.82        1.9        0.0        0.000        0.00        0.00        1.50        0.93        0.9        0.28        1.10       -0.88        1.32
0.303817        0.03660        2.100        0.03610        0.03941        2.100        2.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.07        0.19        0.97        0.402        0.055       20.00        2.47       21.00        1.50         2        2.77        2.95        3.84        0.00        0.00        0.874        0.9572        1.95        3.81        1.6        0.0        0.000        0.00        0.00        1.49        0.98        1.0        0.26        1.14       -0.83        1.32
0.303817        0.03770        2.200        0.03503        0.03793        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.24        0.19        0.97        0.427        0.057       21.00        2.35       22.00        1.43         2        2.78        2.96        3.77        0.00        0.00        0.868        0.9685        1.92        3.81        1.6        0.0        0.000        0.00        0.00        1.49        0.87        0.9        0.23        1.25       -0.82        1.36
0.303817        0.03880        2.200        0.03876        0.04646        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.17        0.20        0.97        0.433        0.057       21.00        2.25       22.00        1.43         2        2.80        2.96        3.72        0.00        0.00        0.868        0.9539        1.91        3.83        1.8        0.0        0.000        0.00        0.00        1.48        0.81        0.8        0.22        1.27       -0.86        1.37
0.303817        0.01010        2.900        0.00939        0.01080        2.900        2.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       13.62        0.10        0.98        0.292        0.049       28.00        2.74       29.00        1.07         3        2.87        3.06        3.29        0.00        0.00        0.845        2.4177        1.88        2.63        1.8        0.0        0.000        0.00        0.00        1.49        0.58        0.6        0.18        3.29       -2.12        1.98
0.303817        0.01020        2.900        0.01009        0.01084        2.900        2.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       13.60        0.10        0.98        0.292        0.050       28.00        2.62       29.00        1.07         3        2.87        3.07        3.27        0.00        0.00        0.845        2.4148        1.88        2.63        1.8        0.0        0.000        0.00        0.00        1.49        0.58        0.6        0.18        3.28       -2.15        1.98
0.303817        0.00860        1.900        0.00818        0.00874        1.900        1.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        9.49        0.09        0.98        0.177        0.033       18.00        3.79       19.00        1.67         3        2.93        3.06        3.63        0.00        0.00        0.894        1.9732        2.15        2.89        2.4        0.0        0.000        0.00        0.00        1.55        0.81        0.8        0.43        1.62       -2.27        1.50
0.303817        0.01000        2.800        0.00952        0.01050        2.800        2.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       13.22        0.10        0.98        0.280        0.048       27.00        2.86       28.00        1.11         3        2.88        3.07        3.31        0.00        0.00        0.850        2.3886        1.92        2.68        1.9        0.0        0.000        0.00        0.00        1.50        0.60        0.6        0.21        3.08       -2.22        1.92
0.303817        0.00990        2.700        0.00960        0.01058        2.700        2.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       12.82        0.10        0.98        0.268        0.047       26.00        3.00       27.00        1.15         3        2.89        3.07        3.33        0.00        0.00        0.855        2.3558        1.96        2.72        2.0        0.0        0.000        0.00        0.00        1.51        0.62        0.6        0.24        2.88       -2.29        1.87
0.303817        0.00100        2.200        0.00099        0.00109        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       32.33        0.03        0.99        0.070        0.017       21.00       39.07       22.00        1.43         6        3.03        3.21        3.22        0.00        0.00        0.884        6.7661        2.11        1.82        2.6        0.0        0.000        0.00        0.00        1.53        0.55        0.5        0.38        6.15       -7.94        2.91
0.303817        0.00180        2.200        0.00174        0.00185        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       24.52        0.04        0.99        0.093        0.021       21.00        7.23       22.00        1.43         5        3.02        3.20        3.27        0.00        0.00        0.884        5.1042        2.14        2.05        2.7        0.0        0.000        0.00        0.00        1.55        0.59        0.6        0.40        4.41       -6.09        2.38
0.303817        0.00180        2.500        0.00166        0.00185        2.500        2.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       27.77        0.04        0.99        0.106        0.024       24.00        5.64       25.00        1.25         5        2.95        3.15        3.17        0.00        0.00        0.869        5.5321        2.04        1.89        2.4        0.0        0.000        0.00        0.00        1.53        0.54        0.5        0.31        5.84       -6.03        2.77
0.303817        0.00360        2.300        0.00323        0.00361        2.300        2.300        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       18.03        0.06        0.98        0.138        0.029       22.00        3.90       23.00        1.36         4        2.97        3.15        3.32        0.00        0.00        0.877        3.6482        2.12        2.33        2.5        0.0        0.000        0.00        0.00        1.55        0.62        0.6        0.38        3.37       -4.22        2.04
0.303817        0.00360        2.400        0.00360        0.00381        2.400        2.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       18.74        0.06        0.98        0.145        0.030       23.00        4.43       24.00        1.30         4        2.96        3.14        3.30        0.00        0.00        0.873        3.7398        2.09        2.29        2.5        0.0        0.000        0.00        0.00        1.54        0.60        0.6        0.35        3.64       -4.24        2.12
0.303817        0.00370        2.500        0.00354        0.00403        2.500        2.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       19.46        0.06        0.98        0.152        0.031       24.00        3.65       25.00        1.25         4        2.94        3.13        3.26        0.00        0.00        0.868        3.8266        2.06        2.25        2.4        0.0        0.000        0.00        0.00        1.54        0.59        0.6        0.32        3.95       -4.20        2.21
0.303817        0.00370        2.600        0.00367        0.00401        2.600        2.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       20.18        0.06        0.98        0.158        0.033       25.00        4.61       26.00        1.20         4        2.93        3.12        3.22        0.00        0.00        0.863        3.9066        2.03        2.20        2.3        0.0        0.000        0.00        0.00        1.52        0.57        0.6        0.29        4.26       -4.17        2.29
0.303817        0.00370        2.700        0.00364        0.00428        2.700        2.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       20.89        0.06        0.98        0.165        0.034       26.00        3.79       27.00        1.15         4        2.91        3.11        3.20        0.00        0.00        0.858        3.9804        1.99        2.15        2.2        0.0        0.000        0.00        0.00        1.52        0.56        0.6        0.26        4.58       -4.10        2.38
0.303817        0.00370        2.800        0.00348        0.00374        2.800        2.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       21.71        0.06        0.98        0.171        0.035       27.00        5.49       28.00        1.11         4        2.89        3.10        3.20        0.00        0.00        0.853        4.0675        1.95        2.08        2.0        0.0        0.000        0.00        0.00        1.51        0.54        0.5        0.23        4.97       -3.94        2.48
0.303817        0.00380        2.900        0.00360        0.00391        2.900        2.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       22.38        0.06        0.98        0.178        0.036       28.00        3.29       29.00        1.07         4        2.87        3.08        3.12        0.00        0.00        0.849        4.1182        1.90        2.01        2.0        0.0        0.000        0.00        0.00        1.50        0.53        0.5        0.20        5.35       -3.85        2.58
0.303817        0.00380        3.100        0.00340        0.00393        3.100        3.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       24.03        0.06        0.98        0.190        0.037       30.00        2.66       31.00        1.00         4        2.82        3.04        3.05        0.00        0.00        0.839        4.2510        1.79        1.84        1.7        0.0        0.000        0.00        0.00        1.46        0.49        0.5        0.13        6.29       -3.41        2.82
0.303817        0.00850        1.800        0.00827        0.00852        1.800        1.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        9.06        0.09        0.98        0.166        0.032       17.00        3.87       18.00        1.76         3        2.93        3.05        3.75        0.00        0.00        0.898        1.9113        2.16        2.89        2.4        0.0        0.000        0.00        0.00        1.55        0.82        0.8        0.45        1.48       -2.20        1.46
0.303817        0.03970        2.400        0.03289        0.03968        2.400        2.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.59        0.20        0.97        0.478        0.061       23.00        2.00       24.00        1.30         2        2.78        2.97        3.82        0.00        0.00        0.858        0.9929        1.84        3.79        1.4        0.0        0.000        0.00        0.00        1.46        0.73        0.7        0.17        1.43       -0.75        1.41
0.303817        0.00880        2.000        0.00762        0.00905        2.000        2.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        9.93        0.09        0.98        0.188        0.035       19.00        3.80       20.00        1.58         3        2.93        3.06        3.59        0.00        0.00        0.889        2.0329        2.14        2.88        2.4        0.0        0.000        0.00        0.00        1.55        0.77        0.8        0.41        1.77       -2.31        1.55
0.303817        0.00900        2.100        0.00872        0.00929        2.100        2.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       10.36        0.09        0.98        0.199        0.037       20.00        3.88       21.00        1.50         3        2.93        3.07        3.54        0.00        0.00        0.884        2.0897        2.12        2.87        2.3        0.0        0.000        0.00        0.00        1.55        0.75        0.7        0.39        1.91       -2.35        1.59
0.303817        0.00910        2.200        0.00869        0.00985        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       10.78        0.10        0.98        0.210        0.038       21.00        3.48       22.00        1.43         3        2.92        3.07        3.50        0.00        0.00        0.879        2.1430        2.10        2.85        2.3        0.0        0.000        0.00        0.00        1.54        0.72        0.7        0.37        2.06       -2.38        1.63
0.303817        0.00930        2.300        0.00871        0.00991        2.300        2.300        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       11.20        0.10        0.98        0.221        0.040       22.00        3.66       23.00        1.36         3        2.92        3.07        3.47        0.00        0.00        0.874        2.1932        2.08        2.83        2.3        0.0        0.000        0.00        0.00        1.54        0.70        0.7        0.34        2.21       -2.39        1.68
0.303817        0.00940        2.400        0.00885        0.00954        2.400        2.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       11.62        0.10        0.98        0.233        0.042       23.00        3.31       24.00        1.30         3        2.91        3.07        3.44        0.00        0.00        0.869        2.2397        2.05        2.81        2.2        0.0        0.000        0.00        0.00        1.54        0.68        0.7        0.32        2.37       -2.38        1.72
0.303817        0.00960        2.500        0.00927        0.01071        2.500        2.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       12.02        0.10        0.98        0.245        0.043       24.00        3.01       25.00        1.25         3        2.90        3.08        3.40        0.00        0.00        0.864        2.2825        2.03        2.79        2.2        0.0        0.000        0.00        0.00        1.53        0.66        0.7        0.30        2.53       -2.37        1.77
0.303817        0.00970        2.600        0.00860        0.00968        2.600        2.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       12.45        0.10        0.98        0.256        0.045       25.00        2.97       26.00        1.20         3        2.89        3.07        3.43        0.00        0.00        0.859        2.3268        1.99        2.75        2.0        0.0        0.000        0.00        0.00        1.52        0.63        0.6        0.27        2.70       -2.31        1.81
0.303817        0.00970        2.900        0.00902        0.00967        2.900        2.900        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       13.95        0.10        0.98        0.285        0.049       28.00        2.52       29.00        1.07         3        2.82        3.04        3.30        0.00        0.00        0.845        2.4820        1.88        2.60        1.7        0.0        0.000        0.00        0.00        1.49        0.56        0.6        0.19        3.38       -2.15        1.99
0.303817        0.03920        2.200        0.03921        0.04345        2.200        2.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.14        0.20        0.97        0.436        0.057       21.00        2.23       22.00        1.43         2        2.81        2.97        3.72        0.00        0.00        0.868        0.9476        1.91        3.84        1.8        0.0        0.000        0.00        0.00        1.48        0.80        0.8        0.22        1.26       -0.86        1.37
0.303817        0.01060        3.700        0.01003        0.01116        3.700        3.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0       17.11        0.10        0.98        0.381        0.057       36.00        0.61       37.00        0.83         3        2.74        2.96        3.01        0.00        0.00        0.807        2.5086        1.26        1.86        0.5        0.0        0.000        0.00        0.00        1.26        0.14        0.4       -0.10        5.42       -0.64        2.52
0.303817        0.04000        2.400        0.03670        0.04053        2.400        2.400        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        5.57        0.20        0.97        0.480        0.061       23.00        2.03       24.00        1.30         2        2.79        2.97        3.68        0.00        0.00        0.858        0.9884        1.84        3.80        1.5        0.0        0.000        0.00        0.00        1.46        0.76        0.8        0.17        1.46       -0.77        1.42
0.303817        0.44880        1.800        0.43282        0.46482        1.800        1.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.13        0.67        0.89        1.206        0.146       17.00        1.60       18.00        1.76         1        2.55        2.83        3.76        0.00        0.00        0.812        0.3601        1.52        7.60        0.7        0.0        0.000        0.00        0.00        1.37        0.67        0.7       -0.01        1.06       -0.15        1.25
0.303817        0.05000        3.100        0.04995        0.05561        3.100        3.100        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.46        0.22        0.96        0.693        0.076       30.00        0.75       31.00        1.00         2        2.83        3.01        3.44        0.00        0.00        0.820        0.9800        1.37        3.63        0.8        0.0        0.000        0.00        0.00        1.29        0.50        0.5       -0.06        2.21       -0.38        1.65
0.303817        0.05170        3.300        0.04813        0.05531        3.300        3.300        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.76        0.23        0.96        0.750        0.080       32.00        0.42       33.00        0.94         2        2.82        3.01        3.37        0.00        0.00        0.809        0.9758        1.18        3.50        0.4        0.0        0.000        0.00        0.00        1.24        0.15        0.4       -0.13        2.51       -0.18        1.73
0.303817        0.34980        1.500        0.34978        0.36197        1.500        1.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.08        0.59        0.91        0.887        0.111       14.00        2.35       15.00        2.14         1        2.48        2.78        4.51        0.00        0.00        0.848        0.3395        1.74        6.74        0.9        0.0        0.000        0.00        0.00        1.27        0.62        0.6        0.11        0.58       -0.18        1.09
0.303817        0.38150        1.500        0.38145        0.39624        1.500        1.500        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.03        0.62        0.91        0.926        0.118       14.00        2.34       15.00        2.14         1        2.52        2.80        4.11        0.00        0.00        0.843        0.3399        1.74        6.96        1.1        0.0        0.000        0.00        0.00        1.39        1.01        1.0        0.11        0.74       -0.21        1.16
0.303817        0.39010        1.600        0.37048        0.40966        1.600        1.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.08        0.62        0.90        0.999        0.124       15.00        2.09       16.00        2.00         1        2.51        2.80        4.10        0.00        0.00        0.835        0.3464        1.67        7.06        0.8        0.0        0.000        0.00        0.00        1.42        0.99        1.0        0.07        0.77       -0.17        1.16
0.303817        0.40800        1.600        0.40798        0.45576        1.600        1.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.06        0.64        0.90        1.022        0.128       15.00        2.08       16.00        2.00         1        2.53        2.82        3.97        0.00        0.00        0.832        0.3470        1.67        7.19        1.0        0.0        0.000        0.00        0.00        1.42        0.88        0.9        0.07        0.84       -0.19        1.19
0.303817        0.41700        1.700        0.40053        0.43342        1.700        1.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.11        0.65        0.90        1.098        0.134       16.00        1.87       17.00        1.88         1        2.53        2.81        3.96        0.00        0.00        0.824        0.3532        1.60        7.30        0.7        0.0        0.000        0.00        0.00        1.39        0.78        0.8        0.03        0.89       -0.15        1.20
0.303817        0.42810        1.700        0.42615        0.48954        1.700        1.700        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.09        0.65        0.89        1.112        0.137       16.00        1.85       17.00        1.88         1        2.54        2.82        3.86        0.00        0.00        0.822        0.3537        1.60        7.38        0.9        0.0        0.000        0.00        0.00        1.39        0.76        0.8        0.03        0.94       -0.17        1.22
0.303817        0.42850        1.600        0.42852        0.46550        1.600        1.600        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.03        0.65        0.90        1.047        0.133       15.00        2.11       16.00        2.00         1        2.56        2.83        3.93        0.00        0.00        0.829        0.3479        1.67        7.33        1.1        0.0        0.000        0.00        0.00        1.42        0.85        0.8        0.06        0.87       -0.21        1.20
0.303817        0.44510        1.800        0.42526        0.45173        1.800        1.800        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.13        0.67        0.89        1.201        0.145       17.00        1.62       18.00        1.76         1        2.55        2.83        3.77        0.00        0.00        0.812        0.3599        1.52        7.57        0.7        0.0        0.000        0.00        0.00        1.37        0.67        0.7       -0.01        1.05       -0.14        1.25
0.303817        0.46060        2.000        0.38625        0.46058        2.000        2.000        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        1.23        0.68        0.88        1.357        0.158       19.00        1.06       20.00        1.58         1        2.54        2.82        3.76        0.00        0.00        0.795        0.3698        1.34        7.84        0.3        0.0        0.000        0.00        0.00        1.30        0.53        0.5       -0.08        1.25       -0.07        1.30
0.303817        0.04860        3.200        0.04622        0.05106        3.200        3.200        0.10        1.0        1.0        1.0        7.0       -2.0       -2.0       -2.0       -2.0        6.76        0.22        0.96        0.706        0.078       31.00        0.62       32.00        0.97         2        2.79        2.99        3.36        0.00        0.00        0.815        1.0065        1.30        3.54        0.6        0.0        0.000        0.00        0.00        1.26        0.47        0.5       -0.09        2.44       -0.29        1.70
