xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
1.000000        0.00025        0.00027        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00025        3.097       94.056        0.992        0.049        0.016            nan         nan          nan         nan        0.76        0.00
1.000000        0.00047        0.00051        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00047        3.097       68.594        0.992        0.067        0.022            nan         nan          nan         nan        0.76        0.00
1.000000        0.00061        0.00068        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00061        3.097       60.209        0.992        0.076        0.025            nan         nan          nan         nan        0.76        0.00
1.000000        0.00089        0.00094        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00089        3.097       49.844        0.992        0.092        0.030            nan         nan          nan         nan        0.76        0.00
1.000000        0.00118        0.00133        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00118        3.097       43.285        0.992        0.106        0.034            nan         nan          nan         nan        0.75        0.00
1.000000        0.00167        0.00191        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00167        3.097       36.382        0.992        0.127        0.041            nan         nan          nan         nan        0.75        0.00
1.000000        0.00239        0.00254        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00239        3.097       30.408        0.992        0.151        0.049            nan         nan          nan         nan        0.75        0.00
1.000000        0.00035        0.00039        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00035        3.097       79.490        0.992        0.058        0.019            nan         nan          nan         nan        0.76        0.00
0.672336        0.00413        0.00458        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00413        0.917        6.297        0.991        0.059        0.064        3.49072        1.53        0.950        0.14        3.66        0.00
0.672336        0.01129        0.01194        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01129        0.917        3.807        0.990        0.097        0.106        2.13835        1.53        0.950        0.14        3.83        0.00
0.672336        0.01110        0.01184        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01120        1.190        5.098        0.990        0.126        0.106        2.74531        1.55        0.936        0.16        3.46        0.00
0.672336        0.01090        0.01224        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01140        1.462        6.313        0.990        0.156        0.107        3.28057        1.54        0.923        0.13        3.04        0.00
0.452035        0.00423        0.00477        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00439        1.462       10.170        0.989        0.097        0.066        3.58732        1.85        0.923        0.70        3.24        0.00
0.452035        0.00119        0.00138        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00120        1.462       19.491        0.990        0.051        0.035        6.78096        1.82        0.923        0.66        3.20        0.00
0.452035        0.01058        0.01220        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01185        1.734        7.421        0.989        0.189        0.109        2.57586        1.84        0.909        0.67        3.06        0.00
0.452035        0.00409        0.00486        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00431        1.190        8.218        0.989        0.078        0.066        3.00147        1.84        0.936        0.71        4.07        0.00
0.452035        0.00437        0.00465        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00437        1.734       12.226        0.989        0.115        0.066        4.16982        1.83        0.909        0.65        3.08        0.00
0.452035        0.01153        0.01224        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01174        2.007        8.698        0.988        0.217        0.108        2.91809        1.81        0.895        0.59        2.90        0.00
0.452035        0.01110        0.01202        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01166        1.462        6.236        0.989        0.158        0.108        2.23154        1.86        0.922        0.71        3.31        0.00
0.452035        0.05368        0.06053        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05368        1.734        3.472        0.985        0.402        0.232        1.33153        1.87        0.905        0.69        2.94        0.00
0.452035        0.05266        0.06136        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05266        1.462        2.925        0.986        0.335        0.229        1.15076        1.88        0.919        0.73        3.38        0.00
0.303920        0.01074        0.01266        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01218        1.734        7.313        0.988        0.191        0.110        1.73386        2.31        0.908        1.51        3.33        0.00
0.303920        0.00446        0.00462        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00446        0.917        6.048        0.989        0.061        0.067        1.57766        2.24        0.949        1.48        4.06        0.00
0.303920        0.05544        0.05819        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05660        2.007        3.938        0.983        0.477        0.238        1.00209        2.32        0.890        1.47        2.98        0.00
0.303920        0.05308        0.06300        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05525        2.279        4.551        0.982        0.536        0.235        1.11501        2.29        0.876        1.37        2.74        0.00
0.303920        0.01066        0.01243        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01243        2.279        9.649        0.987        0.254        0.111        2.16217        2.26        0.882        1.35        3.51        0.00
0.303920        0.01119        0.01270        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01243        2.552       10.853        0.987        0.285        0.112        2.34709        2.20        0.868        1.22        2.84        0.00
0.303920        0.00418        0.00457        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00445        1.462       10.093        0.989        0.098        0.067        2.43033        2.30        0.922        1.54        4.15        0.00
0.303920        0.00436        0.00490        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00436        1.190        8.160        0.989        0.079        0.066        2.03160        2.29        0.935        1.54        4.05        0.00
0.303920        0.00432        0.00477        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00454        1.734       11.989        0.989        0.117        0.067        2.80544        2.30        0.909        1.51        3.29        0.00
0.303920        0.05521        0.05817        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05521        1.734        3.420        0.984        0.407        0.235        0.89192        2.34        0.904        1.54        3.32        0.00
0.303920        0.00437        0.00459        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00457        2.279       15.927        0.988        0.154        0.068        3.50971        2.24        0.883        1.33        3.00        0.00
0.204336        0.00425        0.00484        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00482        2.279       15.505        0.988        0.158        0.069        2.34523        2.96        0.882        2.59        3.22        0.00
0.204336        0.01126        0.01286        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01281        2.007        8.314        0.987        0.227        0.113        1.30494        2.99        0.894        2.69        4.72        0.00
0.204336        0.00429        0.00496        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00473        2.007       13.695        0.988        0.138        0.069        2.12370        2.98        0.895        2.69        3.82        0.00
0.204336        0.00420        0.00482        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00420        1.190        8.310        0.988        0.077        0.065        1.40207        2.94        0.935        2.76        4.62        0.00
0.204336        0.00433        0.00462        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00462        1.734       11.880        0.988        0.118        0.068        1.88830        2.99        0.908        2.75        4.36        0.00
0.204336        0.00437        0.00494        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00494        2.824       19.139        0.988        0.198        0.070        2.72922        2.84        0.857        2.29        3.05        0.00
0.204336        0.00220        0.00246        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00228        2.007       19.717        0.988        0.096        0.048        3.04211        2.97        0.896        2.66        3.34        0.00
0.204336        0.00433        0.00462        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00433        1.462       10.226        0.988        0.096        0.066        1.66918        2.98        0.922        2.78        4.91        0.00
0.204336        0.05487        0.05950        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05487        1.734        3.429        0.983        0.406        0.234        0.60229        3.03        0.904        2.78        4.26        0.00
0.204336        0.05501        0.06174        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05914        2.007        3.850        0.982        0.488        0.243        0.66667        3.02        0.889        2.72        3.29        0.00
0.204336        0.00427        0.00471        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00427        0.917        6.178        0.988        0.060        0.065        1.09355        2.86        0.948        2.66        4.49        0.00
0.137382        0.00225        0.00259        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00251        2.824       26.836        0.988        0.142        0.050        2.61912        3.86        0.857        4.05        3.54        0.00
0.137382        0.00231        0.00243        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00243        2.552       24.566        0.988        0.126        0.049        2.45723        3.93        0.870        4.23        3.65        0.00
0.137382        0.00423        0.00493        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00423        1.190        8.278        0.988        0.077        0.065        0.94383        3.91        0.935        4.57        4.71        0.00
0.137382        0.00445        0.00465        1.734        1.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00445        1.734       12.097        0.988        0.116        0.067        1.29967        4.00        0.908        4.59        5.13        0.00
0.137382        0.00436        0.00496        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00496        2.279       15.276        0.987        0.161        0.070        1.56966        3.99        0.882        4.41        4.22        0.00
0.137382        0.00439        0.00484        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00439        0.917        6.091        0.988        0.061        0.066        0.72941        3.78        0.948        4.41        4.55        0.00
0.137382        0.05501        0.05827        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05827        3.097        6.068        0.978        0.748        0.241        0.61595        3.79        0.833        3.77        3.26        0.00
0.092367        0.98283        1.09130        2.007        2.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.98283        2.007        0.838        0.871        1.990        0.991        0.07237        5.24        0.787        5.77        1.98        0.00
0.092367        0.01559        0.01623        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01623        3.369       12.633        0.985        0.429        0.127        0.80589        5.15        0.829        6.01        4.09        0.00
0.092367        0.00446        0.00463        1.190        1.190        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00446        1.190        8.060        0.988        0.079        0.067        0.62003        5.35        0.934        7.27        4.63        0.00
0.092367        0.00428        0.00460        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00428        0.917        6.167        0.988        0.060        0.065        0.49849        5.16        0.948        7.02        4.86        0.00
0.092367        0.01594        0.01753        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01664        3.914       14.548        0.984        0.505        0.129        0.85069        4.53        0.803        4.80        2.90        0.00
0.092367        0.00607        0.00645        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00628        3.914       23.730        0.986        0.310        0.079        1.40516        4.78        0.807        5.25        3.08        0.00
0.092367        0.00427        0.00457        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00427        1.462       10.292        0.988        0.096        0.065        0.76543        5.46        0.921        7.35        4.97        0.00
0.092367        0.01524        0.01683        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01673        3.641       13.472        0.984        0.471        0.129        0.82826        4.91        0.816        5.51        3.03        0.00
0.092367        0.05262        0.06176        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06176        3.369        6.416        0.976        0.837        0.249        0.42885        5.17        0.819        5.94        3.47        0.00
0.092367        0.01512        0.01737        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01576        3.097       11.757        0.985        0.389        0.126        0.77210        5.31        0.842        6.38        4.30        0.00
0.092367        0.01522        0.01665        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01522        2.279        8.707        0.986        0.281        0.123        0.61173        5.52        0.881        7.08        3.86        0.00
0.092367        0.01499        0.01629        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01499        2.552        9.870        0.986        0.312        0.122        0.67897        5.48        0.868        6.90        3.88        0.00
0.092367        0.01496        0.01724        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01514        2.824       10.908        0.985        0.347        0.123        0.73400        5.41        0.855        6.67        4.81        0.00
0.062102        0.00593        0.00661        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00661        3.914       23.131        0.986        0.318        0.081        0.95170        7.07        0.807        8.92        3.96        0.00
0.062102        0.01503        0.01661        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01642        3.097       11.516        0.985        0.397        0.128        0.51294        7.55        0.842       10.14        5.02        0.00
0.062102        0.01518        0.01665        2.279        2.279        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01518        2.279        8.717        0.986        0.281        0.123        0.41285        7.78        0.881       11.07        4.14        0.00
0.062102        0.07355        0.08129        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07355        2.824        4.900        0.976        0.766        0.271        0.24673        7.74        0.845       10.50        3.37        0.00
0.062102        0.01580        0.01613        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01580        2.824       10.675        0.985        0.355        0.126        0.48586        7.66        0.855       10.51        4.16        0.00
0.062102        0.05321        0.05921        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05677        3.914        7.797        0.974        0.933        0.238        0.32268        6.88        0.792        8.44        2.55        0.00
0.062102        0.00448        0.00457        1.462        1.462        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00448        1.462       10.046        0.987        0.098        0.067        0.50344        7.66        0.921       11.40        4.89        0.00
0.062102        0.00296        0.00332        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00326        4.186       35.338        0.987        0.239        0.057        1.42849        6.80        0.796        8.38        3.26        0.00
0.062102        0.01584        0.01696        4.459        4.459        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01675        4.459       16.556        0.983        0.577        0.129        0.61188        5.50        0.778        6.13        2.79        0.00
0.062102        0.01452        0.01740        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01479        2.552        9.936        0.986        0.310        0.122        0.46122        7.74        0.868       10.82        6.80        0.00
0.062102        0.07586        0.08515        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07586        3.369        5.771        0.973        0.928        0.275        0.27068        7.46        0.816        9.65        3.11        0.00
0.041753        0.00421        0.00454        0.917        0.917        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00421        0.917        6.217        0.987        0.059        0.065        0.22814       10.25        0.947       16.66        5.23        0.00
0.041753        0.05343        0.05974        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05737        4.186        8.297        0.973        1.003        0.240        0.22672        9.79        0.778       12.80        2.56        0.00
0.041753        0.07150        0.08657        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07727        3.097        5.248        0.974        0.861        0.278        0.17357       10.97        0.830       15.66        6.25        0.00
0.041753        0.07119        0.08021        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07609        3.369        5.762        0.972        0.929        0.276        0.18319       10.76        0.816       15.05        3.14        0.00
0.041753        0.07386        0.08310        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07599        2.824        4.818        0.975        0.778        0.276        0.16442       11.12        0.845       16.21        7.06        0.00
0.041753        0.07340        0.08207        2.552        2.552        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07340        2.552        4.421        0.977        0.691        0.271        0.15459       11.22        0.859       16.68        5.62        0.00
0.041753        0.02061        0.02304        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02061        4.186       13.979        0.982        0.601        0.144        0.37601        9.38        0.790       12.36        3.23        0.00
0.041753        0.01461        0.01769        4.731        4.731        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01769        4.731       17.103        0.982        0.629        0.133        0.43131        7.98        0.765        9.82        2.92        0.00
0.041753        0.01500        0.01677        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01677        3.369       12.423        0.984        0.436        0.129        0.36581       10.66        0.829       15.14        4.20        0.00
0.041753        0.02076        0.02247        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.02076        3.914       13.006        0.983        0.564        0.144        0.36192        9.92        0.802       13.43        3.66        0.00
