xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.294705        0.06290        0.571        0.060408        0.064460        0.571        0.571        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.83        0.50        0.97        0.286        0.176        4.71       10.93        5.71        1.59         1        2.38        2.87        3.19        0.00        0.00        0.88        1.5893        2.37        1.55        2.8        0.0        0.000        0.00        0.00        1.61        0.94        0.9        0.58        1.29       -2.14        1.31
0.294705        0.06020        0.490        0.060196        0.066167        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.55        0.49        0.97        0.240        0.146        3.90        7.64        4.90        1.92         1        2.38        2.86        3.43        0.00        0.00        0.90        1.3999        2.35        1.55        2.7        0.0        0.000        0.00        0.00        1.21        0.53        0.5        0.59        0.91       -1.85        1.21
0.232995        0.06420        0.571        0.059393        0.066125        0.571        0.571        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.81        0.51        0.97        0.289        0.177        4.71       10.61        5.71        1.59         1        2.40        2.87        3.39        0.00        0.00        0.88        1.2474        2.75        2.21        3.4        0.0        0.000        0.00        0.00        1.34        0.76        0.8        0.61        1.07       -2.14        1.25
0.232995        0.06130        0.735        0.058950        0.066968        0.735        0.735        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.49        0.50        0.97        0.364        0.232        6.35     -271.17        7.35        1.18         1        2.36        2.84        2.92        0.00        0.00        0.85        1.5906        2.77        2.13        3.8        0.0        0.000        0.00        0.00        1.80        0.81        0.8        0.57        1.97       -2.85        1.47
0.184207        0.06750        0.735        0.061138        0.068412        0.735        0.735        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.37        0.52        0.97        0.382        0.241        6.35       37.55        7.35        1.18         1        2.40        2.86        3.08        0.00        0.00        0.85        1.2117        3.26        2.96        4.7        0.0        0.000        0.00        0.00        1.94        1.06        1.1        0.59        1.67       -2.77        1.41
0.184207        0.06330        0.571        0.063275        0.066487        0.571        0.571        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        1.82        0.50        0.97        0.287        0.176        4.71       11.73        5.71        1.59         1        2.41        2.86        3.69        0.00        0.00        0.88        0.9921        3.22        3.04        4.2        0.0        0.000        0.00        0.00        1.20        0.48        0.5        0.62        0.80       -2.16        1.17
0.184207        0.06880        0.653        0.068813        0.078536        0.653        0.653        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.05        0.52        0.97        0.343        0.212        5.53       14.47        6.53        1.36         1        2.42        2.87        3.26        0.00        0.00        0.86        1.0848        3.25        3.01        4.7        0.0        0.000        0.00        0.00        1.63        1.15        1.1        0.61        1.29       -2.46        1.31
0.184207        0.06880        0.735        0.068813        0.078536        0.735        0.735        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.35        0.52        0.97        0.386        0.243        6.35       37.68        7.35        1.18         1        2.41        2.86        3.05        0.00        0.00        0.85        1.2028        3.26        2.96        4.9        0.0        0.000        0.00        0.00        1.94        1.06        1.1        0.59        1.65       -2.78        1.40
0.145635        6.48800        0.163        6.231608        6.799077        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.09        0.75        0.830        1.003        0.63      -30.84        1.63       11.90         0        1.99        2.88        2.89        0.00        0.00        0.74        0.0961        3.08        2.24        3.3        0.0        0.000        0.00        0.00        2.03        1.19        1.2        0.27        1.32       -0.19        1.21
0.145635        0.06980        0.816        0.069209        0.077713        0.816        0.816        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.63        0.53        0.97        0.431        0.277        7.16      -47.89        8.16        1.05         1        2.42        2.85        3.06        0.00        0.00        0.83        1.0322        3.88        3.92        6.1        0.0        0.000        0.00        0.00        2.12        1.18        1.2        0.58        1.83       -3.03        1.45
0.145635        0.06310        0.898        0.058314        0.069810        0.898        0.898        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.08        0.50        0.97        0.451        0.300        7.98      -11.34        8.98        0.94         1        2.37        2.81        2.87        0.00        0.00        0.81        1.1584        3.86        3.80        6.1        0.0        0.000        0.00        0.00        2.18        1.01        1.0        0.55        2.38       -3.40        1.57
0.115140        6.70020        0.163        6.464855        7.217849        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.18        0.74        0.844        1.023        0.63      -25.37        1.63       11.90         0        2.01        2.78        2.89        0.00        0.00        0.74        0.0753        3.66        3.05        4.5        0.0        0.000        0.00        0.00        2.23        1.43        1.4        0.28        1.34       -0.20        1.22
0.115140        5.59430        0.245        4.797258        5.708212        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.05        4.73        0.74        1.159        1.190        1.45      -14.33        2.45        5.17         0        1.94        2.65        2.73        0.00        0.00        0.72        0.0914        3.71        3.04        4.6        0.0        0.000        0.00        0.00        2.27        1.32        1.3        0.28        1.47       -0.25        1.22
0.115140        0.07890        0.816        0.078936        0.085719        0.816        0.816        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.46        0.56        0.97        0.459        0.290        7.16      253.38        8.16        1.05         1        2.48        2.88        3.17        0.00        0.00        0.83        0.7782        4.66        5.21        8.0        0.0        0.000        0.00        0.00        2.15        1.59        1.6        0.60        1.56       -2.93        1.39
0.115140        0.07190        0.898        0.066400        0.077832        0.898        0.898        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.88        0.54        0.97        0.482        0.315        7.98      -17.33        8.98        0.94         1        2.43        2.84        3.07        0.00        0.00        0.81        0.8710        4.66        5.09        7.7        0.0        0.000        0.00        0.00        2.34        1.32        1.3        0.57        2.01       -3.26        1.49
0.115140        0.06330        0.980        0.058073        0.068633        0.980        0.980        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.39        0.50        0.97        0.493        0.336        8.80       -6.65        9.80        0.85         1        2.38        2.79        2.84        0.00        0.00        0.80        0.9778        4.63        4.93        7.7        0.0        0.000        0.00        0.00        2.40        1.11        1.1        0.54        2.62       -3.65        1.62
0.091030        3.68410        0.490        3.673933        4.308024        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.15        3.84        0.74        1.881        1.634        3.90       -8.01        4.90        1.92         0        1.79        2.43        2.43        0.00        0.00        0.68        0.1098        4.58        4.02        6.1        0.0        0.000        0.00        0.00        2.59        1.33        1.3        0.28        1.79       -0.40        1.24
0.091030        0.07360        0.980        0.066859        0.073966        0.980        0.980        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.14        0.54        0.97        0.532        0.356        8.80       -9.98        9.80        0.85         1        2.44        2.83        3.03        0.00        0.00        0.80        0.7298        5.64        6.52        9.8        0.0        0.000        0.00        0.00        2.57        1.48        1.5        0.56        2.20       -3.49        1.54
0.091030        0.07550        0.980        0.075453        0.087926        0.980        0.980        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.10        0.55        0.97        0.538        0.359        8.80      -10.50        9.80        0.85         1        2.45        2.84        2.99        0.00        0.00        0.80        0.7227        5.64        6.52       10.1        0.0        0.000        0.00        0.00        2.58        1.49        1.5        0.56        2.18       -3.46        1.53
0.091030        0.08040        0.898        0.080375        0.086132        0.898        0.898        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.72        0.57        0.97        0.509        0.329        7.98      -37.79        8.98        0.94         1        2.48        2.87        3.16        0.00        0.00        0.81        0.6599        5.66        6.70       10.0        0.0        0.000        0.00        0.00        2.13        1.54        1.5        0.58        1.74       -3.16        1.43
0.091030        4.23650        0.408        3.797031        4.258149        0.408        0.408        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.11        4.12        0.74        1.680        1.504        3.08       -8.94        4.08        2.44         0        1.84        2.46        2.53        0.00        0.00        0.69        0.0966        4.53        4.01        6.0        0.0        0.000        0.00        0.00        2.56        1.39        1.4        0.28        1.69       -0.35        1.24
0.091030        6.84330        0.163        6.047251        6.896401        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.23        0.74        0.853        1.039        0.63      -22.54        1.63       11.90         0        2.02        2.74        2.94        0.00        0.00        0.73        0.0591        4.38        4.08        5.7        0.0        0.000        0.00        0.00        2.45        1.73        1.7        0.29        1.32       -0.20        1.22
0.091030        7.03220        0.163        6.838792        7.612552        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.30        0.73        0.864        1.054        0.63      -22.53        1.63       11.90         0        2.02        2.70        2.88        0.00        0.00        0.72        0.0584        4.35        4.00        6.0        0.0        0.000        0.00        0.00        2.45        1.72        1.7        0.28        1.35       -0.20        1.22
0.091030        5.78280        0.245        5.615029        5.950571        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        4.81        0.73        1.178        1.215        1.45      -13.47        2.45        5.17         0        1.95        2.62        2.74        0.00        0.00        0.71        0.0713        4.43        4.03        6.0        0.0        0.000        0.00        0.00        2.50        1.58        1.6        0.28        1.47       -0.25        1.23
0.071969        3.80970        0.490        3.543205        3.930875        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.15        3.90        0.73        1.913        1.660        3.90       -7.77        4.90        1.92         0        1.81        2.36        2.46        0.00        0.00        0.67        0.0854        5.53        5.23        7.9        0.0        0.000        0.00        0.00        2.86        1.57        1.6        0.28        1.78       -0.40        1.24
0.071969        7.18460        0.163        7.135574        7.920093        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.36        0.73        0.874        1.067        0.63      -20.31        1.63       11.90         0        2.04        2.73        2.93        0.00        0.00        0.72        0.0459        5.27        5.27        7.6        0.0        0.000        0.00        0.00        2.70        2.08        2.1        0.28        1.34       -0.20        1.22
0.071969        5.91500        0.245        5.587625        6.335939        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        4.86        0.73        1.192        1.229        1.45      -12.70        2.45        5.17         0        1.97        2.66        2.79        0.00        0.00        0.71        0.0559        5.36        5.30        7.5        0.0        0.000        0.00        0.00        2.75        1.88        1.9        0.28        1.46       -0.25        1.23
0.071969        5.06000        0.327        4.771420        5.540851        0.327        0.327        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.07        4.50        0.73        1.471        1.388        2.27      -10.02        3.27        3.30         0        1.91        2.52        2.65        0.00        0.00        0.69        0.0655        5.41        5.25        7.7        0.0        0.000        0.00        0.00        2.79        1.75        1.7        0.28        1.58       -0.30        1.23
0.071969        4.38610        0.408        4.156989        4.890017        0.408        0.408        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.11        4.19        0.73        1.709        1.530        3.08       -8.63        4.08        2.44         0        1.86        2.41        2.54        0.00        0.00        0.68        0.0751        5.47        5.23        7.9        0.0        0.000        0.00        0.00        2.83        1.65        1.6        0.28        1.68       -0.35        1.24
0.071969        3.81050        0.490        3.703550        4.463775        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.15        3.90        0.73        1.913        1.660        3.90       -7.77        4.90        1.92         0        1.81        2.35        2.46        0.00        0.00        0.67        0.0854        5.53        5.23        7.9        0.0        0.000        0.00        0.00        2.86        1.57        1.6        0.28        1.78       -0.40        1.24
0.071969        0.08300        0.980        0.082979        0.092980        0.980        0.980        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        2.95        0.58        0.96        0.565        0.372        8.80      -13.13        9.80        0.85         1        2.50        2.86        3.14        0.00        0.00        0.79        0.5511        6.90        8.52       12.7        0.0        0.000        0.00        0.00        2.22        1.57        1.6        0.57        1.92       -3.36        1.48
0.071969        0.07440        1.061        0.070948        0.078975        1.061        1.061        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.40        0.55        0.97        0.579        0.397        9.61       -6.63       10.61        0.78         1        2.45        2.82        2.98        0.00        0.00        0.78        0.6093        6.87        8.29       12.5        0.0        0.000        0.00        0.00        2.85        1.69        1.7        0.54        2.42       -3.70        1.59
0.056899        0.08490        1.061        0.084897        0.095500        1.061        1.061        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.18        0.58        0.96        0.618        0.417        9.61       -8.71       10.61        0.78         1        2.51        2.86        3.12        0.00        0.00        0.78        0.4579        8.47       10.76       16.0        0.0        0.000        0.00        0.00        2.34        1.60        1.6        0.55        2.11       -3.55        1.53
0.056899        2.69210        0.735        2.640428        2.979509        0.735        0.735        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.29        3.28        0.74        2.412        2.025        6.35       -6.28        7.35        1.18         0        1.70        2.21        2.26        0.00        0.00        0.64        0.0919        6.93        6.79       10.3        0.0        0.000        0.00        0.00        3.27        1.65        1.7        0.28        2.03       -0.57        1.25
0.056899        5.19900        0.327        4.967571        5.584611        0.327        0.327        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.07        4.56        0.72        1.491        1.406        2.27       -9.67        3.27        3.30         0        1.93        2.46        2.70        0.00        0.00        0.69        0.0511        6.58        6.79        9.8        0.0        0.000        0.00        0.00        3.10        2.08        2.1        0.28        1.57       -0.30        1.23
0.056899        0.07310        1.143        0.068278        0.073760        1.143        1.143        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.73        0.54        0.97        0.618        0.438       10.43       -4.93       11.43        0.72         1        2.45        2.79        2.97        0.00        0.00        0.76        0.5116        8.42       10.46       15.7        0.0        0.000        0.00        0.00        3.03        1.81        1.8        0.52        2.68       -3.94        1.65
0.056899        3.45890        0.571        3.425177        3.965144        0.571        0.571        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.18        3.72        0.73        2.124        1.808        4.71       -7.04        5.71        1.59         0        1.78        2.28        2.41        0.00        0.00        0.66        0.0744        6.78        6.74       10.2        0.0        0.000        0.00        0.00        3.20        1.78        1.8        0.28        1.86       -0.45        1.25
0.056899        3.04620        0.653        2.933857        3.508859        0.653        0.653        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.23        3.49        0.73        2.279        1.920        5.53       -6.61        6.53        1.36         0        1.74        2.24        2.34        0.00        0.00        0.65        0.0829        6.85        6.76       10.2        0.0        0.000        0.00        0.00        3.23        1.71        1.7        0.28        1.95       -0.51        1.25
0.056899        6.12050        0.245        6.112014        7.203913        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        4.95        0.72        1.212        1.254        1.45      -12.24        2.45        5.17         0        1.98        2.54        2.82        0.00        0.00        0.70        0.0435        6.50        6.81        9.8        0.0        0.000        0.00        0.00        3.05        2.25        2.3        0.28        1.46       -0.25        1.23
0.056899        3.92620        0.490        3.715301        4.090182        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.14        3.96        0.72        1.942        1.682        3.90       -7.57        4.90        1.92         0        1.83        2.34        2.49        0.00        0.00        0.67        0.0665        6.72        6.75       10.0        0.0        0.000        0.00        0.00        3.18        1.86        1.9        0.28        1.77       -0.39        1.24
0.056899        4.49970        0.408        4.478033        4.824426        0.408        0.408        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.10        4.24        0.72        1.731        1.552        3.08       -8.44        4.08        2.44         0        1.87        2.40        2.58        0.00        0.00        0.67        0.0587        6.65        6.77        9.9        0.0        0.000        0.00        0.00        3.14        1.96        2.0        0.28        1.67       -0.34        1.24
0.056899        6.11700        0.245        5.499125        6.205316        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        4.95        0.72        1.212        1.254        1.45      -12.24        2.45        5.17         0        1.98        2.54        2.81        0.00        0.00        0.70        0.0436        6.50        6.82        9.8        0.0        0.000        0.00        0.00        3.05        2.26        2.3        0.28        1.46       -0.25        1.23
0.056899        7.39040        0.163        7.289682        8.095602        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.44        0.72        0.886        1.085        0.63      -19.05        1.63       11.90         0        2.05        2.68        2.96        0.00        0.00        0.71        0.0359        6.40        6.82        9.7        0.0        0.000        0.00        0.00        3.00        2.52        2.5        0.28        1.33       -0.20        1.22
0.044984        2.19720        0.898        2.100660        2.217055        0.898        0.898        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.40        2.96        0.75        2.662        2.242        7.98       -5.74        8.98        0.94         0        1.64        2.15        2.17        0.00        0.00        0.63        0.0862        8.66        8.76       13.5        0.0        0.000        0.00        0.00        3.71        1.83        1.8        0.29        2.18       -0.70        1.26
0.044984        2.78850        0.735        2.763128        2.979583        0.735        0.735        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.28        3.34        0.73        2.455        2.054        6.35       -6.18        7.35        1.18         0        1.72        2.21        2.29        0.00        0.00        0.64        0.0713        8.46        8.65       13.0        0.0        0.000        0.00        0.00        3.64        1.95        1.9        0.28        2.01       -0.56        1.25
0.044984        4.02710        0.490        3.846333        4.424846        0.490        0.490        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.14        4.01        0.72        1.967        1.705        3.90       -7.45        4.90        1.92         0        1.84        2.33        2.55        0.00        0.00        0.66        0.0519        8.22        8.66       12.4        0.0        0.000        0.00        0.00        3.53        2.20        2.2        0.28        1.75       -0.39        1.24
0.044984        0.08450        1.143        0.084426        0.097019        1.143        1.143        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.46        0.58        0.96        0.664        0.461       10.43       -5.77       11.43        0.72         1        2.52        2.84        3.11        0.00        0.00        0.76        0.3825       10.44       13.52       20.0        0.0        0.000        0.00        0.00        2.47        1.63        1.6        0.53        2.32       -3.76        1.58
0.044984        0.07070        1.224        0.070727        0.074997        1.224        1.224        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.08        0.53        0.97        0.651        0.479       11.24       -3.94       12.24        0.67         1        2.45        2.77        2.88        0.00        0.00        0.75        0.4299       10.38       13.16       20.3        0.0        0.000        0.00        0.00        3.12        1.81        1.8        0.51        2.96       -4.20        1.71
0.044984        3.55580        0.571        3.544832        3.632612        0.571        0.571        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.18        3.77        0.72        2.153        1.830        4.71       -6.90        5.71        1.59         0        1.80        2.28        2.46        0.00        0.00        0.65        0.0580        8.29        8.63       12.7        0.0        0.000        0.00        0.00        3.57        2.11        2.1        0.28        1.84       -0.44        1.25
0.044984        2.47780        0.816        2.440965        2.622172        0.816        0.816        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.34        3.15        0.74        2.569        2.152        7.16       -5.94        8.16        1.05         0        1.68        2.18        2.23        0.00        0.00        0.63        0.0784        8.55        8.69       13.2        0.0        0.000        0.00        0.00        3.66        1.88        1.9        0.28        2.10       -0.62        1.26
0.044984        4.62090        0.408        4.353170        4.888609        0.408        0.408        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.10        4.30        0.71        1.754        1.571        3.08       -8.22        4.08        2.44         0        1.89        2.39        2.62        0.00        0.00        0.67        0.0458        8.13        8.67       12.5        0.0        0.000        0.00        0.00        3.49        2.32        2.3        0.28        1.66       -0.34        1.24
0.044984        5.48930        0.327        5.489303        6.228102        0.327        0.327        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.07        4.69        0.70        1.532        1.449        2.27       -9.49        3.27        3.30         0        1.94        2.44        2.69        0.00        0.00        0.67        0.0394        7.98        8.52       13.1        0.0        0.000        0.00        0.00        3.44        2.48        2.5        0.27        1.57       -0.29        1.23
0.044984        7.90420        0.163        7.904176        9.076113        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.62        0.71        0.917        1.125        0.63      -18.25        1.63       11.90         0        2.06        2.62        2.98        0.00        0.00        0.70        0.0276        7.73        8.51       12.9        0.0        0.000        0.00        0.00        3.33        3.06        3.1        0.27        1.34       -0.19        1.22
0.044984        6.18900        0.245        5.478007        6.189011        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        4.98        0.71        1.219        1.260        1.45      -11.74        2.45        5.17         0        2.00        2.54        2.95        0.00        0.00        0.69        0.0343        7.99        8.84       11.6        0.0        0.000        0.00        0.00        3.39        2.70        2.7        0.28        1.43       -0.25        1.23
0.044984        6.35480        0.245        6.294667        6.775856        0.245        0.245        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.04        5.04        0.71        1.235        1.278        1.45      -11.78        2.45        5.17         0        2.00        2.53        2.83        0.00        0.00        0.69        0.0339        7.93        8.67       12.6        0.0        0.000        0.00        0.00        3.39        2.70        2.7        0.28        1.46       -0.24        1.23
0.044984        7.51300        0.163        6.994450        8.031503        0.163        0.163        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.02        5.48        0.72        0.894        1.093        0.63      -17.84        1.63       11.90         0        2.07        2.63        3.01        0.00        0.00        0.71        0.0282        7.85        8.81       12.2        0.0        0.000        0.00        0.00        3.33        3.04        3.0        0.28        1.32       -0.20        1.22
0.044984        5.31960        0.327        5.083710        5.461105        0.327        0.327        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.07        4.61        0.71        1.508        1.424        2.27       -9.45        3.27        3.30         0        1.94        2.45        2.74        0.00        0.00        0.68        0.0400        8.06        8.73       12.3        0.0        0.000        0.00        0.00        3.44        2.47        2.5        0.28        1.56       -0.29        1.23
0.035565        3.23770        0.653        3.128462        3.439153        0.653        0.653        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        0.22        3.60        0.72        2.350        1.974        5.53       -6.43        6.53        1.36         0        1.77        2.32        2.44        0.00        0.00        0.64        0.0502       10.28       10.97       15.9        0.0        0.000        0.00        0.00        4.01        2.37        2.4        0.28        1.91       -0.49        1.25
