xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.001151        1.48680        1.482        1.365263        1.562913        1.412        1.553        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.88        2.44        0.77        3.615        3.146       13.82       -6.56       14.82        0.54         0        1.54        2.33        2.35        8.59        0.00        0.56        0.0025      306.02      338.13      528.3        0.7        0.392       23.33       20.04    23435.03   337568.00 33975370.0        0.28        1.94       -0.85        1.19
0.000954        1.67880        1.417        1.642595        1.821511        1.340        1.494        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.77        2.59        0.76        3.672        3.129       13.17       -6.71       14.17        0.57         0        1.59        2.41        2.44        9.04        0.00        0.55        0.0019      360.99      398.04      617.1        0.4        0.249       25.39       22.95    24728.11   457366.50 47903400.0        0.27        1.86       -0.77        1.19
0.000954        1.58630        1.456        1.550376        1.733119        1.373        1.539        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.82        2.52        0.76        3.668        3.157       13.56       -6.62       14.56        0.55         0        1.57        2.38        2.40        8.87        0.00        0.55        0.0020      364.10      400.47      624.7        1.0        0.455       25.46       22.60    31042.99   490570.50 54122670.0        0.27        1.90       -0.81        1.19
0.000954        1.43870        1.521        1.333673        1.574094        1.469        1.572        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.92        2.40        0.77        3.647        3.195       14.21       -6.46       15.21        0.53         0        1.54        2.32        2.35        8.64        0.00        0.55        0.0022      369.51      404.91      638.0        2.1        0.648       25.78       22.30    40983.33   410575.10 42376400.0        0.28        1.96       -0.88        1.19
0.000791        1.51040        1.505        1.484631        1.726511        1.429        1.581        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.88        2.46        0.77        3.699        3.215       14.05       -6.54       15.05        0.53         0        1.55        2.36        2.39        8.88        0.00        0.55        0.0017      440.25      479.83      756.2        2.5        0.689       28.27       25.12    54462.06   528549.70 56957310.0        0.27        1.93       -0.84        1.19
0.000791        1.68100        1.431        1.507005        1.733050        1.411        1.452        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.77        2.59        0.75        3.712        3.165       13.31       -6.69       14.31        0.56         0        1.59        2.43        2.46        9.16        0.00        0.55        0.0016      432.80      473.90      738.7        0.9        0.436       27.90       25.54    39570.53   649702.50 76464190.0        0.26        1.86       -0.77        1.19
0.000791        4.58410        0.683        4.294429        4.782341        0.642        0.723        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.18        4.28        0.68        2.923        2.180        5.83      -11.34        6.83        1.29         0        1.97        2.52        3.22       21.05        0.00        0.60        0.0007      384.65      457.72      644.5        0.9        0.442       25.08       52.81     1415.53   121748.00  3896635.0        0.24        1.25       -0.30        1.16
0.000791        1.77340        1.394        1.678869        1.836184        1.299        1.488        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.73        2.66        0.75        3.711        3.134       12.94       -6.78       13.94        0.58         0        1.61        2.46        2.48        9.33        0.00        0.55        0.0015      429.95      471.98      731.3        0.5        0.314       27.76       25.90    33488.90   658391.80 75367110.0        0.26        1.83       -0.73        1.19
0.000655        2.00760        1.317        1.835301        2.141599        1.245        1.388        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.63        2.83        0.73        3.731        3.088       12.16       -7.02       13.16        0.62         0        1.65        2.47        2.56        9.91        0.00        0.55        0.0012      506.39      555.73      866.8        0.3        0.233       30.13       29.87    36023.80   917468.40 108405000.0        0.25        1.76       -0.65        1.18
0.000655        1.68410        1.446        1.537251        1.756740        1.354        1.537        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.78        2.60        0.75        3.752        3.200       13.46       -6.68       14.46        0.56         0        1.59        2.44        2.45        9.28        0.00        0.55        0.0013      520.09      565.43      886.3        1.7        0.597       30.73       28.52    61471.03   839085.10 106553000.0        0.26        1.86       -0.77        1.19
0.000655        1.53990        1.508        1.539159        1.758522        1.455        1.561        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.86        2.48        0.76        3.743        3.244       14.08       -6.54       15.08        0.53         0        1.56        2.39        2.42        9.08        0.00        0.54        0.0014      527.74      571.45      903.9        5.7        0.832       31.03       28.18    81722.31   657540.80   657540.8        0.27        1.92       -0.83        1.19
0.000543        2.20080        1.259        2.103808        2.352224        1.183        1.334        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.56        2.97        0.72        3.734        3.046       11.59       -7.19       12.59        0.65         0        1.69        2.49        2.62       10.44        0.00        0.55        0.0009      592.34      649.57     1011.7        0.4        0.261       32.55       34.00    42770.80  1307528.00 161447800.0        0.25        1.70       -0.60        1.18
0.000543        4.61380        0.695        4.307213        4.684591        0.676        0.713        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.19        4.30        0.67        2.984        2.227        5.95      -11.15        6.95        1.26         0        1.98        2.52        3.26       22.42        0.00        0.59        0.0005      553.63      650.72      927.6        5.6        0.832       30.60       68.64     5978.09   738048.20 49103120.0        0.23        1.24       -0.30        1.16
0.000543        4.53980        0.730        4.491530        5.202118        0.716        0.770        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.20        4.26        0.66        3.109        2.329        6.29      -10.85        7.29        1.19         0        1.95        2.52        3.13       20.83        0.00        0.58        0.0005      546.41      627.54     1020.5        1.5        0.570       30.55       63.65     4747.98   488256.70 28055590.0        0.22        1.30       -0.30        1.16
0.000543        4.39610        0.727        4.301168        4.680745        0.679        0.775        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.20        4.19        0.67        3.049        2.283        6.27      -10.65        7.27        1.20         0        1.96        2.52        3.24       19.83        0.00        0.59        0.0005      553.03      647.09      910.5        1.1        0.504       30.39       60.26     5056.19   484832.00 28755100.0        0.23        1.27       -0.32        1.16
0.000543        2.03410        1.320        1.999960        2.036400        1.237        1.402        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.62        2.85        0.73        3.764        3.110       12.20       -7.01       13.20        0.62         0        1.66        2.50        2.58       10.07        0.00        0.55        0.0010      604.26      659.21     1024.9        0.7        0.386       32.98       33.22    55763.43  1373982.00 182311000.0        0.25        1.75       -0.65        1.18
0.000543        1.85910        1.388        1.686365        1.887417        1.339        1.437        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.70        2.73        0.74        3.785        3.175       12.88       -6.82       13.88        0.58         0        1.63        2.45        2.52        9.71        0.00        0.54        0.0010      613.08      665.13     1050.5        1.5        0.562       33.32       32.36    72702.25  1305008.00 180499700.0        0.25        1.81       -0.70        1.19
0.000543        1.85800        1.388        1.717586        1.858089        1.298        1.477        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.70        2.73        0.74        3.783        3.173       12.88       -6.82       13.88        0.58         0        1.63        2.41        2.52        9.70        0.00        0.54        0.0010      607.71      659.61     1034.8        1.4        0.549       33.18       32.20    70971.25  1274250.00 175604500.0        0.25        1.80       -0.70        1.19
0.000543        1.61030        1.493        1.476249        1.712846        1.392        1.593        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.83        2.54        0.75        3.788        3.259       13.93       -6.58       14.93        0.54         0        1.58        2.43        2.45        9.33        0.00        0.54        0.0011      629.41      677.91     1073.0        9.6        0.893       34.02       31.76   112425.90   895213.90   895213.9        0.26        1.89       -0.80        1.19
0.000450        1.82500        1.415        1.613691        1.915458        1.329        1.502        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.72        2.70        0.74        3.824        3.220       13.15       -6.75       14.15        0.57         0        1.63        2.49        2.53        9.78        0.00        0.54        0.0009      736.87      793.10     1246.2        3.1        0.734       36.86       36.04   115475.60  1500954.00 217849800.0        0.25        1.81       -0.71        1.19
0.000450        1.95020        1.365        1.621188        1.952752        1.301        1.428        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.66        2.79        0.73        3.811        3.173       12.64       -6.89       13.64        0.59         0        1.65        2.38        2.56        9.99        0.00        0.54        0.0008      719.19      777.35     1227.2        1.6        0.589       36.20       36.19    94258.56  1757794.00 260813000.0        0.25        1.78       -0.67        1.18
0.000450        1.80980        1.421        1.804485        2.030313        1.396        1.446        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.72        2.69        0.74        3.823        3.224       13.21       -6.76       14.21        0.57         0        1.62        2.46        2.51        9.74        0.00        0.54        0.0009      727.62      783.08     1245.3        3.4        0.748       36.59       35.64   114897.00  1444247.00 209478100.0        0.25        1.82       -0.72        1.19
0.000450        1.87190        1.396        1.783697        1.891145        1.386        1.406        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.69        2.74        0.73        3.820        3.202       12.96       -6.79       13.96        0.58         0        1.64        2.44        2.53        9.85        0.00        0.54        0.0009      725.38      782.00     1243.9        2.1        0.655       36.52       35.97   104244.10  1567778.00 231386900.0        0.25        1.80       -0.70        1.18
0.000450        4.25320        0.761        3.575181        4.258574        0.733        0.788        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.21        4.12        0.67        3.137        2.357        6.61      -10.23        7.61        1.14         0        1.95        2.53        3.18       18.89        0.00        0.58        0.0004      664.90      768.88     1120.6        1.0        0.475       33.55       63.39     9305.19   870744.00 65265380.0        0.23        1.30       -0.32        1.16
0.000450        2.20430        1.270        2.169122        2.450474        1.209        1.331        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.56        2.97        0.72        3.771        3.077       11.70       -7.14       12.70        0.64         0        1.70        2.39        2.65       10.55        0.00        0.55        0.0008      716.12      779.93     1207.2        0.5        0.310       36.04       38.04    66700.32  1863147.00 258851400.0        0.24        1.70       -0.60        1.18
0.000450        2.39980        1.206        2.357114        2.747267        1.132        1.279        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.50        3.10        0.71        3.735        3.009       11.05       -7.40       12.05        0.68         0        1.72        2.50        2.68       11.02        0.00        0.55        0.0007      698.39      764.01     1217.4        0.4        0.242       35.42       39.02    51045.32  1781939.00 232310800.0        0.24        1.66       -0.55        1.18
0.000450        4.62630        0.734        4.081787        4.629390        0.727        0.780        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.19        4.30        0.65        3.156        2.365        6.34      -10.90        7.34        1.18         0        1.95        2.51        3.16       22.31        0.00        0.57        0.0004      653.10      740.01     1250.9        6.7        0.856       33.90       75.70     9868.87  1256192.00 99855680.0        0.22        1.30       -0.29        1.16
0.000450        2.32800        1.228        2.086390        2.366296        1.184        1.271        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.52        3.05        0.71        3.746        3.030       11.28       -7.28       12.28        0.67         0        1.72        2.39        2.68       10.85        0.00        0.55        0.0007      712.95      779.23     1210.2        0.3        0.227       35.87       38.94    56793.37  1820501.00 243929300.0        0.24        1.67       -0.57        1.18
0.000373        4.25490        0.770        3.840814        4.255319        0.764        0.809        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.22        4.13        0.67        3.175        2.388        6.70      -10.15        7.70        1.12         0        1.95        2.52        3.18       19.17        0.00        0.58        0.0004      794.99      912.33     1354.6        2.0        0.642       36.94       70.84    17526.65  1777259.00 168471000.0        0.23        1.30       -0.32        1.16
0.000373        2.48740        1.186        2.448852        2.625034        1.083        1.289        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.48        3.15        0.70        3.741        2.998       10.86       -7.46       11.86        0.69         0        1.74        2.43        2.74       11.36        0.00        0.55        0.0006      841.87      918.64     1421.7        0.5        0.313       38.98       44.29    75149.46  2704145.00 392745400.0        0.24        1.63       -0.54        1.18
0.000373        2.29840        1.249        2.077035        2.317144        1.199        1.299        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.54        3.03        0.71        3.787        3.072       11.49       -7.24       12.49        0.65         0        1.71        2.49        2.68       10.87        0.00        0.54        0.0006      841.72      913.12     1433.3        1.0        0.465       39.03       42.45    94862.73  2814183.00 433606300.0        0.24        1.68       -0.58        1.18
0.000373        2.24210        1.276        2.224445        2.365541        1.263        1.313        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.56        2.99        0.71        3.820        3.112       11.76       -7.18       12.76        0.64         0        1.70        2.40        2.62       10.71        0.00        0.54        0.0006      837.43      903.18     1493.0        0.8        0.423       39.16       41.96    95520.16  2575561.00 392963100.0        0.24        1.71       -0.59        1.18
0.000373        2.20390        1.282        2.032093        2.411339        1.188        1.377        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.57        2.97        0.71        3.808        3.109       11.82       -7.12       12.82        0.63         0        1.70        2.49        2.65       10.65        0.00        0.54        0.0006      848.06      917.20     1446.1        1.1        0.497       39.33       41.90   105087.70  2707510.00 425041000.0        0.24        1.70       -0.60        1.18
0.000373        2.10720        1.318        2.102469        2.407469        1.288        1.348        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.60        2.90        0.72        3.827        3.148       12.18       -7.03       13.18        0.62         0        1.68        2.49        2.62       10.44        0.00        0.54        0.0007      855.09      921.95     1458.8        1.6        0.589       39.55       41.28   119646.00  2626260.00 419439700.0        0.24        1.73       -0.62        1.18
0.000373        2.01410        1.353        1.924180        2.037796        1.317        1.389        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.64        2.84        0.72        3.840        3.182       12.53       -6.91       13.53        0.60         0        1.67        2.48        2.58       10.24        0.00        0.54        0.0007      854.15      918.45     1462.7        2.5        0.686       39.53       40.47   133346.50  2423690.00 392844000.0        0.24        1.76       -0.65        1.18
0.000373        1.83210        1.425        1.619978        1.832937        1.379        1.563        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.72        2.71        0.73        3.858        3.248       13.25       -6.75       14.25        0.57         0        1.63        2.37        2.53        9.92        0.00        0.54        0.0007      863.57      923.74     1473.1        8.9        0.885       40.00       39.69   171207.70  1832334.00 267692900.0        0.25        1.82       -0.71        1.19
0.000373        1.83140        1.423        1.628339        1.831388        1.305        1.542        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.72        2.71        0.73        3.853        3.244       13.23       -6.75       14.23        0.57         0        1.63        2.48        2.73        9.96        0.00        0.54        0.0007      866.42      927.66     1451.3        9.4        0.891       40.03       39.90   175860.10  1965931.00 297126000.0        0.25        1.81       -0.71        1.19
0.000309        2.33000        1.250        2.044234        2.370876        1.147        1.353        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.53        3.05        0.70        3.816        3.091       11.50       -7.24       12.50        0.65         0        1.72        2.50        2.70       11.05        0.00        0.54        0.0005      997.98     1076.16     1707.0        1.5        0.564       42.69       47.19   140006.20  3974391.00 672441900.0        0.23        1.67       -0.57        1.18
0.000309        2.03330        1.364        1.953886        2.188270        1.297        1.430        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.64        2.85        0.72        3.889        3.220       12.63       -6.92       13.63        0.59         0        1.67        2.48        2.58       10.39        0.00        0.53        0.0006     1017.19     1083.54     1802.0        4.4        0.796       43.56       45.25   194180.10  2989728.00 509086500.0        0.24        1.77       -0.64        1.18
0.000309        2.31450        1.255        2.116323        2.317666        1.199        1.311        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.54        3.04        0.71        3.819        3.096       11.55       -7.22       12.55        0.65         0        1.72        2.39        2.70       11.02        0.00        0.54        0.0005     1008.18     1086.92     1703.8        1.3        0.543       43.03       47.42   142658.30  3916586.00 661155800.0        0.23        1.67       -0.57        1.18
0.000309        2.67500        1.145        2.270073        2.691790        1.114        1.240        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.44        3.27        0.69        3.747        2.975       10.46       -7.63       11.46        0.72         0        1.77        2.49        2.77       11.96        0.00        0.54        0.0005      998.41     1083.30     1764.7        0.7        0.386       42.54       50.87    98736.08  4011506.00 628001700.0        0.23        1.60       -0.50        1.18
0.000309        2.45830        1.206        2.294144        2.552129        1.152        1.260        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.49        3.14        0.70        3.782        3.038       11.06       -7.39       12.06        0.68         0        1.74        2.43        2.75       11.38        0.00        0.54        0.0005     1000.29     1083.60     1676.5        1.1        0.490       42.64       48.53   123664.10  4116496.00 680479100.0        0.23        1.63       -0.54        1.18
0.000309        2.55570        1.194        2.424333        2.741930        1.110        1.278        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.47        3.20        0.69        3.818        3.053       10.94       -7.48       11.94        0.69         0        1.75        2.48        2.70       11.58        0.00        0.54        0.0005      996.20     1068.85     1835.6        0.7        0.369       42.80       49.54   106694.90  3833913.00 602559000.0        0.23        1.64       -0.52        1.18
0.000256        3.16550        1.017        2.972089        3.165454        0.998        1.036        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.35        3.56        0.67        3.619        2.811        9.17       -8.22       10.17        0.82         0        1.84        2.49        2.93       13.67        0.00        0.55        0.0003     1169.35     1281.31     2032.9        0.8        0.413       45.84       62.65    98685.60  5640797.00 880516300.0        0.22        1.49       -0.43        1.17
0.000256        2.88420        1.087        2.740875        2.931938        1.080        1.190        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.40        3.40        0.68        3.692        2.900        9.87       -7.84       10.87        0.76         0        1.81        2.45        2.90       12.72        0.00        0.55        0.0004     1180.27     1287.13     1956.0        0.9        0.456       46.19       58.76   128423.50  6062922.00 1016125000.0        0.23        1.53       -0.47        1.17
0.000256        2.36610        1.249        2.338079        2.696660        1.131        1.253        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.52        3.08        0.70        3.843        3.107       11.49       -7.25       12.49        0.65         0        1.73        2.39        2.73       11.26        0.00        0.54        0.0004     1210.09     1297.39     2040.4        2.4        0.679       47.32       53.29   216566.30  5779499.00 1076982000.0        0.23        1.66       -0.56        1.18
0.000256        2.08180        1.353        1.821057        2.087662        1.318        1.457        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.62        2.89        0.71        3.904        3.221       12.53       -6.96       13.53        0.60         0        1.68        2.49        2.64       10.67        0.00        0.53        0.0005     1224.14     1300.34     2091.1       16.8        0.936       47.85       51.09   307413.10  4823229.00 920389100.0        0.24        1.74       -0.63        1.18
0.000212        2.87900        1.107        2.770523        2.880768        1.055        1.159        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.40        3.39        0.68        3.757        2.956       10.07       -7.82       11.07        0.74         0        1.80        2.48        2.84       12.77        0.00        0.54        0.0003     1384.01     1489.70     2458.9        1.6        0.589       50.32       64.27   200552.30  9056420.00 1707746000.0        0.22        1.56       -0.46        1.17
0.000121        2.34070        1.248        2.142650        2.340681        1.126        1.265        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.53        3.06        0.70        3.818        3.093       11.48       -7.24       12.48        0.65         0        1.72        2.48        2.73       11.09        0.00        0.54        0.0005     1036.54     1117.28     1731.8        1.8        0.613       43.49       48.24   155598.50  4345623.00 757948200.0        0.23        1.66       -0.57        1.18
0.000100        1.79550        1.403        1.771450        1.820233        1.283        1.411        0.10        2.0        1.0        1.0        3.0        -2.0       -2.0       -2.0       -2.0        0.72        2.68        0.74        3.760        3.172       13.03       -6.76       14.03        0.58         0        1.62        2.46        2.62        9.54        0.00        0.55        0.0012      544.96      593.36      920.4        1.4        0.543       31.36       29.91    60069.96  1049923.00 137814200.0        0.26        1.82       -0.73        1.19
