xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.003857        0.05594        0.06071        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05833        3.369        6.604        0.976        0.814        0.242        0.00759       28.89        0.825       45.22        5.32        0.00
0.002593        0.97169        1.01309        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.97234        2.824        1.124        0.813        2.785        0.986        0.00233      146.79        0.703      204.04        2.42        0.00
0.002593        0.67703        0.79156        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.73430        3.369        1.580        0.828        2.887        0.857        0.00304      150.01        0.693      205.69        2.04        0.00
0.002593        0.05344        0.06289        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05344        3.097        6.338        0.978        0.716        0.231        0.00528       65.77        0.839      107.84        6.53        0.00
0.001743        0.95228        1.03718        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.01065        2.824        1.092        0.806        2.839        1.005        0.00151      215.74        0.696      298.14        2.52        0.00
0.001743        0.69355        0.78972        3.369        3.369        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.76868        3.369        1.529        0.820        2.954        0.877        0.00196      220.29        0.686      300.11        2.13        0.00
0.001743        0.07258        0.08187        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07258        3.641        6.384        0.971        0.981        0.269        0.00312       16.23        0.809       23.85        5.04        0.00
0.001172        0.97430        1.03538        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.97430        3.097        1.202        0.792        3.057        0.987        0.00106      314.75        0.673      421.52        2.64        0.00
0.001172        0.96130        1.07973        2.824        2.824        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        1.04642        2.824        1.063        0.799        2.889        1.023        0.00099      317.30        0.690      435.63        2.63        0.00
0.001172        0.68702        0.80043        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70031        3.641        1.736        0.821        3.047        0.837        0.00145      327.54        0.676      440.45        2.04        0.00
0.001172        0.48564        0.57265        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.52847        4.186        2.364        0.841        3.043        0.727        0.00187      336.21        0.670      448.14        1.77        0.00
0.000788        0.49224        0.57263        4.186        4.186        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.55677        4.186        2.280        0.833        3.123        0.746        0.00120      493.92        0.663      652.67        1.87        0.00
0.000788        0.92905        1.08078        3.097        3.097        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.94920        3.097        1.226        0.797        3.017        0.974        0.00073      471.14        0.678      636.61        2.50        0.00
0.000788        0.71593        0.76355        3.641        3.641        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.73081        3.641        1.683        0.813        3.113        0.855        0.00094      481.31        0.669      641.91        2.13        0.00
0.000788        0.67721        0.75215        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.67721        3.914        1.880        0.811        3.221        0.823        0.00101      480.24        0.657      628.73        2.13        0.00
0.000530        0.66694        0.74033        3.914        3.914        0.10        1.0        1.0        1.0        0.0       -0.1       -0.1       -0.1       -0.1         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66751        3.914        1.900        0.814        3.198        0.817        0.00069      716.15        0.659      941.92        2.05        0.00
