xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.086851        0.06470        1.064        0.063417        0.076792        1.047        1.080        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.67        0.51        0.97        0.541        0.378        9.63       -5.28       10.63        0.78         1        2.39        2.77        2.83        4.87        0.00        0.78        0.7769        5.82        6.67       10.3        0.5        0.235        2.72        1.32      378.67     9447.63   207932.3        0.53        2.80       -3.87        1.66
0.071969        0.07280        1.081        0.072769        0.081162        1.018        1.144        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.51        0.54        0.97        0.583        0.404        9.81       -5.96       10.81        0.76         1        2.44        2.80        2.91        5.61        0.00        0.78        0.6225        6.85        8.23       12.7        3.8        0.635        2.96        1.66      896.38    31496.83   891060.2        0.53        2.56       -3.78        1.62
0.071969        0.07020        1.089        0.069077        0.071380        1.024        1.155        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.61        0.53        0.97        0.577        0.403        9.89       -5.29       10.89        0.76         1        2.43        2.79        2.92        5.42        0.00        0.77        0.6351        6.85        8.20       12.4        2.8        0.590        2.96        1.61      878.47    27796.62   762035.4        0.53        2.65       -3.85        1.64
0.071969        0.06520        1.117        0.061028        0.068102        1.057        1.177        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.85        0.51        0.97        0.570        0.406       10.17       -4.53       11.17        0.74         1        2.40        2.76        2.83        5.00        0.00        0.77        0.6651        6.82        8.11       12.4        1.4        0.457        2.96        1.48      795.24    18970.93   473542.9        0.52        2.91       -4.02        1.69
0.071969        0.06340        1.126        0.061250        0.067095        1.059        1.193        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.94        0.50        0.97        0.567        0.406       10.26       -4.28       11.26        0.73         1        2.39        2.75        2.81        4.87        0.00        0.77        0.6762        6.82        8.08       12.4        1.1        0.406        2.96        1.44      764.42    16395.65   394400.6        0.52        3.01       -4.08        1.71
0.059636        0.07030        1.145        0.063201        0.076724        1.095        1.194        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        3.80        0.53        0.97        0.607        0.432       10.45       -4.48       11.45        0.72         1        2.44        2.78        2.90        5.69        0.00        0.76        0.5446        8.06        9.93       15.1       12.8        0.775        3.25        1.85     1887.88    61249.53  1848620.0        0.52        2.78       -4.00        1.67
0.059636        0.06330        1.177        0.063185        0.076787        1.137        1.217        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.14        0.50        0.97        0.592        0.433       10.77       -3.79       11.77        0.70         1        2.40        2.74        2.81        5.03        0.00        0.76        0.5786        8.03        9.80       15.0        2.3        0.570        3.24        1.63     1396.96    25339.06   650522.8        0.51        3.12       -4.23        1.74
0.059636        0.06130        1.185        0.060456        0.065116        1.167        1.204        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.24        0.50        0.97        0.587        0.432       10.86       -3.59       11.86        0.69         1        2.39        2.73        2.78        4.89        0.00        0.76        0.5893        8.02        9.76       15.0        2.0        0.537        3.24        1.58     1345.65    21039.34   521732.9        0.51        3.22       -4.30        1.76
0.059636        0.05570        1.206        0.055154        0.059385        1.169        1.243        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.54        0.47        0.97        0.569        0.429       11.06       -3.33       12.06        0.68         1        2.35        2.69        2.71        4.58        0.00        0.75        0.6194        7.99        9.67       14.9        1.1        0.412        3.24        1.48     1157.37    10790.73   224854.4        0.50        3.51       -4.51        1.81
0.049417        0.05650        1.248        0.054416        0.061409        1.178        1.319        0.10        2.0        1.0        1.0        5.0        -2.0       -2.0       -2.0       -2.0        4.68        0.48        0.97        0.593        0.455       11.48       -3.12       12.48        0.65         1        2.37        2.69        2.74        4.83        0.00        0.74        0.5240        9.47       11.75       17.9        4.0        0.673        3.55        1.72     2123.46    15105.67   271686.4        0.49        3.53       -4.63        1.82
