xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.094438        0.34350        2.397        0.30170        0.34354        2.311        2.423        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.77        0.59        0.90        1.405        0.216       22.97        5.83       23.97        1.31         1        2.58        2.80        4.17       13.84        1.23        0.799        0.1581        4.05       10.38        5.0        0.2        0.095        2.26        3.12        2.27        3.28        3.4        0.27        0.98       -0.47        1.24
0.094438        0.33500        2.337        0.29273        0.33504        2.017        2.394        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.58        0.90        1.352        0.207       22.37        5.80       23.37        1.34         1        2.57        2.79        4.41       14.41        1.23        0.804        0.1565        4.11       10.33        5.0        0.4        0.184        2.27        3.27        2.31        3.53        3.8        0.28        0.92       -0.48        1.23
0.094438        0.00140        4.153        0.00132        0.00151        4.087        4.614        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       53.24        0.04        0.99        0.156        0.041       40.53      -11.63       41.53        0.74         6        3.08        3.21        3.25        3.78        1.15        0.796        3.0950        4.18        4.98        7.2        0.1        0.051        2.28        0.86     2190.87     6520.14     6520.1        0.27        8.87      -10.24        3.78
0.094438        0.00140        4.037        0.00125        0.00143        3.877        4.196        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       52.19        0.04        0.99        0.150        0.039       39.37        7.83       40.37        0.76         6        3.09        3.23        3.28        3.85        1.14        0.801        3.0762        4.32        5.22        7.6        0.3        0.155        2.31        0.89     2959.64     8558.57     8558.6        0.30        8.28      -10.63        3.61
0.085676        0.00060        3.840        0.00060        0.00064        3.515        4.165        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       75.25        0.02        0.99        0.094        0.026       37.40       -3.76       38.40        0.80         8        3.17        3.29        3.31        3.76        1.13        0.811        4.1880        4.81        5.82        8.8        0.0        0.024        2.45        0.92    10730.12    18322.93    18322.9        0.33       10.96      -16.58        4.52
0.085676        0.00040        3.386        0.00040        0.00041        3.235        3.537        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       80.63        0.02        0.99        0.068        0.019       32.86       -5.32       33.86        0.91         9        3.24        3.35        3.38        3.92        1.11        0.831        4.6859        5.14        6.42        9.9        3.8        0.595        2.46        0.97    28958.57    46232.45    46232.4        0.40       10.02      -20.14        4.30
0.077726        0.36520        2.517        0.35229        0.38974        2.380        2.693        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.79        0.60        0.89        1.521        0.236       24.17        6.18       25.17        1.24         1        2.61        2.81        4.03       14.45        1.23        0.787        0.1336        4.66       11.68        6.2        0.3        0.144        2.44        3.52        2.46        3.70        4.0        0.26        1.03       -0.49        1.26
0.070515        0.00160        4.541        0.00148        0.00158        4.302        4.779        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       55.09        0.04        0.98        0.180        0.049       44.41       12.55       45.41        0.68         6        3.15        3.27        3.33        3.95        1.14        0.780        2.3870        5.24        6.63        9.8        0.2        0.102        2.59        1.02     2820.75     5971.56     5971.6        0.26        8.41      -10.57        3.69
0.070515        0.00100        4.260        0.00084        0.00096        4.050        4.471        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       66.43        0.03        0.99        0.131        0.037       41.60      -16.19       42.60        0.72         7        3.18        3.30        3.36        3.92        1.15        0.792        2.9748        5.55        7.01       10.4        0.6        0.263        2.64        1.04     8011.31    13837.60    13837.6        0.31        9.36      -14.07        4.02
0.070515        0.33420        2.282        0.31531        0.33418        1.950        2.284        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.71        0.58        0.91        1.319        0.204       21.82        6.57       22.82        1.37         1        2.59        2.80        5.50       15.98        1.24        0.808        0.1166        5.38       12.31        7.1        0.2        0.110        2.57        4.11        2.58        4.35        4.5        0.31        0.79       -0.51        1.19
0.063972        0.00160        4.786        0.00149        0.00165        4.587        4.985        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       57.50        0.04        0.98        0.192        0.053       46.86       -7.71       47.86        0.64         6        3.12        3.24        3.29        3.86        1.17        0.770        2.2640        5.45        6.91        9.9        0.1        0.042        2.66        1.03     2530.63     4931.91     4931.9        0.24        9.42      -10.48        3.98
0.063972        0.00070        4.561        0.00068        0.00073        4.378        4.744        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       84.32        0.03        0.99        0.119        0.035       44.61       -3.32       45.61        0.67         8        3.15        3.24        3.27        3.70        1.16        0.781        3.4496        5.62        6.95       10.5        0.8        0.292        2.65        0.98    10901.18    16039.69    16039.7        0.26       13.18      -16.58        5.20
0.063972        0.00100        4.753        0.00096        0.00102        4.512        4.993        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       72.45        0.03        0.99        0.150        0.044       46.52       -3.95       47.52        0.64         7        3.10        3.22        3.23        3.68        1.17        0.773        2.9315        5.42        6.71        9.9        0.1        0.058        2.65        0.97     4931.17     8013.79     8013.8        0.24       12.15      -13.48        4.81
0.063972        0.00050        4.137        0.00044        0.00048        3.812        4.461        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       91.76        0.02        0.99        0.090        0.026       40.37       -4.45       41.37        0.74         9        3.24        3.33        3.36        3.86        1.14        0.798        3.8388        6.09        7.74       11.9        2.4        0.547        2.74        1.06    26974.07    36620.60    36620.6        0.32       12.20      -20.31        5.01
0.063972        0.00070        4.533        0.00063        0.00072        4.482        4.533        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       83.76        0.03        0.99        0.118        0.035       44.33       -3.76       45.33        0.68         8        3.16        3.27        3.28        3.72        1.15        0.782        3.4263        5.67        7.03       10.7        0.4        0.191        2.69        1.00    10890.65    15897.50    15897.5        0.26       12.85      -16.65        5.11
0.063972        0.38220        2.590        0.37254        0.41119        2.547        2.890        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.79        0.62        0.89        1.601        0.251       24.90        6.76       25.90        1.20         1        2.64        2.83        4.07       14.99        1.24        0.778        0.1118        5.45       13.16        7.5        0.3        0.155        2.64        3.96        2.67        4.31        4.5        0.26        1.05       -0.50        1.27
0.063972        0.36330        2.457        0.33472        0.36327        2.436        2.701        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.60        0.90        1.481        0.231       23.57        6.63       24.57        1.27         1        2.62        2.81        4.54       15.58        1.24        0.791        0.1093        5.64       13.13        7.7        0.4        0.218        2.67        4.16        2.71        4.66        5.0        0.28        0.92       -0.51        1.23
0.063972        0.38100        2.575        0.35291        0.38750        2.535        2.856        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.62        0.89        1.590        0.249       24.75        6.78       25.75        1.21         1        2.64        2.83        4.06       15.27        1.23        0.779        0.1115        5.47       13.16        7.7        0.4        0.222        2.65        4.05        2.69        4.51        4.8        0.26        1.04       -0.50        1.27
0.063972        0.38200        2.586        0.37064        0.41099        2.559        2.613        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.79        0.62        0.89        1.598        0.251       24.86        6.75       25.86        1.21         1        2.64        2.83        4.06       14.88        1.24        0.778        0.1117        5.45       13.16        7.6        0.2        0.120        2.64        3.93        2.65        4.21        4.3        0.26        1.05       -0.50        1.27
0.063972        0.00100        4.760        0.00094        0.00103        4.350        5.169        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       72.74        0.03        0.99        0.150        0.044       46.59       -5.04       47.59        0.64         7        3.09        3.21        3.31        3.68        1.17        0.773        2.9453        5.40        6.68        9.7        0.1        0.072        2.63        0.97     4526.30     7405.33     7405.3        0.23       12.30      -13.47        4.85
0.063972        0.00160        4.748        0.00150        0.00172        4.320        5.175        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       57.10        0.04        0.98        0.190        0.053       46.48      -12.09       47.48        0.65         6        3.13        3.25        3.30        3.90        1.17        0.772        2.2503        5.53        7.05       10.1        0.2        0.107        2.67        1.04     2859.01     5575.03     5575.0        0.25        9.14      -10.61        3.90
0.058037        0.00100        4.860        0.00097        0.00107        4.627        5.093        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       74.43        0.03        0.99        0.153        0.047       47.60       -9.10       48.60        0.63         7        3.08        3.20        3.22        3.67        1.17        0.770        2.8055        5.99        7.57       11.1        0.6        0.249        2.76        1.01     7742.41    11510.39    11510.4        0.24       12.54      -14.58        4.91
0.058037        0.00100        4.823        0.00098        0.00108        4.709        4.936        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       73.40        0.03        0.99        0.153        0.047       47.23       -4.42       48.23        0.64         7        3.11        3.23        3.25        3.73        1.17        0.771        2.7496        6.07        7.71       11.4        0.7        0.276        2.78        1.04     8126.56    12191.63    12191.6        0.25       11.90      -14.52        4.74
0.058037        0.38750        2.603        0.35154        0.38750        2.540        2.905        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.62        0.89        1.620        0.255       25.03        6.97       26.03        1.20         1        2.65        2.83        4.18       15.22        1.25        0.776        0.1018        5.93       13.98        8.3        0.2        0.140        2.76        4.19        2.78        4.59        4.8        0.26        1.03       -0.51        1.27
0.058037        0.00160        4.969        0.00155        0.00171        4.886        4.997        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       59.73        0.04        0.98        0.199        0.058       48.69       -9.03       49.69        0.62         6        3.08        3.20        3.26        3.78        1.18        0.764        2.1795        5.77        7.39       10.3        0.0        0.013        2.75        1.04     2733.47     4825.18     4825.2        0.22       10.36      -10.81        4.23
0.058037        0.38950        2.451        0.38953        0.43112        2.338        2.564        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.68        0.62        0.89        1.530        0.243       23.51        6.71       24.51        1.28         1        2.67        2.84        4.13       16.61        1.18        0.786        0.0989        6.16       14.16        9.7        0.9        0.354        2.81        4.68        2.89        5.81        6.3        0.29        0.94       -0.52        1.25
0.058037        0.39020        2.625        0.36322        0.42086        2.437        2.939        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.79        0.62        0.89        1.640        0.259       25.25        6.85       26.25        1.19         1        2.65        2.83        4.09       15.48        1.24        0.774        0.1022        5.90       13.98        8.3        0.4        0.225        2.76        4.28        2.81        4.86        5.2        0.26        1.05       -0.51        1.27
0.052652        0.35920        2.397        0.32603        0.35922        2.180        2.412        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.72        0.60        0.90        1.436        0.225       22.97        7.16       23.97        1.31         1        2.63        2.81        5.16       17.16        1.25        0.795        0.0894        6.83       14.93        9.6        0.7        0.323        2.94        5.04        3.04        6.31        6.8        0.30        0.82       -0.53        1.20
0.052652        0.39280        2.616        0.34528        0.39281        2.470        2.782        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.63        0.88        1.640        0.259       25.16        7.18       26.16        1.19         1        2.66        2.83        4.27       15.64        1.25        0.774        0.0927        6.47       14.87        9.2        0.3        0.187        2.88        4.51        2.93        5.14        5.4        0.26        1.01       -0.52        1.26
0.052652        0.00100        4.904        0.00095        0.00102        4.716        5.092        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       75.09        0.03        0.99        0.155        0.049       48.04      -14.11       49.04        0.62         7        3.10        3.22        3.24        3.75        1.17        0.768        2.6208        6.80        8.81       13.2        1.2        0.404        2.95        1.10    13159.05    18119.94    18119.9        0.27       11.97      -15.85        4.76
0.052652        0.00100        4.919        0.00093        0.00102        4.710        5.127        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       75.60        0.03        0.99        0.154        0.050       48.19       -4.61       49.19        0.62         7        3.09        3.21        3.22        3.72        1.17        0.768        2.6494        6.78        8.77       13.1        0.7        0.316        2.96        1.10    12772.19    17368.82    17368.8        0.27       12.25      -15.95        4.83
0.052652        0.00160        5.026        0.00158        0.00177        5.000        5.034        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       60.44        0.04        0.98        0.202        0.061       49.26      146.31       50.26        0.61         6        3.09        3.22        3.26        3.84        1.18        0.762        2.0488        6.55        8.57       12.3        0.6        0.260        2.90        1.12     5111.02     8281.43     8281.4        0.25       10.07      -11.85        4.16
0.052652        0.00160        5.029        0.00161        0.00168        4.677        5.381        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       60.48        0.04        0.98        0.202        0.061       49.29      -26.34       50.29        0.61         6        3.09        3.21        3.25        3.84        1.17        0.762        2.0510        6.54        8.56       12.4        0.0        0.016        2.94        1.13     4648.37     7411.74     7411.7        0.24       10.10      -11.84        4.16
0.047767        0.00100        4.963        0.00098        0.00105        4.694        5.233        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       76.55        0.03        0.99        0.155        0.052       48.63       -3.19       49.63        0.62         7        3.11        3.23        3.25        3.81        1.16        0.766        2.4874        7.69       10.15       15.3        1.9        0.535        3.17        1.21    22079.16    28240.59    28240.6        0.29       11.73      -17.34        4.69
0.047767        0.00150        5.134        0.00152        0.00164        4.888        5.380        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       63.30        0.04        0.98        0.201        0.066       50.34       -3.22       51.34        0.60         6        3.05        3.17        3.20        3.77        1.18        0.759        2.0364        7.35        9.77       14.2        0.6        0.294        3.10        1.17     8936.84    12698.20    12698.2        0.26       10.83      -13.49        4.34
0.047767        0.37890        2.495        0.33854        0.37886        2.320        2.631        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.73        0.62        0.89        1.536        0.242       23.95        7.70       24.95        1.25         1        2.66        2.83        4.84       16.42        1.25        0.785        0.0826        7.30       15.92       10.5        0.3        0.196        3.03        4.98        3.11        5.83        6.2        0.29        0.89       -0.53        1.23
0.047767        0.40610        2.685        0.38352        0.41023        2.629        3.080        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.64        0.88        1.711        0.273       25.85        7.62       26.85        1.16         1        2.68        2.84        4.14       16.68        1.25        0.767        0.0852        6.95       15.81       10.2        1.0        0.390        3.03        5.05        3.15        6.68        7.2        0.25        1.06       -0.52        1.28
0.043335        0.41620        2.728        0.35593        0.41812        2.668        2.909        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.65        0.88        1.760        0.282       26.28        8.30       27.28        1.14         1        2.70        2.85        4.13       16.10        1.25        0.761        0.0779        7.53       16.84       11.3        0.4        0.227        3.13        5.04        3.22        6.04        6.4        0.25        1.08       -0.52        1.28
0.043335        0.39670        2.588        0.33480        0.39671        2.469        2.660        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.63        0.88        1.630        0.259       24.88        7.90       25.88        1.21         1        2.68        2.84        4.59       16.81        1.26        0.775        0.0762        7.81       16.95       11.4        0.7        0.316        3.17        5.33        3.33        6.89        7.3        0.28        0.95       -0.53        1.25
0.043335        0.00160        5.124        0.00138        0.00157        4.956        5.292        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       62.53        0.04        0.98        0.203        0.066       50.24       -5.12       51.24        0.60         6        3.11        3.23        3.46        3.91        1.19        0.758        1.8323        8.46       11.43       16.7        0.0        0.025        3.34        1.31    10455.56    13961.17    13961.2        0.29        9.50      -14.25        3.99
0.039314        0.42490        2.759        0.41542        0.43139        2.690        2.966        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.65        0.87        1.798        0.290       26.59        8.31       27.59        1.13         1        2.71        2.86        4.15       16.53        1.25        0.757        0.0711        8.18       17.95       12.4        0.6        0.289        3.28        5.42        3.43        6.95        7.3        0.25        1.08       -0.53        1.29
0.035666        0.43360        2.804        0.41621        0.46261        2.521        2.898        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.66        0.87        1.846        0.300       27.04        8.46       28.04        1.11         1        2.72        2.86        4.17       16.81        1.26        0.752        0.0650        8.86       19.11       13.5        0.7        0.320        3.42        5.75        3.64        7.71        8.2        0.24        1.09       -0.53        1.29
0.035666        0.43270        2.793        0.38562        0.46094        2.642        2.844        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.66        0.87        1.838        0.299       26.93        8.49       27.93        1.11         1        2.72        2.86        4.18       17.07        1.26        0.753        0.0649        8.89       19.13       13.6        0.9        0.374        3.43        5.86        3.69        8.25        8.8        0.25        1.08       -0.53        1.29
0.029355        0.45080        2.858        0.44212        0.50780        2.712        2.907        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.77        0.67        0.86        1.919        0.316       27.58        9.42       28.58        1.09         1        2.75        2.88        4.21       16.98        1.26        0.745        0.0541       10.51       21.80       16.6        0.5        0.288        3.73        6.34        4.04        8.88        9.3        0.24        1.10       -0.53        1.30
0.029355        0.00270        5.495        0.00259        0.00269        5.329        5.660        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0       51.38        0.05        0.98        0.284        0.099       53.95       -6.41       54.95        0.56         5        3.13        3.24        3.57        4.13        1.20        0.742        1.0580       12.99       18.27       27.2        0.1        0.075        4.18        1.73    18843.55    23341.66    23341.7        0.33        7.09      -13.28        3.24
0.026631        0.39830        2.525        0.37324        0.39834        2.516        2.702        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.70        0.63        0.89        1.593        0.254       24.25       10.16       25.25        1.24         1        2.72        2.84        5.53       19.92        1.27        0.779        0.0466       12.58       24.32       19.2        1.7        0.541        4.03        8.03        4.94       16.80       18.8        0.30        0.78       -0.56        1.20
0.024160        0.45570        2.842        0.40726        0.45569        2.630        2.997        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.75        0.68        0.86        1.919        0.317       27.42       10.80       28.42        1.09         1        2.77        2.88        4.50       18.03        1.28        0.745        0.0445       12.74       25.14       20.0        1.1        0.437        4.12        7.44        4.89       13.47       14.5        0.25        1.03       -0.55        1.28
0.019885        0.46560        2.859        0.44308        0.46557        2.615        3.005        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.74        0.68        0.86        1.951        0.324       27.59       11.86       28.59        1.09         1        2.79        2.89        4.67       17.97        1.29        0.741        0.0367       15.32       29.05       24.3        0.7        0.361        4.51        8.11        5.53       15.39       16.3        0.25        1.00       -0.55        1.27
0.019885        0.48330        3.013        0.48183        0.52932        2.797        3.229        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.70        0.85        2.095        0.353       29.13       13.99       30.13        1.03         1        2.81        2.90        4.30       18.44        1.29        0.726        0.0376       14.68       28.36       23.5        1.4        0.510        4.49        8.29        5.71       18.16       20.1        0.22        1.13       -0.54        1.31
0.018040        0.49150        3.043        0.48234        0.51489        2.753        3.139        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.70        0.85        2.133        0.363       29.43       14.19       30.43        1.02         1        2.82        2.91        4.30       18.94        1.29        0.722        0.0343       16.01       30.38       26.0        2.0        0.580        4.71        8.93        6.42       24.09       27.4        0.22        1.13       -0.54        1.31
0.018040        0.49200        3.046        0.46910        0.54818        2.871        3.220        0.10        1.0        1.0        1.0        5.0       -2.0       -2.0       -2.0       -2.0        1.78        0.70        0.85        2.136        0.363       29.45       14.08       30.45        1.02         1        2.82        2.91        4.28       17.94        1.29        0.722        0.0343       16.00       30.36       26.1        0.9        0.396        4.68        8.39        5.87       16.90       18.1        0.22        1.14       -0.54        1.31
