xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.104096        0.00243        0.00285        3.496        3.649        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00282        3.572       32.298        0.987        0.190        0.053        2.24583        4.54        0.823        4.97        3.14        4.10
0.104096        0.00264        0.00313        3.473        3.721        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00280        3.535       32.021        0.987        0.187        0.053        2.23623        4.56        0.825        5.02        3.15        4.14
0.104096        0.00279        0.00291        3.135        3.684        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00279        3.409       30.933        0.987        0.180        0.053        2.19012        4.64        0.830        5.19        3.22        4.25
0.104096        0.01419        0.01591        2.965        3.121        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01542        3.043       11.675        0.985        0.378        0.124        0.86549        4.81        0.844        5.56        3.24        5.91
0.104096        0.00503        0.00585        3.175        3.553        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00574        3.364       21.258        0.987        0.255        0.076        1.51473        4.70        0.832        5.30        3.20        4.69
0.104096        0.00511        0.00572        3.213        3.411        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00570        3.312       20.986        0.987        0.250        0.076        1.50369        4.73        0.834        5.36        3.20        4.79
0.094438        0.00580        0.00611        3.342        4.057        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00607        3.700       22.783        0.987        0.288        0.078        1.42320        4.91        0.816        5.52        3.16        4.45
0.094438        0.00161        0.00178        3.539        4.146        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00164        3.691       43.831        0.988        0.149        0.040        2.75133        4.80        0.818        5.37        3.47        3.91
0.094438        0.00168        0.00178        3.636        4.344        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00169        3.990       46.690        0.987        0.164        0.041        2.82748        4.49        0.805        4.77        3.09        3.72
0.094438        0.00153        0.00165        3.480        3.929        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00164        3.704       43.940        0.988        0.150        0.041        2.75410        4.79        0.818        5.35        3.17        3.94
0.094438        0.00155        0.00166        3.329        3.928        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00162        3.628       43.224        0.988        0.146        0.040        2.73126        4.85        0.821        5.48        3.19        4.00
0.094438        0.07073        0.08241        2.644        2.841        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07073        2.743        4.852        0.977        0.729        0.266        0.37132        5.39        0.850        6.57        3.24        8.09
0.094438        0.06942        0.07327        2.641        2.909        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06942        2.775        4.958        0.977        0.731        0.263        0.37668        5.37        0.848        6.53        3.16        8.06
0.094438        0.06522        0.07630        2.445        2.817        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06834        2.724        4.904        0.977        0.712        0.261        0.37402        5.39        0.851        6.58        3.17        9.09
0.094438        0.01603        0.01610        3.189        3.498        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01607        3.266       12.297        0.985        0.414        0.127        0.81079        5.12        0.834        5.99        3.20        5.60
0.094438        0.01572        0.01675        2.804        3.289        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01572        3.046       11.575        0.985        0.382        0.125        0.78049        5.23        0.844        6.26        3.30        6.34
0.094438        0.00569        0.00649        3.456        3.795        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00601        3.626       22.427        0.987        0.281        0.078        1.41461        4.97        0.820        5.64        3.15        4.57
0.094438        0.00603        0.00691        3.481        3.864        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00605        3.672       22.655        0.987        0.286        0.078        1.42037        4.93        0.818        5.56        3.20        4.47
0.094438        0.00545        0.00610        3.517        3.959        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00601        3.627       22.437        0.987        0.281        0.078        1.41488        4.96        0.820        5.64        3.15        4.56
0.094438        0.00541        0.00648        3.217        3.573        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00583        3.395       21.287        0.987        0.259        0.076        1.37842        5.11        0.830        5.96        3.24        4.94
0.094438        0.00280        0.00302        3.537        3.943        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00291        3.740       33.288        0.987        0.202        0.054        2.07530        4.85        0.816        5.42        3.17        4.10
0.094438        0.01571        0.01636        3.020        3.378        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01571        3.065       11.650        0.985        0.384        0.125        0.78418        5.22        0.843        6.24        3.29        6.29
0.085676        0.00295        0.00320        3.787        4.177        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00305        3.982       34.707        0.987        0.220        0.055        1.92131        5.09        0.805        5.73        3.13        4.05
0.085676        0.00159        0.00179        3.962        4.002        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00172        3.982       46.239        0.987        0.165        0.041        2.57381        5.00        0.806        5.60        3.19        3.86
0.085676        0.00290        0.00315        3.899        4.165        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00307        4.032       35.036        0.987        0.223        0.055        1.92597        5.03        0.803        5.62        3.12        4.00
0.085676        0.00148        0.00176        3.636        4.059        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00169        3.848       44.993        0.987        0.158        0.041        2.54154        5.15        0.811        5.88        3.19        3.97
0.085676        0.00160        0.00191        3.789        4.110        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00171        3.950       45.926        0.987        0.163        0.041        2.56569        5.04        0.807        5.67        3.16        3.88
0.085676        0.00155        0.00177        3.667        3.865        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00167        3.766       44.249        0.987        0.154        0.041        2.52046        5.22        0.815        6.03        3.20        4.06
0.085676        0.00174        0.00191        4.065        4.181        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00175        4.123       47.543        0.987        0.172        0.042        2.60149        4.81        0.800        5.25        3.11        3.76
0.085676        0.00569        0.00620        3.457        3.602        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00601        3.530       21.825        0.987        0.274        0.078        1.27030        5.50        0.824        6.55        3.25        5.03
0.085676        0.00590        0.00635        3.359        3.894        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00609        3.627       22.287        0.987        0.283        0.078        1.28330        5.43        0.820        6.41        3.20        4.83
0.085676        0.00293        0.00318        3.874        4.140        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00306        4.007       34.871        0.987        0.222        0.055        1.92373        5.06        0.804        5.68        3.13        4.03
0.085676        0.06550        0.07342        2.706        2.961        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06941        2.833        5.065        0.976        0.747        0.263        0.34693        5.82        0.845        7.26        3.14        8.48
0.085676        0.00308        0.00347        4.015        4.217        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00310        4.116       35.574        0.987        0.229        0.056        1.92980        4.90        0.799        5.39        3.09        3.94
0.085676        0.05832        0.07096        2.526        2.916        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06943        2.818        5.037        0.976        0.743        0.263        0.34570        5.82        0.846        7.28        3.15        8.75
0.085676        0.00629        0.00707        3.649        4.032        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00629        3.841       23.261        0.986        0.305        0.079        1.30270        5.24        0.810        6.02        3.15        4.48
0.085676        0.07022        0.08107        2.534        2.936        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07022        2.836        5.039        0.976        0.751        0.265        0.34570        5.82        0.845        7.26        3.17        8.33
0.085676        0.06411        0.07599        2.679        2.983        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06942        2.831        5.060        0.976        0.746        0.263        0.34671        5.82        0.845        7.27        3.14        8.52
0.085676        0.00271        0.00294        3.527        3.918        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00294        3.723       32.977        0.987        0.202        0.054        1.88328        5.34        0.816        6.23        3.62        4.18
0.085676        0.00563        0.00656        3.532        3.983        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00621        3.757       22.893        0.986        0.296        0.079        1.29701        5.33        0.814        6.18        3.16        4.61
0.085676        0.01594        0.01711        3.005        3.547        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01631        3.276       12.242        0.985        0.418        0.128        0.73409        5.57        0.833        6.74        3.24        6.00
0.085676        0.01641        0.01885        3.264        3.632        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01649        3.356       12.482        0.985        0.431        0.128        0.74197        5.52        0.829        6.62        3.21        5.71
0.077726        0.00586        0.00637        3.799        3.916        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00636        3.828       23.059        0.986        0.305        0.080        1.18264        5.77        0.811        6.88        3.19        4.75
0.077726        0.00180        0.00195        4.090        4.496        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00180        4.293       48.758        0.987        0.182        0.042        2.40360        5.08        0.793        5.63        3.10        3.75
0.077726        0.00174        0.00182        3.898        4.435        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00178        4.167       47.584        0.987        0.176        0.042        2.38113        5.31        0.798        6.03        3.14        3.85
0.077726        0.00167        0.00183        3.867        3.908        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00172        3.888       45.105        0.987        0.161        0.041        2.32154        5.64        0.810        6.67        3.56        4.01
0.077726        0.00098        0.00109        3.594        4.065        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00107        3.829       56.315        0.988        0.125        0.033        2.91961        5.60        0.813        6.63        3.24        4.00
0.077726        0.00306        0.00315        3.966        4.340        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00312        4.059       34.981        0.987        0.227        0.056        1.75714        5.53        0.802        6.41        3.16        4.15
0.077726        0.00303        0.00316        4.079        4.289        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00315        4.131       35.433        0.987        0.232        0.056        1.76247        5.43        0.799        6.23        3.14        4.07
0.077726        0.00308        0.00368        3.938        4.333        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00315        4.136       35.456        0.987        0.232        0.056        1.76257        5.43        0.799        6.22        3.14        4.06
0.077726        0.00311        0.00344        3.994        4.379        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00318        4.186       35.772        0.987        0.236        0.056        1.76447        5.34        0.796        6.07        3.13        4.02
0.077726        0.00319        0.00369        4.103        4.315        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00319        4.209       35.897        0.987        0.238        0.056        1.76410        5.30        0.795        5.99        3.12        4.00
0.077726        0.00263        0.00314        3.871        4.301        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00313        4.086       35.150        0.987        0.229        0.056        1.75948        5.50        0.801        6.35        3.16        4.13
0.077726        0.00611        0.00681        3.788        3.934        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00639        3.861       23.200        0.986        0.309        0.080        1.18469        5.74        0.809        6.81        3.18        4.70
0.077726        0.01715        0.01960        3.288        3.580        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01715        3.434       12.530        0.984        0.450        0.131        0.67222        5.96        0.826        7.32        3.26        5.75
0.077726        0.06511        0.07114        2.721        2.928        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07048        2.876        5.103        0.976        0.764        0.265        0.31653        6.32        0.843        8.08        3.22        9.17
0.077726        0.06907        0.08091        2.821        3.005        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07046        2.913        5.171        0.976        0.773        0.265        0.31915        6.30        0.841        8.04        3.13        8.50
0.077726        0.06933        0.07626        2.819        2.970        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07047        2.894        5.137        0.976        0.768        0.265        0.31784        6.31        0.842        8.06        3.16        8.83
0.077726        0.00547        0.00623        3.564        3.971        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00620        3.666       22.335        0.986        0.289        0.079        1.16804        5.92        0.818        7.18        3.25        5.10
0.077726        0.00627        0.00703        3.739        4.124        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00647        3.932       23.497        0.986        0.316        0.080        1.18792        5.66        0.806        6.65        3.18        4.57
0.077726        0.01638        0.01778        3.265        3.742        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01706        3.503       12.824        0.984        0.458        0.131        0.68248        5.90        0.822        7.19        3.20        5.62
0.077726        0.01615        0.01804        3.258        3.732        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01704        3.495       12.801        0.984        0.456        0.131        0.68192        5.91        0.823        7.21        3.21        5.64
0.077726        0.01632        0.01861        3.346        3.544        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01693        3.445       12.653        0.984        0.448        0.130        0.67803        5.95        0.825        7.30        3.22        5.81
0.070515        0.00309        0.00330        4.125        4.328        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00324        4.226       35.796        0.987        0.240        0.057        1.61291        5.88        0.795        6.91        3.16        4.15
0.070515        0.00590        0.00652        3.858        4.042        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00652        3.904       23.240        0.986        0.315        0.081        1.07818        6.26        0.807        7.63        3.24        4.90
0.070515        0.00109        0.00123        4.030        4.359        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00113        4.194       60.220        0.987        0.141        0.034        2.77607        5.78        0.797        6.77        3.21        3.83
0.070515        0.00666        0.00720        3.743        4.182        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00666        3.962       23.338        0.986        0.323        0.082        1.07407        6.19        0.805        7.48        3.23        4.77
0.070515        0.00598        0.00706        3.707        4.250        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00660        3.978       23.544        0.986        0.323        0.081        1.08134        6.17        0.804        7.45        3.22        4.74
0.070515        0.00316        0.00346        3.965        4.477        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00323        4.221       35.767        0.987        0.240        0.057        1.61291        5.89        0.795        6.92        3.17        4.15
0.070515        0.00307        0.00340        4.078        4.242        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00320        4.160       35.402        0.987        0.235        0.057        1.60941        5.98        0.797        7.10        3.18        4.24
0.070515        0.00302        0.00326        3.805        4.483        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00319        4.144       35.309        0.987        0.234        0.057        1.60842        6.01        0.798        7.14        3.21        4.24
0.070515        0.00615        0.00659        3.736        4.052        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00650        3.894       23.198        0.986        0.314        0.081        1.07766        6.27        0.808        7.65        3.24        4.92
0.070515        0.01625        0.01797        3.433        3.651        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01740        3.542       12.840        0.984        0.467        0.132        0.61950        6.42        0.821        8.02        3.24        5.88
0.070515        0.01709        0.02063        3.078        3.663        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01709        3.370       12.313        0.984        0.441        0.131        0.60545        6.56        0.829        8.35        3.33        6.70
0.070515        0.06970        0.07526        2.838        3.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07131        3.034        5.356        0.975        0.810        0.267        0.29604        6.81        0.835        8.82        3.09        8.01
0.070515        0.07138        0.07743        2.753        3.074        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07143        2.994        5.280        0.975        0.800        0.267        0.29351        6.83        0.837        8.88        3.14        8.50
0.070515        0.06902        0.07372        2.909        3.015        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07152        2.962        5.219        0.975        0.792        0.267        0.29144        6.85        0.838        8.92        3.15        9.12
0.070515        0.00172        0.00187        4.067        4.255        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00180        4.161       47.257        0.987        0.177        0.042        2.17095        5.92        0.798        7.01        3.20        4.02
0.070515        0.00161        0.00191        3.991        4.537        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00182        4.264       48.186        0.987        0.182        0.043        2.19309        5.77        0.794        6.73        3.19        3.92
0.070515        0.00164        0.00190        4.129        4.662        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00184        4.396       49.429        0.987        0.189        0.043        2.21989        5.51        0.789        6.26        3.14        3.79
0.063972        0.00176        0.00200        4.222        4.389        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00184        4.306       48.334        0.987        0.185        0.043        2.01248        6.37        0.792        7.67        3.54        3.96
0.063972        0.88014        0.96541        1.987        2.284        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.92278        2.173        0.936        0.868        2.087        0.961        0.05403        7.17        0.777        8.69        1.95       17.82
0.063972        0.87370        0.99564        2.122        2.325        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.91943        2.173        0.939        0.868        2.083        0.959        0.05419        7.17        0.778        8.70        1.96       17.55
0.063972        0.00186        0.00197        4.211        4.470        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00186        4.276       47.794        0.987        0.184        0.043        1.99370        6.42        0.794        7.75        3.24        4.09
0.063972        0.00179        0.00198        4.117        4.580        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00185        4.348       48.728        0.987        0.187        0.043        2.02256        6.30        0.791        7.54        3.55        3.95
0.063972        0.00102        0.00115        3.916        4.411        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00114        4.163       59.544        0.987        0.140        0.034        2.51939        6.48        0.799        7.90        3.25        4.06
0.063972        0.00592        0.00710        3.993        4.692        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00691        4.168       24.122        0.986        0.346        0.083        0.98475        6.50        0.796        7.89        3.19        4.67
0.063972        0.00331        0.00364        4.202        4.674        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00334        4.379       36.510        0.987        0.253        0.058        1.47887        6.25        0.788        7.42        3.23        4.13
0.063972        0.07403        0.08005        2.990        3.212        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.07403        3.101        5.373        0.974        0.844        0.272        0.26887        7.41        0.831        9.76        3.16        8.08
0.063972        0.01689        0.01831        3.464        3.977        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01807        3.720       13.247        0.984        0.500        0.134        0.56943        6.83        0.812        8.59        3.21        5.63
0.063972        0.01582        0.01829        3.516        4.232        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01802        3.695       13.173        0.984        0.496        0.134        0.56812        6.86        0.813        8.66        3.22        5.71
0.063972        0.00617        0.00690        3.836        4.238        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00674        4.037       23.638        0.986        0.332        0.082        0.98443        6.71        0.801        8.29        3.25        4.92
0.063972        0.00315        0.00350        4.331        4.859        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00340        4.463       36.940        0.987        0.260        0.058        1.47386        6.02        0.785        7.03        3.14        4.04
0.058037        0.00107        0.00121        4.018        4.683        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00116        4.351       61.593        0.987        0.148        0.034        2.36981        6.96        0.791        8.58        3.24        4.05
0.058037        0.00354        0.00376        4.542        4.800        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00354        4.606       37.367        0.987        0.274        0.059        1.34011        6.32        0.780        7.45        3.17        4.04
