x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99989        0.99990        1.00001        0.46821        0.98179       -0.00042        0.01887       -0.04013        1.00001        0.99980
0.010163        0.99988        0.99989        1.00001        0.46821        0.98179       -0.00043        0.01918       -0.04079        1.00001        0.99979
0.010328        0.99988        0.99989        1.00001        0.46821        0.98178       -0.00044        0.01949       -0.04145        1.00001        0.99978
0.010496        0.99987        0.99988        1.00001        0.46821        0.98178       -0.00045        0.01980       -0.04212        1.00001        0.99977
0.010667        0.99987        0.99988        1.00001        0.46822        0.98178       -0.00045        0.02013       -0.04281        1.00001        0.99976
0.010840        0.99986        0.99987        1.00001        0.46822        0.98178       -0.00046        0.02045       -0.04351        1.00001        0.99975
0.011016        0.99985        0.99987        1.00001        0.46822        0.98178       -0.00047        0.02079       -0.04421        1.00002        0.99974
0.011196        0.99985        0.99986        1.00001        0.46822        0.98178       -0.00048        0.02113       -0.04493        1.00002        0.99973
0.011378        0.99984        0.99986        1.00001        0.46823        0.98178       -0.00048        0.02147       -0.04566        1.00002        0.99972
0.011563        0.99984        0.99985        1.00001        0.46823        0.98178       -0.00049        0.02182       -0.04641        1.00002        0.99971
0.011751        0.99983        0.99984        1.00001        0.46823        0.98178       -0.00050        0.02217       -0.04716        1.00002        0.99970
0.011942        0.99982        0.99984        1.00002        0.46824        0.98178       -0.00051        0.02253       -0.04793        1.00002        0.99968
0.012136        0.99982        0.99983        1.00002        0.46824        0.98178       -0.00052        0.02290       -0.04871        1.00002        0.99967
0.012334        0.99981        0.99983        1.00002        0.46824        0.98178       -0.00052        0.02327       -0.04950        1.00002        0.99966
0.012534        0.99980        0.99982        1.00002        0.46825        0.98178       -0.00053        0.02365       -0.05030        1.00002        0.99965
0.012738        0.99980        0.99981        1.00002        0.46825        0.98178       -0.00054        0.02404       -0.05112        1.00002        0.99964
0.012945        0.99979        0.99981        1.00002        0.46825        0.98178       -0.00055        0.02443       -0.05195        1.00002        0.99962
0.013156        0.99978        0.99980        1.00002        0.46826        0.98178       -0.00056        0.02483       -0.05280        1.00002        0.99961
0.013370        0.99977        0.99979        1.00002        0.46826        0.98178       -0.00057        0.02523       -0.05366        1.00002        0.99960
0.013587        0.99977        0.99979        1.00002        0.46826        0.98178       -0.00058        0.02564       -0.05453        1.00002        0.99959
0.013808        0.99976        0.99978        1.00002        0.46827        0.98178       -0.00059        0.02606       -0.05542        1.00002        0.99957
0.014033        0.99975        0.99977        1.00002        0.46827        0.98178       -0.00060        0.02648       -0.05632        1.00003        0.99956
0.014261        0.99974        0.99976        1.00002        0.46827        0.98178       -0.00061        0.02691       -0.05724        1.00003        0.99954
0.014493        0.99974        0.99976        1.00002        0.46828        0.98178       -0.00062        0.02735       -0.05817        1.00003        0.99953
0.014729        0.99973        0.99975        1.00002        0.46828        0.98178       -0.00063        0.02780       -0.05911        1.00003        0.99952
0.014968        0.99972        0.99974        1.00002        0.46829        0.98178       -0.00064        0.02825       -0.06007        1.00003        0.99950
0.015212        0.99971        0.99973        1.00002        0.46829        0.98178       -0.00065        0.02871       -0.06105        1.00003        0.99949
0.015459        0.99970        0.99973        1.00003        0.46829        0.98178       -0.00066        0.02918       -0.06204        1.00003        0.99947
0.015711        0.99969        0.99972        1.00003        0.46830        0.98178       -0.00067        0.02965       -0.06305        1.00003        0.99946
0.015966        0.99968        0.99971        1.00003        0.46830        0.98178       -0.00068        0.03013       -0.06408        1.00003        0.99944
0.016226        0.99968        0.99970        1.00003        0.46831        0.98178       -0.00069        0.03062       -0.06512        1.00003        0.99943
0.016490        0.99967        0.99969        1.00003        0.46831        0.98178       -0.00070        0.03112       -0.06618        1.00003        0.99941
0.016758        0.99966        0.99969        1.00003        0.46832        0.98178       -0.00071        0.03163       -0.06726        1.00003        0.99939
0.017031        0.99965        0.99968        1.00003        0.46832        0.98178       -0.00072        0.03214       -0.06835        1.00004        0.99938
