xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
1.932409        0.00220        0.800        0.00204        0.00243        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.50        0.05        1.00        0.037        0.008        7.00        1.97        8.00        4.29         4        2.84        3.11        3.15        0.00        0.00        0.962        9.4131        1.10       -0.53        0.2        0.0        0.000        0.00        0.00        1.07        0.35        0.3        1.16        2.67       -1.07        1.79
1.932409        0.00450        0.600        0.00450        0.00496        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.71        0.07        1.00        0.040        0.009        5.00        1.35        6.00        6.00         3        2.74        3.03        3.55        0.00        0.00        0.972        4.9345        1.11       -0.45        0.2        0.0        0.000        0.00        0.00        1.07        0.41        0.4        1.25        0.87       -0.43        1.24
1.932409        0.00220        0.700        0.00220        0.00227        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        6.36        0.05        1.00        0.033        0.007        6.00        1.72        7.00        5.00         4        2.90        3.16        3.30        0.00        0.00        0.967        8.2172        1.11       -0.50        0.2        0.0        0.000        0.00        0.00        1.07        0.37        0.4        1.17        1.98       -0.94        1.60
1.932409        0.00460        0.800        0.00463        0.00476        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.13        0.07        1.00        0.054        0.012        7.00        1.90        8.00        4.29         3        2.72        3.04        3.17        0.00        0.00        0.962        6.5738        1.12       -0.44        0.3        0.0        0.000        0.00        0.00        1.08        0.36        0.4        1.14        1.74       -0.83        1.50
1.932409        0.01280        0.800        0.01278        0.01454        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.08        0.11        1.00        0.090        0.020        7.00        1.86        8.00        4.29         2        2.48        2.88        3.20        0.00        0.00        0.961        4.0248        1.12       -0.31        0.2        0.0        0.000        0.00        0.00        1.08        0.37        0.4        1.16        1.06       -0.42        1.27
1.932409        0.01280        0.900        0.01276        0.01401        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.53        0.11        1.00        0.102        0.023        8.00        1.98        9.00        3.75         2        2.46        2.88        3.06        0.00        0.00        0.956        4.5174        1.12       -0.32        0.2        0.0        0.000        0.00        0.00        1.08        0.35        0.4        1.13        1.35       -0.46        1.34
1.932409        0.01350        0.900        0.01345        0.01535        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.44        0.12        1.00        0.104        0.024        8.00        2.00        9.00        3.75         2        2.51        2.89        3.06        0.00        0.00        0.956        4.4030        1.12       -0.31        0.3        0.0        0.000        0.00        0.00        1.08        0.36        0.4        1.15        1.24       -0.64        1.33
1.932409        0.06480        1.000        0.06317        0.07643        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.76        0.25        0.99        0.255        0.063        9.00        2.61       10.00        3.33         1        2.03        2.67        2.79        0.00        0.00        0.948        2.4887        1.12        0.04        0.2        0.0        0.000        0.00        0.00        1.09        0.32        0.3        1.10        1.10       -0.20        1.22
1.932409        0.06780        0.900        0.06781        0.07590        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.53        0.26        0.99        0.234        0.058        8.00        2.53        9.00        3.75         1        2.06        2.72        2.94        0.00        0.00        0.953        2.2201        1.13        0.07        0.2        0.0        0.000        0.00        0.00        1.09        0.35        0.4        1.10        0.88       -0.22        1.18
1.932409        0.06950        0.900        0.06953        0.07676        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.51        0.26        0.99        0.237        0.059        8.00        2.55        9.00        3.75         1        2.07        2.69        2.94        0.00        0.00        0.953        2.2069        1.13        0.08        0.2        0.0        0.000        0.00        0.00        1.09        0.35        0.4        1.11        0.87       -0.25        1.18
1.932409        0.01250        1.000        0.01174        0.01375        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.01        0.11        1.00        0.112        0.025        9.00        2.02       10.00        3.33         2        2.43        2.86        2.94        0.00        0.00        0.951        5.0129        1.11       -0.34        0.2        0.0        0.000        0.00        0.00        1.08        0.33        0.3        1.12        1.67       -0.42        1.42
1.753114        0.00120        0.700        0.00111        0.00128        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        8.51        0.04        1.00        0.025        0.006        6.00        2.08        7.00        5.00         5        3.01        3.24        3.32        0.00        0.00        0.966       10.3157        1.13       -0.50        0.3        0.0        0.000        0.00        0.00        1.08        0.37        0.4        1.25        2.61       -1.36        1.82
1.753114        0.00220        0.800        0.00195        0.00224        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.48        0.05        1.00        0.037        0.009        7.00        2.31        8.00        4.29         4        2.86        3.14        3.19        0.00        0.00        0.961        8.9294        1.13       -0.47        0.3        0.0        0.000        0.00        0.00        1.08        0.36        0.4        1.21        2.50       -1.25        1.75
1.753114        0.00220        0.700        0.00214        0.00235        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        6.36        0.05        1.00        0.033        0.008        6.00        1.91        7.00        5.00         4        2.91        3.16        3.33        0.00        0.00        0.966        7.8005        1.13       -0.45        0.3        0.0        0.000        0.00        0.00        1.08        0.38        0.4        1.24        1.87       -1.05        1.57
1.753114        0.00220        0.600        0.00217        0.00231        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.32        0.05        1.00        0.028        0.007        5.00        1.58        6.00        6.00         4        2.94        3.15        3.54        0.00        0.00        0.971        6.6755        1.13       -0.47        0.2        0.0        0.000        0.00        0.00        1.08        0.41        0.4        1.31        1.26       -0.67        1.38
1.753114        0.00130        0.600        0.00125        0.00130        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.04        0.04        1.00        0.021        0.005        5.00        1.66        6.00        6.00         5        3.08        3.24        3.47        0.00        0.00        0.971        8.7765        1.12       -0.50        0.3        0.0        0.000        0.00        0.00        1.07        0.39        0.4        1.31        1.84       -1.22        1.59
1.753114        0.00050        0.600        0.00051        0.00054        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0       10.95        0.02        1.00        0.014        0.003        5.00        1.67        6.00        6.00         7        3.20        3.36        3.44        0.00        0.00        0.971       13.4074        1.11       -0.56        0.3        0.0        0.000        0.00        0.00        1.07        0.38        0.4        1.31        3.10       -1.85        2.03
1.753114        0.00120        0.500        0.00120        0.00135        0.500        0.500        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.71        0.03        1.00        0.017        0.004        4.00        1.16        5.00        7.50         5        3.08        3.21        3.79        0.00        0.00        0.976        7.2891        1.11       -0.53        0.1        0.0        0.000        0.00        0.00        1.07        0.43        0.4        1.42        0.93       -0.51        1.28
1.753114        0.00080        0.700        0.00071        0.00084        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0       10.85        0.03        1.00        0.019        0.005        6.00        2.05        7.00        5.00         6        3.06        3.28        3.29        0.00        0.00        0.966       12.9502        1.11       -0.55        0.3        0.0        0.000        0.00        0.00        1.07        0.36        0.4        1.25        3.52       -1.74        2.12
1.753114        0.00080        0.600        0.00071        0.00084        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        8.93        0.03        1.00        0.017        0.004        5.00        1.63        6.00        6.00         6        3.15        3.31        3.46        0.00        0.00        0.971       11.0474        1.12       -0.53        0.3        0.0        0.000        0.00        0.00        1.07        0.39        0.4        1.30        2.43       -1.50        1.80
1.753114        0.00450        0.900        0.00421        0.00461        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.91        0.07        1.00        0.061        0.014        8.00        2.24        9.00        3.75         3        2.68        3.02        3.08        0.00        0.00        0.956        7.0096        1.13       -0.41        0.3        0.0        0.000        0.00        0.00        1.09        0.35        0.4        1.19        2.13       -0.99        1.60
1.753114        0.00450        0.600        0.00454        0.00499        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.69        0.07        1.00        0.040        0.009        5.00        1.48        6.00        6.00         3        2.76        3.03        3.56        0.00        0.00        0.971        4.6621        1.13       -0.41        0.3        0.0        0.000        0.00        0.00        1.08        0.43        0.4        1.32        0.86       -0.59        1.25
1.753114        0.01250        1.000        0.01172        0.01294        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.01        0.11        1.00        0.112        0.026        9.00        2.25       10.00        3.33         2        2.43        2.88        3.02        0.00        0.00        0.950        4.7456        1.14       -0.28        0.2        0.0        0.000        0.00        0.00        1.09        0.35        0.4        1.17        1.56       -0.44        1.38
1.753114        0.00460        0.700        0.00462        0.00516        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.40        0.07        1.00        0.048        0.011        6.00        1.87        7.00        5.00         3        2.76        3.04        3.35        0.00        0.00        0.966        5.4444        1.14       -0.39        0.3        0.0        0.000        0.00        0.00        1.09        0.40        0.4        1.26        1.25       -0.77        1.36
1.753114        0.01340        0.900        0.01339        0.01401        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.44        0.12        1.00        0.104        0.024        8.00        2.28        9.00        3.75         2        2.52        2.90        3.11        0.00        0.00        0.955        4.1651        1.14       -0.26        0.4        0.0        0.000        0.00        0.00        1.09        0.38        0.4        1.21        1.18       -0.71        1.32
1.753114        0.00460        0.800        0.00440        0.00512        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.15        0.07        1.00        0.054        0.013        7.00        2.13        8.00        4.29         3        2.72        3.04        3.22        0.00        0.00        0.961        6.2512        1.14       -0.39        0.3        0.0        0.000        0.00        0.00        1.09        0.37        0.4        1.20        1.66       -0.80        1.47
1.753114        0.06660        1.000        0.06662        0.07613        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.73        0.26        0.99        0.258        0.066        9.00        2.99       10.00        3.33         1        2.05        2.68        2.85        0.00        0.00        0.947        2.3203        1.15        0.11        0.2        0.0        0.000        0.00        0.00        1.10        0.35        0.3        1.16        1.02       -0.28        1.21
1.753114        0.06420        1.100        0.06099        0.06745        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.96        0.25        0.99        0.279        0.071       10.00        3.07       11.00        3.00         1        2.03        2.60        2.72        0.00        0.00        0.942        2.5584        1.13        0.08        0.2        0.0        0.000        0.00        0.00        1.10        0.32        0.3        1.18        1.26       -0.27        1.26
1.753114        0.06280        1.000        0.06072        0.06496        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.78        0.25        0.99        0.251        0.063        9.00        2.89       10.00        3.33         1        2.02        2.80        2.92        0.00        0.00        0.947        2.3557        1.14        0.09        0.1        0.0        0.000        0.00        0.00        1.10        0.34        0.3        1.13        0.97       -0.16        1.18
1.753114        0.06940        0.900        0.06935        0.07165        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.51        0.26        0.99        0.237        0.060        8.00        2.77        9.00        3.75         1        2.07        2.71        3.02        0.00        0.00        0.952        2.0711        1.15        0.13        0.3        0.0        0.000        0.00        0.00        1.10        0.38        0.4        1.17        0.81       -0.28        1.17
1.753114        0.01310        0.800        0.01306        0.01386        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.05        0.11        1.00        0.091        0.021        7.00        2.05        8.00        4.29         2        2.51        2.89        3.25        0.00        0.00        0.960        3.7574        1.15       -0.26        0.3        0.0        0.000        0.00        0.00        1.09        0.40        0.4        1.23        0.99       -0.57        1.26
1.753114        0.01240        1.100        0.01102        0.01244        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.48        0.11        1.00        0.122        0.029       10.00        2.25       11.00        3.00         2        2.41        2.82        2.88        0.00        0.00        0.945        5.1643        1.12       -0.31        0.2        0.0        0.000        0.00        0.00        1.09        0.33        0.3        1.20        1.92       -0.57        1.48
1.753114        0.01240        0.700        0.01240        0.01340        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        2.68        0.11        1.00        0.078        0.018        6.00        1.74        7.00        5.00         2        2.47        2.86        3.49        0.00        0.00        0.966        3.3590        1.14       -0.27        0.3        0.0        0.000        0.00        0.00        1.09        0.42        0.4        1.27        0.73       -0.41        1.18
1.590455        0.01250        1.000        0.01246        0.01370        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.00        0.11        0.99        0.112        0.027        9.00        2.48       10.00        3.33         2        2.44        2.88        3.06        0.00        0.00        0.950        4.4472        1.17       -0.23        0.3        0.0        0.000        0.00        0.00        1.11        0.37        0.4        1.26        1.46       -0.56        1.36
1.590455        0.00080        0.600        0.00075        0.00085        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        8.92        0.03        1.00        0.017        0.004        5.00        1.88        6.00        6.00         6        3.17        3.30        3.49        0.00        0.00        0.970       10.4510        1.14       -0.48        0.4        0.0        0.000        0.00        0.00        1.08        0.40        0.4        1.41        2.29       -1.73        1.76
1.590455        0.00080        0.700        0.00075        0.00081        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0       10.81        0.03        1.00        0.019        0.005        6.00        2.16        7.00        5.00         6        3.08        3.30        3.33        0.00        0.00        0.965       12.2425        1.14       -0.49        0.4        0.0        0.000        0.00        0.00        1.09        0.38        0.4        1.34        3.25       -2.05        2.04
1.590455        0.00120        0.600        0.00120        0.00137        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.05        0.04        1.00        0.021        0.005        5.00        1.75        6.00        6.00         5        3.08        3.23        3.52        0.00        0.00        0.970        8.3097        1.15       -0.46        0.3        0.0        0.000        0.00        0.00        1.09        0.41        0.4        1.42        1.75       -1.20        1.56
1.590455        0.00120        0.700        0.00113        0.00129        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        8.49        0.04        1.00        0.025        0.006        6.00        2.27        7.00        5.00         5        3.03        3.24        3.34        0.00        0.00        0.965        9.7217        1.15       -0.45        0.4        0.0        0.000        0.00        0.00        1.09        0.39        0.4        1.33        2.41       -1.73        1.76
1.590455        0.00220        0.600        0.00217        0.00237        0.600        0.600        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.34        0.05        1.00        0.028        0.007        5.00        1.63        6.00        6.00         4        2.93        3.14        3.59        0.00        0.00        0.970        6.3199        1.15       -0.42        0.3        0.0        0.000        0.00        0.00        1.09        0.43        0.4        1.42        1.16       -0.78        1.35
1.590455        0.00220        0.700        0.00215        0.00236        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        6.36        0.05        1.00        0.033        0.008        6.00        2.06        7.00        5.00         4        2.92        3.15        3.37        0.00        0.00        0.965        7.3515        1.16       -0.41        0.3        0.0        0.000        0.00        0.00        1.09        0.40        0.4        1.34        1.76       -1.15        1.54
1.590455        0.00220        0.800        0.00204        0.00224        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.45        0.05        1.00        0.037        0.009        7.00        2.29        8.00        4.29         4        2.87        3.15        3.22        0.00        0.00        0.960        8.3980        1.16       -0.41        0.4        0.0        0.000        0.00        0.00        1.10        0.38        0.4        1.30        2.33       -1.45        1.70
1.590455        0.00450        0.900        0.00448        0.00489        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.90        0.07        0.99        0.061        0.015        8.00        2.62        9.00        3.75         3        2.70        3.04        3.13        0.00        0.00        0.955        6.5887        1.16       -0.35        0.3        0.0        0.000        0.00        0.00        1.10        0.37        0.4        1.27        2.00       -1.05        1.56
1.590455        0.00460        0.800        0.00456        0.00475        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        5.15        0.07        0.99        0.054        0.013        7.00        2.33        8.00        4.29         3        2.73        3.04        3.27        0.00        0.00        0.960        5.8777        1.17       -0.34        0.3        0.0        0.000        0.00        0.00        1.10        0.39        0.4        1.29        1.55       -0.87        1.44
1.590455        0.01240        1.100        0.01144        0.01333        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.46        0.11        0.99        0.123        0.030       10.00        2.52       11.00        3.00         2        2.42        2.86        2.94        0.00        0.00        0.944        4.8473        1.16       -0.25        0.3        0.0        0.000        0.00        0.00        1.11        0.35        0.3        1.27        1.79       -0.66        1.45
1.590455        0.06130        1.000        0.05766        0.06487        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.80        0.25        0.99        0.248        0.064        9.00        3.19       10.00        3.33         1        2.02        2.81        3.14        0.00        0.00        0.946        2.2151        1.17        0.14        0.1        0.0        0.000        0.00        0.00        1.11        0.37        0.4        1.20        0.77       -0.14        1.12
1.590455        0.01260        1.100        0.01258        0.01387        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.43        0.11        0.99        0.123        0.030       10.00        2.53       11.00        3.00         2        2.43        2.84        2.92        0.00        0.00        0.944        4.8220        1.16       -0.25        0.3        0.0        0.000        0.00        0.00        1.11        0.35        0.4        1.28        1.78       -0.75        1.45
1.590455        0.01310        0.800        0.01305        0.01378        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.05        0.11        0.99        0.091        0.022        7.00        2.22        8.00        4.29         2        2.52        2.89        3.30        0.00        0.00        0.960        3.5245        1.17       -0.21        0.4        0.0        0.000        0.00        0.00        1.10        0.42        0.4        1.32        0.92       -0.63        1.24
1.590455        0.06810        1.000        0.06807        0.07253        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.71        0.26        0.99        0.261        0.068        9.00        3.24       10.00        3.33         1        2.06        2.69        2.92        0.00        0.00        0.946        2.1526        1.18        0.17        0.3        0.0        0.000        0.00        0.00        1.11        0.38        0.4        1.24        0.94       -0.34        1.19
1.590455        0.06260        1.000        0.06230        0.06761        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.78        0.25        0.99        0.250        0.065        9.00        3.22       10.00        3.33         1        2.03        2.80        3.03        0.00        0.00        0.946        2.2014        1.17        0.15        0.2        0.0        0.000        0.00        0.00        1.11        0.37        0.4        1.20        0.87       -0.21        1.15
1.590455        0.06340        0.900        0.06342        0.07574        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.57        0.25        0.99        0.227        0.058        8.00        2.91        9.00        3.75         1        2.04        2.76        3.18        0.00        0.00        0.952        1.9795        1.18        0.15        0.2        0.0        0.000        0.00        0.00        1.11        0.40        0.4        1.24        0.72       -0.24        1.13
1.590455        0.06340        1.200        0.06338        0.06927        1.200        1.200        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        2.16        0.25        0.99        0.302        0.079       11.00        3.45       12.00        2.73         1        2.02        2.54        2.66        0.00        0.00        0.936        2.5891        1.15        0.11        0.3        0.0        0.000        0.00        0.00        1.11        0.33        0.3        1.29        1.40       -0.34        1.29
1.590455        0.06350        1.100        0.05868        0.06505        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.97        0.25        0.99        0.277        0.072       10.00        3.44       11.00        3.00         1        2.03        2.72        2.82        0.00        0.00        0.941        2.3975        1.17        0.14        0.2        0.0        0.000        0.00        0.00        1.11        0.35        0.3        1.23        1.14       -0.26        1.22
1.590455        0.06380        1.100        0.06288        0.06655        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.96        0.25        0.99        0.278        0.073       10.00        3.42       11.00        3.00         1        2.03        2.70        2.81        0.00        0.00        0.941        2.3941        1.17        0.14        0.2        0.0        0.000        0.00        0.00        1.11        0.35        0.3        1.24        1.15       -0.28        1.23
1.590455        0.06400        1.100        0.06376        0.07165        1.100        1.100        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        1.96        0.25        0.99        0.278        0.073       10.00        3.41       11.00        3.00         1        2.03        2.69        2.81        0.00        0.00        0.941        2.3920        1.17        0.14        0.2        0.0        0.000        0.00        0.00        1.11        0.35        0.3        1.24        1.15       -0.28        1.23
1.590455        0.01270        0.900        0.01273        0.01498        0.900        0.900        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        3.53        0.11        0.99        0.102        0.025        8.00        2.37        9.00        3.75         2        2.47        2.88        3.16        0.00        0.00        0.955        4.0031        1.17       -0.21        0.3        0.0        0.000        0.00        0.00        1.11        0.39        0.4        1.28        1.19       -0.63        1.30
1.442888        0.00220        0.800        0.00222        0.00235        0.800        0.800        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        7.39        0.05        0.99        0.038        0.009        7.00        2.57        8.00        4.29         4        2.91        3.15        3.25        0.00        0.00        0.960        7.8046        1.19       -0.35        0.5        0.0        0.000        0.00        0.00        1.11        0.39        0.4        1.43        2.00       -1.82        1.61
1.442888        0.00450        1.000        0.00432        0.00468        1.000        1.000        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        6.67        0.07        0.99        0.067        0.017        9.00        2.84       10.00        3.33         3        2.67        3.01        3.05        0.00        0.00        0.949        6.8035        1.19       -0.31        0.4        0.0        0.000        0.00        0.00        1.12        0.37        0.4        1.40        2.31       -1.31        1.64
1.442888        0.00440        0.700        0.00442        0.00504        0.700        0.700        0.10        1.0        1.0        1.0        1.0       -2.0       -2.0       -2.0       -2.0        4.49        0.07        0.99        0.047        0.012        6.00        2.08        7.00        5.00         3        2.72        3.02        3.58        0.00        0.00        0.964        4.8897        1.19       -0.30        0.3        0.0        0.000        0.00        0.00        1.10        0.43        0.4        1.49        0.87       -0.69        1.22
