xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.145635        2.88860        0.571        2.880018        3.430756        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.23        3.40        0.84        1.941        1.431        4.71      175.00        5.71        1.59         0        1.66        2.42        2.57        0.00        0.00        0.76        0.1303        3.38        2.75        4.1        0.0        0.000        0.00        0.00        2.10        1.55        1.5        0.36        1.10       -0.31        1.12
0.145635        3.34390        0.490        3.130134        3.472171        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.18        3.66        0.84        1.792        1.286        3.90       31.76        4.90        1.92         0        1.72        2.62        2.82        0.00        0.00        0.78        0.1115        3.34        2.76        3.8        0.0        0.000        0.00        0.00        2.07        1.98        2.0        0.36        0.96       -0.25        1.11
0.145635        3.98480        0.408        3.984746        4.315530        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.13        3.99        0.84        1.629        1.138        3.08       15.18        4.08        2.44         0        1.79        2.63        3.02        0.00        0.00        0.79        0.0925        3.28        2.72        3.8        0.0        0.000        0.00        0.00        1.84        2.06        2.1        0.35        0.86       -0.21        1.10
0.145635        4.02180        0.327        3.696312        4.347316        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.10        4.01        0.86        1.312        0.896        2.27        8.58        3.27        3.30         0        1.87        2.64        3.82        0.00        0.00        0.82        0.0806        3.28        2.86        3.2        0.0        0.000        0.00        0.00        1.46        1.06        1.1        0.38        0.59       -0.17        1.05
0.145635        4.19800        0.327        4.184387        5.054608        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.09        4.10        0.86        1.340        0.916        2.27        8.64        3.27        3.30         0        1.87        2.64        3.59        0.00        0.00        0.82        0.0792        3.26        2.82        3.5        0.0        0.000        0.00        0.00        1.50        1.24        1.2        0.37        0.66       -0.17        1.07
0.115140        3.07300        0.571        3.072958        3.313321        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.22        3.51        0.83        2.002        1.466        4.71      333.72        5.71        1.59         0        1.68        2.41        2.62        0.00        0.00        0.76        0.0997        4.00        3.66        5.3        0.0        0.000        0.00        0.00        2.30        1.98        2.0        0.36        1.09       -0.30        1.12
0.115140        2.56020        0.653        2.303920        2.713897        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.29        3.20        0.84        2.090        1.578        5.53      -55.82        6.53        1.36         0        1.62        2.35        2.48        0.00        0.00        0.75        0.1173        4.07        3.73        5.3        0.0        0.000        0.00        0.00        2.33        1.70        1.7        0.37        1.19       -0.36        1.13
0.115140        2.64080        0.653        2.640752        3.084267        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.29        3.25        0.84        2.122        1.600        5.53      -58.23        6.53        1.36         0        1.62        2.22        2.44        0.00        0.00        0.75        0.1154        4.05        3.67        5.6        0.0        0.000        0.00        0.00        2.33        1.70        1.7        0.36        1.20       -0.36        1.13
0.115140        2.98260        0.571        2.581278        2.982645        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.23        3.45        0.84        1.972        1.446        4.71      405.69        5.71        1.59         0        1.68        2.55        2.83        0.00        0.00        0.76        0.1013        4.02        3.72        4.9        0.0        0.000        0.00        0.00        2.30        2.02        2.0        0.36        1.06       -0.30        1.12
0.115140        2.14090        0.735        2.113575        2.405455        0.735        0.735        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.37        2.93        0.85        2.151        1.680        6.35      -28.31        7.35        1.18         0        1.56        2.25        2.34        0.00        0.00        0.74        0.1369        4.14        3.79        5.5        0.0        0.000        0.00        0.00        2.36        1.53        1.5        0.38        1.30       -0.43        1.14
0.115140        3.48270        0.490        2.941569        3.500145        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.17        3.73        0.84        1.829        1.302        3.90       36.47        4.90        1.92         0        1.75        2.54        2.94        0.00        0.00        0.77        0.0864        3.96        3.70        4.7        0.0        0.000        0.00        0.00        2.20        2.79        2.8        0.36        0.93       -0.25        1.11
0.115140        3.49780        0.490        3.431756        3.960192        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.17        3.74        0.84        1.833        1.304        3.90       36.41        4.90        1.92         0        1.75        2.54        2.90        0.00        0.00        0.77        0.0862        3.96        3.69        4.9        0.0        0.000        0.00        0.00        2.20        2.80        2.8        0.36        0.95       -0.25        1.11
0.115140        4.06400        0.408        4.063064        4.181356        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.13        4.03        0.84        1.645        1.142        3.08       16.32        4.08        2.44         0        1.82        2.54        3.15        0.00        0.00        0.79        0.0725        3.90        3.68        4.8        0.0        0.000        0.00        0.00        1.84        2.15        2.2        0.36        0.83       -0.21        1.10
0.115140        4.22490        0.327        3.997455        4.257340        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.09        4.11        0.85        1.344        0.913        2.27        9.03        3.27        3.30         0        1.90        2.55        3.89        0.00        0.00        0.82        0.0625        3.89        3.83        4.1        0.0        0.000        0.00        0.00        1.49        1.21        1.2        0.39        0.58       -0.17        1.06
0.115140        4.29150        0.327        4.209661        4.864228        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.09        4.14        0.85        1.355        0.920        2.27        9.05        3.27        3.30         0        1.90        2.55        3.77        0.00        0.00        0.81        0.0621        3.88        3.81        4.3        0.0        0.000        0.00        0.00        1.51        1.27        1.3        0.39        0.62       -0.17        1.07
0.091030        1.93020        0.816        1.930148        2.153469        0.816        0.816        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.44        2.78        0.85        2.267        1.811        7.16      -19.39        8.16        1.05         0        1.53        2.10        2.24        0.00        0.00        0.73        0.1201        5.04        5.00        7.4        0.0        0.000        0.00        0.00        2.63        1.72        1.7        0.38        1.39       -0.50        1.14
0.091030        2.27060        0.735        2.031515        2.395840        0.735        0.735        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.36        3.01        0.84        2.215        1.715        6.35      -27.12        7.35        1.18         0        1.58        2.32        2.42        0.00        0.00        0.74        0.1047        4.96        4.96        6.9        0.0        0.000        0.00        0.00        2.60        1.89        1.9        0.38        1.27       -0.42        1.14
0.091030        2.76250        0.653        2.762503        2.868838        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.28        3.32        0.83        2.171        1.625        5.53      -51.65        6.53        1.36         0        1.64        2.27        2.50        0.00        0.00        0.74        0.0890        4.86        4.83        7.0        0.0        0.000        0.00        0.00        2.56        2.14        2.1        0.36        1.18       -0.35        1.13
0.091030        3.14510        0.571        2.959823        3.383371        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.22        3.55        0.83        2.025        1.475        4.71    14940.47        5.71        1.59         0        1.70        2.41        2.75        0.00        0.00        0.75        0.0779        4.82        4.86        6.4        0.0        0.000        0.00        0.00        2.53        2.63        2.6        0.37        1.05       -0.30        1.12
0.091030        3.36000        0.571        3.360010        3.768055        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.21        3.67        0.82        2.093        1.522        4.71      751.12        5.71        1.59         0        1.70        2.31        2.65        0.00        0.00        0.74        0.0752        4.76        4.70        7.0        0.0        0.000        0.00        0.00        2.53        2.58        2.6        0.35        1.09       -0.29        1.13
0.091030        3.66210        0.490        3.435876        3.797806        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.17        3.83        0.83        1.875        1.328        3.90       40.82        4.90        1.92         0        1.77        2.42        2.95        0.00        0.00        0.76        0.0666        4.75        4.84        6.3        0.0        0.000        0.00        0.00        2.26        3.09        3.1        0.36        0.94       -0.25        1.11
0.091030        4.12770        0.408        4.041835        4.127700        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.13        4.06        0.83        1.658        1.146        3.08       17.33        4.08        2.44         0        1.84        2.44        3.55        0.00        0.00        0.78        0.0569        4.70        4.91        5.7        0.0        0.000        0.00        0.00        1.84        2.20        2.2        0.37        0.77       -0.21        1.09
0.091030        4.44700        0.327        4.220935        4.673124        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.09        4.22        0.85        1.379        0.934        2.27        9.43        3.27        3.30         0        1.92        2.54        3.91        0.00        0.00        0.81        0.0484        4.65        5.03        5.4        0.0        0.000        0.00        0.00        1.53        1.36        1.4        0.39        0.60       -0.17        1.06
0.071969        2.92930        0.653        2.929294        3.227424        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.27        3.42        0.82        2.235        1.662        5.53      -48.02        6.53        1.36         0        1.66        2.20        2.57        0.00        0.00        0.73        0.0681        5.86        6.22        9.0        0.0        0.000        0.00        0.00        2.83        2.73        2.7        0.36        1.16       -0.34        1.13
0.071969        1.69500        0.898        1.655540        1.813360        0.898        0.898        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.52        2.60        0.86        2.338        1.916        7.98      -15.09        8.98        0.94         0        1.50        2.07        2.21        0.00        0.00        0.72        0.1065        6.20        6.59        9.3        0.0        0.000        0.00        0.00        2.94        1.93        1.9        0.39        1.46       -0.57        1.15
0.071969        2.02830        0.816        1.781930        2.036250        0.816        0.816        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.42        2.85        0.85        2.324        1.841        7.16      -18.93        8.16        1.05         0        1.55        2.19        2.35        0.00        0.00        0.72        0.0923        6.09        6.49        8.9        0.0        0.000        0.00        0.00        2.90        2.11        2.1        0.38        1.35       -0.48        1.14
0.071969        2.40020        0.735        2.390611        2.543500        0.735        0.735        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.34        3.10        0.84        2.277        1.745        6.35      -25.74        7.35        1.18         0        1.61        2.20        2.47        0.00        0.00        0.73        0.0802        5.99        6.40        8.7        0.0        0.000        0.00        0.00        2.87        2.36        2.4        0.37        1.25       -0.41        1.14
0.071969        2.81110        0.653        2.776280        2.915710        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.27        3.35        0.83        2.190        1.631        5.53      -45.71        6.53        1.36         0        1.66        2.21        2.64        0.00        0.00        0.74        0.0697        5.91        6.34        8.4        0.0        0.000        0.00        0.00        2.83        2.73        2.7        0.37        1.14       -0.35        1.13
0.071969        4.31150        0.408        3.921361        4.441496        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        4.15        0.83        1.694        1.167        3.08       18.31        4.08        2.44         0        1.86        2.43        3.45        0.00        0.00        0.78        0.0441        5.67        6.37        7.2        0.0        0.000        0.00        0.00        1.88        2.36        2.4        0.37        0.77       -0.21        1.09
0.071969        3.27610        0.571        2.994757        3.316309        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.21        3.62        0.82        2.067        1.494        4.71     -367.59        5.71        1.59         0        1.73        2.27        2.82        0.00        0.00        0.75        0.0602        5.82        6.31        8.1        0.0        0.000        0.00        0.00        2.79        3.78        3.8        0.37        1.03       -0.29        1.12
0.071969        4.65900        0.327        4.575573        4.742494        0.327        0.327        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.09        4.32        0.84        1.412        0.953        2.27        9.80        3.27        3.30         0        1.94        2.53        3.95        0.00        0.00        0.80        0.0375        5.62        6.54        7.0        0.0        0.000        0.00        0.00        1.56        1.49        1.5        0.39        0.60       -0.17        1.06
0.071969        4.44810        0.408        4.448091        4.657057        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        4.22        0.82        1.721        1.186        3.08       18.29        4.08        2.44         0        1.86        2.42        3.26        0.00        0.00        0.77        0.0435        5.64        6.28        7.9        0.0        0.000        0.00        0.00        1.89        2.40        2.4        0.37        0.82       -0.20        1.10
0.071969        3.28460        0.571        3.265817        3.867459        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.21        3.62        0.82        2.070        1.496        4.71     -374.51        5.71        1.59         0        1.73        2.27        2.81        0.00        0.00        0.75        0.0602        5.82        6.30        8.2        0.0        0.000        0.00        0.00        2.79        3.77        3.8        0.37        1.04       -0.29        1.12
0.071969        3.79680        0.490        3.690587        4.370482        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.16        3.90        0.82        1.910        1.347        3.90       45.68        4.90        1.92         0        1.79        2.34        3.04        0.00        0.00        0.76        0.0517        5.74        6.30        7.9        0.0        0.000        0.00        0.00        2.29        3.31        3.3        0.37        0.92       -0.25        1.11
0.056899        2.51800        0.735        2.353561        2.729365        0.735        0.735        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.33        3.17        0.83        2.333        1.775        6.35      -24.96        7.35        1.18         0        1.63        2.16        2.55        0.00        0.00        0.72        0.0617        7.29        8.20       10.9        0.0        0.000        0.00        0.00        3.18        2.94        2.9        0.37        1.22       -0.40        1.14
0.056899        1.21670        1.061        1.143670        1.293606        1.061        1.061        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.76        2.21        0.87        2.341        2.047        9.61      -11.04       10.61        0.78         0        1.42        2.00        2.03        0.00        0.00        0.70        0.1090        7.84        8.75       12.5        0.0        0.000        0.00        0.00        3.33        2.01        2.0        0.41        1.66       -0.77        1.16
0.056899        1.50310        0.980        1.395883        1.581361        0.980        0.980        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.62        2.45        0.86        2.403        2.019        8.80      -12.71        9.80        0.85         0        1.47        2.03        2.15        0.00        0.00        0.71        0.0935        7.68        8.55       12.1        0.0        0.000        0.00        0.00        3.29        2.17        2.2        0.40        1.54       -0.65        1.16
0.056899        1.81120        0.898        1.564230        1.846425        0.898        0.898        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.50        2.69        0.85        2.417        1.960        7.98      -15.03        8.98        0.94         0        1.52        2.08        2.28        0.00        0.00        0.71        0.0810        7.53        8.40       11.7        0.0        0.000        0.00        0.00        3.25        2.37        2.4        0.39        1.43       -0.55        1.15
0.056899        4.49940        0.408        4.239486        5.071343        0.408        0.408        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        4.24        0.82        1.731        1.186        3.08       19.41        4.08        2.44         0        1.89        2.42        3.41        0.00        0.00        0.77        0.0342        6.90        8.20        9.6        0.0        0.000        0.00        0.00        1.90        2.46        2.5        0.37        0.78       -0.21        1.10
0.056899        2.15200        0.816        2.100248        2.431344        0.816        0.816        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.41        2.93        0.84        2.394        1.880        7.16      -18.69        8.16        1.05         0        1.57        2.11        2.40        0.00        0.00        0.72        0.0705        7.40        8.28       11.4        0.0        0.000        0.00        0.00        3.21        2.61        2.6        0.38        1.33       -0.47        1.14
0.056899        2.95220        0.653        2.751540        3.019120        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.26        3.44        0.82        2.244        1.658        5.53      -41.85        6.53        1.36         0        1.69        2.20        2.68        0.00        0.00        0.73        0.0536        7.18        8.13       10.8        0.0        0.000        0.00        0.00        3.14        3.52        3.5        0.36        1.13       -0.34        1.13
0.056899        3.06810        0.653        3.068142        3.349647        0.653        0.653        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.26        3.50        0.81        2.288        1.691        5.53      -44.93        6.53        1.36         0        1.68        2.20        2.62        0.00        0.00        0.72        0.0525        7.12        7.98       11.3        0.0        0.000        0.00        0.00        3.14        3.53        3.5        0.36        1.15       -0.33        1.13
0.056899        3.40370        0.571        3.277934        3.781125        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.21        3.69        0.82        2.107        1.516        4.71     -216.82        5.71        1.59         0        1.75        2.26        2.95        0.00        0.00        0.74        0.0467        7.09        8.13       10.0        0.0        0.000        0.00        0.00        2.90        4.80        4.8        0.36        1.01       -0.29        1.12
0.056899        3.41230        0.571        3.102798        3.456559        0.571        0.571        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.21        3.69        0.82        2.110        1.518        4.71     -219.23        5.71        1.59         0        1.75        2.26        2.88        0.00        0.00        0.74        0.0466        7.08        8.12       10.3        0.0        0.000        0.00        0.00        2.90        4.80        4.8        0.36        1.02       -0.29        1.12
0.056899        4.00110        0.490        4.001057        4.154912        0.490        0.490        0.10        2.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.16        4.00        0.81        1.960        1.377        3.90       50.27        4.90        1.92         0        1.81        2.33        3.05        0.00        0.00        0.75        0.0398        6.97        8.07       10.3        0.0        0.000        0.00        0.00        2.32        3.50        3.5        0.36        0.93       -0.24        1.11
