xi              mu             p            mu_min          mu_max          p_min        p_max        ep          alpha_m    chi_m       Pm         alpha_t     ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*      kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
4.445480        0.09520        1.837        0.084468        0.099130        1.837        1.837        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.96        0.31        1.00        0.567        0.122      182.70       20.43      183.70        1.64         1        2.14        2.60        3.14        0.00        0.00        0.99        8.7662        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.05        0.07        0.1        1.00        1.34       -0.74        1.00
4.445480        0.09550        2.041        0.085385        0.100787        2.041        2.041        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.28        0.31        1.00        0.631        0.137      203.10       18.54      204.10        1.48         1        2.13        2.59        2.93        0.00        0.00        0.99        9.5501        1.10       -0.81        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.00        1.60       -0.82        1.01
4.445480        0.09790        2.245        0.097869        0.111222        2.245        2.245        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.57        0.31        1.00        0.702        0.153      223.50       16.56      224.50        1.34         1        2.13        2.57        2.76        0.00        0.00        0.99       10.1706        1.10       -0.81        0.2        0.0        0.000        0.00        0.00        1.05        0.05        0.0        1.00        1.83       -0.93        1.02
4.445480        0.10210        2.041        0.102115        0.111660        2.041        2.041        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        3.18        0.32        1.00        0.652        0.142      203.10       18.88      204.10        1.48         1        2.16        2.61        2.91        0.00        0.00        0.99        9.3604        1.10       -0.80        0.2        0.0        0.000        0.00        0.00        1.05        0.06        0.1        1.00        1.54       -0.88        1.02
4.445480        6.21470        0.612        5.453021        6.265430        0.612        0.612        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        2.49        0.98        1.526        0.863       60.20       27.08       61.20        4.98         0        1.55        2.66        2.76        0.00        0.00        0.98        1.1834        1.09       -0.82        0.1        0.0        0.000        0.00        0.00        1.06        0.06        0.1        0.97        1.08       -0.08        0.97
4.445480        6.30030        0.612        6.161700        6.716242        0.612        0.612        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.12        2.51        0.98        1.536        0.870       60.20       27.08       61.20        4.98         0        1.55        2.55        2.70        0.00        0.00        0.98        1.1752        1.09       -0.82        0.1        0.0        0.000        0.00        0.00        1.06        0.06        0.1        0.97        1.08       -0.08        0.97
4.445480        7.62910        0.408        7.182897        7.777867        0.408        0.408        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.07        2.76        0.98        1.127        0.587       39.80       25.18       40.80        7.54         0        1.70        2.79        3.47        0.00        0.00        0.98        0.8494        1.10       -0.81        0.1        0.0        0.000        0.00        0.00        1.06        0.07        0.1        0.98        0.85       -0.06        0.97
4.445480        8.00110        0.408        7.764537        8.237636        0.408        0.408        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        0.07        2.83        0.98        1.154        0.605       39.80       25.24       40.80        7.54         0        1.70        2.79        3.29        0.00        0.00        0.98        0.8334        1.09       -0.81        0.1        0.0        0.000        0.00        0.00        1.06        0.07        0.1        0.98        0.88       -0.06        0.97
3.485653        0.09650        1.837        0.095922        0.115415        1.837        1.837        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        2.94        0.31        1.00        0.571        0.125      182.70       26.73      183.70        1.64         1        2.16        2.60        3.30        0.00        0.00        0.99        6.9593        1.13       -0.74        0.2        0.0        0.000        0.00        0.00        1.07        0.09        0.1        1.01        1.21       -0.80        1.00
3.485653        0.08280        2.857        0.074771        0.090107        2.857        2.857        0.01        1.0        1.0        1.0        2.0        -2.0       -2.0       -2.0       -2.0        4.94        0.29        1.00        0.822        0.179      284.70       15.68      285.70        1.05         1        2.06        2.48        2.52        0.00        0.00        0.98        9.9443        1.12       -0.77        0.2        0.0        0.000        0.00        0.00        1.06        0.04        0.0        1.01        2.70       -1.07        1.04
