xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.169387        0.00100        2.772        0.00090        0.00099        2.370        2.772        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       42.18        0.03        0.99        0.087        0.024       26.72      100.93       27.72        1.12         6        3.02        3.20        3.22        3.75        1.10        0.859        4.9356        3.14        3.15        5.0        0.0        0.013        1.91        0.72    11200.40   349459.20  2323386.0        0.44        6.68      -10.98        3.07
0.169387        0.16990        2.319        0.16993        0.18874        2.121        2.385        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.56        0.41        0.95        0.956        0.197       22.19        9.74       23.19        1.35         1        2.37        2.70        3.56        9.98        1.16        0.846        0.3579        3.03        5.77        3.7        0.2        0.117        1.89        1.89        1.90        1.99        2.0        0.39        1.07       -0.71        1.26
0.169387        0.02110        2.226        0.02105        0.02322        2.189        2.487        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        7.18        0.15        0.98        0.323        0.073       21.26        5.34       22.26        1.41         2        2.68        2.91        3.62        8.13        1.11        0.878        0.8660        3.25        4.36        4.6        3.3        0.510        1.93        1.57        3.07        5.92        5.9        0.52        1.28       -1.97        1.37
0.153670        0.00170        3.083        0.00153        0.00171        3.065        3.101        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       35.76        0.04        0.99        0.127        0.034       29.83       15.05       30.83        1.01         5        2.97        3.15        3.20        3.85        1.11        0.844        3.6896        3.32        3.51        5.4        0.3        0.120        1.97        0.76     4069.98   130966.70  1136477.0        0.41        5.86       -8.90        2.79
0.153670        0.00170        3.224        0.00165        0.00182        3.183        3.514        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       37.17        0.04        0.99        0.134        0.036       31.24      -67.44       32.24        0.96         5        2.95        3.13        3.16        3.76        1.11        0.837        3.7697        3.25        3.36        5.2        0.2        0.094        1.95        0.73     3256.11   102339.00   872788.9        0.38        6.48       -8.80        2.96
0.153670        0.17310        2.381        0.15831        0.17508        2.010        2.406        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.60        0.42        0.95        0.991        0.204       22.81       10.56       23.81        1.32         1        2.38        2.70        3.62       10.51        1.17        0.842        0.3299        3.24        6.17        3.9        0.6        0.233        1.97        2.07        2.00        2.19        2.4        0.39        1.07       -0.72        1.26
0.153670        0.02190        2.398        0.02189        0.02441        2.252        2.544        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        7.61        0.15        0.98        0.355        0.080       22.98        5.94       23.98        1.31         2        2.70        2.92        3.59        7.44        1.12        0.869        0.8200        3.47        4.74        5.1        1.4        0.388        1.99        1.48        3.54        6.02        6.0        0.50        1.38       -2.05        1.40
0.139412        0.17750        2.445        0.17397        0.20387        2.397        2.493        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.64        0.42        0.95        1.030        0.213       23.45       11.02       24.45        1.28         1        2.39        2.71        3.63       10.52        1.18        0.837        0.3035        3.47        6.62        4.3        0.4        0.172        2.03        2.14        2.06        2.36        2.4        0.39        1.09       -0.74        1.27
0.139412        0.00110        3.242        0.00096        0.00107        3.180        3.263        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       47.74        0.03        0.99        0.105        0.029       31.42       14.37       32.42        0.95         6        3.00        3.17        3.18        3.69        1.11        0.837        4.4268        3.47        3.65        5.7        0.2        0.115        2.03        0.75     7362.82    90269.07   510277.8        0.38        7.95      -11.37        3.44
0.114742        0.00190        3.645        0.00173        0.00197        3.400        3.889        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       40.12        0.04        0.99        0.159        0.044       35.45       36.44       36.45        0.85         5        2.99        3.16        3.21        3.88        1.13        0.818        2.9686        3.96        4.50        6.8        0.2        0.087        2.19        0.85     2749.44    25457.40   176348.1        0.36        6.60       -9.13        3.02
0.114742        0.18550        2.538        0.18545        0.19165        2.377        2.698        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.67        0.43        0.94        1.093        0.227       24.38       13.15       25.38        1.23         1        2.42        2.72        3.67       11.35        1.18        0.831        0.2544        4.02        7.63        5.4        0.8        0.296        2.20        2.50        2.28        3.07        3.1        0.39        1.10       -0.76        1.27
0.114742        0.00190        3.794        0.00174        0.00200        3.583        4.004        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       41.39        0.04        0.99        0.167        0.046       36.94      -25.10       37.94        0.81         5        2.97        3.14        3.17        3.78        1.14        0.812        3.0051        3.83        4.27        6.4        0.2        0.096        2.16        0.82     2192.06    23045.57   172500.1        0.32        7.24       -8.83        3.20
0.114742        0.00110        3.528        0.00105        0.00115        3.353        3.703        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       50.39        0.03        0.99        0.118        0.033       34.28       29.40       35.28        0.88         6        3.03        3.19        3.21        3.76        1.12        0.824        3.7895        3.97        4.44        6.9        0.2        0.091        2.19        0.82     4864.62    16534.39    16534.4        0.36        8.01      -11.71        3.48
0.114742        0.00110        3.630        0.00114        0.00124        3.340        3.919        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       51.55        0.03        0.99        0.123        0.034       35.30       -6.32       36.30        0.85         6        3.02        3.17        3.19        3.70        1.13        0.820        3.8304        3.89        4.28        6.6        0.2        0.097        2.17        0.80     4268.12    15106.92    15106.9        0.34        8.56      -11.50        3.63
0.114742        0.00110        3.556        0.00111        0.00118        3.283        3.829        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       50.70        0.03        0.99        0.120        0.034       34.56      -13.29       35.56        0.87         6        3.03        3.19        3.20        3.75        1.12        0.823        3.8003        3.95        4.40        6.9        0.3        0.140        2.18        0.82     4886.14    17066.62    17066.6        0.36        8.13      -11.66        3.51
0.114742        0.02410        2.729        0.02408        0.02662        2.603        2.854        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        8.29        0.16        0.98        0.423        0.095       26.29        5.68       27.29        1.14         2        2.74        2.94        3.59        7.27        1.12        0.853        0.6508        4.28        6.16        6.9        0.8        0.317        2.23        1.62        6.42       17.71       18.0        0.48        1.51       -2.18        1.44
0.104096        0.18960        2.592        0.18448        0.19703        2.480        2.629        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.70        0.44        0.94        1.128        0.235       24.92       13.80       25.92        1.20         1        2.43        2.72        3.73       11.85        1.19        0.827        0.2332        4.33        8.20        5.9        1.2        0.373        2.29        2.72        2.42        3.66        3.8        0.39        1.10       -0.77        1.28
0.104096        0.00200        3.954        0.00192        0.00210        3.688        4.220        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       42.34        0.04        0.99        0.177        0.049       38.54       17.29       39.54        0.78         5        2.98        3.14        3.19        3.81        1.14        0.805        2.7621        4.08        4.65        6.9        0.2        0.112        2.23        0.85     1951.56    11499.67    11499.7        0.31        7.32       -8.83        3.23
0.104096        0.00120        3.639        0.00112        0.00125        3.496        3.782        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       51.26        0.03        0.99        0.124        0.035       35.39       17.48       36.39        0.85         6        3.05        3.20        3.24        3.82        1.13        0.819        3.4859        4.29        4.94        7.6        0.2        0.099        2.29        0.87     4827.02    13270.70    13270.7        0.36        7.86      -11.90        3.45
0.104096        0.00200        3.783        0.00172        0.00198        3.699        3.867        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       40.98        0.04        0.99        0.168        0.046       36.83      -22.90       37.83        0.81         5        3.01        3.16        3.23        3.92        1.14        0.812        2.7314        4.25        4.95        7.4        0.1        0.064        2.28        0.89     2405.02    10921.72    10921.7        0.35        6.62       -9.20        3.03
0.104096        0.00200        3.823        0.00187        0.00203        3.626        4.019        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       41.29        0.04        0.99        0.170        0.047       37.23       21.88       38.23        0.81         5        3.00        3.16        3.22        3.90        1.14        0.810        2.7390        4.21        4.88        7.3        0.3        0.137        2.26        0.88     2444.79    12136.15    12136.1        0.34        6.76       -9.13        3.07
0.094438        0.00210        4.018        0.00196        0.00213        3.894        4.391        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       42.52        0.05        0.99        0.183        0.051       39.18       72.44       40.18        0.77         5        3.01        3.16        3.22        3.90        1.15        0.802        2.5246        4.45        5.25        7.8        0.2        0.121        2.34        0.91     2053.06     7366.13     7366.1        0.32        7.01       -9.04        3.16
0.094438        0.00120        4.002        0.00122        0.00136        3.972        4.090        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       54.68        0.04        0.99        0.141        0.040       39.02       -5.35       40.02        0.77         6        3.04        3.18        3.21        3.73        1.14        0.804        3.2713        4.37        5.01        7.6        0.3        0.148        2.32        0.87     3557.46     8980.75     8980.7        0.31        9.02      -11.45        3.79
0.085676        0.00130        4.198        0.00126        0.00138        3.994        4.401        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       56.23        0.04        0.99        0.151        0.043       40.98     -238.20       41.98        0.73         6        3.04        3.18        3.21        3.74        1.15        0.795        3.0221        4.62        5.37        8.1        0.4        0.174        2.39        0.89     3359.67     7704.06     7704.1        0.29        9.31      -11.36        3.88
0.085676        0.00130        4.199        0.00126        0.00146        4.033        4.365        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       56.25        0.04        0.99        0.151        0.043       40.99      -85.59       41.99        0.73         6        3.04        3.18        3.21        3.74        1.15        0.795        3.0223        4.62        5.37        8.1        0.3        0.162        2.39        0.89     3319.83     7596.52     7596.5        0.29        9.32      -11.36        3.88
0.085676        0.00130        4.070        0.00119        0.00130        3.884        4.256        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       55.01        0.04        0.99        0.145        0.042       39.70      240.18       40.70        0.76         6        3.06        3.20        3.33        3.79        1.15        0.801        2.9968        4.79        5.66        8.5        0.0        0.014        2.44        0.93     3463.39     7416.97     7417.0        0.32        8.61      -11.77        3.68
0.077726        0.00140        4.433        0.00135        0.00140        4.310        4.803        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       58.15        0.04        0.99        0.163        0.047       43.33       -7.60       44.33        0.69         6        3.04        3.18        3.20        3.72        1.15        0.786        2.8067        4.80        5.61        8.6        0.3        0.123        2.45        0.91     2791.59     5934.15     5934.1        0.26        9.89      -11.10        4.05
0.077726        0.00130        4.185        0.00125        0.00131        3.964        4.406        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       55.76        0.04        0.99        0.151        0.044       40.85       43.90       41.85        0.73         6        3.08        3.22        3.38        3.85        1.15        0.796        2.7546        5.18        6.27        9.4        0.3        0.141        2.53        0.97     4074.77     8119.69     8119.7        0.32        8.48      -11.95        3.66
0.077726        0.20360        2.759        0.19999        0.23902        2.439        2.805        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.76        0.45        0.94        1.245        0.262       26.59       17.66       27.59        1.13         1        2.47        2.73        3.72       12.19        1.19        0.814        0.1789        5.44       10.20        8.1        0.9        0.354        2.58        3.15        2.84        4.59        4.7        0.38        1.15       -0.80        1.29
0.077726        0.00130        4.343        0.00123        0.00138        4.050        4.636        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       57.28        0.04        0.99        0.159        0.046       42.43       -5.25       43.43        0.71         6        3.06        3.19        3.23        3.77        1.16        0.789        2.7881        4.96        5.88        8.9        0.3        0.167        2.49        0.94     3504.96     7277.13     7277.1        0.28        9.36      -11.46        3.91
0.070515        0.00060        4.192        0.00056        0.00063        3.801        4.323        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       82.25        0.02        0.99        0.103        0.031       40.92       -3.71       41.92        0.73         8        3.14        3.24        3.27        3.72        1.14        0.797        3.7630        5.51        6.66       10.4        0.9        0.338        2.61        0.97    14366.27    21269.05    21269.0        0.30       12.29      -17.63        4.91
0.070515        0.00230        4.542        0.00210        0.00233        4.450        4.820        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       45.44        0.05        0.99        0.219        0.062       44.42      -13.22       45.42        0.68         5        3.04        3.18        3.30        3.93        1.17        0.780        1.9666        5.30        6.51        9.4        0.3        0.128        2.58        1.01     1693.83     4106.87     4106.9        0.27        7.62       -8.78        3.36
0.070515        0.20630        2.765        0.17625        0.20627        2.556        2.932        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.75        0.45        0.94        1.256        0.265       26.65       18.03       27.65        1.13         1        2.48        2.74        3.94       12.59        1.20        0.813        0.1623        5.92       11.01        8.8        1.1        0.394        2.69        3.39        3.05        5.37        5.5        0.39        1.11       -0.81        1.29
0.070515        0.00140        4.445        0.00125        0.00139        4.372        4.662        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       57.95        0.04        0.99        0.164        0.048       43.45       15.92       44.45        0.69         6        3.07        3.21        3.25        3.83        1.16        0.785        2.5720        5.40        6.56        9.9        0.3        0.154        2.62        1.00     4138.90     7827.87     7827.9        0.28        9.19      -11.77        3.87
0.070515        0.00140        4.450        0.00129        0.00139        4.229        4.671        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       58.00        0.04        0.99        0.165        0.049       43.50       31.69       44.50        0.69         6        3.07        3.21        3.25        3.82        1.16        0.785        2.5730        5.39        6.55        9.9        0.2        0.134        2.62        1.00     4058.10     7666.44     7666.4        0.28        9.22      -11.76        3.88
0.070515        0.00090        4.108        0.00077        0.00087        3.976        4.240        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       67.63        0.03        0.99        0.120        0.036       40.08       -6.72       41.08        0.75         7        3.15        3.27        3.31        3.91        1.15        0.800        3.0978        5.76        7.13       11.0        1.3        0.431        2.68        1.05    11955.69    19628.39    19628.4        0.34        9.36      -15.30        4.00
0.063972        0.00090        4.152        0.00083        0.00087        3.992        4.313        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       67.79        0.03        0.99        0.122        0.037       40.52      -21.60       41.52        0.74         7        3.18        3.30        3.35        4.05        1.13        0.798        2.8320        6.34        8.06       12.5        4.4        0.648        2.81        1.14    16305.35    25912.72    25912.7        0.35        8.78      -15.73        3.84
0.063972        0.21280        2.854        0.21028        0.23923        2.555        2.954        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.79        0.46        0.93        1.317        0.279       27.54       22.91       28.54        1.09         1        2.50        2.74        3.76       13.19        1.20        0.807        0.1492        6.38       11.83        9.8        2.0        0.512        2.82        3.72        3.38        7.28        7.6        0.37        1.16       -0.82        1.30
0.063972        0.21330        2.867        0.20753        0.23818        2.714        3.020        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.80        0.46        0.93        1.324        0.281       27.67       23.11       28.67        1.08         1        2.50        2.75        3.75       12.69        1.20        0.806        0.1495        6.37       11.82        9.7        1.2        0.417        2.80        3.56        3.27        6.11        6.2        0.37        1.17       -0.82        1.30
0.063972        0.00240        4.626        0.00216        0.00239        4.462        5.119        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       45.78        0.05        0.99        0.225        0.065       45.26      -17.27       46.26        0.66         5        3.06        3.19        3.27        4.01        1.17        0.777        1.8091        5.80        7.27       10.6        0.3        0.177        2.72        1.09     2201.69     4883.10     4883.1        0.28        7.47       -9.03        3.33
0.063972        0.00240        4.691        0.00231        0.00254        4.647        4.734        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       46.21        0.05        0.99        0.230        0.066       45.91        9.46       46.91        0.65         5        3.04        3.18        3.25        3.95        1.17        0.774        1.8153        5.65        7.03       10.3        0.3        0.148        2.68        1.06     1820.52     4102.32     4102.3        0.26        7.82       -8.78        3.42
0.063972        0.00090        4.388        0.00082        0.00092        4.140        4.637        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       70.75        0.03        0.99        0.131        0.040       42.88       -3.42       43.88        0.70         7        3.14        3.26        3.29        3.85        1.15        0.788        2.9199        6.04        7.50       11.6        0.7        0.320        2.77        1.07    11092.35    17067.43    17067.4        0.31       10.26      -15.31        4.26
0.063972        0.00140        4.586        0.00129        0.00142        4.457        4.715        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       59.21        0.04        0.99        0.171        0.052       44.86       -5.46       45.86        0.67         6        3.08        3.21        3.37        3.83        1.16        0.780        2.3992        5.83        7.20       10.8        0.1        0.041        2.73        1.04     3977.74     6870.47     6870.5        0.28        9.37      -12.05        3.93
0.058037        0.00250        4.851        0.00221        0.00251        4.753        5.146        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       47.28        0.05        0.99        0.240        0.071       47.51       -8.24       48.51        0.63         5        3.04        3.17        3.24        3.92        1.18        0.768        1.6922        5.97        7.50       10.9        0.3        0.133        2.76        1.08     1801.42     3760.34     3760.3        0.24        8.26       -8.74        3.55
0.058037        0.21770        2.909        0.20938        0.23123        2.560        3.025        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.81        0.47        0.93        1.357        0.289       28.09       23.68       29.09        1.07         1        2.51        2.75        3.77       13.22        1.20        0.803        0.1363        6.91       12.74       10.8        1.8        0.505        2.94        3.89        3.63        8.05        8.3        0.37        1.18       -0.82        1.31
0.058037        0.00140        4.719        0.00125        0.00142        4.490        4.948        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       60.64        0.04        0.99        0.177        0.055       46.19      -19.90       47.19        0.65         6        3.07        3.20        3.25        3.84        1.17        0.775        2.2611        6.34        7.95       11.9        0.4        0.216        2.85        1.10     6026.82     9767.00     9767.0        0.28        9.65      -12.55        4.01
0.058037        0.00090        4.551        0.00090        0.00099        4.441        4.662        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       72.80        0.03        0.99        0.137        0.043       44.52       -5.29       45.52        0.67         7        3.13        3.25        3.28        3.85        1.16        0.782        2.7508        6.53        8.22       12.7        2.0        0.508        2.86        1.10    14123.59    20585.24    20585.2        0.30       10.63      -15.84        4.37
0.058037        0.00140        4.821        0.00134        0.00151        4.501        5.140        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       62.40        0.04        0.99        0.180        0.058       47.20       -5.19       48.20        0.64         6        3.02        3.15        3.17        3.70        1.17        0.772        2.3440        6.08        7.53       11.3        0.0        0.005        2.81        1.04     4576.10     7260.33     7260.3        0.25       10.87      -12.39        4.33
0.058037        0.00140        4.731        0.00135        0.00147        4.608        4.853        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       60.81        0.04        0.99        0.178        0.056       46.30       -5.13       47.30        0.65         6        3.07        3.20        3.24        3.83        1.17        0.774        2.2685        6.31        7.91       11.9        0.2        0.097        2.86        1.10     5732.63     9233.61     9233.6        0.27        9.76      -12.54        4.04
0.052652        0.00090        4.469        0.00083        0.00095        4.237        4.700        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       71.37        0.03        0.99        0.135        0.042       43.69       -6.19       44.69        0.69         7        3.19        3.30        3.50        3.92        1.16        0.785        2.4665        7.43        9.66       14.7        0.3        0.140        3.06        1.20    14880.69    20027.66    20027.7        0.33        9.20      -16.50        3.98
0.052652        0.00250        4.949        0.00229        0.00254        4.864        5.205        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       48.12        0.05        0.99        0.246        0.075       48.49       -7.49       49.49        0.62         5        3.04        3.17        3.24        3.94        1.18        0.765        1.5890        6.56        8.38       12.2        0.1        0.074        2.92        1.15     2327.70     4361.71     4361.7        0.25        8.36       -9.19        3.58
0.052652        0.21860        2.871        0.19983        0.21862        2.858        3.336        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.76        0.47        0.93        1.342        0.286       27.71       23.69       28.71        1.08         1        2.52        2.75        4.13       13.35        1.21        0.805        0.1228        7.60       13.83       11.8        1.4        0.469        3.07        4.09        3.90        8.69        9.0        0.38        1.10       -0.83        1.29
0.047767        0.00250        5.016        0.00224        0.00248        4.758        5.273        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       48.89        0.05        0.99        0.248        0.079       49.16       59.33       50.16        0.61         5        3.04        3.18        3.24        4.00        1.18        0.762        1.4978        7.38        9.62       14.2        0.2        0.141        3.11        1.24     3839.33     6573.77     6573.8        0.26        8.23       -9.96        3.55
0.047767        0.00090        4.801        0.00088        0.00094        4.523        5.079        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0       77.82        0.03        0.99        0.143        0.050       47.01       -5.08       48.01        0.64         7        3.09        3.21        3.23        3.87        1.16        0.773        2.5442        7.96       10.34       16.0       15.1        0.786        3.20        1.24    31573.44    40144.15    40144.2        0.31       11.48      -18.43        4.59
0.043335        0.23270        3.070        0.20405        0.23713        2.744        3.179        0.10        1.0        1.0        1.0        3.0       -2.0       -2.0       -2.0       -2.0        2.85        0.48        0.93        1.481        0.319       29.70       57.92       30.70        1.01         1        2.56        2.77        3.81       13.62        1.22        0.790        0.1037        8.83       15.94       14.3        2.0        0.544        3.34        4.55        4.79       13.20       14.0        0.36        1.22       -0.84        1.32
