x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99963        0.99965        1.00003        1.00028        0.99999       -0.00995       -0.01000       -0.01000       -0.01000
0.010163        0.99961        0.99964        1.00003        1.00029        0.99999       -0.01011       -0.01016       -0.01016       -0.01016
0.010328        0.99959        0.99962        1.00003        1.00031        0.99999       -0.01027       -0.01033       -0.01033       -0.01033
0.010496        0.99957        0.99960        1.00003        1.00033        0.99999       -0.01044       -0.01050       -0.01050       -0.01050
0.010667        0.99954        0.99957        1.00003        1.00035        0.99999       -0.01061       -0.01067       -0.01067       -0.01067
0.010840        0.99952        0.99955        1.00003        1.00037        0.99999       -0.01078       -0.01084       -0.01084       -0.01084
0.011016        0.99949        0.99953        1.00004        1.00039        0.99999       -0.01096       -0.01102       -0.01102       -0.01102
0.011196        0.99947        0.99950        1.00004        1.00041        0.99999       -0.01114       -0.01120       -0.01120       -0.01120
0.011378        0.99944        0.99948        1.00004        1.00043        0.99999       -0.01132       -0.01138       -0.01138       -0.01138
0.011563        0.99942        0.99946        1.00004        1.00045        0.99999       -0.01150       -0.01156       -0.01156       -0.01156
0.011751        0.99939        0.99943        1.00004        1.00047        0.99999       -0.01169       -0.01175       -0.01175       -0.01175
0.011942        0.99936        0.99941        1.00004        1.00049        0.99999       -0.01188       -0.01194       -0.01194       -0.01194
0.012136        0.99934        0.99938        1.00004        1.00052        0.99999       -0.01207       -0.01214       -0.01214       -0.01214
0.012334        0.99931        0.99935        1.00005        1.00054        0.99999       -0.01227       -0.01233       -0.01233       -0.01233
0.012534        0.99928        0.99933        1.00005        1.00056        0.99999       -0.01247       -0.01253       -0.01253       -0.01253
0.012738        0.99925        0.99930        1.00005        1.00058        0.99999       -0.01267       -0.01274       -0.01274       -0.01274
0.012945        0.99922        0.99927        1.00005        1.00061        0.99999       -0.01288       -0.01294       -0.01294       -0.01294
0.013156        0.99919        0.99924        1.00005        1.00063        0.99999       -0.01309       -0.01316       -0.01316       -0.01316
0.013370        0.99916        0.99922        1.00005        1.00065        0.99998       -0.01330       -0.01337       -0.01337       -0.01337
0.013587        0.99913        0.99919        1.00006        1.00068        0.99998       -0.01352       -0.01359       -0.01359       -0.01359
0.013808        0.99910        0.99916        1.00006        1.00070        0.99998       -0.01374       -0.01381       -0.01381       -0.01381
0.014033        0.99907        0.99913        1.00006        1.00073        0.99998       -0.01397       -0.01403       -0.01403       -0.01403
