x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        1.00000        1.00001        1.00001        0.97267        0.96940       -0.00097        0.02972       -0.04625        1.00002        0.99990
0.010163        0.99999        1.00001        1.00002        0.97267        0.96940       -0.00099        0.03021       -0.04700        1.00002        0.99990
0.010328        0.99998        1.00000        1.00002        0.97267        0.96940       -0.00100        0.03070       -0.04777        1.00002        0.99989
0.010496        0.99997        0.99999        1.00002        0.97268        0.96940       -0.00102        0.03120       -0.04854        1.00002        0.99989
0.010667        0.99996        0.99998        1.00002        0.97268        0.96940       -0.00103        0.03170       -0.04933        1.00002        0.99988
0.010840        0.99995        0.99997        1.00002        0.97269        0.96940       -0.00105        0.03222       -0.05013        1.00002        0.99988
0.011016        0.99994        0.99996        1.00002        0.97269        0.96940       -0.00107        0.03274       -0.05095        1.00002        0.99987
0.011196        0.99993        0.99995        1.00002        0.97270        0.96940       -0.00109        0.03328       -0.05178        1.00003        0.99986
0.011378        0.99992        0.99994        1.00002        0.97270        0.96940       -0.00110        0.03382       -0.05262        1.00003        0.99986
0.011563        0.99990        0.99993        1.00002        0.97271        0.96940       -0.00112        0.03437       -0.05348        1.00003        0.99985
0.011751        0.99989        0.99991        1.00002        0.97272        0.96940       -0.00114        0.03493       -0.05435        1.00003        0.99985
0.011942        0.99988        0.99990        1.00002        0.97272        0.96940       -0.00116        0.03550       -0.05523        1.00003        0.99984
0.012136        0.99987        0.99989        1.00002        0.97273        0.96940       -0.00118        0.03607       -0.05613        1.00003        0.99984
0.012334        0.99985        0.99988        1.00003        0.97273        0.96940       -0.00120        0.03666       -0.05704        1.00003        0.99983
0.012534        0.99984        0.99987        1.00003        0.97274        0.96940       -0.00122        0.03726       -0.05797        1.00003        0.99982
0.012738        0.99983        0.99986        1.00003        0.97275        0.96940       -0.00124        0.03786       -0.05891        1.00003        0.99982
0.012945        0.99981        0.99984        1.00003        0.97275        0.96940       -0.00126        0.03848       -0.05987        1.00003        0.99981
0.013156        0.99980        0.99983        1.00003        0.97276        0.96940       -0.00128        0.03910       -0.06084        1.00004        0.99981
0.013370        0.99979        0.99982        1.00003        0.97277        0.96940       -0.00130        0.03974       -0.06183        1.00004        0.99980
0.013587        0.99977        0.99980        1.00003        0.97277        0.96939       -0.00132        0.04039       -0.06284        1.00004        0.99979
0.013808        0.99976        0.99979        1.00003        0.97278        0.96939       -0.00134        0.04104       -0.06386        1.00004        0.99979
0.014033        0.99975        0.99978        1.00003        0.97279        0.96939       -0.00136        0.04171       -0.06490        1.00004        0.99978
0.014261        0.99973        0.99976        1.00003        0.97279        0.96939       -0.00138        0.04239       -0.06595        1.00004        0.99977
0.014493        0.99972        0.99975        1.00003        0.97280        0.96939       -0.00141        0.04308       -0.06703        1.00004        0.99977
0.014729        0.99970        0.99974        1.00004        0.97281        0.96939       -0.00143        0.04378       -0.06812        1.00004        0.99976
0.014968        0.99969        0.99972        1.00004        0.97281        0.96939       -0.00145        0.04449       -0.06922        1.00005        0.99975
0.015212        0.99967        0.99971        1.00004        0.97282        0.96939       -0.00148        0.04522       -0.07035        1.00005        0.99974
0.015459        0.99965        0.99969        1.00004        0.97283        0.96939       -0.00150        0.04595       -0.07149        1.00005        0.99974
0.015711        0.99964        0.99968        1.00004        0.97284        0.96939       -0.00152        0.04670       -0.07266        1.00005        0.99973
0.015966        0.99962        0.99966        1.00004        0.97284        0.96939       -0.00155        0.04746       -0.07384        1.00005        0.99972
0.016226        0.99961        0.99965        1.00004        0.97285        0.96939       -0.00157        0.04823       -0.07504        1.00005        0.99971
0.016490        0.99959        0.99963        1.00004        0.97286        0.96939       -0.00160        0.04902       -0.07626        1.00005        0.99971
0.016758        0.99957        0.99962        1.00004        0.97287        0.96939       -0.00163        0.04981       -0.07750        1.00006        0.99970
0.017031        0.99955        0.99960        1.00005        0.97288        0.96939       -0.00165        0.05062       -0.07876        1.00006        0.99969
0.017308        0.99954        0.99958        1.00005        0.97289        0.96939       -0.00168        0.05145       -0.08004        1.00006        0.99968
0.017589        0.99952        0.99957        1.00005        0.97289        0.96939       -0.00171        0.05228       -0.08134        1.00006        0.99967
0.017875        0.99950        0.99955        1.00005        0.97290        0.96939       -0.00173        0.05313       -0.08267        1.00006        0.99966
0.018166        0.99948        0.99953        1.00005        0.97291        0.96938       -0.00176        0.05400       -0.08401        1.00006        0.99965
0.018461        0.99946        0.99951        1.00005        0.97292        0.96938       -0.00179        0.05488       -0.08538        1.00007        0.99965
0.018762        0.99944        0.99950        1.00005        0.97293        0.96938       -0.00182        0.05577       -0.08677        1.00007        0.99964
0.019067        0.99942        0.99948        1.00006        0.97294        0.96938       -0.00185        0.05668       -0.08818        1.00007        0.99963
0.019377        0.99940        0.99946        1.00006        0.97295        0.96938       -0.00188        0.05760       -0.08961        1.00007        0.99962
0.019692        0.99938        0.99944        1.00006        0.97296        0.96938       -0.00191        0.05854       -0.09107        1.00007        0.99961
0.020012        0.99936        0.99942        1.00006        0.97297        0.96938       -0.00194        0.05949       -0.09255        1.00007        0.99960
0.020338        0.99933        0.99939        1.00006        0.97298        0.96938       -0.00197        0.06046       -0.09405        1.00008        0.99958
