x               rho            P              T            ur           uphi        uz         Br           Bphi        Bz
0.010000        0.99962        0.99963        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010163        0.99960        0.99962        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010328        0.99958        0.99960        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010496        0.99956        0.99958        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010667        0.99954        0.99956        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.010840        0.99952        0.99954        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011016        0.99950        0.99952        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011196        0.99948        0.99949        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011378        0.99946        0.99947        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011563        0.99943        0.99945        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.011751        0.99941        0.99943        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.011942        0.99939        0.99941        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012136        0.99937        0.99938        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012334        0.99934        0.99936        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012534        0.99932        0.99934        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.012738        0.99929        0.99931        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.012945        0.99927        0.99929        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013156        0.99924        0.99926        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013370        0.99922        0.99924        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013587        0.99919        0.99921        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.013808        0.99916        0.99919        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014033        0.99914        0.99916        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014261        0.99911        0.99913        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014493        0.99908        0.99911        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014729        0.99905        0.99908        1.000        1.000        1.00       -0.0       -0.015       -0.01       -0.0
0.014968        0.99902        0.99905        1.000        1.000        1.00       -0.0       -0.015       -0.01       -0.0
0.015212        0.99899        0.99902        1.000        1.000        1.00       -0.0       -0.015       -0.02       -0.0
0.015459        0.99896        0.99899        1.000        1.000        1.00       -0.0       -0.015       -0.02       -0.0
0.015711        0.99893        0.99896        1.000        1.000        1.00       -0.0       -0.016       -0.02       -0.0
0.015966        0.99890        0.99893        1.000        1.000        1.00       -0.0       -0.016       -0.02       -0.0
0.016226        0.99887        0.99890        1.000        1.000        1.00       -0.0       -0.016       -0.02       -0.0
0.016490        0.99884        0.99887        1.000        1.000        1.00       -0.0       -0.016       -0.02       -0.0
0.016758        0.99880        0.99884        1.000        1.000        1.00       -0.0       -0.017       -0.02       -0.0
0.017031        0.99877        0.99881        1.000        1.000        1.00       -0.0       -0.017       -0.02       -0.0
0.017308        0.99874        0.99877        1.000        1.000        1.00       -0.0       -0.017       -0.02       -0.0
0.017589        0.99870        0.99874        1.000        1.000        1.00       -0.0       -0.018       -0.02       -0.0
0.017875        0.99867        0.99871        1.000        1.000        1.00       -0.0       -0.018       -0.02       -0.0
0.018166        0.99863        0.99867        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.018461        0.99860        0.99864        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.018762        0.99856        0.99860        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019067        0.99852        0.99857        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019377        0.99849        0.99853        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019692        0.99845        0.99849        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020012        0.99841        0.99845        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020338        0.99835        0.99840        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020669        0.99828        0.99833        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021005        0.99822        0.99827        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021347        0.99815        0.99820        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021694        0.99808        0.99813        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022047        0.99801        0.99806        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022405        0.99794        0.99799        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022770        0.99786        0.99792        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023140        0.99779        0.99785        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023516        0.99771        0.99777        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023899        0.99763        0.99770        1.000        0.999        1.00       -0.0       -0.024       -0.02       -0.0
0.024288        0.99756        0.99762        1.000        0.999        1.00       -0.0       -0.024       -0.02       -0.0
0.024683        0.99748        0.99755        1.000        0.999        1.00       -0.0       -0.025       -0.02       -0.0
0.025084        0.99740        0.99747        1.000        0.999        1.00       -0.0       -0.025       -0.03       -0.0
0.025492        0.99731        0.99739        1.000        0.999        1.00       -0.0       -0.025       -0.03       -0.0
0.025907        0.99723        0.99731        1.000        0.999        1.00       -0.0       -0.026       -0.03       -0.0
0.026328        0.99715        0.99722        1.000        0.999        1.00       -0.0       -0.026       -0.03       -0.0
0.026756        0.99706        0.99714        1.000        0.999        1.00       -0.0       -0.027       -0.03       -0.0
0.027192        0.99697        0.99705        1.000        0.999        1.00       -0.0       -0.027       -0.03       -0.0
0.027634        0.99688        0.99697        1.000        0.999        1.00       -0.0       -0.028       -0.03       -0.0
0.028083        0.99679        0.99688        1.000        0.999        1.00       -0.0       -0.028       -0.03       -0.0
0.028540        0.99670        0.99679        1.000        0.999        1.00       -0.0       -0.028       -0.03       -0.0
0.029004        0.99661        0.99670        1.000        0.999        1.00       -0.0       -0.029       -0.03       -0.0
0.029476        0.99651        0.99661        1.000        0.999        1.00       -0.0       -0.029       -0.03       -0.0
0.029955        0.99641        0.99651        1.000        0.999        1.00       -0.0       -0.030       -0.03       -0.0
0.030443        0.99629        0.99639        1.000        0.999        1.00       -0.0       -0.030       -0.03       -0.0
0.030938        0.99615        0.99626        1.000        0.999        1.00       -0.0       -0.031       -0.03       -0.0
0.031441        0.99601        0.99612        1.000        0.999        1.00       -0.0       -0.031       -0.03       -0.0
0.031952        0.99586        0.99598        1.000        0.998        1.00       -0.0       -0.032       -0.03       -0.0
0.032472        0.99572        0.99584        1.000        0.998        1.00       -0.0       -0.032       -0.03       -0.0
0.033000        0.99557        0.99569        1.000        0.998        1.00       -0.0       -0.033       -0.03       -0.0
0.033537        0.99542        0.99555        1.000        0.998        1.00       -0.0       -0.033       -0.03       -0.0
0.034083        0.99527        0.99540        1.000        0.998        1.00       -0.0       -0.034       -0.03       -0.0
0.034637        0.99511        0.99524        1.000        0.998        1.00       -0.0       -0.035       -0.03       -0.0
0.035200        0.99495        0.99509        1.000        0.998        1.00       -0.0       -0.035       -0.04       -0.0
0.035773        0.99479        0.99493        1.000        0.998        1.00       -0.0       -0.036       -0.04       -0.0
0.036355        0.99463        0.99477        1.000        0.998        1.00       -0.0       -0.036       -0.04       -0.0
0.036946        0.99446        0.99461        1.000        0.998        1.00       -0.0       -0.037       -0.04       -0.0
0.037547        0.99429        0.99445        1.000        0.998        1.00       -0.0       -0.037       -0.04       -0.0
0.038158        0.99412        0.99428        1.000        0.998        1.00       -0.0       -0.038       -0.04       -0.0
0.038778        0.99395        0.99411        1.000        0.998        1.00       -0.0       -0.039       -0.04       -0.0
0.039409        0.99377        0.99394        1.000        0.998        1.00       -0.0       -0.039       -0.04       -0.0
0.040050        0.99359        0.99376        1.000        0.998        1.00       -0.0       -0.040       -0.04       -0.0
0.040701        0.99336        0.99354        1.000        0.998        1.00       -0.0       -0.041       -0.04       -0.0
0.041363        0.99312        0.99331        1.000        0.997        1.00       -0.0       -0.041       -0.04       -0.0
0.042036        0.99288        0.99307        1.000        0.997        1.00       -0.0       -0.042       -0.04       -0.0
0.042720        0.99263        0.99283        1.000        0.997        1.00       -0.0       -0.043       -0.04       -0.0
0.043415        0.99238        0.99259        1.000        0.997        1.00       -0.0       -0.043       -0.04       -0.0
0.044121        0.99212        0.99234        1.000        0.997        1.00       -0.0       -0.044       -0.04       -0.0
0.044839        0.99186        0.99209        1.000        0.997        1.00       -0.0       -0.045       -0.04       -0.0
0.045568        0.99160        0.99183        1.000        0.997        1.00       -0.0       -0.045       -0.05       -0.0
0.046309        0.99133        0.99157        1.000        0.997        1.00       -0.0       -0.046       -0.05       -0.0
0.047062        0.99106        0.99131        1.000        0.997        1.00       -0.0       -0.047       -0.05       -0.0
0.047828        0.99079        0.99104        1.000        0.997        1.00       -0.0       -0.048       -0.05       -0.0
0.048606        0.99051        0.99076        1.000        0.996        1.00       -0.0       -0.048       -0.05       -0.0
0.049396        0.99022        0.99049        1.000        0.996        1.00       -0.0       -0.049       -0.05       -0.0
0.050200        0.98992        0.99020        1.000        0.996        1.00       -0.0       -0.050       -0.05       -0.0
0.051016        0.98956        0.98985        1.000        0.996        1.00       -0.1       -0.051       -0.05       -0.1
0.051846        0.98920        0.98949        1.000        0.996        1.00       -0.1       -0.052       -0.05       -0.1
0.052689        0.98883        0.98913        1.000        0.996        1.00       -0.1       -0.052       -0.05       -0.1
0.053546        0.98845        0.98877        1.000        0.996        1.00       -0.1       -0.053       -0.05       -0.1
0.054417        0.98807        0.98839        1.000        0.995        1.00       -0.1       -0.054       -0.05       -0.1
0.055302        0.98768        0.98801        1.000        0.995        1.00       -0.1       -0.055       -0.05       -0.1
0.056202        0.98728        0.98763        1.000        0.995        1.00       -0.1       -0.056       -0.06       -0.1
0.057116        0.98688        0.98724        1.000        0.995        1.00       -0.1       -0.057       -0.06       -0.1
0.058045        0.98647        0.98684        1.000        0.995        1.00       -0.1       -0.058       -0.06       -0.1
0.058989        0.98606        0.98644        1.000        0.995        1.00       -0.1       -0.059       -0.06       -0.1
0.059948        0.98564        0.98603        1.000        0.995        1.00       -0.1       -0.060       -0.06       -0.1
0.060923        0.98514        0.98555        1.000        0.994        1.00       -0.1       -0.060       -0.06       -0.1
0.061914        0.98463        0.98505        1.000        0.994        1.00       -0.1       -0.061       -0.06       -0.1
0.062921        0.98411        0.98454        1.000        0.994        1.00       -0.1       -0.062       -0.06       -0.1
0.063945        0.98358        0.98402        1.000        0.994        1.00       -0.1       -0.063       -0.06       -0.1
0.064985        0.98304        0.98350        1.000        0.994        1.00       -0.1       -0.064       -0.06       -0.1
0.066042        0.98249        0.98296        1.000        0.993        1.00       -0.1       -0.065       -0.07       -0.1
0.067116        0.98193        0.98242        1.000        0.993        1.00       -0.1       -0.067       -0.07       -0.1
0.068208        0.98137        0.98187        1.001        0.993        1.00       -0.1       -0.068       -0.07       -0.1
0.069317        0.98079        0.98131        1.001        0.993        1.00       -0.1       -0.069       -0.07       -0.1
0.070445        0.98018        0.98072        1.001        0.992        1.00       -0.1       -0.070       -0.07       -0.1
0.071590        0.97950        0.98005        1.001        0.992        1.00       -0.1       -0.071       -0.07       -0.1
0.072755        0.97880        0.97938        1.001        0.992        1.00       -0.1       -0.072       -0.07       -0.1
0.073938        0.97810        0.97869        1.001        0.992        1.00       -0.1       -0.073       -0.07       -0.1
0.075141        0.97738        0.97799        1.001        0.991        1.00       -0.1       -0.074       -0.07       -0.1
0.076363        0.97665        0.97728        1.001        0.991        1.00       -0.1       -0.075       -0.08       -0.1
0.077605        0.97591        0.97656        1.001        0.991        1.00       -0.1       -0.077       -0.08       -0.1
0.078867        0.97516        0.97583        1.001        0.990        1.00       -0.1       -0.078       -0.08       -0.1
0.080150        0.97439        0.97508        1.001        0.990        1.00       -0.1       -0.079       -0.08       -0.1
0.081454        0.97352        0.97423        1.001        0.990        1.00       -0.1       -0.080       -0.08       -0.1
0.082779        0.97262        0.97336        1.001        0.989        1.00       -0.1       -0.082       -0.08       -0.1
0.084125        0.97172        0.97248        1.001        0.989        1.00       -0.1       -0.083       -0.08       -0.1
0.085493        0.97080        0.97158        1.001        0.989        1.00       -0.1       -0.084       -0.08       -0.1
0.086884        0.96986        0.97067        1.001        0.988        1.00       -0.1       -0.086       -0.09       -0.1
0.088297        0.96891        0.96974        1.001        0.988        1.00       -0.1       -0.087       -0.09       -0.1
0.089733        0.96794        0.96880        1.001        0.987        1.00       -0.1       -0.088       -0.09       -0.1
0.091193        0.96688        0.96777        1.001        0.987        0.99       -0.1       -0.090       -0.09       -0.1
0.092676        0.96577        0.96668        1.001        0.986        0.99       -0.1       -0.091       -0.09       -0.1
0.094183        0.96464        0.96558        1.001        0.986        0.99       -0.1       -0.093       -0.09       -0.1
0.095715        0.96349        0.96447        1.001        0.985        0.99       -0.1       -0.094       -0.09       -0.1
0.097272        0.96233        0.96333        1.001        0.985        0.99       -0.1       -0.095       -0.10       -0.1
0.098854        0.96114        0.96218        1.001        0.984        0.99       -0.1       -0.097       -0.10       -0.1
0.100462        0.95991        0.96098        1.001        0.984        0.99       -0.1       -0.098       -0.10       -0.1
0.102096        0.95856        0.95967        1.001        0.983        0.99       -0.1       -0.100       -0.10       -0.1
0.103757        0.95720        0.95833        1.001        0.983        0.99       -0.1       -0.102       -0.10       -0.1
0.105444        0.95581        0.95698        1.001        0.982        0.99       -0.1       -0.103       -0.10       -0.1
0.107159        0.95439        0.95560        1.001        0.982        0.99       -0.1       -0.105       -0.10       -0.1
0.108902        0.95296        0.95420        1.001        0.981        0.99       -0.1       -0.106       -0.11       -0.1
0.110674        0.95146        0.95274        1.001        0.980        0.99       -0.1       -0.108       -0.11       -0.1
0.112474        0.94984        0.95116        1.001        0.979        0.99       -0.1       -0.110       -0.11       -0.1
0.114303        0.94820        0.94956        1.001        0.979        0.99       -0.1       -0.111       -0.11       -0.1
0.116162        0.94653        0.94794        1.001        0.978        0.99       -0.1       -0.113       -0.11       -0.1
0.118052        0.94483        0.94629        1.002        0.977        0.99       -0.1       -0.115       -0.11       -0.1
0.119972        0.94311        0.94461        1.002        0.976        0.99       -0.1       -0.117       -0.12       -0.1
0.121923        0.94123        0.94277        1.002        0.976        0.99       -0.1       -0.118       -0.12       -0.1
0.123906        0.93930        0.94089        1.002        0.975        0.99       -0.1       -0.120       -0.12       -0.1
0.125922        0.93735        0.93899        1.002        0.974        0.99       -0.1       -0.122       -0.12       -0.1
0.127970        0.93536        0.93705        1.002        0.973        0.99       -0.1       -0.124       -0.12       -0.1
0.130051        0.93334        0.93508        1.002        0.972        0.99       -0.1       -0.126       -0.13       -0.1
0.132166        0.93115        0.93294        1.002        0.971        0.99       -0.1       -0.128       -0.13       -0.1
0.134316        0.92891        0.93076        1.002        0.970        0.99       -0.1       -0.129       -0.13       -0.1
0.136501        0.92664        0.92854        1.002        0.969        0.99       -0.1       -0.131       -0.13       -0.1
0.138721        0.92433        0.92628        1.002        0.967        0.99       -0.1       -0.133       -0.13       -0.1
0.140977        0.92192        0.92393        1.002        0.966        0.99       -0.1       -0.135       -0.14       -0.1
0.143270        0.91937        0.92145        1.002        0.965        0.99       -0.1       -0.137       -0.14       -0.1
0.145601        0.91679        0.91893        1.002        0.964        0.99       -0.1       -0.139       -0.14       -0.1
0.147969        0.91416        0.91636        1.002        0.962        0.99       -0.1       -0.142       -0.14       -0.1
0.150376        0.91147        0.91374        1.002        0.961        0.99       -0.1       -0.144       -0.14       -0.1
0.152821        0.90859        0.91093        1.003        0.959        0.99       -0.1       -0.146       -0.15       -0.1
0.155307        0.90566        0.90807        1.003        0.958        0.99       -0.1       -0.148       -0.15       -0.1
0.157833        0.90269        0.90517        1.003        0.956        0.99       -0.2       -0.150       -0.15       -0.2
0.160400        0.89965        0.90220        1.003        0.955        0.98       -0.2       -0.152       -0.15       -0.2
0.163009        0.89641        0.89903        1.003        0.953        0.98       -0.2       -0.154       -0.15       -0.2
0.165661        0.89311        0.89581        1.003        0.951        0.98       -0.2       -0.157       -0.16       -0.2
0.168355        0.88977        0.89254        1.003        0.949        0.98       -0.2       -0.159       -0.16       -0.2
0.171093        0.88630        0.88916        1.003        0.947        0.98       -0.2       -0.161       -0.16       -0.2
0.173876        0.88267        0.88561        1.003        0.945        0.98       -0.2       -0.163       -0.16       -0.2
0.176704        0.87898        0.88200        1.003        0.943        0.98       -0.2       -0.166       -0.17       -0.2
0.179578        0.87523        0.87833        1.004        0.941        0.98       -0.2       -0.168       -0.17       -0.2
0.182499        0.87127        0.87446        1.004        0.939        0.98       -0.2       -0.170       -0.17       -0.2
0.185468        0.86721        0.87050        1.004        0.936        0.98       -0.2       -0.173       -0.17       -0.2
0.188484        0.86309        0.86647        1.004        0.934        0.98       -0.2       -0.175       -0.18       -0.2
0.191550        0.85882        0.86229        1.004        0.931        0.98       -0.2       -0.178       -0.18       -0.2
0.194666        0.85438        0.85795        1.004        0.929        0.98       -0.2       -0.180       -0.18       -0.2
0.197832        0.84988        0.85353        1.004        0.926        0.98       -0.2       -0.183       -0.18       -0.2
0.201050        0.84524        0.84900        1.004        0.923        0.98       -0.2       -0.185       -0.19       -0.2
0.204320        0.84041        0.84426        1.005        0.920        0.98       -0.2       -0.187       -0.19       -0.2
0.207643        0.83549        0.83945        1.005        0.917        0.98       -0.2       -0.190       -0.19       -0.2
0.211020        0.83045        0.83451        1.005        0.913        0.97       -0.2       -0.193       -0.19       -0.2
0.214453        0.82519        0.82936        1.005        0.910        0.97       -0.2       -0.195       -0.20       -0.2
0.217941        0.81985        0.82413        1.005        0.906        0.97       -0.2       -0.198       -0.20       -0.2
0.221486        0.81435        0.81874        1.005        0.902        0.97       -0.2       -0.200       -0.20       -0.2
0.225088        0.80866        0.81316        1.006        0.898        0.97       -0.2       -0.203       -0.20       -0.2
0.228749        0.80287        0.80749        1.006        0.894        0.97       -0.2       -0.205       -0.21       -0.2
0.232470        0.79689        0.80161        1.006        0.890        0.97       -0.2       -0.208       -0.21       -0.2
0.236251        0.79074        0.79558        1.006        0.886        0.97       -0.2       -0.210       -0.21       -0.2
0.240093        0.78449        0.78945        1.006        0.881        0.97       -0.2       -0.213       -0.21       -0.2
0.243999        0.77798        0.78306        1.007        0.876        0.97       -0.2       -0.216       -0.22       -0.2
0.247967        0.77136        0.77656        1.007        0.871        0.97       -0.2       -0.218       -0.22       -0.2
0.252000        0.76456        0.76988        1.007        0.866        0.97       -0.2       -0.221       -0.22       -0.2
0.256099        0.75757        0.76301        1.007        0.860        0.96       -0.2       -0.224       -0.22       -0.2
0.260265        0.75045        0.75603        1.007        0.854        0.96       -0.2       -0.226       -0.23       -0.2
0.264498        0.74309        0.74878        1.008        0.848        0.96       -0.2       -0.229       -0.23       -0.2
0.268800        0.73560        0.74142        1.008        0.842        0.96       -0.2       -0.231       -0.23       -0.2
0.273172        0.72790        0.73385        1.008        0.836        0.96       -0.2       -0.234       -0.23       -0.2
0.277615        0.72003        0.72611        1.008        0.829        0.96       -0.2       -0.237       -0.24       -0.2
0.282131        0.71199        0.71819        1.009        0.822        0.96       -0.2       -0.239       -0.24       -0.2
0.286720        0.70374        0.71007        1.009        0.815        0.96       -0.2       -0.242       -0.24       -0.2
0.291383        0.69534        0.70180        1.009        0.807        0.96       -0.2       -0.244       -0.24       -0.2
0.296123        0.68672        0.69331        1.010        0.799        0.96       -0.2       -0.247       -0.25       -0.2
0.300939        0.67795        0.68466        1.010        0.791        0.95       -0.2       -0.249       -0.25       -0.2
0.305834        0.66897        0.67581        1.010        0.782        0.95       -0.2       -0.252       -0.25       -0.3
0.310808        0.65984        0.66679        1.011        0.774        0.95       -0.2       -0.254       -0.25       -0.3
0.315864        0.65050        0.65758        1.011        0.764        0.95       -0.2       -0.257       -0.26       -0.3
0.321001        0.64100        0.64820        1.011        0.755        0.95       -0.2       -0.259       -0.26       -0.3
0.326222        0.63131        0.63863        1.012        0.745        0.95       -0.2       -0.261       -0.26       -0.3
0.331528        0.62146        0.62890        1.012        0.735        0.95       -0.2       -0.264       -0.26       -0.3
0.336921        0.61144        0.61899        1.012        0.724        0.95       -0.2       -0.266       -0.27       -0.3
0.342401        0.60125        0.60892        1.013        0.713        0.95       -0.2       -0.268       -0.27       -0.3
0.347970        0.59091        0.59868        1.013        0.702        0.95       -0.2       -0.271       -0.27       -0.3
0.353630        0.58041        0.58829        1.014        0.691        0.94       -0.2       -0.273       -0.27       -0.3
0.359381        0.56976        0.57774        1.014        0.679        0.94       -0.2       -0.275       -0.28       -0.3
0.365227        0.55898        0.56706        1.014        0.667        0.94       -0.2       -0.277       -0.28       -0.3
0.371167        0.54805        0.55622        1.015        0.654        0.94       -0.2       -0.279       -0.28       -0.3
0.377204        0.53700        0.54527        1.015        0.641        0.94       -0.2       -0.281       -0.28       -0.3
0.383340        0.52584        0.53419        1.016        0.628        0.94       -0.2       -0.283       -0.28       -0.3
0.389575        0.51455        0.52298        1.016        0.614        0.94       -0.2       -0.285       -0.29       -0.3
0.395911        0.50320        0.51170        1.017        0.601        0.94       -0.2       -0.287       -0.29       -0.3
0.402351        0.49173        0.50030        1.017        0.586        0.94       -0.2       -0.289       -0.29       -0.3
