x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99954        0.99955        1.00001        0.99996        0.99992       -0.00991       -0.01000       -0.01000       -0.01000
0.010163        0.99952        0.99954        1.00002        0.99996        0.99992       -0.01008       -0.01016       -0.01016       -0.01016
0.010328        0.99950        0.99951        1.00002        0.99996        0.99992       -0.01024       -0.01033       -0.01033       -0.01033
0.010496        0.99947        0.99949        1.00002        0.99996        0.99991       -0.01041       -0.01049       -0.01049       -0.01049
0.010667        0.99945        0.99947        1.00002        0.99995        0.99991       -0.01058       -0.01066       -0.01066       -0.01066
0.010840        0.99942        0.99944        1.00002        0.99995        0.99990       -0.01075       -0.01084       -0.01084       -0.01084
0.011016        0.99940        0.99942        1.00002        0.99995        0.99990       -0.01092       -0.01101       -0.01101       -0.01101
0.011196        0.99937        0.99939        1.00002        0.99995        0.99989       -0.01110       -0.01119       -0.01119       -0.01119
0.011378        0.99935        0.99937        1.00002        0.99995        0.99989       -0.01128       -0.01137       -0.01137       -0.01137
0.011563        0.99932        0.99934        1.00002        0.99994        0.99989       -0.01146       -0.01156       -0.01156       -0.01156
0.011751        0.99929        0.99932        1.00002        0.99994        0.99988       -0.01165       -0.01175       -0.01175       -0.01175
0.011942        0.99927        0.99929        1.00002        0.99994        0.99988       -0.01184       -0.01194       -0.01194       -0.01194
0.012136        0.99924        0.99926        1.00002        0.99994        0.99987       -0.01203       -0.01213       -0.01213       -0.01213
0.012334        0.99921        0.99923        1.00003        0.99994        0.99987       -0.01223       -0.01233       -0.01233       -0.01233
0.012534        0.99918        0.99921        1.00003        0.99993        0.99986       -0.01243       -0.01253       -0.01253       -0.01253
0.012738        0.99915        0.99918        1.00003        0.99993        0.99986       -0.01263       -0.01273       -0.01273       -0.01273
0.012945        0.99912        0.99915        1.00003        0.99993        0.99985       -0.01283       -0.01294       -0.01294       -0.01294
0.013156        0.99909        0.99912        1.00003        0.99993        0.99985       -0.01304       -0.01315       -0.01315       -0.01315
0.013370        0.99906        0.99909        1.00003        0.99992        0.99984       -0.01325       -0.01336       -0.01336       -0.01336
0.013587        0.99903        0.99906        1.00003        0.99992        0.99984       -0.01347       -0.01358       -0.01358       -0.01358
