x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99999        1.00001        1.00001        0.79657        0.97297       -0.00079        0.02393       -0.03718        1.00001        0.99990
0.010163        0.99999        1.00000        1.00001        0.79657        0.97297       -0.00081        0.02432       -0.03779        1.00002        0.99990
0.010328        0.99998        1.00000        1.00001        0.79658        0.97297       -0.00082        0.02472       -0.03840        1.00002        0.99989
0.010496        0.99997        0.99999        1.00001        0.79658        0.97297       -0.00083        0.02512       -0.03902        1.00002        0.99989
0.010667        0.99997        0.99998        1.00001        0.79658        0.97297       -0.00085        0.02553       -0.03966        1.00002        0.99988
0.010840        0.99996        0.99997        1.00001        0.79658        0.97297       -0.00086        0.02594       -0.04030        1.00002        0.99988
0.011016        0.99995        0.99997        1.00002        0.79659        0.97297       -0.00087        0.02637       -0.04096        1.00002        0.99987
0.011196        0.99994        0.99996        1.00002        0.79659        0.97297       -0.00089        0.02679       -0.04163        1.00002        0.99986
0.011378        0.99993        0.99995        1.00002        0.79659        0.97297       -0.00090        0.02723       -0.04230        1.00002        0.99986
0.011563        0.99992        0.99994        1.00002        0.79660        0.97297       -0.00092        0.02767       -0.04299        1.00002        0.99985
0.011751        0.99991        0.99993        1.00002        0.79660        0.97297       -0.00093        0.02812       -0.04369        1.00002        0.99985
0.011942        0.99991        0.99992        1.00002        0.79660        0.97297       -0.00095        0.02858       -0.04440        1.00002        0.99984
0.012136        0.99990        0.99992        1.00002        0.79660        0.97297       -0.00096        0.02905       -0.04512        1.00002        0.99984
0.012334        0.99989        0.99991        1.00002        0.79661        0.97297       -0.00098        0.02952       -0.04586        1.00003        0.99983
0.012534        0.99988        0.99990        1.00002        0.79661        0.97297       -0.00099        0.03000       -0.04660        1.00003        0.99982
0.012738        0.99987        0.99989        1.00002        0.79661        0.97296       -0.00101        0.03049       -0.04736        1.00003        0.99982
0.012945        0.99986        0.99988        1.00002        0.79662        0.97296       -0.00103        0.03098       -0.04813        1.00003        0.99981
0.013156        0.99985        0.99987        1.00002        0.79662        0.97296       -0.00104        0.03149       -0.04891        1.00003        0.99981
0.013370        0.99984        0.99986        1.00002        0.79662        0.97296       -0.00106        0.03200       -0.04971        1.00003        0.99980
0.013587        0.99983        0.99985        1.00002        0.79663        0.97296       -0.00108        0.03252       -0.05052        1.00003        0.99979
0.013808        0.99982        0.99984        1.00003        0.79663        0.97296       -0.00110        0.03305       -0.05134        1.00003        0.99979
0.014033        0.99981        0.99983        1.00003        0.79663        0.97296       -0.00111        0.03359       -0.05217        1.00003        0.99978
0.014261        0.99979        0.99982        1.00003        0.79664        0.97296       -0.00113        0.03413       -0.05302        1.00003        0.99977
0.014493        0.99978        0.99981        1.00003        0.79664        0.97296       -0.00115        0.03469       -0.05388        1.00003        0.99977
0.014729        0.99977        0.99980        1.00003        0.79664        0.97296       -0.00117        0.03525       -0.05476        1.00004        0.99976
0.014968        0.99976        0.99979        1.00003        0.79665        0.97296       -0.00119        0.03583       -0.05565        1.00004        0.99975
0.015212        0.99975        0.99978        1.00003        0.79665        0.97296       -0.00121        0.03641       -0.05656        1.00004        0.99974
0.015459        0.99974        0.99977        1.00003        0.79665        0.97296       -0.00123        0.03700       -0.05748        1.00004        0.99974
0.015711        0.99972        0.99976        1.00003        0.79666        0.97296       -0.00125        0.03760       -0.05841        1.00004        0.99973
0.015966        0.99971        0.99975        1.00003        0.79666        0.97296       -0.00127        0.03821       -0.05936        1.00004        0.99972
0.016226        0.99970        0.99973        1.00003        0.79666        0.97296       -0.00129        0.03884       -0.06033        1.00004        0.99971
0.016490        0.99969        0.99972        1.00004        0.79667        0.97296       -0.00131        0.03947       -0.06131        1.00004        0.99971
0.016758        0.99967        0.99971        1.00004        0.79667        0.97296       -0.00133        0.04011       -0.06230        1.00004        0.99970
0.017031        0.99966        0.99970        1.00004        0.79668        0.97296       -0.00135        0.04076       -0.06332        1.00005        0.99969
0.017308        0.99965        0.99969        1.00004        0.79668        0.97296       -0.00137        0.04143       -0.06435        1.00005        0.99968
0.017589        0.99963        0.99967        1.00004        0.79668        0.97296       -0.00140        0.04210       -0.06539        1.00005        0.99967
