x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99952        0.99954        1.00002        1.00004        0.99990       -0.00999       -0.01000       -0.01000       -0.01000
0.010163        0.99950        0.99952        1.00002        1.00005        0.99990       -0.01015       -0.01016       -0.01016       -0.01016
0.010328        0.99947        0.99949        1.00002        1.00005        0.99989       -0.01032       -0.01033       -0.01033       -0.01033
0.010496        0.99944        0.99946        1.00002        1.00005        0.99989       -0.01048       -0.01049       -0.01049       -0.01049
0.010667        0.99940        0.99943        1.00002        1.00006        0.99988       -0.01065       -0.01066       -0.01066       -0.01066
0.010840        0.99937        0.99939        1.00003        1.00006        0.99987       -0.01083       -0.01084       -0.01084       -0.01084
0.011016        0.99933        0.99936        1.00003        1.00007        0.99987       -0.01100       -0.01101       -0.01101       -0.01101
0.011196        0.99930        0.99932        1.00003        1.00007        0.99986       -0.01118       -0.01119       -0.01119       -0.01119
0.011378        0.99926        0.99929        1.00003        1.00008        0.99985       -0.01137       -0.01137       -0.01137       -0.01137
0.011563        0.99922        0.99925        1.00003        1.00008        0.99984       -0.01155       -0.01156       -0.01156       -0.01156
0.011751        0.99919        0.99922        1.00003        1.00008        0.99984       -0.01174       -0.01175       -0.01175       -0.01175
0.011942        0.99915        0.99918        1.00003        1.00009        0.99983       -0.01193       -0.01194       -0.01194       -0.01194
0.012136        0.99911        0.99914        1.00003        1.00009        0.99982       -0.01212       -0.01213       -0.01213       -0.01213
0.012334        0.99907        0.99910        1.00003        1.00010        0.99981       -0.01232       -0.01233       -0.01233       -0.01233
0.012534        0.99903        0.99906        1.00004        1.00010        0.99981       -0.01252       -0.01253       -0.01253       -0.01253
0.012738        0.99899        0.99902        1.00004        1.00011        0.99980       -0.01273       -0.01273       -0.01273       -0.01273
0.012945        0.99895        0.99898        1.00004        1.00011        0.99979       -0.01293       -0.01294       -0.01294       -0.01294
0.013156        0.99890        0.99894        1.00004        1.00012        0.99978       -0.01314       -0.01315       -0.01315       -0.01315
0.013370        0.99886        0.99890        1.00004        1.00012        0.99977       -0.01336       -0.01336       -0.01336       -0.01336
0.013587        0.99882        0.99886        1.00004        1.00013        0.99976       -0.01357       -0.01358       -0.01358       -0.01358
0.013808        0.99877        0.99882        1.00004        1.00014        0.99975       -0.01379       -0.01380       -0.01380       -0.01380
0.014033        0.99873        0.99877        1.00004        1.00014        0.99975       -0.01402       -0.01403       -0.01403       -0.01403
0.014261        0.99868        0.99873        1.00005        1.00015        0.99974       -0.01425       -0.01425       -0.01425       -0.01425
0.014493        0.99864        0.99868        1.00005        1.00015        0.99973       -0.01448       -0.01449       -0.01449       -0.01449
0.014729        0.99859        0.99864        1.00005        1.00016        0.99972       -0.01471       -0.01472       -0.01472       -0.01472
0.014968        0.99854        0.99859        1.00005        1.00016        0.99971       -0.01495       -0.01496       -0.01496       -0.01496
