x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99965        0.99967        1.00003        1.00027        0.99999       -0.00992       -0.01000       -0.01000       -0.01000
0.010163        0.99963        0.99966        1.00003        1.00027        0.99999       -0.01008       -0.01016       -0.01016       -0.01016
0.010328        0.99961        0.99964        1.00003        1.00029        0.99999       -0.01024       -0.01033       -0.01033       -0.01033
0.010496        0.99959        0.99962        1.00003        1.00031        0.99999       -0.01041       -0.01050       -0.01050       -0.01050
0.010667        0.99957        0.99960        1.00003        1.00033        0.99999       -0.01058       -0.01067       -0.01067       -0.01067
0.010840        0.99955        0.99958        1.00003        1.00034        0.99999       -0.01075       -0.01084       -0.01084       -0.01084
0.011016        0.99952        0.99956        1.00003        1.00036        0.99999       -0.01093       -0.01102       -0.01102       -0.01102
0.011196        0.99950        0.99953        1.00003        1.00038        0.99999       -0.01111       -0.01120       -0.01120       -0.01120
0.011378        0.99948        0.99951        1.00004        1.00040        0.99999       -0.01129       -0.01138       -0.01138       -0.01138
0.011563        0.99945        0.99949        1.00004        1.00042        0.99999       -0.01147       -0.01156       -0.01156       -0.01156
0.011751        0.99943        0.99947        1.00004        1.00043        0.99999       -0.01166       -0.01175       -0.01175       -0.01175
0.011942        0.99940        0.99944        1.00004        1.00045        0.99999       -0.01185       -0.01194       -0.01194       -0.01194
0.012136        0.99938        0.99942        1.00004        1.00047        0.99999       -0.01204       -0.01214       -0.01214       -0.01214
0.012334        0.99935        0.99940        1.00004        1.00049        0.99999       -0.01224       -0.01233       -0.01233       -0.01233
0.012534        0.99933        0.99937        1.00004        1.00051        0.99999       -0.01244       -0.01253       -0.01253       -0.01253
0.012738        0.99930        0.99935        1.00005        1.00053        0.99999       -0.01264       -0.01274       -0.01274       -0.01274
0.012945        0.99927        0.99932        1.00005        1.00056        0.99999       -0.01284       -0.01294       -0.01294       -0.01294
0.013156        0.99925        0.99930        1.00005        1.00058        0.99999       -0.01305       -0.01316       -0.01316       -0.01316
0.013370        0.99922        0.99927        1.00005        1.00060        0.99999       -0.01327       -0.01337       -0.01337       -0.01337
0.013587        0.99919        0.99924        1.00005        1.00062        0.99999       -0.01348       -0.01359       -0.01359       -0.01359
0.013808        0.99916        0.99922        1.00005        1.00064        0.99998       -0.01370       -0.01381       -0.01381       -0.01381
0.014033        0.99913        0.99919        1.00006        1.00067        0.99998       -0.01392       -0.01403       -0.01403       -0.01403
0.014261        0.99910        0.99916        1.00006        1.00069        0.99998       -0.01415       -0.01426       -0.01426       -0.01426
0.014493        0.99907        0.99913        1.00006        1.00071        0.99998       -0.01438       -0.01449       -0.01449       -0.01449
0.014729        0.99904        0.99911        1.00006        1.00074        0.99998       -0.01462       -0.01473       -0.01473       -0.01473
0.014968        0.99901        0.99908        1.00006        1.00076        0.99998       -0.01485       -0.01497       -0.01497       -0.01497
0.015212        0.99898        0.99905        1.00007        1.00078        0.99998       -0.01510       -0.01521       -0.01521       -0.01521
0.015459        0.99895        0.99902        1.00007        1.00081        0.99998       -0.01534       -0.01546       -0.01546       -0.01546
0.015711        0.99892        0.99899        1.00007        1.00084        0.99998       -0.01559       -0.01571       -0.01571       -0.01571
0.015966        0.99888        0.99896        1.00007        1.00086        0.99998       -0.01585       -0.01597       -0.01597       -0.01597
0.016226        0.99885        0.99892        1.00007        1.00089        0.99998       -0.01610       -0.01622       -0.01622       -0.01622
0.016490        0.99882        0.99889        1.00008        1.00091        0.99998       -0.01637       -0.01649       -0.01649       -0.01649
