xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.625055        0.00992        0.01160        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01146        1.551        6.708        0.990        0.166        0.107        3.22173        1.59        0.918        0.21        3.00        0.00
0.625055        0.00398        0.00444        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00429        1.390        9.757        0.990        0.091        0.065        4.69968        1.58        0.927        0.22        3.12        0.00
0.494171        0.00199        0.00221        0.745        0.745        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00199        0.745        7.156        0.990        0.033        0.045        3.08883        1.70        0.958        0.49        4.29        0.00
0.494171        0.01065        0.01181        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01173        1.712        7.359        0.989        0.185        0.108        2.78492        1.76        0.910        0.52        3.02        0.00
0.494171        0.00410        0.00456        0.906        0.906        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00410        0.906        6.229        0.990        0.058        0.064        2.59548        1.74        0.950        0.54        4.30        0.00
0.494171        0.00418        0.00458        1.067        1.067        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00418        1.067        7.401        0.990        0.069        0.065        2.99647        1.76        0.942        0.56        5.60        0.00
0.494171        0.00429        0.00437        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00432        1.712       12.134        0.990        0.113        0.066        4.50603        1.75        0.911        0.50        3.04        0.00
0.494171        0.00112        0.00120        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00119        1.390       18.512        0.990        0.048        0.034        7.06647        1.74        0.926        0.52        3.21        0.00
0.494171        0.00072        0.00081        1.229        1.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00075        1.229       20.434        0.990        0.034        0.027        7.96060        1.74        0.934        0.53        3.31        0.00
0.494171        0.01046        0.01183        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01165        1.873        8.119        0.989        0.202        0.108        3.01026        1.75        0.902        0.48        2.93        0.00
0.494171        0.00403        0.00434        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00434        1.551       10.898        0.990        0.102        0.066        4.13388        1.76        0.918        0.54        3.41        0.00
0.494171        0.00196        0.00211        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00209        1.551       15.689        0.990        0.071        0.046        5.89133        1.74        0.919        0.51        3.12        0.00
0.494171        0.00420        0.00447        1.229        1.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00433        1.229        8.490        0.990        0.081        0.066        3.35752        1.77        0.934        0.57        3.39        0.00
0.494171        0.04833        0.05421        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05237        1.551        3.124        0.985        0.355        0.229        1.32754        1.79        0.914        0.57        3.11        0.00
0.494171        0.04903        0.05138        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04955        2.035        4.278        0.984        0.453        0.223        1.69588        1.75        0.890        0.45        2.58        0.00
0.494171        0.01075        0.01206        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01147        2.035        8.932        0.989        0.218        0.107        3.23531        1.72        0.894        0.42        2.82        0.00
0.494171        0.01051        0.01167        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01167        1.551        6.642        0.989        0.168        0.108        2.56139        1.77        0.918        0.55        3.60        0.00
0.494171        0.00429        0.00437        0.745        0.745        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00429        0.745        4.873        0.990        0.049        0.065        2.11192        1.71        0.958        0.49        4.08        0.00
0.390694        0.00397        0.00463        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00445        1.712       11.953        0.989        0.114        0.067        3.56538        1.99        0.910        0.93        3.17        0.00
0.390694        0.00193        0.00218        1.229        1.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00213        1.229       12.090        0.989        0.057        0.046        3.80001        1.98        0.934        0.98        3.67        0.00
0.390694        0.00407        0.00451        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00440        1.390        9.616        0.989        0.092        0.066        2.97654        1.99        0.926        0.98        3.39        0.00
0.390694        0.00389        0.00469        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00440        2.035       14.420        0.989        0.135        0.066        4.13286        1.95        0.894        0.84        2.98        0.00
0.390694        0.00388        0.00440        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00440        1.551       10.817        0.989        0.103        0.066        3.28621        1.99        0.918        0.96        3.85        0.00
0.390694        0.00421        0.00470        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00444        1.873       13.163        0.989        0.125        0.067        3.85192        1.97        0.902        0.89        3.08        0.00
0.390694        0.00197        0.00220        0.745        0.745        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00197        0.745        7.188        0.989        0.033        0.044        2.48509        1.90        0.958        0.87        4.38        0.00
0.390694        0.00075        0.00082        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00076        1.390       23.196        0.989        0.038        0.028        7.08505        1.96        0.926        0.94        3.31        0.00
0.390694        0.00049        0.00055        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00051        1.390       28.357        0.989        0.031        0.023        8.63008        1.95        0.926        0.91        3.30        0.00
0.390694        0.05628        0.06358        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05628        1.551        3.011        0.985        0.368        0.237        1.02923        2.03        0.914        1.00        3.40        0.00
0.390694        0.01198        0.01372        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01198        1.551        6.551        0.988        0.170        0.109        2.01862        2.00        0.917        0.97        3.32        0.00
0.308884        0.05762        0.06268        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05762        1.551        2.974        0.984        0.372        0.240        0.80914        2.32        0.913        1.53        3.66        0.00
0.308884        0.00187        0.00216        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00216        1.551       15.435        0.989        0.072        0.046        3.71941        2.27        0.918        1.48        3.65        0.00
0.308884        0.05478        0.06443        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05644        2.035        4.002        0.983        0.483        0.238        1.03071        2.30        0.888        1.42        2.95        0.00
0.308884        0.01226        0.01390        2.196        2.196        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01249        2.196        9.259        0.987        0.245        0.112        2.12738        2.25        0.886        1.34        3.03        0.00
0.308884        0.05820        0.06485        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05820        1.873        3.612        0.983        0.452        0.241        0.95247        2.31        0.897        1.47        3.17        0.00
0.308884        0.01232        0.01432        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01232        1.873        7.887        0.988        0.208        0.111        1.87421        2.28        0.901        1.44        3.25        0.00
0.308884        0.05688        0.06067        2.196        2.196        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05688        2.196        4.315        0.982        0.524        0.238        1.09135        2.28        0.880        1.37        2.83        0.00
0.308884        0.05680        0.06349        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05680        1.712        3.327        0.984        0.408        0.238        0.88798        2.32        0.905        1.50        3.36        0.00
0.308884        0.01259        0.01334        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01259        2.035        8.515        0.988        0.228        0.112        1.99105        2.27        0.893        1.40        3.14        0.00
0.308884        0.00398        0.00457        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00448        1.551       10.710        0.989        0.104        0.067        2.59479        2.28        0.918        1.49        3.83        0.00
0.308884        0.00390        0.00472        2.196        2.196        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00456        2.196       15.332        0.988        0.148        0.068        3.46495        2.23        0.887        1.32        3.03        0.00
0.308884        0.00112        0.00125        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00123        1.873       24.962        0.989        0.066        0.035        5.77277        2.23        0.902        1.37        3.20        0.00
0.308884        0.04730        0.05394        2.518        2.518        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05119        2.518        5.245        0.982        0.570        0.226        1.24300        2.20        0.864        1.20        2.54        0.00
0.308884        0.01225        0.01386        2.357        2.357        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01249        2.357        9.970        0.987        0.263        0.112        2.24727        2.22        0.878        1.28        2.94        0.00
0.308884        0.01217        0.01366        2.518        2.518        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01240        2.518       10.717        0.987        0.280        0.111        2.36372        2.19        0.870        1.19        2.87        0.00
0.244205        0.00126        0.00142        2.196        2.196        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00127        2.196       29.027        0.988        0.078        0.036        5.18713        2.56        0.887        1.91        3.16        0.00
0.244205        0.05811        0.06457        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05834        2.035        3.934        0.982        0.492        0.242        0.80853        2.67        0.888        2.09        3.11        0.00
0.244205        0.05429        0.05990        2.518        2.518        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05635        2.518        4.994        0.981        0.598        0.237        0.96069        2.60        0.863        1.88        2.71        0.00
0.244205        0.05518        0.06545        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05723        1.873        3.642        0.983        0.448        0.239        0.75862        2.68        0.897        2.14        3.31        0.00
0.244205        0.00418        0.00464        1.390        1.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00418        1.390        9.860        0.988        0.090        0.065        1.93231        2.64        0.925        2.17        4.90        0.00
0.244205        0.00470        0.00568        1.873        1.873        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00470        1.873       12.778        0.988        0.128        0.069        2.38650        2.64        0.902        2.10        3.37        0.00
0.244205        0.00077        0.00080        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00079        2.035       34.008        0.989        0.057        0.028        6.16228        2.56        0.895        1.95        3.21        0.00
0.244205        0.00417        0.00469        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00458        1.712       11.768        0.988        0.116        0.068        2.23161        2.65        0.910        2.14        4.00        0.00
0.244205        0.00427        0.00448        1.229        1.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00427        1.229        8.538        0.988        0.080        0.065        1.70717        2.62        0.933        2.16        4.47        0.00
0.244205        0.05449        0.06103        2.357        2.357        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05791        2.357        4.600        0.981        0.567        0.241        0.90911        2.63        0.872        1.96        2.83        0.00
0.244205        0.01292        0.01436        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01292        1.551        6.303        0.988        0.176        0.114        1.22955        2.65        0.917        2.16        3.72        0.00
0.244205        0.05707        0.06494        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05707        1.712        3.317        0.983        0.409        0.239        0.70193        2.69        0.905        2.17        3.60        0.00
0.244205        0.00427        0.00443        1.551        1.551        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00427        1.551       10.973        0.988        0.101        0.065        2.11343        2.65        0.917        2.16        4.97        0.00
0.244205        0.01287        0.01442        2.196        2.196        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01287        2.196        9.118        0.987        0.249        0.113        1.67323        2.63        0.885        2.01        3.16        0.00
0.244205        0.01210        0.01373        2.357        2.357        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01298        2.357        9.776        0.987        0.269        0.114        1.76499        2.60        0.878        1.95        3.09        0.00
0.244205        0.01222        0.01420        2.035        2.035        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01271        2.035        8.473        0.987        0.229        0.113        1.57867        2.64        0.893        2.06        3.95        0.00
0.244205        0.01321        0.01384        2.518        2.518        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01321        2.518       10.380        0.987        0.289        0.115        1.84118        2.57        0.870        1.87        3.01        0.00
0.244205        0.01290        0.01450        1.712        1.712        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01290        1.712        7.007        0.987        0.194        0.114        1.34567        2.66        0.909        2.14        3.56        0.00
0.244205        0.01317        0.01409        2.680        2.680        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01317        2.680       11.091        0.987        0.308        0.115        1.92775        2.53        0.862        1.77        2.93        0.00
