x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        1.00000        1.00001        1.00002        1.00002        0.96950       -0.00100        0.03199       -0.05194        1.00002        0.99990
0.010163        0.99999        1.00001        1.00002        1.00002        0.96950       -0.00101        0.03251       -0.05279        1.00002        0.99990
0.010328        0.99998        1.00000        1.00002        1.00002        0.96950       -0.00103        0.03304       -0.05365        1.00002        0.99989
0.010496        0.99997        0.99999        1.00002        1.00003        0.96950       -0.00105        0.03358       -0.05452        1.00002        0.99989
0.010667        0.99996        0.99998        1.00002        1.00004        0.96950       -0.00106        0.03413       -0.05541        1.00002        0.99988
0.010840        0.99994        0.99996        1.00002        1.00004        0.96950       -0.00108        0.03468       -0.05631        1.00002        0.99988
0.011016        0.99993        0.99995        1.00002        1.00005        0.96950       -0.00110        0.03524       -0.05722        1.00003        0.99987
0.011196        0.99992        0.99994        1.00002        1.00005        0.96950       -0.00112        0.03582       -0.05815        1.00003        0.99986
0.011378        0.99991        0.99993        1.00002        1.00006        0.96950       -0.00113        0.03640       -0.05910        1.00003        0.99986
0.011563        0.99989        0.99992        1.00002        1.00007        0.96950       -0.00115        0.03699       -0.06006        1.00003        0.99985
0.011751        0.99988        0.99991        1.00002        1.00008        0.96950       -0.00117        0.03759       -0.06104        1.00003        0.99985
0.011942        0.99987        0.99989        1.00003        1.00008        0.96950       -0.00119        0.03821       -0.06203        1.00003        0.99984
0.012136        0.99986        0.99988        1.00003        1.00009        0.96950       -0.00121        0.03883       -0.06304        1.00003        0.99984
0.012334        0.99984        0.99987        1.00003        1.00010        0.96950       -0.00123        0.03946       -0.06406        1.00003        0.99983
0.012534        0.99983        0.99986        1.00003        1.00010        0.96950       -0.00125        0.04010       -0.06511        1.00003        0.99982
0.012738        0.99981        0.99984        1.00003        1.00011        0.96950       -0.00127        0.04075       -0.06616        1.00004        0.99982
0.012945        0.99980        0.99983        1.00003        1.00012        0.96950       -0.00129        0.04142       -0.06724        1.00004        0.99981
0.013156        0.99978        0.99982        1.00003        1.00013        0.96950       -0.00131        0.04209       -0.06833        1.00004        0.99981
0.013370        0.99977        0.99980        1.00003        1.00013        0.96950       -0.00133        0.04278       -0.06945        1.00004        0.99980
0.013587        0.99975        0.99979        1.00003        1.00014        0.96950       -0.00136        0.04347       -0.07058        1.00004        0.99979
0.013808        0.99974        0.99977        1.00003        1.00015        0.96949       -0.00138        0.04418       -0.07172        1.00004        0.99979
0.014033        0.99972        0.99976        1.00004        1.00016        0.96949       -0.00140        0.04490       -0.07289        1.00004        0.99978
0.014261        0.99971        0.99974        1.00004        1.00017        0.96949       -0.00142        0.04563       -0.07407        1.00005        0.99977
0.014493        0.99969        0.99973        1.00004        1.00018        0.96949       -0.00145        0.04637       -0.07528        1.00005        0.99977
0.014729        0.99968        0.99971        1.00004        1.00018        0.96949       -0.00147        0.04712       -0.07650        1.00005        0.99976
0.014968        0.99966        0.99970        1.00004        1.00019        0.96949       -0.00149        0.04789       -0.07775        1.00005        0.99975
0.015212        0.99964        0.99968        1.00004        1.00020        0.96949       -0.00152        0.04867       -0.07901        1.00005        0.99974
0.015459        0.99963        0.99967        1.00004        1.00021        0.96949       -0.00154        0.04946       -0.08030        1.00005        0.99974
0.015711        0.99961        0.99965        1.00004        1.00022        0.96949       -0.00157        0.05027       -0.08160        1.00005        0.99973
