x               rho            P              T            ur           uphi        uz         Br           Bphi        Bz
0.010000        0.99967        0.99968        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010163        0.99966        0.99967        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010328        0.99964        0.99965        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010496        0.99962        0.99963        1.000        1.000        1.00       -0.0       -0.010       -0.01       -0.0
0.010667        0.99960        0.99962        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.010840        0.99959        0.99960        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011016        0.99957        0.99958        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011196        0.99955        0.99956        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011378        0.99953        0.99954        1.000        1.000        1.00       -0.0       -0.011       -0.01       -0.0
0.011563        0.99951        0.99952        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.011751        0.99948        0.99950        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.011942        0.99946        0.99948        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012136        0.99944        0.99946        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012334        0.99942        0.99944        1.000        1.000        1.00       -0.0       -0.012       -0.01       -0.0
0.012534        0.99940        0.99941        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.012738        0.99938        0.99939        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.012945        0.99935        0.99937        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013156        0.99933        0.99935        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013370        0.99931        0.99932        1.000        1.000        1.00       -0.0       -0.013       -0.01       -0.0
0.013587        0.99928        0.99930        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.013808        0.99926        0.99928        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014033        0.99923        0.99925        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014261        0.99921        0.99923        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014493        0.99918        0.99920        1.000        1.000        1.00       -0.0       -0.014       -0.01       -0.0
0.014729        0.99915        0.99918        1.000        1.000        1.00       -0.0       -0.015       -0.01       -0.0
0.014968        0.99913        0.99915        1.000        1.000        1.00       -0.0       -0.015       -0.01       -0.0
0.015212        0.99910        0.99912        1.000        1.000        1.00       -0.0       -0.015       -0.02       -0.0
0.015459        0.99907        0.99910        1.000        0.999        1.00       -0.0       -0.015       -0.02       -0.0
0.015711        0.99905        0.99907        1.000        0.999        1.00       -0.0       -0.016       -0.02       -0.0
0.015966        0.99902        0.99904        1.000        0.999        1.00       -0.0       -0.016       -0.02       -0.0
0.016226        0.99899        0.99901        1.000        0.999        1.00       -0.0       -0.016       -0.02       -0.0
0.016490        0.99896        0.99899        1.000        0.999        1.00       -0.0       -0.016       -0.02       -0.0
0.016758        0.99893        0.99896        1.000        0.999        1.00       -0.0       -0.017       -0.02       -0.0
0.017031        0.99890        0.99893        1.000        0.999        1.00       -0.0       -0.017       -0.02       -0.0
0.017308        0.99887        0.99890        1.000        0.999        1.00       -0.0       -0.017       -0.02       -0.0
0.017589        0.99884        0.99887        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.017875        0.99881        0.99884        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.018166        0.99877        0.99881        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.018461        0.99874        0.99877        1.000        0.999        1.00       -0.0       -0.018       -0.02       -0.0
0.018762        0.99871        0.99874        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019067        0.99867        0.99871        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019377        0.99864        0.99867        1.000        0.999        1.00       -0.0       -0.019       -0.02       -0.0
0.019692        0.99860        0.99864        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020012        0.99857        0.99861        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020338        0.99852        0.99855        1.000        0.999        1.00       -0.0       -0.020       -0.02       -0.0
0.020669        0.99845        0.99849        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021005        0.99839        0.99843        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021347        0.99833        0.99837        1.000        0.999        1.00       -0.0       -0.021       -0.02       -0.0
0.021694        0.99826        0.99831        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022047        0.99820        0.99825        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022405        0.99813        0.99818        1.000        0.999        1.00       -0.0       -0.022       -0.02       -0.0
0.022770        0.99807        0.99811        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023140        0.99800        0.99805        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023516        0.99793        0.99798        1.000        0.999        1.00       -0.0       -0.023       -0.02       -0.0
0.023899        0.99786        0.99791        1.000        0.999        1.00       -0.0       -0.024       -0.02       -0.0
0.024288        0.99778        0.99784        1.000        0.999        1.00       -0.0       -0.024       -0.02       -0.0
0.024683        0.99771        0.99777        1.000        0.999        1.00       -0.0       -0.025       -0.02       -0.0
0.025084        0.99764        0.99770        1.000        0.999        1.00       -0.0       -0.025       -0.03       -0.0
0.025492        0.99756        0.99762        1.000        0.999        1.00       -0.0       -0.025       -0.03       -0.0
0.025907        0.99749        0.99755        1.000        0.999        1.00       -0.0       -0.026       -0.03       -0.0
0.026328        0.99741        0.99747        1.000        0.999        1.00       -0.0       -0.026       -0.03       -0.0
0.026756        0.99733        0.99740        1.000        0.999        1.00       -0.0       -0.027       -0.03       -0.0
0.027192        0.99725        0.99732        1.000        0.998        1.00       -0.0       -0.027       -0.03       -0.0
0.027634        0.99717        0.99724        1.000        0.998        1.00       -0.0       -0.028       -0.03       -0.0
