x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99982        0.99984        1.00001        1.00010        1.00000       -0.00958       -0.01000       -0.01000       -0.01000
0.010163        0.99982        0.99983        1.00002        1.00011        1.00000       -0.00974       -0.01016       -0.01016       -0.01016
0.010328        0.99981        0.99982        1.00002        1.00011        1.00000       -0.00990       -0.01033       -0.01033       -0.01033
0.010496        0.99980        0.99981        1.00002        1.00012        1.00000       -0.01006       -0.01050       -0.01050       -0.01050
0.010667        0.99979        0.99981        1.00002        1.00012        1.00000       -0.01022       -0.01067       -0.01067       -0.01067
0.010840        0.99978        0.99980        1.00002        1.00013        1.00000       -0.01039       -0.01084       -0.01084       -0.01084
0.011016        0.99977        0.99979        1.00002        1.00014        1.00000       -0.01056       -0.01102       -0.01102       -0.01102
0.011196        0.99976        0.99978        1.00002        1.00014        1.00000       -0.01073       -0.01120       -0.01120       -0.01120
0.011378        0.99975        0.99977        1.00002        1.00015        1.00000       -0.01090       -0.01138       -0.01138       -0.01138
0.011563        0.99974        0.99976        1.00002        1.00015        1.00000       -0.01108       -0.01156       -0.01156       -0.01156
0.011751        0.99973        0.99975        1.00002        1.00016        1.00000       -0.01126       -0.01175       -0.01175       -0.01175
0.011942        0.99972        0.99974        1.00002        1.00017        1.00000       -0.01145       -0.01194       -0.01194       -0.01194
0.012136        0.99971        0.99973        1.00002        1.00017        1.00000       -0.01163       -0.01214       -0.01214       -0.01214
0.012334        0.99970        0.99972        1.00003        1.00018        1.00000       -0.01182       -0.01233       -0.01233       -0.01233
0.012534        0.99969        0.99971        1.00003        1.00019        1.00000       -0.01201       -0.01253       -0.01253       -0.01253
0.012738        0.99967        0.99970        1.00003        1.00019        1.00000       -0.01221       -0.01274       -0.01274       -0.01274
0.012945        0.99966        0.99969        1.00003        1.00020        1.00000       -0.01241       -0.01294       -0.01294       -0.01294
0.013156        0.99965        0.99968        1.00003        1.00021        1.00000       -0.01261       -0.01316       -0.01316       -0.01316
0.013370        0.99964        0.99967        1.00003        1.00021        1.00000       -0.01281       -0.01337       -0.01337       -0.01337
0.013587        0.99963        0.99966        1.00003        1.00022        1.00000       -0.01302       -0.01359       -0.01359       -0.01359
0.013808        0.99962        0.99965        1.00003        1.00023        1.00000       -0.01324       -0.01381       -0.01381       -0.01381
0.014033        0.99960        0.99964        1.00003        1.00023        1.00000       -0.01345       -0.01403       -0.01403       -0.01403
0.014261        0.99959        0.99963        1.00003        1.00024        1.00000       -0.01367       -0.01426       -0.01426       -0.01426
0.014493        0.99958        0.99961        1.00003        1.00025        1.00000       -0.01389       -0.01449       -0.01449       -0.01449
0.014729        0.99957        0.99960        1.00004        1.00026        1.00000       -0.01412       -0.01473       -0.01473       -0.01473
0.014968        0.99955        0.99959        1.00004        1.00026        1.00000       -0.01435       -0.01497       -0.01497       -0.01497
0.015212        0.99954        0.99958        1.00004        1.00027        1.00000       -0.01458       -0.01521       -0.01521       -0.01521
0.015459        0.99953        0.99956        1.00004        1.00028        1.00000       -0.01482       -0.01546       -0.01546       -0.01546
0.015711        0.99951        0.99955        1.00004        1.00029        1.00000       -0.01506       -0.01571       -0.01571       -0.01571
0.015966        0.99950        0.99954        1.00004        1.00030        1.00000       -0.01530       -0.01597       -0.01597       -0.01597
0.016226        0.99948        0.99953        1.00004        1.00031        0.99999       -0.01555       -0.01623       -0.01623       -0.01623
0.016490        0.99947        0.99951        1.00004        1.00031        0.99999       -0.01581       -0.01649       -0.01649       -0.01649
0.016758        0.99945        0.99950        1.00004        1.00032        0.99999       -0.01606       -0.01676       -0.01676       -0.01676
0.017031        0.99944        0.99949        1.00005        1.00033        0.99999       -0.01633       -0.01703       -0.01703       -0.01703
0.017308        0.99942        0.99947        1.00005        1.00034        0.99999       -0.01659       -0.01731       -0.01731       -0.01731
0.017589        0.99941        0.99946        1.00005        1.00035        0.99999       -0.01686       -0.01759       -0.01759       -0.01759
0.017875        0.99939        0.99944        1.00005        1.00036        0.99999       -0.01714       -0.01787       -0.01787       -0.01787
0.018166        0.99938        0.99943        1.00005        1.00037        0.99999       -0.01741       -0.01816       -0.01816       -0.01816
0.018461        0.99936        0.99941        1.00005        1.00038        0.99999       -0.01770       -0.01846       -0.01846       -0.01846
0.018762        0.99934        0.99940        1.00005        1.00039        0.99999       -0.01799       -0.01876       -0.01876       -0.01876
0.019067        0.99933        0.99938        1.00006        1.00040        0.99999       -0.01828       -0.01907       -0.01907       -0.01907
0.019377        0.99931        0.99937        1.00006        1.00041        0.99999       -0.01858       -0.01938       -0.01938       -0.01938
0.019692        0.99929        0.99935        1.00006        1.00042        0.99999       -0.01888       -0.01969       -0.01969       -0.01969
0.020012        0.99928        0.99934        1.00006        1.00043        0.99999       -0.01919       -0.02001       -0.02001       -0.02001
0.020338        0.99925        0.99931        1.00006        1.00044        0.99999       -0.01950       -0.02034       -0.02034       -0.02034
0.020669        0.99922        0.99928        1.00006        1.00046        0.99999       -0.01982       -0.02067       -0.02067       -0.02067
0.021005        0.99919        0.99926        1.00007        1.00048        0.99999       -0.02014       -0.02100       -0.02100       -0.02100
0.021347        0.99916        0.99923        1.00007        1.00050        0.99999       -0.02047       -0.02134       -0.02134       -0.02134
0.021694        0.99913        0.99920        1.00007        1.00052        0.99999       -0.02080       -0.02169       -0.02169       -0.02169
0.022047        0.99909        0.99917        1.00007        1.00054        0.99999       -0.02114       -0.02204       -0.02204       -0.02204
0.022405        0.99906        0.99914        1.00008        1.00056        0.99999       -0.02148       -0.02240       -0.02240       -0.02240
0.022770        0.99903        0.99911        1.00008        1.00058        0.99999       -0.02183       -0.02277       -0.02277       -0.02277
0.023140        0.99899        0.99908        1.00008        1.00060        0.99999       -0.02219       -0.02314       -0.02314       -0.02314
0.023516        0.99896        0.99905        1.00009        1.00062        0.99999       -0.02255       -0.02351       -0.02351       -0.02351
0.023899        0.99893        0.99901        1.00009        1.00064        0.99999       -0.02292       -0.02390       -0.02390       -0.02390
0.024288        0.99889        0.99898        1.00009        1.00066        0.99999       -0.02329       -0.02428       -0.02428       -0.02428
0.024683        0.99885        0.99895        1.00009        1.00068        0.99999       -0.02367       -0.02468       -0.02468       -0.02468
0.025084        0.99882        0.99891        1.00010        1.00070        0.99999       -0.02405       -0.02508       -0.02508       -0.02508
0.025492        0.99878        0.99888        1.00010        1.00072        0.99999       -0.02445       -0.02549       -0.02549       -0.02549
0.025907        0.99874        0.99885        1.00010        1.00075        0.99999       -0.02484       -0.02590       -0.02590       -0.02590
0.026328        0.99870        0.99881        1.00011        1.00077        0.99999       -0.02525       -0.02632       -0.02632       -0.02632
0.026756        0.99867        0.99878        1.00011        1.00079        0.99999       -0.02566       -0.02675       -0.02675       -0.02675
0.027192        0.99863        0.99874        1.00011        1.00082        0.99999       -0.02608       -0.02719       -0.02719       -0.02719
0.027634        0.99859        0.99870        1.00012        1.00084        0.99999       -0.02650       -0.02763       -0.02763       -0.02763
0.028083        0.99854        0.99866        1.00012        1.00086        0.99999       -0.02693       -0.02808       -0.02808       -0.02808
0.028540        0.99850        0.99863        1.00012        1.00089        0.99999       -0.02737       -0.02854       -0.02854       -0.02854
0.029004        0.99846        0.99859        1.00013        1.00091        0.99998       -0.02782       -0.02900       -0.02900       -0.02900
0.029476        0.99842        0.99855        1.00013        1.00094        0.99998       -0.02827       -0.02947       -0.02947       -0.02947
0.029955        0.99837        0.99851        1.00013        1.00097        0.99998       -0.02873       -0.02995       -0.02995       -0.02995
0.030443        0.99832        0.99846        1.00014        1.00100        0.99998       -0.02920       -0.03044       -0.03044       -0.03044
0.030938        0.99825        0.99840        1.00014        1.00104        0.99998       -0.02968       -0.03093       -0.03093       -0.03093
0.031441        0.99819        0.99834        1.00015        1.00107        0.99998       -0.03016       -0.03144       -0.03144       -0.03144
0.031952        0.99813        0.99828        1.00015        1.00111        0.99998       -0.03065       -0.03195       -0.03195       -0.03195
0.032472        0.99806        0.99822        1.00016        1.00115        0.99998       -0.03115       -0.03247       -0.03247       -0.03247
0.033000        0.99799        0.99816        1.00017        1.00119        0.99998       -0.03166       -0.03299       -0.03299       -0.03299
0.033537        0.99792        0.99809        1.00017        1.00123        0.99998       -0.03218       -0.03353       -0.03353       -0.03353
0.034083        0.99785        0.99803        1.00018        1.00127        0.99998       -0.03270       -0.03408       -0.03408       -0.03408
0.034637        0.99778        0.99797        1.00018        1.00132        0.99998       -0.03324       -0.03463       -0.03463       -0.03463
0.035200        0.99771        0.99790        1.00019        1.00136        0.99998       -0.03378       -0.03519       -0.03519       -0.03519
0.035773        0.99764        0.99783        1.00019        1.00140        0.99998       -0.03433       -0.03576       -0.03576       -0.03576
0.036355        0.99757        0.99777        1.00020        1.00145        0.99998       -0.03489       -0.03635       -0.03635       -0.03635
0.036946        0.99749        0.99770        1.00021        1.00149        0.99998       -0.03546       -0.03694       -0.03694       -0.03694
0.037547        0.99741        0.99763        1.00021        1.00154        0.99997       -0.03603       -0.03754       -0.03754       -0.03754
0.038158        0.99734        0.99755        1.00022        1.00158        0.99997       -0.03662       -0.03815       -0.03815       -0.03815
0.038778        0.99726        0.99748        1.00023        1.00163        0.99997       -0.03722       -0.03877       -0.03877       -0.03877
0.039409        0.99718        0.99741        1.00023        1.00168        0.99997       -0.03783       -0.03940       -0.03940       -0.03940
0.040050        0.99710        0.99733        1.00024        1.00173        0.99997       -0.03844       -0.04004       -0.04004       -0.04004
0.040701        0.99699        0.99724        1.00025        1.00179        0.99997       -0.03907       -0.04069       -0.04069       -0.04069
0.041363        0.99688        0.99714        1.00026        1.00185        0.99997       -0.03971       -0.04135       -0.04135       -0.04135
0.042036        0.99677        0.99704        1.00027        1.00192        0.99997       -0.04036       -0.04202       -0.04202       -0.04202
