x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99971        0.99972        1.00001        2.00287        0.87928       -0.00181        0.02076       -0.01010        1.00001        0.99990
0.010163        0.99970        0.99971        1.00001        2.00287        0.87928       -0.00184        0.02110       -0.01027        1.00001        0.99990
0.010328        0.99968        0.99969        1.00001        2.00286        0.87928       -0.00187        0.02144       -0.01043        1.00001        0.99989
0.010496        0.99967        0.99968        1.00001        2.00285        0.87928       -0.00190        0.02179       -0.01060        1.00001        0.99989
0.010667        0.99965        0.99967        1.00001        2.00285        0.87928       -0.00193        0.02214       -0.01077        1.00002        0.99988
0.010840        0.99964        0.99965        1.00001        2.00284        0.87928       -0.00196        0.02250       -0.01095        1.00002        0.99988
0.011016        0.99962        0.99964        1.00001        2.00283        0.87928       -0.00200        0.02287       -0.01113        1.00002        0.99987
0.011196        0.99961        0.99962        1.00001        2.00282        0.87927       -0.00203        0.02324       -0.01131        1.00002        0.99986
0.011378        0.99959        0.99960        1.00001        2.00282        0.87927       -0.00206        0.02362       -0.01149        1.00002        0.99986
0.011563        0.99957        0.99959        1.00002        2.00281        0.87927       -0.00209        0.02400       -0.01168        1.00002        0.99985
0.011751        0.99956        0.99957        1.00002        2.00280        0.87927       -0.00213        0.02439       -0.01187        1.00002        0.99985
0.011942        0.99954        0.99956        1.00002        2.00279        0.87927       -0.00216        0.02479       -0.01206        1.00002        0.99984
0.012136        0.99952        0.99954        1.00002        2.00278        0.87927       -0.00220        0.02519       -0.01226        1.00002        0.99984
0.012334        0.99951        0.99952        1.00002        2.00277        0.87926       -0.00223        0.02560       -0.01246        1.00002        0.99983
0.012534        0.99949        0.99951        1.00002        2.00277        0.87926       -0.00227        0.02602       -0.01266        1.00002        0.99982
0.012738        0.99947        0.99949        1.00002        2.00276        0.87926       -0.00231        0.02644       -0.01287        1.00002        0.99982
0.012945        0.99945        0.99947        1.00002        2.00275        0.87926       -0.00235        0.02687       -0.01307        1.00002        0.99981
0.013156        0.99943        0.99945        1.00002        2.00274        0.87926       -0.00238        0.02731       -0.01329        1.00002        0.99981
0.013370        0.99942        0.99944        1.00002        2.00273        0.87925       -0.00242        0.02775       -0.01350        1.00003        0.99980
0.013587        0.99940        0.99942        1.00002        2.00272        0.87925       -0.00246        0.02820       -0.01372        1.00003        0.99979
