x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99957        0.99958        1.00002        3.10306        0.81377       -0.00310        0.03516       -0.01690        1.00002        0.99980
0.010163        0.99955        0.99957        1.00002        3.10306        0.81377       -0.00315        0.03573       -0.01718        1.00002        0.99979
0.010328        0.99952        0.99954        1.00002        3.10305        0.81377       -0.00320        0.03632       -0.01746        1.00002        0.99978
0.010496        0.99949        0.99951        1.00002        3.10305        0.81376       -0.00325        0.03691       -0.01774        1.00002        0.99977
0.010667        0.99946        0.99948        1.00002        3.10304        0.81375       -0.00331        0.03751       -0.01803        1.00003        0.99976
0.010840        0.99942        0.99944        1.00002        3.10304        0.81375       -0.00336        0.03812       -0.01832        1.00003        0.99975
0.011016        0.99939        0.99941        1.00002        3.10303        0.81374       -0.00342        0.03874       -0.01862        1.00003        0.99974
0.011196        0.99936        0.99938        1.00002        3.10302        0.81373       -0.00347        0.03937       -0.01892        1.00003        0.99973
0.011378        0.99932        0.99935        1.00002        3.10302        0.81373       -0.00353        0.04001       -0.01923        1.00003        0.99972
0.011563        0.99929        0.99931        1.00003        3.10301        0.81372       -0.00359        0.04066       -0.01954        1.00003        0.99971
0.011751        0.99925        0.99928        1.00003        3.10300        0.81371       -0.00364        0.04132       -0.01986        1.00003        0.99970
0.011942        0.99921        0.99924        1.00003        3.10300        0.81371       -0.00370        0.04199       -0.02018        1.00003        0.99968
0.012136        0.99918        0.99921        1.00003        3.10299        0.81370       -0.00376        0.04268       -0.02051        1.00004        0.99967
0.012334        0.99914        0.99917        1.00003        3.10298        0.81369       -0.00382        0.04337       -0.02084        1.00004        0.99966
0.012534        0.99910        0.99913        1.00003        3.10298        0.81368       -0.00389        0.04408       -0.02118        1.00004        0.99965
0.012738        0.99906        0.99910        1.00003        3.10297        0.81368       -0.00395        0.04479       -0.02153        1.00004        0.99964
0.012945        0.99902        0.99906        1.00003        3.10296        0.81367       -0.00401        0.04552       -0.02188        1.00004        0.99962
0.013156        0.99898        0.99902        1.00003        3.10295        0.81366       -0.00408        0.04626       -0.02223        1.00004        0.99961
0.013370        0.99894        0.99898        1.00004        3.10295        0.81365       -0.00415        0.04701       -0.02259        1.00004        0.99960
0.013587        0.99890        0.99894        1.00004        3.10294        0.81364       -0.00421        0.04778       -0.02296        1.00005        0.99959
0.013808        0.99886        0.99890        1.00004        3.10293        0.81364       -0.00428        0.04856       -0.02333        1.00005        0.99957
0.014033        0.99882        0.99886        1.00004        3.10292        0.81363       -0.00435        0.04935       -0.02371        1.00005        0.99956
0.014261        0.99878        0.99882        1.00004        3.10292        0.81362       -0.00442        0.05015       -0.02410        1.00005        0.99954
0.014493        0.99873        0.99877        1.00004        3.10291        0.81361       -0.00449        0.05097       -0.02449        1.00005        0.99953
0.014729        0.99869        0.99873        1.00004        3.10290        0.81360       -0.00457        0.05179       -0.02489        1.00005        0.99952
0.014968        0.99864        0.99869        1.00004        3.10289        0.81359       -0.00464        0.05264       -0.02529        1.00005        0.99950
