x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz             m
0.010000        0.99965        0.99967        1.00001        2.16775        0.87629       -0.00203        0.02430       -0.01265        1.00001        0.99980
0.010163        0.99964        0.99966        1.00001        2.16774        0.87629       -0.00207        0.02470       -0.01285        1.00002        0.99979
0.010328        0.99963        0.99964        1.00001        2.16774        0.87629       -0.00210        0.02510       -0.01306        1.00002        0.99978
0.010496        0.99961        0.99962        1.00001        2.16774        0.87628       -0.00213        0.02551       -0.01327        1.00002        0.99977
0.010667        0.99959        0.99961        1.00001        2.16773        0.87628       -0.00217        0.02592       -0.01349        1.00002        0.99976
0.010840        0.99957        0.99959        1.00001        2.16773        0.87628       -0.00220        0.02634       -0.01371        1.00002        0.99975
0.011016        0.99956        0.99957        1.00002        2.16772        0.87628       -0.00224        0.02677       -0.01393        1.00002        0.99974
0.011196        0.99954        0.99955        1.00002        2.16772        0.87627       -0.00228        0.02721       -0.01416        1.00002        0.99973
0.011378        0.99952        0.99954        1.00002        2.16771        0.87627       -0.00231        0.02765       -0.01439        1.00002        0.99972
0.011563        0.99950        0.99952        1.00002        2.16771        0.87627       -0.00235        0.02810       -0.01462        1.00002        0.99971
0.011751        0.99948        0.99950        1.00002        2.16770        0.87626       -0.00239        0.02856       -0.01486        1.00002        0.99970
0.011942        0.99946        0.99948        1.00002        2.16770        0.87626       -0.00243        0.02902       -0.01510        1.00002        0.99968
0.012136        0.99944        0.99946        1.00002        2.16769        0.87626       -0.00247        0.02950       -0.01535        1.00002        0.99967
0.012334        0.99942        0.99944        1.00002        2.16769        0.87626       -0.00251        0.02998       -0.01559        1.00003        0.99966
0.012534        0.99940        0.99942        1.00002        2.16768        0.87625       -0.00255        0.03046       -0.01585        1.00003        0.99965
0.012738        0.99938        0.99940        1.00002        2.16767        0.87625       -0.00259        0.03096       -0.01611        1.00003        0.99964
0.012945        0.99936        0.99938        1.00002        2.16767        0.87625       -0.00263        0.03146       -0.01637        1.00003        0.99962
0.013156        0.99934        0.99936        1.00002        2.16766        0.87624       -0.00267        0.03197       -0.01663        1.00003        0.99961
0.013370        0.99931        0.99934        1.00002        2.16766        0.87624       -0.00272        0.03249       -0.01690        1.00003        0.99960
0.013587        0.99929        0.99932        1.00002        2.16765        0.87624       -0.00276        0.03302       -0.01718        1.00003        0.99959
0.013808        0.99927        0.99929        1.00003        2.16764        0.87623       -0.00281        0.03356       -0.01746        1.00003        0.99957
0.014033        0.99924        0.99927        1.00003        2.16764        0.87623       -0.00285        0.03411       -0.01774        1.00003        0.99956
0.014261        0.99922        0.99925        1.00003        2.16763        0.87623       -0.00290        0.03466       -0.01803        1.00003        0.99954
0.014493        0.99920        0.99923        1.00003        2.16763        0.87622       -0.00295        0.03523       -0.01832        1.00003        0.99953
0.014729        0.99917        0.99920        1.00003        2.16762        0.87622       -0.00299        0.03580       -0.01862        1.00004        0.99952
0.014968        0.99915        0.99918        1.00003        2.16761        0.87622       -0.00304        0.03638       -0.01892        1.00004        0.99950
0.015212        0.99912        0.99915        1.00003        2.16761        0.87621       -0.00309        0.03697       -0.01923        1.00004        0.99949
0.015459        0.99910        0.99913        1.00003        2.16760        0.87621       -0.00314        0.03757       -0.01954        1.00004        0.99947
0.015711        0.99907        0.99910        1.00003        2.16759        0.87620       -0.00319        0.03819       -0.01986        1.00004        0.99946
0.015966        0.99904        0.99908        1.00003        2.16759        0.87620       -0.00325        0.03881       -0.02018        1.00004        0.99944
